train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
4,7960;4,3784;9,4800;4,1341;8,1448;5,9100;9,4800;8,1448;5,9100
8,9500;4,1378;13,0700;3,9511;14,4207;7,2600;13,0700;14,4207;7,2600
12,8460;3,9623;18,1000;3,8748;16,6897;7,5100;18,1000;16,6897;7,5100
16,6960;3,7796;21,0500;3,9072;17,8034;9,2600;21,0500;17,8034;9,2600
20,6540;3,6148;24,2600;3,6921;26,5000;10,9900;24,2600;26,5000;10,9900
24,2940;3,4603;29,2700;3,4196;24,6690;11,7200;29,2700;24,6690;11,7200
27,3440;3,3479;31,1900;3,2704;28,2793;13,5400;31,1900;28,2793;13,5400
30,4400;3,2222;38,1500;2,9510;34,5931;13,3600;38,1500;34,5931;13,3600
32,9920;3,1231;43,2600;2,8663;34,7759;19,1700;43,2600;34,7759;19,1700
35,4620;3,0404;42,6400;2,8581;35,6138;19,6000;42,6400;35,6138;19,6000
38,0040;2,9451;47,6500;2,6380;38,6517;20,1400;47,6500;38,6517;20,1400
39,6020;2,8981;46,6300;2,6890;35,4207;20,4200;46,6300;35,4207;20,4200
40,8620;2,8429;49,1100;2,5354;38,8931;20,1600;49,1100;38,8931;20,1600
42,2980;2,7889;50,9100;2,4423;41,2310;21,2300;50,9100;41,2310;21,2300
43,6200;2,7342;53,1600;2,3617;42,8379;20,8700;53,1600;42,8379;20,8700
44,9300;2,6953;54,2100;2,3782;44,4138;25,3000;54,2100;44,4138;25,3000
46,0580;2,6586;55,4500;2,3668;43,6172;26,4900;55,4500;43,6172;26,4900
47,3080;2,6183;55,6300;2,3378;44,6586;26,0700;55,6300;44,6586;26,0700
48,4120;2,5771;56,4200;2,2678;43,6241;26,4100;56,4200;43,6241;26,4100
48,8420;2,5531;57,7200;2,2641;45,8862;29,4100;57,7200;45,8862;29,4100
49,8620;2,5136;58,0900;2,2491;45,4931;29,1400;58,0900;45,4931;29,1400
50,8700;2,4856;58,7900;2,1735;47,4069;27,4600;58,7900;47,4069;27,4600
51,3140;2,4627;60,1900;2,1301;48,7862;29,6800;60,1900;48,7862;29,6800
