train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,6880;4,2516;12,0200;3,9570;10,4759;6,9500;12,0200;10,4759;6,9500
13,4740;3,8970;17,2800;3,7437;14,5276;8,4000;17,2800;14,5276;8,4000
21,2680;3,5607;24,5100;3,6056;24,5586;11,2700;24,5100;24,5586;11,2700
29,0400;3,2565;31,0400;3,2777;28,4310;12,3000;31,0400;28,4310;12,3000
35,6140;3,0028;33,6600;3,0383;29,6621;10,6800;33,6600;29,6621;10,6800
40,4280;2,8367;39,4800;2,9658;33,1414;17,7700;39,4800;33,1414;17,7700
44,2460;2,7009;42,3700;2,8232;35,8517;18,6900;42,3700;35,8517;18,6900
47,7140;2,5925;45,5400;2,6314;40,0828;17,9600;45,5400;40,0828;17,9600
50,4160;2,4960;49,2100;2,6056;40,2069;23,0400;49,2100;40,2069;23,0400
52,5400;2,4185;52,5100;2,4251;43,0690;23,8000;52,5100;43,0690;23,8000
54,4160;2,3571;53,5700;2,4753;41,3414;27,4000;53,5700;41,3414;27,4000
55,9640;2,3042;51,7800;2,4421;37,3966;22,8000;51,7800;37,3966;22,8000
60,2000;2,1627;55,0700;2,3439;43,4172;26,1100;55,0700;43,4172;26,1100
61,4220;2,1205;58,9900;2,1724;44,1690;27,2800;58,9900;44,1690;27,2800
63,4720;2,0550;57,2500;2,2764;45,0207;30,6100;57,2500;45,0207;30,6100
64,2300;2,0256;60,2000;2,1352;46,6241;30,0400;60,2000;46,6241;30,0400
65,3460;1,9889;61,8600;2,1166;46,8724;33,6800;61,8600;46,8724;33,6800
66,4040;1,9507;62,4000;2,0733;48,1276;32,2400;62,4000;48,1276;32,2400
67,2960;1,9218;64,0000;2,0427;48,7138;35,6900;64,0000;48,7138;35,6900
68,1720;1,8958;63,7600;2,1081;49,1103;37,8700;63,7600;49,1103;37,8700
69,1300;1,8561;64,8200;2,0035;49,2724;36,3300;64,8200;49,2724;36,3300
69,8940;1,8322;65,6800;1,9837;50,9586;37,1200;65,6800;50,9586;37,1200
70,1880;1,8172;66,3300;1,9557;51,3897;35,5600;66,3300;51,3897;35,5600
70,9360;1,7990;67,7900;1,9274;50,8069;38,1600;67,7900;50,8069;38,1600
71,7440;1,7719;68,4200;1,8886;51,9552;38,3800;68,4200;51,9552;38,3800
72,1440;1,7607;69,0400;1,8681;52,2103;37,6900;69,0400;52,2103;37,6900
72,3320;1,7524;68,7200;1,8920;51,6690;39,0500;68,7200;51,6690;39,0500
73,0060;1,7296;69,2200;1,8713;51,9034;38,5600;69,2200;51,9034;38,5600
72,5280;1,7429;69,1900;1,8769;52,2379;39,1300;69,1900;52,2379;39,1300
72,9340;1,7269;69,2700;1,8634;52,2793;38,0300;69,2700;52,2793;38,0300
64,8520;1,9893;57,8400;2,2423;44,1103;28,9500;57,8400;44,1103;28,9500
64,6040;2,0038;58,6000;2,2808;44,1069;32,9700;58,6000;44,1069;32,9700
65,3060;1,9842;60,1600;2,1540;46,0621;31,4300;60,1600;46,0621;31,4300
65,5760;1,9725;59,8400;2,1741;43,8793;30,8100;59,8400;43,8793;30,8100
66,2280;1,9451;62,1500;2,1078;48,3552;35,3500;62,1500;48,3552;35,3500
66,5220;1,9341;61,2300;2,1634;46,4552;34,0300;61,2300;46,4552;34,0300
67,4140;1,9116;63,6200;2,1015;45,8345;36,4000;63,6200;45,8345;36,4000
68,1880;1,8858;64,7300;2,0575;48,6517;38,3400;64,7300;48,6517;38,3400
68,9900;1,8565;65,1500;1,9984;48,0621;34,5400;65,1500;48,0621;34,5400
69,2900;1,8484;64,8000;1,9963;49,2379;35,0600;64,8000;49,2379;35,0600
69,4320;1,8402;64,7600;2,0041;50,2414;37,2600;64,7600;50,2414;37,2600
70,3700;1,8082;65,5600;1,9736;51,9345;38,0300;65,5600;51,9345;38,0300
70,2300;1,8092;66,5900;1,9547;49,6034;39,1500;66,5900;49,6034;39,1500
71,0760;1,7922;66,7200;1,9186;52,0621;37,9300;66,7200;52,0621;37,9300
71,0740;1,7785;67,4700;1,9209;52,8000;38,7200;67,4700;52,8000;38,7200
71,7860;1,7539;66,4200;1,9685;49,7966;40,5200;66,4200;49,7966;40,5200
72,1920;1,7430;68,3800;1,8989;50,7793;39,6400;68,3800;50,7793;39,6400
72,7640;1,7248;68,9800;1,8748;52,5069;41,6400;68,9800;52,5069;41,6400
73,1080;1,7147;68,9600;1,8808;51,7724;41,6100;68,9600;51,7724;41,6100
72,7500;1,7132;69,1700;1,8769;50,9276;40,9200;69,1700;50,9276;40,9200
73,6260;1,6915;70,6500;1,8282;53,6379;42,6500;70,6500;53,6379;42,6500
73,8780;1,6863;69,7200;1,8231;52,5828;41,8700;69,7200;52,5828;41,8700
74,0800;1,6800;70,2400;1,8283;53,5690;43,7500;70,2400;53,5690;43,7500
74,5680;1,6615;70,1200;1,8407;53,2345;44,5300;70,1200;53,2345;44,5300
74,9980;1,6474;70,3700;1,8190;53,9759;42,1200;70,3700;53,9759;42,1200
75,2040;1,6353;70,2700;1,8085;52,7138;42,5700;70,2700;52,7138;42,5700
75,2620;1,6334;71,2000;1,7693;54,6345;42,2800;71,2000;54,6345;42,2800
75,9840;1,6121;70,7700;1,7853;53,5655;44,2600;70,7700;53,5655;44,2600
76,4580;1,5985;72,5600;1,7324;54,9276;43,9100;72,5600;54,9276;43,9100
76,9720;1,5811;72,3300;1,7423;55,8724;44,4200;72,3300;55,8724;44,4200
77,2200;1,5748;72,2400;1,7506;53,9483;46,0700;72,2400;53,9483;46,0700
77,0420;1,5746;71,7800;1,7657;53,8207;45,2700;71,7800;53,8207;45,2700
77,5120;1,5625;73,7300;1,7101;54,9069;47,4800;73,7300;54,9069;47,4800
78,1080;1,5457;72,9500;1,7408;55,0586;45,9300;72,9500;55,0586;45,9300
78,3800;1,5305;74,3500;1,6700;55,6414;47,3000;74,3500;55,6414;47,3000
78,6080;1,5245;74,6600;1,6737;56,8793;47,3500;74,6600;56,8793;47,3500
78,2560;1,5341;74,1300;1,6846;55,7828;47,8700;74,1300;55,7828;47,8700
78,8040;1,5121;75,3200;1,6405;57,9897;45,4700;75,3200;57,9897;45,4700
79,6480;1,4887;75,0400;1,6767;57,0241;49,4900;75,0400;57,0241;49,4900
79,6660;1,4870;75,7000;1,6412;57,7000;49,3900;75,7000;57,7000;49,3900
79,8380;1,4773;75,6900;1,6522;58,1897;49,9600;75,6900;58,1897;49,9600
80,5520;1,4593;75,9100;1,6321;57,8241;49,2700;75,9100;57,8241;49,2700
80,4520;1,4600;75,2900;1,6325;58,3621;49,5600;75,2900;58,3621;49,5600
81,2740;1,4409;75,4100;1,6494;56,9379;48,7000;75,4100;56,9379;48,7000
81,1140;1,4402;76,0500;1,6380;58,3310;50,9000;76,0500;58,3310;50,9000
80,9200;1,4421;75,9400;1,6216;58,9310;50,3500;75,9400;58,9310;50,3500
81,3020;1,4358;76,6200;1,6072;58,5138;50,9400;76,6200;58,5138;50,9400
81,8820;1,4136;76,4900;1,5990;58,7862;50,3800;76,4900;58,7862;50,3800
82,0480;1,4127;76,7400;1,6017;59,5586;51,2400;76,7400;59,5586;51,2400
82,2360;1,4084;76,8200;1,5930;59,3483;50,4600;76,8200;59,3483;50,4600
82,5560;1,3928;76,7600;1,5860;59,6483;50,9800;76,7600;59,6483;50,9800
82,5940;1,3934;77,0100;1,5834;59,5379;51,6700;77,0100;59,5379;51,6700
82,2600;1,3946;77,1900;1,5926;59,5276;52,3100;77,1900;59,5276;52,3100
82,8240;1,3852;76,8900;1,5866;58,4690;51,5100;76,8900;58,4690;51,5100
82,8140;1,3857;77,0600;1,5830;58,9690;50,6800;77,0600;58,9690;50,6800
83,1920;1,3752;77,0400;1,5835;59,2000;51,5500;77,0400;59,2000;51,5500
82,9300;1,3799;77,0000;1,5785;59,1138;51,6400;77,0000;59,1138;51,6400
