train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
2,6607;4,5823;7,6400;4,3252;7,2895
3,2473;4,5561;8,5200;4,2932;7,9474
3,4153;4,5553;9,5300;4,2487;8,5947
4,3313;4,5343;10,9800;4,2117;10,2737
4,9447;4,5115;13,0400;4,1266;12,4105
4,9487;4,5183;14,1700;4,1832;12,4105
5,7940;4,4944;15,1200;4,1328;14,2526
6,0107;4,4959;17,5400;4,0436;15,7632
6,1607;4,4986;18,3200;3,9649;16,7684
6,6300;4,4947;21,6300;4,0348;19,6000
7,3740;4,4685;22,8200;3,7594;20,5421
8,6647;4,4369;23,2800;3,6482;20,7947
4,9473;4,5263;13,1400;4,2045;12,4368
5,6260;4,5021;18,6600;3,8747;17,0316
6,0467;4,5026;18,8200;3,9640;16,9632
6,9053;4,4866;20,1500;3,9346;17,1632
6,6913;4,4821;21,5400;3,8571;18,7316
6,9260;4,4835;22,7100;3,8680;19,8632
7,9500;4,4584;23,1900;3,9435;20,3105
7,9827;4,4608;25,5700;3,6069;22,0684
7,5967;4,4706;27,5500;3,8617;23,3579
8,2727;4,4397;27,6900;3,6974;24,2737
8,7447;4,4432;26,7700;3,8702;22,3684
9,3020;4,4210;30,9700;3,6496;25,0895
10,6513;4,3882;32,9900;3,6071;28,4789
9,4673;4,4094;34,6500;3,6044;28,2526
11,0020;4,3659;34,7900;3,4631;29,4789
11,0527;4,3791;35,8800;3,6082;29,9158
11,0247;4,3777;38,6300;3,5115;31,6211
11,6880;4,3604;39,8600;3,4969;31,9789
11,6473;4,3519;41,1200;3,2507;33,2842
12,6087;4,3382;41,9300;3,2016;34,3105
13,2253;4,3183;42,4300;3,2441;34,1105
12,6320;4,3465;43,5100;3,2953;35,2737
13,6013;4,3100;43,9300;3,2679;35,7211
12,5313;4,3441;43,5600;3,3596;35,7053
8,9373;4,4238;30,2100;3,6352;24,1316
9,9533;4,4070;30,8900;3,5247;26,5158
8,6353;4,4416;33,7000;3,7601;26,3789
9,2613;4,4390;33,6400;3,9013;27,9474
10,7913;4,3903;35,5700;3,4714;27,8263
11,2727;4,3816;34,9000;3,3259;27,3000
10,7267;4,3813;37,4400;3,4577;30,5526
12,0133;4,3704;37,8900;3,2027;30,4474
11,8073;4,3625;38,9100;3,3451;30,8316
12,0800;4,3519;40,9700;3,3231;32,8947
12,6707;4,3432;38,0700;3,3202;30,9000
13,7013;4,3080;43,1800;3,3273;34,2474
13,7127;4,3102;42,2300;3,2397;34,6789
13,5060;4,3072;42,1400;3,2584;33,5368
12,2833;4,3553;43,2500;3,4127;34,9105
13,6773;4,3180;45,7900;3,0212;36,8842
11,7540;4,3678;44,3000;3,2223;35,0737
12,6240;4,3617;43,3000;3,1703;33,8526
15,1187;4,2683;45,1400;3,1654;34,9789
13,6180;4,3337;47,8500;3,1536;38,1263
12,1433;4,3513;47,2100;3,2262;37,8211
14,4280;4,3019;49,0000;3,1639;39,1579
13,8547;4,3115;48,3300;3,1584;38,9158
16,3647;4,2589;49,6400;2,9879;39,1000
13,6080;4,3192;48,8300;3,0799;38,3158
13,9633;4,3130;49,5000;3,1947;39,6789
14,9333;4,2836;52,2700;2,9969;41,2895
14,9913;4,3044;51,8900;2,9377;40,9105
15,4420;4,2616;51,7900;2,9430;40,5737
15,5973;4,2756;50,9000;3,1849;41,1947
16,6473;4,2594;52,8900;2,9367;42,7737
15,8453;4,2435;53,8700;2,9866;42,5421
14,0107;4,3026;54,6200;3,0790;44,1421
17,8800;4,2094;54,8800;3,1791;44,2789
16,9907;4,2497;55,1000;2,8841;44,1211
20,4747;4,1547;56,8800;2,9204;45,5684
16,1567;4,2657;56,8200;2,8818;46,0263
17,8287;4,1940;57,7700;2,7109;45,5526
18,5220;4,2098;57,1400;2,9151;45,7053
17,2707;4,2120;58,4800;2,7546;47,2158
17,5907;4,2061;58,3400;2,9322;47,2684
16,7320;4,2276;58,7300;2,7245;47,5632
18,6540;4,1699;59,5500;2,8508;48,2263
17,0633;4,2396;59,8900;2,7504;47,9368
18,2540;4,1779;59,7200;2,8411;48,8684
17,9453;4,2077;59,4400;2,8192;48,6632
22,4020;4,1241;59,9800;2,6705;48,8526
18,5373;4,1753;60,0200;2,7088;48,7895
12,3767;4,3357;44,8900;3,2572;35,5947
15,3633;4,2892;47,8500;2,8969;36,5947
12,8600;4,3419;47,5000;3,1371;36,2632
