train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
5,0480;4,4002;8,7800;4,0618;7,6421
7,2500;4,2651;11,2800;3,9745;10,1368
9,2780;4,1778;12,3600;3,9030;11,2789
11,6560;4,0722;18,1600;3,6476;15,4263
14,3560;3,9824;18,4000;3,6466;14,5368
16,4860;3,8635;22,8000;3,4822;19,1368
18,5060;3,8090;26,2500;3,3429;23,0158
21,0000;3,6843;29,3800;3,1741;25,0947
23,0620;3,6067;33,0100;3,0425;27,4632
24,6720;3,5921;35,5800;2,9332;29,8947
26,0420;3,5127;35,5300;2,9425;31,1211
26,8380;3,5054;38,0900;2,8387;32,7842
18,5960;3,7908;27,6100;3,2142;24,6211
22,0980;3,6527;30,8000;3,1356;26,1368
24,2700;3,6074;33,8700;3,0110;29,9105
27,2720;3,4792;37,5500;2,8694;31,5526
28,1880;3,4852;35,7000;2,9075;30,5895
29,4980;3,4090;40,8500;2,7465;36,0579
32,1840;3,3024;42,1100;2,6924;36,2421
33,1080;3,3081;44,2300;2,6052;37,5368
34,2800;3,2932;47,1200;2,5150;40,7632
35,5860;3,2146;48,2400;2,4645;41,1842
36,8720;3,1274;44,0500;2,6020;37,2684
38,6800;3,0638;51,0000;2,3634;44,1526
39,8380;3,0060;44,7600;2,6243;39,6526
40,4340;3,0615;50,6300;2,3769;41,8368
41,1580;3,0705;51,8700;2,3568;44,4579
43,1860;2,9290;56,3000;2,2056;47,7684
44,0760;2,9067;57,1300;2,1654;47,9368
46,3660;2,8660;58,0400;2,1347;49,6421
46,2780;2,8438;57,4200;2,1678;49,2895
47,9660;2,8188;57,6600;2,1478;50,1158
46,8580;2,8826;59,8500;2,0770;51,4789
47,2780;2,8388;59,8400;2,0808;52,0474
49,4660;2,7572;60,4100;2,0694;52,3579
48,8800;2,7855;60,3400;2,0634;52,2211
39,3700;3,0628;49,1000;2,4590;40,7895
39,0640;3,1141;49,3900;2,4385;42,9579
42,4160;2,9423;52,7100;2,3193;44,9474
42,8820;2,9526;54,1000;2,2656;46,7842
43,1440;2,9792;54,7300;2,2555;45,5842
44,4600;2,9165;54,6200;2,2609;47,0789
45,8720;2,8458;53,2400;2,3178;43,2789
45,0600;2,9073;57,4900;2,1761;50,0526
45,4720;2,9063;53,8400;2,2630;47,4158
46,9760;2,8402;58,8400;2,1059;50,0053
47,5740;2,8094;56,7700;2,1878;47,7000
48,5860;2,7728;59,5200;2,0937;49,3632
48,6080;2,7707;60,1000;2,0928;50,2000
50,3180;2,7045;62,4300;1,9998;52,6737
52,1900;2,6588;59,3200;2,1174;50,2474
51,4460;2,6561;61,1100;2,0491;52,9684
52,8040;2,6329;63,1200;1,9781;53,1000
52,3680;2,6549;63,7000;1,9447;54,6211
52,7420;2,6757;63,7000;2,0487;54,2000
52,7820;2,6715;63,6800;1,9444;54,8526
57,4900;2,4337;65,1900;1,9153;54,5211
53,9420;2,6660;67,2200;1,8429;56,3316
57,0700;2,5233;65,2400;1,9363;54,9368
57,0220;2,5286;67,5000;1,8604;56,8947
58,3200;2,4776;68,2000;1,8359;58,3053
58,4620;2,4620;68,6200;1,8079;58,2368
58,7440;2,4912;67,6300;1,8349;58,2053
59,8180;2,4390;69,2300;1,7870;58,7211
62,2300;2,3133;69,7700;1,7616;59,5895
62,4160;2,3208;70,5300;1,7487;61,2105
61,7540;2,4278;69,3500;1,7717;59,9579
60,8780;2,4255;70,7700;1,7317;60,7737
63,6840;2,2516;70,8900;1,7327;61,7316
63,1740;2,3211;72,0200;1,7150;62,0474
63,4900;2,4095;72,1700;1,7029;62,0421
63,8080;2,3295;71,6000;1,6988;61,8632
65,8480;2,2491;71,7400;1,7239;63,0474
64,2920;2,3472;73,5100;1,6589;63,8737
64,5780;2,3400;73,2400;1,6585;63,7842
68,3180;2,1677;73,4500;1,6499;64,2526
65,6040;2,2807;73,6900;1,6505;64,3368
67,6120;2,1960;74,2800;1,6323;64,3368
65,2700;2,3190;74,2800;1,6317;64,1737
67,5280;2,1859;74,5200;1,6294;65,1421
65,3380;2,2989;74,4400;1,6301;64,8368
67,4540;2,2405;74,4400;1,6228;65,2053
67,5800;2,2682;74,1400;1,6364;64,6684
68,2620;2,1737;74,6700;1,6238;65,1263
56,0680;2,5031;60,4900;2,1137;50,8474
54,7840;2,6081;62,9900;1,9974;53,8105
54,6540;2,6269;64,3400;1,9218;55,4316
56,8140;2,5113;62,3400;2,0244;51,8368
57,9120;2,4709;67,1200;1,8622;57,0421
58,6600;2,4686;65,2800;1,9279;54,3684
59,0780;2,4422;64,4600;1,9430;55,0947
59,5120;2,4005;67,8700;1,8203;58,1579
58,2860;2,4630;65,6100;1,9147;56,5947
60,8380;2,4124;67,4800;1,8604;57,5526
61,4440;2,4164;66,1600;1,8988;56,8684
58,1340;2,5307;66,2500;1,8983;57,0632
62,2360;2,3308;68,0300;1,8832;57,3526
60,8960;2,4362;66,2500;1,8776;55,8368
60,6900;2,4193;69,0600;1,7924;58,3368
63,7660;2,3493;70,5700;1,7323;60,7684
61,9820;2,4370;69,8200;1,8281;60,7632
64,6920;2,2466;68,9500;1,8034;59,7842
63,2100;2,3353;69,6400;1,7726;60,0053
63,8180;2,3517;70,1700;1,7638;60,6895
65,6340;2,3184;71,1900;1,7266;61,7895
62,6040;2,4059;69,7100;1,7927;61,0158
65,5020;2,2553;68,6000;1,8214;59,4737
65,7000;2,2234;69,7700;1,7702;59,1579
66,3580;2,2497;71,8600;1,7181;62,0895
64,4820;2,2883;71,9600;1,7091;62,6632
68,2240;2,1701;69,4600;1,7925;58,8474
67,1720;2,2160;68,6300;1,8335;60,2421
66,8400;2,2626;71,5800;1,7343;61,6684
65,9580;2,3435;71,3300;1,7535;60,4158
67,6040;2,2102;72,2400;1,7080;62,2947
69,8240;2,1525;71,7600;1,7309;62,6474
68,3100;2,2549;72,1000;1,7040;62,7105
71,3380;2,0754;70,8100;1,7693;60,9474
69,2320;2,1240;72,5300;1,7117;63,0526
70,5520;2,1029;72,7300;1,6836;62,0316
71,1160;2,1425;72,1500;1,7198;62,1895
71,5700;2,0680;72,6800;1,6906;62,5211
73,1080;2,0237;72,5900;1,7200;62,7947
72,1920;2,0107;72,8500;1,6876;63,7632
72,7940;2,0633;73,4400;1,6601;62,6895
72,4640;2,0700;73,6200;1,6635;63,7211
70,9500;2,1242;73,3800;1,6731;63,4316
73,6000;2,0742;73,9600;1,6515;64,4947
74,8160;2,0119;74,2400;1,6316;64,7842
73,9040;2,0112;74,0900;1,6426;64,5789
75,0820;2,0345;74,0600;1,6441;63,9105
75,4400;2,0117;73,9400;1,6654;64,2000
75,5060;1,9899;74,2900;1,6492;64,7368
73,9880;2,0543;73,9600;1,6741;63,5053
74,0240;2,0988;74,0900;1,6577;64,1842
75,6260;1,9587;75,2500;1,6456;65,4316
75,6760;1,9810;74,5700;1,6363;64,8421
77,3620;1,9336;74,7800;1,6284;65,0368
77,3760;2,0001;75,4500;1,6069;65,1316
77,2840;1,9336;75,3000;1,6229;65,0211
78,7220;1,8873;75,5200;1,5972;66,3211
78,2040;1,8918;74,8200;1,6293;65,0895
75,7740;1,9685;76,2600;1,5758;66,3789
75,8480;2,0385;75,9800;1,6328;66,3737
77,7260;1,9060;76,2300;1,5865;66,1316
79,4500;1,8206;76,3100;1,5742;66,8842
77,0140;1,9776;75,8800;1,6180;66,6737
77,7100;1,9422;76,0600;1,6047;67,0263
78,6860;1,9288;76,3300;1,5900;66,8947
79,9560;1,7677;76,6100;1,5665;67,3421
78,5340;1,8948;76,4900;1,5945;67,0053
79,8720;1,8742;76,7800;1,5722;67,3895
79,2400;1,9524;76,7400;1,6268;67,0368
80,3660;1,8428;76,7200;1,5698;67,3474
