train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
10,0080;4,0832;12,6200;4,1188;8,9448;7,9000;12,6200
22,9260;3,5139;25,3100;3,5497;24,7655;11,7900;25,3100
33,7940;3,0925;31,1300;3,2963;29,7552;13,3200;31,1300
41,2100;2,8233;38,2000;3,0972;31,8828;16,7500;38,2000
46,9000;2,6312;42,7200;2,7736;37,0517;15,4900;42,7200
50,5780;2,5002;46,3300;2,6895;37,1862;21,1200;46,3300
53,7940;2,3898;48,9900;2,6430;39,1897;22,7500;48,9900
56,9440;2,2797;49,5400;2,5451;41,5966;23,6600;49,5400
58,5400;2,2266;52,9100;2,5234;42,6966;28,5000;52,9100
60,3240;2,1645;56,7800;2,2780;44,2862;27,5200;56,7800
62,5960;2,0941;57,6200;2,2530;44,9379;57,6200;44,9379
63,5080;2,0587;58,0600;2,2392;42,2276;58,0600;42,2276
64,8500;2,0046;59,3200;2,1625;44,1310;59,3200;44,1310
66,2320;1,9622;62,6900;2,0485;48,3724;62,6900;48,3724
67,9980;1,9066;62,3000;2,1137;47,8793;62,3000;47,8793
68,8940;1,8788;63,4800;2,0180;49,1862;63,4800;49,1862
69,7400;1,8443;66,1900;1,9517;51,9862;66,1900;51,9862
70,7080;1,8118;67,7200;1,9053;53,1552;67,7200;53,1552
71,6800;1,7743;67,3300;1,9368;51,1310;67,3300;51,1310
72,4040;1,7558;68,2200;1,9168;51,6276;68,2200;51,6276
73,3240;1,7202;69,5100;1,8463;54,0034;69,5100;54,0034
74,5160;1,6823;70,4200;1,8162;55,2414;70,4200;55,2414
75,1520;1,6606;70,8100;1,8235;53,2241;70,8100;53,2241
75,8980;1,6303;71,5000;1,7978;54,1379;71,5000;54,1379
76,3780;1,6218;72,2700;1,7690;56,2241;72,2700;56,2241
76,8480;1,6030;73,1400;1,7431;56,1379;73,1400;56,1379
76,6040;1,6012;72,5100;1,7568;55,1586;72,5100;55,1586
77,6580;1,5710;72,6800;1,7480;55,6448;72,6800;55,6448
