train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
4,4500;4,4305;7,5600;4,1695;6,5526
7,1420;4,2646;8,3200;4,0671;7,4789
8,5580;4,2127;10,5800;3,9676;9,5895
10,3480;4,1257;15,8500;3,7226;14,2211
11,8300;4,0801;16,5500;3,6918;12,9842
14,4680;3,9755;21,4300;3,5118;18,8737
15,9900;3,8988;22,8500;3,4368;18,8263
17,8500;3,8158;24,3800;3,3518;19,8211
19,3400;3,7456;26,9400;3,2793;22,2158
20,6720;3,7034;24,5000;3,3887;20,2474
21,9980;3,6858;30,2100;3,1193;26,2947
22,1540;3,6753;30,1100;3,1484;25,0158
16,5640;3,8806;18,8400;3,7807;16,3316
18,9860;3,7981;23,5700;3,4542;20,2158
20,7920;3,7143;27,6800;3,3323;23,9000
23,4180;3,6027;27,6400;3,3043;23,8737
24,0280;3,6213;30,4000;3,1536;25,9526
24,9380;3,5820;32,2800;3,1428;27,1000
27,3960;3,4697;25,5000;3,5537;22,5684
28,0740;3,4286;30,8700;3,2209;25,5474
29,0920;3,4281;31,8900;3,1236;26,7684
31,3820;3,2880;40,6200;2,7500;34,1105
31,5380;3,3703;39,9900;2,8013;33,1316
32,7580;3,2983;41,4400;2,6900;35,0158
34,3460;3,2317;41,3600;2,7688;34,8053
34,4140;3,2550;44,8600;2,5971;36,3895
36,4540;3,1755;46,1000;2,5500;38,1421
36,0060;3,1937;46,5600;2,5331;38,5842
38,5500;3,1386;48,9100;2,4677;40,5684
39,2940;3,1076;51,6400;2,3619;43,4684
40,3680;3,0168;52,0400;2,3854;43,2474
39,1020;3,1167;52,7800;2,3258;45,2053
40,0880;3,0500;54,1200;2,3015;45,8053
41,4180;3,0494;52,5600;2,3554;44,0526
42,1980;2,9642;54,0800;2,2980;46,1421
42,2380;2,9708;51,9000;2,3688;43,2579
32,0200;3,3462;41,6600;2,7222;33,9632
33,9160;3,2623;39,4300;2,7734;31,5737
34,9220;3,2184;42,4700;2,7090;35,0632
35,2840;3,2296;44,1400;2,6103;36,4421
37,4060;3,1246;46,5800;2,5507;38,6842
37,8880;3,1419;47,1000;2,5558;38,6526
39,1880;3,0788;51,4100;2,3721;42,2158
39,9220;3,0653;49,6400;2,4548;41,0368
41,4240;3,0167;54,7300;2,2537;46,7105
42,8120;2,9057;47,2200;2,5495;38,3421
43,1300;2,9338;54,3800;2,2820;45,8105
42,6700;2,9978;56,2400;2,2033;46,5895
45,3240;2,8928;57,7200;2,1606;49,6947
45,3920;2,9095;57,4300;2,1603;48,1105
45,4400;2,8716;54,0700;2,2731;47,6684
46,4460;2,8467;49,4800;2,4619;39,4632
45,3280;2,8998;56,9900;2,1735;47,4947
47,1200;2,7843;57,2000;2,1693;47,5158
48,2840;2,7414;57,0900;2,2147;47,2895
47,7840;2,8447;57,2600;2,1980;47,1000
50,1860;2,7101;57,9900;2,1421;46,8895
50,2040;2,7271;61,7700;2,0685;51,0368
49,3560;2,8039;62,4400;2,0069;52,2632
52,7420;2,6321;60,5600;2,0571;49,2579
51,8820;2,6756;61,1300;2,0307;50,2579
53,1620;2,6437;61,2200;2,0501;50,7316
54,6320;2,5681;64,1500;1,9232;53,5526
53,1800;2,6718;63,7400;1,9523;54,6526
55,4800;2,5483;65,7000;1,8983;56,2579
54,5920;2,5892;64,8700;1,9225;53,7526
55,0120;2,5885;64,0400;1,9406;53,5737
57,7100;2,4648;65,3200;1,9157;54,3526
57,3320;2,5119;66,4400;1,8952;55,6579
56,9220;2,4752;67,0300;1,8452;56,6053
58,6160;2,5137;66,9900;1,8525;56,5947
58,6600;2,4714;66,8300;1,8656;56,1105
59,6680;2,3753;67,1000;1,8434;56,2895
58,4800;2,4656;68,9100;1,7905;59,0211
60,2600;2,4358;68,5100;1,8026;57,7526
61,4540;2,4267;69,8300;1,7553;59,6211
61,3500;2,3463;70,0800;1,7402;60,0368
59,7760;2,4856;68,7000;1,8168;57,6000
60,9240;2,4044;69,4000;1,7754;58,3737
61,9560;2,3289;69,9900;1,7575;59,6053
61,7200;2,4144;70,4100;1,7360;60,0579
61,8520;2,3737;69,6200;1,7749;59,0842
60,7520;2,4546;70,8200;1,7246;60,9105
62,6760;2,3174;70,5700;1,7313;60,5789
50,7260;2,6617;60,1000;2,0965;49,9000
49,3860;2,7596;59,8100;2,1105;48,7579
49,6500;2,7537;60,1600;2,0804;49,4895
51,7600;2,6740;61,8700;2,0132;52,4421
53,0140;2,6246;57,7700;2,1292;45,8526
53,5860;2,6038;58,9400;2,1663;47,5842
52,4420;2,6949;59,7800;2,0538;49,1737
53,0320;2,6871;61,0400;2,0313;50,5737
51,3060;2,7616;65,3400;1,9205;55,3316
54,3340;2,6119;63,3900;1,9627;52,7000
54,4820;2,5949;63,6600;1,9755;53,4579
55,4160;2,5901;61,7700;2,0089;52,0947
55,3120;2,6012;65,5600;1,8884;54,6737
55,6480;2,6168;65,1000;1,9447;55,7211
55,3140;2,6343;65,2200;1,8747;55,8158
56,4780;2,6116;63,1500;1,9911;52,9842
56,4400;2,5920;65,3300;1,9031;53,4684
57,2340;2,6129;66,6400;1,8557;54,7947
58,9300;2,4609;65,4700;1,8769;54,1053
57,6300;2,5685;66,3400;1,8849;56,0211
56,4800;2,5590;64,7900;1,8978;52,9316
58,1440;2,5269;66,4600;1,8876;55,5526
59,3340;2,4435;67,4000;1,8429;57,5579
60,8180;2,3709;64,8100;1,9349;52,9632
61,2000;2,3187;64,0200;1,9441;51,9737
58,2760;2,4687;66,7700;1,8706;54,8053
62,5540;2,3459;66,7600;1,8842;55,4263
61,6000;2,4228;67,0200;1,8414;55,1737
61,1080;2,4239;67,7300;1,8163;56,5053
62,7300;2,3883;65,9600;1,9435;55,6579
63,4380;2,3384;69,2700;1,8239;57,8105
63,2900;2,3798;69,2900;1,7860;58,5632
62,8760;2,3967;67,6100;1,8306;55,6263
64,2780;2,2676;67,3200;1,8446;56,1421
63,5420;2,3641;70,5600;1,7527;60,7947
65,4560;2,2670;66,6800;1,8887;56,4684
64,8480;2,3362;66,5200;1,8866;55,3421
64,3480;2,3714;69,1400;1,7913;58,8263
65,5460;2,3192;71,5000;1,7038;61,5211
65,7060;2,2312;68,1600;1,8310;56,5842
65,4920;2,2653;70,3200;1,7565;60,1211
66,5860;2,2184;70,6200;1,7505;59,6737
65,6500;2,3348;71,0500;1,7313;61,8474
66,7200;2,2480;70,8200;1,7419;59,8105
66,7960;2,3242;71,6200;1,7156;61,3947
69,3720;2,1664;71,9300;1,6956;62,4526
