train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
4,5600;4,4273;6,0400;4,4288;5,8316
7,3400;4,2422;11,0200;3,9470;9,7000
8,6220;4,2207;10,9800;3,9878;10,0579
10,7280;4,1147;16,1600;3,7364;13,7105
12,4060;4,0414;19,3500;3,5768;16,7053
14,4880;3,9545;20,7500;3,4953;17,1105
16,6100;3,8542;22,7400;3,4793;19,0474
18,7340;3,7774;25,3600;3,3884;21,3789
20,5380;3,6947;26,5900;3,3154;22,0474
22,2760;3,6500;31,6000;3,0963;26,2895
23,2640;3,6322;32,7500;3,0459;27,1684
23,4700;3,6378;33,8800;3,0025;28,2737
16,8300;3,8553;22,1400;3,5382;18,2211
20,0920;3,7271;29,5900;3,1486;26,2474
22,4560;3,6560;33,4600;3,0414;27,6158
23,6580;3,5931;31,6400;3,1239;26,7632
25,9420;3,5208;35,4300;2,9733;29,5526
26,9600;3,4612;34,9900;2,9856;29,5895
29,8240;3,3853;40,7400;2,7400;33,8000
31,9880;3,2713;41,7300;2,7185;35,5895
31,7100;3,2960;43,9900;2,6713;36,3368
33,7620;3,2428;41,2400;2,7145;33,0579
33,8120;3,2804;45,2200;2,5842;38,7474
36,6460;3,1241;48,7100;2,4814;41,1316
37,6020;3,1249;48,3300;2,4488;41,5684
37,7580;3,1272;47,4300;2,5479;39,7842
40,8720;2,9836;45,3600;2,5868;35,6053
41,2260;3,0051;54,3700;2,2895;46,2842
42,2840;2,9466;53,8700;2,2905;46,2947
42,7220;2,9987;56,7100;2,2065;48,5684
44,0940;2,9354;57,6600;2,1815;48,7947
43,3500;2,9752;57,1300;2,1807;48,9211
45,3920;2,8763;58,1900;2,1404;49,3526
45,7780;2,9019;59,2300;2,1187;50,6000
45,4280;2,9729;59,3700;2,1096;51,1211
46,0920;2,8560;59,2300;2,1007;51,3000
35,2860;3,2537;43,8500;2,6219;38,0105
38,0520;3,0961;46,2600;2,5734;37,3105
38,8900;3,0986;51,7400;2,3530;42,9789
38,7900;3,1669;50,3100;2,3894;41,4632
42,4800;2,9550;50,8900;2,3909;42,5474
41,4140;3,0086;55,4800;2,2590;47,3368
43,4760;2,9211;54,8900;2,2560;46,0316
43,4620;2,9582;51,5300;2,3582;43,3895
44,6780;2,9240;54,1700;2,2860;45,5421
45,0820;2,8763;56,8100;2,1726;48,2053
46,2840;2,8417;57,3900;2,2206;49,7737
49,0200;2,7424;59,7300;2,0755;51,1526
47,3860;2,8317;57,1700;2,2071;48,1158
48,5460;2,8186;59,2200;2,1075;50,5579
