train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
4,7980;4,4191;7,9800;4,1020;7,3526
7,4620;4,2671;9,8700;4,0335;8,1789
10,0960;4,1527;14,6600;3,7947;13,0053
12,3680;4,0691;20,2100;3,5450;17,4474
15,5480;3,9565;23,2400;3,4001;19,5421
17,9840;3,8525;25,1100;3,3136;22,2053
19,9840;3,8092;33,8200;2,9563;27,9947
22,7060;3,6962;30,8200;3,0898;23,6842
24,7000;3,6320;38,6400;2,7829;30,9789
26,4380;3,5259;41,8400;2,6893;35,0158
27,8140;3,5381;42,9800;2,6177;35,9158
29,5060;3,4413;44,3600;2,5784;37,1368
20,9880;3,7617;20,4700;3,7013;16,7789
23,7360;3,6520;31,9500;3,0830;25,2316
24,9800;3,6733;37,3600;2,8517;30,9842
27,9980;3,4963;35,6000;2,9190;30,2053
27,4720;3,5259;39,2600;2,8074;33,5526
30,3840;3,4166;36,2300;2,9461;30,0737
30,8100;3,4391;46,2100;2,5348;37,1579
32,7600;3,3916;45,8200;2,5427;36,2947
33,7300;3,3542;49,7100;2,4167;40,5684
33,7600;3,3398;47,7700;2,5060;40,4737
36,8420;3,2412;46,7300;2,5407;37,1000
38,0740;3,2194;51,3100;2,3575;41,4947
36,4860;3,2807;53,3900;2,2688;43,8105
40,2480;3,0948;55,8900;2,2195;46,5737
41,6880;3,0677;57,1500;2,1677;47,4947
43,3960;2,9638;60,0900;2,0495;50,3579
42,2680;3,0577;59,8100;2,0677;49,2368
43,7520;2,9867;61,9500;2,0121;50,2579
43,0320;3,0414;62,2100;1,9932;51,9684
42,7520;3,0751;64,0800;1,9350;53,5526
47,6380;2,8602;66,2000;1,8678;55,9474
46,5460;2,8788;65,4300;1,8839;54,9421
47,8380;2,8515;66,1500;1,8677;55,8053
48,3960;2,8548;66,6600;1,8620;55,9737
37,9360;3,1782;46,9300;2,6095;38,6474
39,2340;3,1153;54,9900;2,2431;45,9053
40,1940;3,0989;54,0100;2,2738;43,8737
39,6680;3,0886;53,8300;2,2955;44,4895
40,3200;3,1247;59,3800;2,1273;50,0316
40,7800;3,1054;56,4300;2,1758;45,4421
41,4760;3,1091;59,9100;2,0410;49,6842
42,4200;3,0558;60,5800;2,0460;51,5368
44,2380;3,0021;58,0500;2,2188;47,0895
43,5220;3,0340;58,2400;2,1447;48,8316
44,7260;2,9689;60,9300;2,0511;50,7000
46,9520;2,9221;63,2300;1,9576;52,8789
45,9520;2,8990;62,6500;1,9976;54,6474
47,2260;2,9261;62,4600;2,0052;52,3158
46,8780;2,9160;64,4500;1,9150;54,5579
48,0820;2,8395;65,6600;1,9301;55,4158
48,7640;2,8450;65,9700;1,8591;55,0842
50,5640;2,7795;67,9700;1,8197;56,9632
49,2940;2,8713;68,1300;1,8120;58,2105
49,7960;2,8505;67,7100;1,8255;57,0421
51,0840;2,7557;69,3400;1,7641;57,8579
51,4120;2,7697;69,2100;1,7630;59,3421
49,8840;2,7951;70,5200;1,7434;60,7421
50,7500;2,8168;70,5900;1,7512;59,8053
52,5580;2,7403;71,1300;1,6942;61,0211
55,3040;2,6167;71,8500;1,6820;60,5789
54,0980;2,7369;71,4200;1,6750;61,4263
54,3340;2,6718;72,9600;1,6733;61,4105
55,7220;2,6570;73,0400;1,6512;62,6263
56,6060;2,5770;74,0200;1,6570;63,4105
