train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
62,7940;2,8399;78,9500;1,4645;68,1263;32,5000
67,3880;2,6807;79,2700;1,4633;68,1105;30,7000
67,9100;2,6966;78,3000;1,5473;67,5316;25,7200
62,9660;2,8479;78,5100;1,5001;66,8737;29,8700
67,9740;2,6849;78,2800;1,5112;67,5632;28,5900
65,3980;2,8028;78,4300;1,6133;67,7526;23,4300
69,6620;2,7102;78,9200;1,4487;67,5579;38,5100
66,6440;2,7299;78,6000;1,5004;67,3737;29,9400
65,9780;2,7777;78,4600;1,4928;67,2211;29,8800
64,0500;2,7877;79,4500;1,4584;69,4105;32,4500
65,8680;2,6766;79,4900;1,4378;67,8632;34,6200
71,4060;2,6167;79,1700;1,5171;68,6842;27,2600
67,4260;2,7197;78,8300;1,5368;65,8842;26,1300
64,8200;2,7537;78,6200;1,5618;66,6000;24,3800
68,2220;2,6653;79,3600;1,4366;67,0421;35,6700
68,6980;2,7591;79,2800;1,5220;66,9789;27,9600
67,1340;2,7669;80,3200;1,4532;68,5211;28,2200
65,3480;2,7326;79,6600;1,4770;68,7263;30,1300
67,9200;2,7199;78,7500;1,5245;69,4737;29,0600
67,0240;2,7590;79,9400;1,4547;68,9263;31,2000
65,4920;2,7244;79,7500;1,4893;68,5158;27,1100
69,4640;2,6642;79,4800;1,4753;69,1158;31,5600
67,3320;2,7452;80,3600;1,4389;70,2842;32,2100
68,6100;2,6234;79,2500;1,5087;70,0789;28,7600
71,4720;2,6334;79,2900;1,5525;69,7263;25,9400
65,3480;2,8037;80,0800;1,4441;69,4316;34,0300
70,6280;2,6916;80,2500;1,4748;68,9684;29,4700
66,6240;2,7814;80,1000;1,5129;69,3526;27,0800
70,3860;2,6384;79,9900;1,4676;68,6684;32,1200
69,9440;2,6869;79,6500;1,4398;69,5421;34,4800
70,4760;2,6128;79,8700;1,5280;70,3158;26,3700
64,4040;2,8079;80,4000;1,4751;68,6632;29,3300
67,2220;2,6977;80,2500;1,4380;70,6105;34,8100
65,0340;2,8268;80,1500;1,4626;68,7316;31,4600
69,0020;2,6820;79,8200;1,5096;70,3263;28,2600
72,9380;2,5619;80,4200;1,4192;69,5737;34,8400
68,0860;2,7163;80,2900;1,4717;69,8632;31,3700
71,1660;2,6224;80,1400;1,4496;70,5053;31,6600
69,4720;2,6189;80,6100;1,4743;70,2789;30,6900
66,9640;2,6650;80,2300;1,4592;69,4632;32,1000
69,5760;2,5562;81,1000;1,4252;69,9737;34,3300
67,8920;2,6795;80,7200;1,4448;68,6316;31,7300
72,5300;2,5853;80,5400;1,4938;69,9158;28,7100
71,5920;2,6079;80,7400;1,4484;70,2263;31,0400
68,8420;2,7399;80,2900;1,5412;68,9737;26,4500
66,6560;2,7308;81,0900;1,4479;70,0737;31,6900
71,7660;2,6420;80,9500;1,4666;70,7053;29,8400
66,7720;2,7173;80,5700;1,4205;70,3947;34,5000
67,5300;2,7675;81,3000;1,4286;71,6684;32,3000
70,5840;2,6583;80,3700;1,7018;69,9842;23,4400
70,9240;2,6200;80,6000;1,4377;70,1105;33,3200
69,2580;2,6212;80,8900;1,3850;69,2316;38,9500
69,8560;2,6100;80,7500;1,5277;69,3211;28,1300
71,5100;2,6616;81,0200;1,4314;70,4737;33,8600
68,3560;2,6618;81,1800;1,4262;69,8368;32,4000
73,3240;2,6035;81,4000;1,4772;69,5895;30,0100
70,1220;2,6243;81,3000;1,3868;70,0474;37,0800
71,4620;2,6286;80,9400;1,4705;70,3105;30,4900
70,0220;2,5930;81,4000;1,4269;69,5053;33,6100
71,9300;2,5392;81,2100;1,3998;69,9474;36,5500
75,1180;2,5155;81,7200;1,4241;71,0263;32,9600
70,0020;2,7158;81,2800;1,5642;70,8263;27,8700
71,0320;2,6167;81,3900;1,4477;69,6105;31,7900
74,3940;2,5365;81,6100;1,4664;71,9474;30,9100
71,2520;2,6196;80,7500;1,4921;68,7789;30,1700
66,9120;2,7381;81,7200;1,4925;70,2105;29,8300
70,8840;2,6118;82,0200;1,3861;71,1842;35,2900
71,7500;2,5829;81,7900;1,3839;70,1789;36,9300
68,5960;2,6838;81,7200;1,4149;70,3947;34,9000
73,4420;2,5902;81,9900;1,3802;70,7789;36,2700
65,4820;2,6773;82,0400;1,4163;70,9368;33,3900
73,4980;2,5285;82,1600;1,5131;70,8053;28,6100
70,2080;2,6561;81,9100;1,4536;71,7421;31,2700
72,6260;2,5252;82,1900;1,4192;70,9947;33,1900
76,1480;2,4924;82,1700;1,4512;71,1053;30,6600
72,1080;2,5836;82,2700;1,4115;72,1526;33,1400
70,0020;2,5706;82,1500;1,4141;71,0421;32,9000
68,2700;2,7125;82,3900;1,4151;71,8421;33,0200
75,2500;2,4530;82,4200;1,3844;71,4789;35,7700
73,3780;2,5574;82,5800;1,4660;71,5632;30,2300
73,4520;2,5011;82,5400;1,4653;71,8947;30,8300
74,4660;2,4466;82,3600;1,3975;71,5895;33,7600
76,8240;2,4208;82,4300;1,3790;71,2842;36,3800
76,0800;2,5152;82,5200;1,4694;71,6632;30,2700
71,1280;2,6096;82,6400;1,4107;71,4053;33,0000
74,9740;2,4459;82,7000;1,3695;71,8421;37,3500
70,8040;2,6726;82,5600;1,4713;71,7105;30,2300
73,5920;2,5320;82,2700;1,4076;71,1105;34,1500
73,7040;2,5643;82,4700;1,4702;71,1316;30,7300
73,2480;2,5926;82,5500;1,3839;71,8158;35,2700
75,3740;2,4845;82,4700;1,3654;71,9474;37,2000
72,6060;2,5763;82,6600;1,4093;71,8263;33,2500
74,0220;2,5354;82,7300;1,3859;72,2526;35,2800
71,5220;2,6169;82,5800;1,5054;71,7632;29,7300
77,5420;2,4997;82,5800;1,4460;72,1947;32,0100
73,0160;2,5482;82,5400;1,4508;72,1579;31,6100
74,0780;2,4941;82,6500;1,4230;71,9211;32,4100
71,1420;2,6536;82,5500;1,4772;71,7316;30,2900
74,1940;2,5785;82,5500;1,3984;71,7632;34,2700
71,4920;2,6184;82,7300;1,4301;71,9947;32,4400
70,6360;2,6249;82,6700;1,4347;71,7947;32,6700
75,6200;2,5104;82,8000;1,4339;71,9842;32,1600
73,8280;2,5601;82,7000;1,3966;72,1158;34,0000
72,1780;2,5506;82,6800;1,4262;72,1158;33,0000
75,3380;2,5569;82,8400;1,3826;72,0632;34,7600
75,8560;2,4611;82,7900;1,4176;71,9368;32,4400
72,7420;2,5660;82,9300;1,3889;72,1105;34,1600
74,1020;2,5708;82,8400;1,4321;72,1053;32,2000
71,3940;2,5857;82,9800;1,3959;71,9579;33,9800
74,2020;2,4687;82,8000;1,4371;72,0684;32,4500
74,4460;2,5251;82,8200;1,4344;72,0579;32,0800
73,7400;2,5036;82,7900;1,4092;72,0368;33,2800
76,9220;2,4528;82,9200;1,4407;71,9263;31,8100
75,1860;2,5211;82,8900;1,4129;72,0316;33,1100
71,9760;2,4916;82,7000;1,3823;71,9579;35,4400
