train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
2,7580;4,5725;8,3300;4,3366;7,5895
4,2520;4,5327;10,0500;4,2079;8,9737
4,7740;4,5178;11,3900;4,2150;9,7947
5,9993;4,4865;14,4900;4,2760;12,3368
7,0260;4,4661;17,3800;4,0408;14,4000
8,9060;4,4208;19,1900;3,8203;15,3895
9,5760;4,4189;22,1100;3,8566;18,8316
10,5027;4,4061;25,1000;3,9167;21,6895
13,6840;4,3224;30,8800;3,5928;24,9789
12,8113;4,3407;32,9700;3,5671;27,3421
13,9453;4,3061;36,6100;3,4894;30,7158
14,9080;4,3069;36,8300;3,5783;30,9316
10,8013;4,3813;27,7600;3,6735;21,5579
11,9547;4,3668;26,6900;3,6511;23,3421
14,7073;4,3047;34,3500;3,3607;27,2737
15,0000;4,2943;27,0800;3,9617;20,9211
15,2113;4,2770;42,9800;3,0725;32,6789
16,7460;4,2373;40,5700;3,4155;32,1368
18,3207;4,2053;43,3300;3,3414;33,6053
17,7453;4,2332;47,0200;3,0071;36,1737
17,5793;4,2146;48,6000;3,0116;38,4105
22,1240;4,0877;51,6600;2,9264;40,9105
19,4660;4,1731;49,4200;3,1117;39,4895
21,6380;4,1500;52,1800;3,3176;41,1842
21,7647;4,1495;56,3800;2,7533;44,5316
22,1200;4,1244;57,4100;2,7716;46,2316
23,4067;4,0979;57,8400;2,9745;46,7158
24,0120;4,0424;59,3000;2,8763;46,8421
25,3327;4,0285;60,2700;2,9298;48,2632
25,1673;4,0146;63,6200;2,4045;51,6684
27,7527;3,9555;64,4000;2,8011;53,1158
27,5827;3,9492;64,5700;2,7077;53,1579
24,3053;4,0483;66,2800;2,7129;53,8105
29,5827;3,9087;67,1900;2,6949;55,2474
29,6000;3,9167;67,3400;2,7135;55,0158
27,2953;3,9929;66,7200;2,8509;55,5263
19,1127;4,1951;52,7200;3,0279;41,4684
22,9907;4,0909;54,5800;2,7497;42,4842
19,1220;4,1961;56,2700;2,9739;44,6632
20,9920;4,1180;58,8100;2,7754;45,6947
24,1047;4,0457;60,3300;2,7235;47,3158
21,2380;4,1304;57,4500;2,7073;45,1105
23,0640;4,1237;58,6600;2,8272;46,3105
24,0247;4,0706;58,5800;3,2362;45,3579
22,6040;4,0760;59,4900;2,7356;46,6000
25,1340;4,0490;61,9700;2,9223;49,5316
24,5653;4,0488;53,0800;3,4045;42,5158
25,6833;4,0172;63,5300;2,5794;49,6368
24,6353;4,0633;65,7600;2,6796;52,2947
26,3227;4,0158;65,9800;2,6230;52,4842
28,7880;3,9230;66,6900;2,6202;54,6737
23,7387;4,0610;63,1700;3,0301;50,7684
28,4727;3,9533;65,7100;2,9517;53,8947
26,5860;3,9721;66,6900;2,6991;51,9474
25,1880;4,0062;68,2200;2,6618;55,5368
25,8840;4,0408;67,5000;2,4423;53,6579
30,0487;3,9131;67,9100;2,4565;55,4368
28,9647;3,8843;69,3200;2,4265;56,7421
29,0940;3,8811;70,0000;2,7208;55,7684
29,2273;3,9081;69,8200;2,8442;55,7211
27,5973;3,9706;70,6400;2,7566;57,8316
30,9387;3,8531;71,6900;2,7549;57,9579
28,2220;3,9384;71,4200;2,7111;59,0421
31,2013;3,8651;72,4400;2,9649;59,9368
29,3860;3,8815;72,7800;2,6269;59,3737
33,9407;3,7742;70,2100;2,8744;57,6263
33,6613;3,7783;74,4700;2,5506;60,6789
32,7547;3,8434;74,2800;2,7698;60,3368
33,2240;3,8138;74,9500;2,6459;62,5737
35,7993;3,7578;73,8100;2,5714;61,7684
33,0333;3,7581;75,4400;2,4648;62,0263
34,9660;3,7502;75,9300;2,3985;62,4789
34,9747;3,7292;75,8000;2,4587;62,9000
32,0327;3,7842;76,7400;2,6395;63,5421
