train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
22,1060;2,1730;37,2900;1,8435;34,3241;26,2400;37,2900;34,3241;26,2400
31,8960;2,0554;36,8300;1,9296;35,5345;28,6200;36,8300;35,5345;28,6200
36,8460;1,9734;50,0400;1,6077;40,8379;27,3400;50,0400;40,8379;27,3400
42,4380;1,9019;62,2300;1,3447;52,4655;26,0000;62,2300;52,4655;26,0000
45,4120;1,8598;61,1300;1,3950;49,0724;22,8300;61,1300;49,0724;22,8300
47,4340;1,8408;65,4200;1,2754;56,6483;27,1800;65,4200;56,6483;27,1800
49,7320;1,7911;63,9400;1,4031;54,4931;31,5100;63,9400;54,4931;31,5100
52,4860;1,7409;74,4300;1,1156;61,9310;37,6000;74,4300;61,9310;37,6000
53,4660;1,7514;74,5200;1,0943;60,3034;28,9000;74,5200;60,3034;28,9000
53,5860;1,7488;72,1600;1,1538;56,2862;30,0000;72,1600;56,2862;30,0000
55,5680;1,7037;76,3500;1,0798;61,7310;37,4500;76,3500;61,7310;37,4500
57,0860;1,6865;75,8600;1,0665;58,4483;30,0800;75,8600;58,4483;30,0800
57,7900;1,6711;78,7300;1,0174;61,0690;34,5700;78,7300;61,0690;34,5700
58,5480;1,6610;77,7900;1,0372;59,7000;37,4700;77,7900;59,7000;37,4700
58,6820;1,6570;80,5200;0,9757;65,2276;38,4600;80,5200;65,2276;38,4600
59,2440;1,6378;83,2900;0,9096;68,7897;33,4400;83,2900;68,7897;33,4400
60,9240;1,6130;83,6100;0,8972;67,8069;32,8100;83,6100;67,8069;32,8100
59,6760;1,6308;82,9800;0,9177;69,8448;37,2500;82,9800;69,8448;37,2500
59,3020;1,6571;83,8300;0,8922;67,3793;34,2000;83,8300;67,3793;34,2000
62,3580;1,5628;83,4100;0,9049;67,2621;42,3900;83,4100;67,2621;42,3900
63,2380;1,5437;83,9800;0,8898;69,6000;38,6600;83,9800;69,6000;38,6600
63,1820;1,5912;84,8600;0,8729;72,6793;34,2500;84,8600;72,6793;34,2500
63,0820;1,5462;86,3500;0,8390;74,3276;40,0700;86,3500;74,3276;40,0700
63,8900;1,5648;85,6600;0,8489;72,6345;39,9800;85,6600;72,6345;39,9800
64,1480;1,5564;85,6200;0,8506;72,4862;43,1400;85,6200;72,4862;43,1400
62,3360;1,6133;85,6100;0,8491;71,7897;39,3200;85,6100;71,7897;39,3200
64,7380;1,5368;86,6400;0,8326;72,6000;41,2200;86,6400;72,6000;41,2200
66,4600;1,4988;86,9800;0,8235;72,9828;40,1100;86,9800;72,9828;40,1100
63,9420;1,5786;86,6300;0,8271;73,1897;33,3300;86,6300;73,1897;33,3300
64,1020;1,5517;86,8300;0,8238;73,5345;36,4200;86,8300;73,5345;36,4200
59,0940;1,6481;80,8500;0,9753;64,9931;35,5200;80,8500;64,9931;35,5200
59,3340;1,6442;78,2900;1,0098;59,5759;30,7400;78,2900;59,5759;30,7400
61,4580;1,6049;83,5500;0,9057;69,6207;42,9300;83,5500;69,6207;42,9300
60,2880;1,6400;86,0400;0,8674;71,6138;46,3200;86,0400;71,6138;46,3200
60,9020;1,6192;84,2200;0,8890;71,6483;39,4300;84,2200;71,6483;39,4300
61,5180;1,6078;84,0200;0,8934;70,3862;30,5700;84,0200;70,3862;30,5700
60,3360;1,6133;84,1000;0,8917;73,3241;30,0600;84,1000;73,3241;30,0600
63,8840;1,5803;85,2200;0,8665;69,6276;35,7500;85,2200;69,6276;35,7500
61,8960;1,5822;85,4300;0,8565;70,7483;33,7000;85,4300;70,7483;33,7000
63,1100;1,5750;83,5300;0,8996;70,0931;38,9400;83,5300;70,0931;38,9400
62,5620;1,5846;86,5800;0,8405;70,5517;33,4100;86,5800;70,5517;33,4100
62,7840;1,5967;85,5100;0,8618;72,5034;31,5100;85,5100;72,5034;31,5100
63,1800;1,5736;84,2300;0,8912;67,7793;29,5900;84,2300;67,7793;29,5900
64,7040;1,5482;84,8800;0,8636;71,6379;32,6500;84,8800;71,6379;32,6500
62,9020;1,5780;87,2000;0,8231;73,1552;39,6900;87,2000;73,1552;39,6900
60,9600;1,6181;87,5900;0,8325;74,3552;26,6000;87,5900;74,3552;26,6000
65,6520;1,5314;87,1400;0,8255;72,1931;34,6300;87,1400;72,1931;34,6300
62,2060;1,5878;86,7900;0,8278;72,1172;29,6600;86,7900;72,1172;29,6600
64,5100;1,5544;87,5100;0,8084;73,2931;36,2900;87,5100;73,2931;36,2900
65,2320;1,5362;87,3300;0,8185;72,9276;38,3300;87,3300;72,9276;38,3300
67,1620;1,4931;87,4000;0,8176;72,1034;45,3600;87,4000;72,1034;45,3600
63,3100;1,5905;87,7900;0,8136;72,0241;30,1600;87,7900;72,0241;30,1600
66,1000;1,5511;88,6800;0,7874;76,4931;29,0600;88,6800;76,4931;29,0600
65,5860;1,5354;87,8000;0,8415;74,6241;29,2700;87,8000;74,6241;29,2700
66,1820;1,4985;87,6900;0,7956;75,0655;37,8500;87,6900;75,0655;37,8500
64,4920;1,5587;88,8400;0,7720;75,9034;35,9000;88,8400;75,9034;35,9000
64,5920;1,5542;89,0500;0,7843;76,3345;30,4000;89,0500;76,3345;30,4000
67,8580;1,4731;89,3500;0,7697;77,5586;41,2400;89,3500;77,5586;41,2400
67,2580;1,4922;87,9400;0,7879;76,4828;36,6100;87,9400;76,4828;36,6100
66,6580;1,4980;88,5700;0,7863;76,9586;32,9900;88,5700;76,9586;32,9900
65,2960;1,4895;89,5800;0,7656;76,5103;34,8800;89,5800;76,5103;34,8800
68,6140;1,4844;90,2500;0,7345;79,0345;39,3800;90,2500;79,0345;39,3800
68,3120;1,4849;89,8600;0,7499;75,8172;37,4900;89,8600;75,8172;37,4900
69,7800;1,4481;90,8000;0,7291;79,5517;39,5800;90,8000;79,5517;39,5800
69,0200;1,4794;89,7100;0,7652;76,4862;33,9300;89,7100;76,4862;33,9300
67,2340;1,4892;90,3200;0,7492;77,4172;33,6600;90,3200;77,4172;33,6600
69,2520;1,4521;90,6700;0,7492;78,0448;36,0300;90,6700;78,0448;36,0300
69,1060;1,4779;90,4300;0,7478;78,4862;37,2000;90,4300;78,4862;37,2000
70,0740;1,4701;91,1000;0,7375;78,8276;35,4100;91,1000;78,8276;35,4100
68,8380;1,4706;91,2400;0,7238;79,9069;37,9900;91,2400;79,9069;37,9900
68,6540;1,4728;91,1200;0,7223;79,7897;37,6000;91,1200;79,7897;37,6000
68,2080;1,5005;91,3300;0,7558;79,3793;37,9700;91,3300;79,3793;37,9700
70,8180;1,4445;91,8900;0,7082;78,2966;43,0300;91,8900;78,2966;43,0300
67,8200;1,4803;91,5600;0,7281;79,9483;36,3000;91,5600;79,9483;36,3000
72,0040;1,3933;91,8000;0,7117;79,6483;37,2900;91,8000;79,6483;37,2900
70,6360;1,4280;91,6700;0,7060;80,4897;39,6200;91,6700;80,4897;39,6200
70,0420;1,4211;91,8000;0,7115;79,1069;36,6500;91,8000;79,1069;36,6500
69,9040;1,4540;91,9700;0,7097;80,0655;38,0400;91,9700;80,0655;38,0400
72,9580;1,3662;92,4800;0,6942;80,5793;39,7400;92,4800;80,5793;39,7400
71,1440;1,4251;92,6700;0,6967;81,5345;41,2300;92,6700;81,5345;41,2300
71,2100;1,3943;92,8400;0,6892;82,1172;41,2000;92,8400;82,1172;41,2000
69,4560;1,4629;92,5800;0,6893;82,1655;39,6200;92,5800;82,1655;39,6200
70,2360;1,4171;92,5800;0,6972;81,7552;39,8900;92,5800;81,7552;39,8900
72,5620;1,3988;92,7100;0,6959;81,2517;39,8300;92,7100;81,2517;39,8300
69,8480;1,4495;92,7700;0,7349;81,9759;40,8800;92,7700;81,9759;40,8800
70,7820;1,4361;92,6800;0,6927;81,2034;39,6900;92,6800;81,2034;39,6900
72,2340;1,4269;92,7300;0,6920;81,4862;39,7400;92,7300;81,4862;39,7400
69,1200;1,4277;92,9400;0,6876;81,7966;39,8600;92,9400;81,7966;39,8600
70,5400;1,4249;92,9400;0,6928;81,3966;39,0600;92,9400;81,3966;39,0600
71,6480;1,4025;92,9900;0,6856;81,7379;40,3100;92,9900;81,7379;40,3100
65,1760;1,5421;88,5400;0,8038;75,0379;27,9500;88,5400;75,0379;27,9500
67,1340;1,5186;88,0100;0,8210;76,0655;33,1300;88,0100;76,0655;33,1300
66,2280;1,5277;88,2600;0,7951;75,7207;28,2700;88,2600;75,7207;28,2700
67,4500;1,4932;88,6700;0,7806;73,7931;37,1400;88,6700;73,7931;37,1400
64,8260;1,5536;89,4600;0,7781;76,9414;31,1100;89,4600;76,9414;31,1100
66,6360;1,5216;89,6600;0,7616;77,7621;36,7400;89,6600;77,7621;36,7400
65,7920;1,5361;88,3000;0,7951;76,3966;27,9100;88,3000;76,3966;27,9100
65,1320;1,5404;89,2700;0,7709;77,1690;31,0100;89,2700;77,1690;31,0100
66,0320;1,5002;89,8100;0,7861;78,3069;29,0800;89,8100;78,3069;29,0800
66,8060;1,5143;89,2600;0,7862;76,3793;34,1200;89,2600;76,3793;34,1200
64,0580;1,5284;90,4500;0,7433;78,6966;34,3700;90,4500;78,6966;34,3700
67,2140;1,4780;88,9200;0,8256;74,6966;29,9300;88,9200;74,6966;29,9300
67,7680;1,4955;89,9800;0,7582;76,8483;34,0000;89,9800;76,8483;34,0000
67,3080;1,4917;89,3300;0,7710;77,4966;32,9200;89,3300;77,4966;32,9200
66,7400;1,4987;90,1200;0,7466;77,6897;37,4400;90,1200;77,6897;37,4400
67,6120;1,4846;90,7800;0,7518;77,6690;30,0800;90,7800;77,6690;30,0800
66,8340;1,4925;89,6000;0,7552;77,4103;36,4100;89,6000;77,4103;36,4100
68,5620;1,4956;90,2400;0,7432;77,8172;35,9100;90,2400;77,8172;35,9100
67,9320;1,4908;89,1100;0,7914;76,4517;32,4800;89,1100;76,4517;32,4800
67,4660;1,4897;87,4700;0,8027;76,9103;33,1700;87,4700;76,9103;33,1700
66,8520;1,5109;89,7900;0,7426;78,6207;45,9100;89,7900;78,6207;45,9100
67,3660;1,4762;89,9300;0,7467;76,8414;36,5000;89,9300;76,8414;36,5000
67,3100;1,4933;90,0900;0,7465;78,4414;32,1600;90,0900;78,4414;32,1600
68,7180;1,4599;90,3000;0,7387;78,9793;33,0000;90,3000;78,9793;33,0000
67,1000;1,4911;90,4900;0,7494;80,4897;34,0100;90,4900;80,4897;34,0100
67,4540;1,5086;89,3200;0,7879;77,6034;35,7800;89,3200;77,6034;35,7800
68,2640;1,4791;90,4000;0,7531;77,5103;30,7600;90,4000;77,5103;30,7600
67,0180;1,5086;89,1000;0,7675;78,8414;33,9400;89,1000;78,8414;33,9400
67,7520;1,4787;91,0000;0,7254;78,3517;34,6900;91,0000;78,3517;34,6900
67,8140;1,4859;89,8200;0,7555;76,7690;35,5500;89,8200;76,7690;35,5500
68,9040;1,4561;89,7600;0,8113;76,0310;26,6500;89,7600;76,0310;26,6500
66,6080;1,5050;90,3700;0,7624;78,1586;32,0800;90,3700;78,1586;32,0800
68,8000;1,4660;89,1600;0,7628;75,5828;37,5800;89,1600;75,5828;37,5800
71,2220;1,4191;90,9600;0,7296;80,0000;35,4500;90,9600;80,0000;35,4500
68,8780;1,4565;91,6300;0,7418;81,4414;37,3500;91,6300;81,4414;37,3500
65,4200;1,5301;91,6300;0,7216;80,2345;36,3300;91,6300;80,2345;36,3300
69,8960;1,4471;91,2600;0,7188;82,0483;37,2600;91,2600;82,0483;37,2600
69,4020;1,4532;90,8300;0,7400;80,7931;37,1000;90,8300;80,7931;37,1000
71,2080;1,4341;91,8100;0,7111;80,5621;39,9900;91,8100;80,5621;39,9900
68,7700;1,4867;91,9000;0,7307;82,1552;38,1500;91,9000;82,1552;38,1500
67,5280;1,4977;90,9500;0,7540;79,9207;36,0000;90,9500;79,9207;36,0000
71,2120;1,4097;91,2700;0,7130;81,2966;42,3800;91,2700;81,2966;42,3800
68,2260;1,4569;90,7300;0,7305;80,9793;37,5600;90,7300;80,9793;37,5600
69,2480;1,4727;91,8300;0,7255;81,9621;37,1100;91,8300;81,9621;37,1100
71,2020;1,4228;91,4900;0,7732;82,7690;33,5100;91,4900;82,7690;33,5100
71,0280;1,4215;91,1900;0,7314;81,5483;35,6500;91,1900;81,5483;35,6500
69,1840;1,4596;91,7300;0,7317;81,0034;36,3700;91,7300;81,0034;36,3700
69,4680;1,4652;90,7500;0,7346;80,7379;40,5600;90,7500;80,7379;40,5600
69,1060;1,4402;91,7700;0,7288;78,5310;38,6900;91,7700;78,5310;38,6900
68,1580;1,4593;91,9000;0,7332;80,5759;31,1700;91,9000;80,5759;31,1700
