train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
31,0720;1,9626;49,0300;1,6187;44,6414;22,4300;49,0300
49,8180;1,6084;62,3300;1,3959;52,5034;62,3300;52,5034
60,1740;1,4052;63,3100;1,4328;48,9103;63,3100;48,9103
65,2500;1,2906;68,1400;1,3543;57,4931;68,1400;57,4931
69,2680;1,2083;72,2600;1,2274;55,1103;72,2600;55,1103
71,4880;1,1619;72,8400;1,1649;58,2517;72,8400;58,2517
73,5260;1,1134;79,3300;0,9955;66,5655;79,3300;66,5655
74,9740;1,0798;81,0300;1,0077;67,2310;81,0300;67,2310
76,2580;1,0475;82,1300;1,0048;67,9276;82,1300;67,9276
77,3220;1,0230;85,0100;0,9169;72,1690;85,0100;72,1690
78,6440;0,9956;85,4200;0,8916;71,3448;85,4200;71,3448
78,8720;0,9876;86,8300;0,8588;73,0310;86,8300;73,0310
79,5980;0,9687;85,4400;0,8749;71,3862;85,4400;71,3862
80,1720;0,9573;87,1200;0,8577;72,5483;87,1200;72,5483
81,1980;0,9356;87,1100;0,8483;71,3828;87,1100;71,3828
81,8080;0,9218;87,5400;0,8360;71,8690;87,5400;71,8690
82,1440;0,9133;88,5100;0,8166;74,5517;88,5100;74,5517
82,4560;0,9051;87,8900;0,8474;74,1310;87,8900;74,1310
83,4880;0,8846;89,3600;0,7941;76,1483;89,3600;76,1483
83,4720;0,8823;89,6800;0,7882;77,3793;89,6800;77,3793
84,2680;0,8661;89,2200;0,7972;76,6586;89,2200;76,6586
84,9400;0,8513;89,8800;0,7809;76,1759;89,8800;76,1759
84,9220;0,8498;90,0000;0,7688;77,5138;90,0000;77,5138
85,4720;0,8358;90,9600;0,7462;78,8345;90,9600;78,8345
85,6680;0,8334;91,0900;0,7477;79,0276;91,0900;79,0276
86,1860;0,8231;91,8200;0,7276;79,5448;91,8200;79,5448
85,9100;0,8260;91,8000;0,7293;79,6828;91,8000;79,6828
86,2120;0,8161;91,9500;0,7240;79,9138;91,9500;79,9138
86,2580;0,8192;91,9000;0,7282;79,9310;91,9000;79,9310
86,7500;0,8076;91,9200;0,7240;80,0586;91,9200;80,0586
80,8120;0,9441;85,5300;0,8892;71,9483;85,5300;71,9483
