train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
28,2340;2,0135;37,9500;1,7110;35,8368
40,9040;1,7823;45,2300;1,5232;38,6684
48,2240;1,6402;54,9800;1,3058;48,5053
53,2540;1,5371;58,4600;1,2149;53,0211
56,8500;1,4601;65,6300;0,9980;56,1632
60,6200;1,3846;67,3700;0,9762;57,5053
62,9420;1,3318;64,5500;1,0532;54,6526
65,2060;1,2848;72,7800;0,7803;61,6474
67,3020;1,2393;77,7800;0,6575;69,1158
68,4640;1,2108;79,4400;0,6275;69,8421
59,9280;1,3956;54,7300;1,4785;48,1684
62,4440;1,3437;71,5200;0,8458;62,0895
64,2260;1,3069;72,6200;0,8394;62,4789
65,1620;1,2801;73,4100;0,7773;65,9789
66,3340;1,2522;70,1400;0,9973;60,6000
67,4580;1,2302;75,8000;0,7611;69,2895
68,1280;1,2111;74,4100;0,8185;65,0158
69,6440;1,1859;80,8000;0,5941;73,1684
70,3120;1,1649;81,1500;0,5668;71,9421
71,4620;1,1441;82,1900;0,5570;73,9158
72,4260;1,1215;84,3000;0,4923;74,5842
73,2820;1,0966;82,8200;0,5246;75,8632
74,3380;1,0797;84,7600;0,4718;75,9632
75,1060;1,0601;85,6100;0,4281;78,7105
76,2900;1,0335;88,3000;0,3537;80,9684
77,2520;1,0160;88,6700;0,3536;82,0053
78,3120;0,9919;88,6800;0,3354;82,1211
78,4280;0,9850;88,9200;0,3389;81,7737
79,2580;0,9716;89,2300;0,3332;82,6474
79,5460;0,9627;89,4800;0,3151;82,8211
68,9020;1,1999;77,5700;0,7170;66,8684
69,8040;1,1766;78,4200;0,6654;70,1579
70,8080;1,1575;79,6100;0,6350;72,2263
71,3200;1,1439;78,5000;0,6743;71,4421
71,7880;1,1349;82,6500;0,5673;75,4158
72,5600;1,1195;82,5000;0,5394;73,4632
72,2840;1,1240;81,3800;0,5434;73,2789
72,8220;1,1120;84,9300;0,4692;76,6895
72,7340;1,1098;82,2300;0,5468;73,7684
72,9980;1,1023;84,5400;0,4687;75,3421
73,9520;1,0861;85,7200;0,4506;78,4526
