train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
13,5367;4,1683;23,4800;3,6423;18,9724;8,3500;23,4800;18,9724;8,3500
31,7940;3,6578;37,3100;3,2006;31,2621;9,1000;37,3100;31,2621;9,1000
43,1293;3,3601;47,7900;2,9119;36,0690;9,0700;47,7900;36,0690;9,0700
49,9947;3,1698;49,8900;2,8042;34,7586;9,2800;49,8900;34,7586;9,2800
54,6187;3,0439;55,2400;2,6173;40,5793;11,8600;55,2400;40,5793;11,8600
57,1707;2,9592;57,0600;2,5287;43,3172;13,6000;57,0600;43,3172;13,6000
59,6593;2,8886;58,9400;2,4087;44,0690;11,6100;58,9400;44,0690;11,6100
61,8700;2,8205;61,1000;2,4065;48,9034;14,0400;61,1000;48,9034;14,0400
63,4427;2,7705;61,5200;2,3796;46,0759;14,4300;61,5200;46,0759;14,4300
64,9660;2,7218;64,9900;2,2605;46,7379;14,5600;64,9900;46,7379;14,5600
66,1453;2,6806;64,7200;2,2507;47,5448;15,3800;64,7200;47,5448;15,3800
67,1540;2,6456;65,3200;2,2435;48,7517;15,0700;65,3200;48,7517;15,0700
68,0967;2,6117;66,4800;2,2212;49,1241;16,1800;66,4800;49,1241;16,1800
68,9573;2,5828;67,6900;2,1546;49,4621;17,4800;67,6900;49,4621;17,4800
70,2927;2,5409;67,9400;2,1097;49,7172;16,2900;67,9400;49,7172;16,2900
70,9473;2,5173;68,7600;2,1023;53,1517;18,1400;68,7600;53,1517;18,1400
71,6673;2,4926;69,7500;2,0197;51,4483;18,7500;69,7500;51,4483;18,7500
72,9553;2,4501;70,7200;2,0262;54,3379;18,9400;70,7200;54,3379;18,9400
73,3087;2,4302;70,8900;1,9682;54,1517;19,0900;70,8900;54,1517;19,0900
73,9633;2,4097;71,6500;1,9679;54,4621;19,7700;71,6500;54,4621;19,7700
74,7467;2,3824;72,6100;1,9360;57,5655;19,3700;72,6100;57,5655;19,3700
75,3407;2,3583;72,1800;1,9127;55,8552;19,7500;72,1800;55,8552;19,7500
76,1340;2,3309;72,9900;1,8733;56,1241;20,9200;72,9900;56,1241;20,9200
76,5413;2,3203;73,4600;1,8463;56,6828;19,9600;73,4600;56,6828;19,9600
76,7960;2,3068;73,9600;1,8470;56,1655;20,7000;73,9600;56,1655;20,7000
77,2420;2,2945;74,7300;1,8278;57,4000;21,3000;74,7300;57,4000;21,3000
77,7000;2,2732;74,6200;1,8032;57,4621;21,2600;74,6200;57,4621;21,2600
77,9880;2,2697;74,7700;1,8022;56,9655;21,3400;74,7700;56,9655;21,3400
78,0607;2,2676;74,9300;1,7993;57,5862;21,4200;74,9300;57,5862;21,4200
78,3427;2,2579;74,7800;1,7946;57,1103;20,9000;74,7800;57,1103;20,9000
68,8427;2,5697;66,1100;2,2022;50,1310;16,1400;66,1100;50,1310;16,1400
68,6400;2,5788;66,3000;2,2094;48,6759;16,3000;66,3000;48,6759;16,3000
69,4053;2,5571;67,8100;2,0835;50,3172;15,5400;67,8100;50,3172;15,5400
69,7740;2,5414;67,2600;2,1128;50,6690;16,6900;67,2600;50,6690;16,6900
70,1627;2,5277;68,4100;2,0988;50,1379;17,8000;68,4100;50,1379;17,8000
70,3940;2,5135;68,5900;2,0463;51,6069;19,4200;68,5900;51,6069;19,4200
70,7480;2,5040;67,9500;2,0980;48,3034;16,5200;67,9500;48,3034;16,5200
71,4820;2,4785;68,6600;2,0797;50,9655;17,0100;68,6600;50,9655;17,0100
71,9893;2,4656;68,6100;2,0299;51,5448;18,7300;68,6100;51,5448;18,7300
71,9827;2,4577;69,1600;2,0117;52,8759;18,8900;69,1600;52,8759;18,8900
72,5393;2,4414;70,6100;1,9813;50,9724;17,3800;70,6100;50,9724;17,3800
72,9207;2,4270;70,8500;2,0484;55,1034;18,3800;70,8500;55,1034;18,3800
72,9193;2,4229;69,8500;2,0059;53,6759;19,6900;69,8500;53,6759;19,6900
