train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,2120;4,2814;10,8900;3,9958;12,1034;6,1900;10,8900;12,1034;6,1900
12,5000;3,9530;15,3100;3,8550;16,3448;7,8100;15,3100;16,3448;7,8100
19,6640;3,6358;25,3000;3,4809;25,3586;10,5600;25,3000;25,3586;10,5600
26,8300;3,3464;28,1800;3,3718;27,2517;10,9500;28,1800;27,2517;10,9500
32,8800;3,1135;31,4700;3,2016;29,1310;12,3900;31,4700;29,1310;12,3900
37,6200;2,9365;41,2800;2,8543;33,0966;15,2000;41,2800;33,0966;15,2000
41,2320;2,8085;43,1200;2,7544;36,5414;17,0700;43,1200;36,5414;17,0700
44,8760;2,6878;44,1800;2,7986;39,4552;20,4300;44,1800;39,4552;20,4300
47,3020;2,6000;48,3500;2,5826;38,9172;20,8700;48,3500;38,9172;20,8700
50,2500;2,5038;51,5500;2,4509;38,8828;22,4500;51,5500;38,8828;22,4500
51,8360;2,4494;50,8000;2,5036;38,8517;25,4600;50,8000;38,8517;25,4600
52,8680;2,4139;54,0300;2,4098;41,6793;26,5900;54,0300;41,6793;26,5900
54,2340;2,3560;55,0600;2,3128;45,3724;24,0200;55,0600;45,3724;24,0200
56,1180;2,3054;56,2800;2,2742;44,8345;26,6900;56,2800;44,8345;26,6900
57,7220;2,2467;58,0300;2,2183;47,5793;27,5900;58,0300;47,5793;27,5900
58,4820;2,2190;59,6800;2,1862;47,4759;29,8900;59,6800;47,4759;29,8900
59,1600;2,1905;61,0700;2,1612;47,9586;32,4700;61,0700;47,9586;32,4700
60,7980;2,1401;61,7200;2,1025;48,2931;31,8700;61,7200;48,2931;31,8700
61,3120;2,1159;60,8800;2,1333;48,3655;32,2900;60,8800;48,3655;32,2900
61,9940;2,0902;62,8100;2,1086;48,9034;33,5900;62,8100;48,9034;33,5900
62,8980;2,0614;62,6100;2,0985;49,9345;34,4500;62,6100;49,9345;34,4500
64,1160;2,0231;64,6900;2,0091;52,4655;34,2100;64,6900;52,4655;34,2100
64,8960;2,0005;64,5000;2,0190;51,4414;33,9200;64,5000;51,4414;33,9200
64,9040;1,9933;65,7200;1,9830;53,1828;35,7100;65,7200;53,1828;35,7100
65,9800;1,9583;66,7600;1,9544;54,2966;38,1000;66,7600;54,2966;38,1000
66,3860;1,9499;67,0700;1,9377;52,8931;36,2100;67,0700;52,8931;36,2100
66,5440;1,9403;67,3400;1,9210;53,4759;37,2100;67,3400;53,4759;37,2100
66,8880;1,9326;67,2100;1,9215;54,1241;36,2600;67,2100;54,1241;36,2600
66,6740;1,9354;67,6200;1,9207;54,6310;37,9000;67,6200;54,6310;37,9000
