train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
7,2840;4,2091;11,3300;4,0640;7,7793;6,4700;11,3300;7,7793;6,4700
16,1560;3,7963;21,3200;3,7304;20,9897;8,6200;21,3200;20,9897;8,6200
24,2260;3,4420;30,5500;3,1971;26,2414;10,7800;30,5500;26,2414;10,7800
31,6440;3,1762;35,5800;3,0866;32,7000;14,0500;35,5800;32,7000;14,0500
36,8380;2,9788;38,9400;2,9998;30,6724;16,2500;38,9400;30,6724;16,2500
40,5560;2,8437;42,6700;2,8474;36,1897;18,3500;42,6700;36,1897;18,3500
43,9700;2,7317;44,8200;2,7255;39,3103;19,8800;44,8200;39,3103;19,8800
46,4380;2,6402;45,6200;2,6708;39,2379;19,3300;45,6200;39,2379;19,3300
48,8860;2,5606;51,9100;2,5383;39,5862;24,4100;51,9100;39,5862;24,4100
51,0520;2,4877;51,3800;2,4182;42,7655;21,8700;51,3800;42,7655;21,8700
52,6300;2,4348;55,6500;2,3291;43,9034;25,6600;55,6500;43,9034;25,6600
53,8460;2,3870;56,0800;2,2933;45,3276;27,7900;56,0800;45,3276;27,7900
55,1640;2,3325;56,6600;2,2765;44,1069;28,0200;56,6600;44,1069;28,0200
56,3480;2,2979;59,5700;2,1738;44,4517;28,5400;59,5700;44,4517;28,5400
57,7840;2,2493;59,6900;2,1693;48,0517;27,8500;59,6900;48,0517;27,8500
58,8860;2,2134;61,3700;2,1393;48,1034;31,2400;61,3700;48,1034;31,2400
59,9760;2,1779;61,3300;2,1393;49,2276;33,9800;61,3300;49,2276;33,9800
60,7760;2,1474;62,3300;2,0846;48,8310;32,6100;62,3300;48,8310;32,6100
61,9280;2,1125;63,0200;2,0506;49,3345;32,6400;63,0200;49,3345;32,6400
62,7340;2,0793;64,8500;2,0218;49,6034;33,4200;64,8500;49,6034;33,4200
63,8640;2,0472;65,7200;1,9739;51,3621;36,0200;65,7200;51,3621;36,0200
64,3800;2,0195;65,8200;1,9634;51,8897;35,5300;65,8200;51,8897;35,5300
65,6720;1,9845;66,3700;1,9415;51,9138;36,3100;66,3700;51,9138;36,3100
66,3320;1,9550;67,4200;1,9263;53,6345;37,6200;67,4200;53,6345;37,6200
66,7120;1,9431;67,8600;1,9091;52,5345;38,3200;67,8600;52,5345;38,3200
67,0540;1,9328;67,9100;1,8816;53,1862;37,7300;67,9100;53,1862;37,7300
67,5160;1,9142;68,3100;1,8627;53,3448;37,6700;68,3100;53,3448;37,6700
68,0500;1,9004;68,6500;1,8800;53,4034;39,5400;68,6500;53,4034;39,5400
68,1200;1,8979;68,3000;1,8753;53,1793;38,2300;68,3000;53,1793;38,2300
68,3540;1,8906;68,7300;1,8688;53,8138;38,8300;68,7300;53,8138;38,8300
57,4260;2,2610;56,9100;2,2660;42,9138;29,9700;56,9100;42,9138;29,9700
57,1780;2,2703;57,6500;2,2567;43,6414;30,2100;57,6500;43,6414;30,2100
