train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,2380;4,2875;9,5300;4,0450;8,2000;6,4300;9,5300;8,2000;6,4300
10,6180;4,0391;15,0900;3,8662;14,7862;8,0200;15,0900;14,7862;8,0200
15,5460;3,8023;18,5600;3,9378;15,6345;9,3300;18,5600;15,6345;9,3300
20,6540;3,5741;28,3900;3,3778;25,6103;12,3200;28,3900;25,6103;12,3200
24,4380;3,4233;31,8300;3,1840;30,9517;14,0200;31,8300;30,9517;14,0200
28,0560;3,2673;33,8400;3,1658;29,4276;14,5800;33,8400;29,4276;14,5800
30,8060;3,1623;41,8500;2,7094;36,2828;14,2900;41,8500;36,2828;14,2900
33,4760;3,0531;39,6500;2,8448;30,8069;17,1300;39,6500;30,8069;17,1300
36,1960;2,9467;45,1600;2,6363;39,0724;17,9600;45,1600;39,0724;17,9600
37,2120;2,9131;48,2000;2,5567;39,4172;20,0400;48,2000;39,4172;20,0400
39,6620;2,8291;50,5000;2,4421;44,7172;21,3900;50,5000;44,7172;21,3900
40,7600;2,7800;52,6500;2,4068;44,8586;24,0500;52,6500;44,8586;24,0500
43,3740;2,6964;55,6700;2,2527;44,2586;23,0500;55,6700;44,2586;23,0500
44,1060;2,6597;54,1000;2,3183;43,4448;23,3400;54,1000;43,4448;23,3400
44,8800;2,6354;58,4400;2,1897;47,8414;26,3900;58,4400;47,8414;26,3900
46,6700;2,5758;58,5900;2,2143;46,0345;30,2700;58,5900;46,0345;30,2700
47,8040;2,5275;60,2800;2,1868;50,0966;31,7400;60,2800;50,0966;31,7400
49,0000;2,4922;61,0400;2,1015;48,4034;29,1200;61,0400;48,4034;29,1200
50,4920;2,4402;62,4000;2,1090;48,6414;33,5700;62,4000;48,6414;33,5700
52,0860;2,3841;63,3000;2,0548;51,8586;31,5900;63,3000;51,8586;31,5900
52,3960;2,3756;65,0500;1,9942;52,6379;33,1900;65,0500;52,6379;33,1900
53,5400;2,3387;65,2200;2,0065;52,6414;33,6700;65,2200;52,6414;33,6700
53,8760;2,3189;66,1100;1,9918;52,8586;35,4800;66,1100;52,8586;35,4800
55,6060;2,2773;67,1500;1,9447;55,2276;33,7300;67,1500;55,2276;33,7300
55,7400;2,2658;67,3300;1,9613;55,3724;37,2900;67,3300;55,3724;37,2900
55,3580;2,2826;67,0900;1,9794;54,8414;37,6800;67,0900;54,8414;37,6800
57,0860;2,2267;67,8800;1,9111;55,4345;35,6300;67,8800;55,4345;35,6300
57,2460;2,2096;67,5900;1,9385;55,7586;36,8400;67,5900;55,7586;36,8400
56,8240;2,2336;68,2400;1,9252;55,6483;37,1700;68,2400;55,6483;37,1700
57,2940;2,2132;67,9300;1,9294;55,7172;37,1800;67,9300;55,7172;37,1800
47,6500;2,5380;57,5900;2,2207;47,2310;26,6400;57,5900;47,2310;26,6400
47,1620;2,5499;58,9600;2,2169;46,4586;29,5300;58,9600;46,4586;29,5300
48,9080;2,4877;58,7500;2,2373;46,2793;31,7200;58,7500;46,2793;31,7200
49,6220;2,4686;59,9300;2,1987;46,6552;31,5100;59,9300;46,6552;31,5100
50,4640;2,4434;61,5300;2,1126;48,1069;29,8900;61,5300;48,1069;29,8900
50,9220;2,4239;62,5700;2,1184;47,7000;34,1100;62,5700;47,7000;34,1100
52,2660;2,3818;63,9500;2,0414;50,9069;34,6100;63,9500;50,9069;34,6100
52,3720;2,3762;63,4800;2,1074;50,3414;36,3500;63,4800;50,3414;36,3500
52,6760;2,3593;63,7600;2,0594;50,4310;34,9000;63,7600;50,4310;34,9000
53,1780;2,3516;64,0400;2,0384;50,8862;35,5500;64,0400;50,8862;35,5500
54,3180;2,3057;65,5300;2,0158;50,6207;35,6300;65,5300;50,6207;35,6300
54,0460;2,3196;65,4700;2,0446;52,9931;38,5700;65,4700;52,9931;38,5700
55,1100;2,2820;66,1500;1,9894;51,5690;35,6900;66,1500;51,5690;35,6900
54,9460;2,2919;66,1500;2,0103;53,0138;39,1900;66,1500;53,0138;39,1900
55,4260;2,2763;65,1300;2,0294;53,5000;38,4100;65,1300;53,5000;38,4100
57,3140;2,2137;67,8100;1,9808;51,5586;42,0100;67,8100;51,5586;42,0100
58,2960;2,1789;67,9200;1,9222;52,0793;38,8500;67,9200;52,0793;38,8500
57,9240;2,1829;69,1700;1,9160;52,9483;42,0500;69,1700;52,9483;42,0500
58,8360;2,1593;69,0300;1,8761;52,9207;40,6800;69,0300;52,9207;40,6800
60,3040;2,1023;69,3700;1,8836;54,7034;42,7600;69,3700;54,7034;42,7600
59,7680;2,1319;70,3500;1,8705;55,2793;43,1600;70,3500;55,2793;43,1600
61,4120;2,0773;70,7600;1,8189;54,6379;40,6400;70,7600;54,6379;40,6400
60,2720;2,1059;71,2800;1,8065;55,3897;42,4900;71,2800;55,3897;42,4900
61,0960;2,0838;71,0300;1,8199;56,8034;43,5500;71,0300;56,8034;43,5500
61,3260;2,0765;71,4900;1,8178;56,5310;44,3100;71,4900;56,5310;44,3100
62,0580;2,0617;70,4100;1,9127;55,9103;46,2300;70,4100;55,9103;46,2300
62,7720;2,0395;71,3700;1,8523;54,8138;45,4000;71,3700;54,8138;45,4000
63,2580;2,0169;71,9100;1,7891;56,3138;45,2700;71,9100;56,3138;45,2700
64,5300;1,9802;72,6700;1,7734;55,1793;44,2800;72,6700;55,1793;44,2800
64,8620;1,9675;73,4000;1,7524;56,3586;45,4200;73,4000;56,3586;45,4200
64,7100;1,9722;71,5400;1,8141;55,7034;44,9200;71,5400;55,7034;44,9200
65,1420;1,9603;73,2600;1,7654;57,7034;45,6000;73,2600;57,7034;45,6000
66,3220;1,9236;74,5000;1,6996;59,6586;46,1600;74,5000;59,6586;46,1600
65,2340;1,9527;73,9900;1,7300;56,5448;46,9400;73,9900;56,5448;46,9400
67,6760;1,8818;73,9800;1,7141;58,6379;46,2500;73,9800;58,6379;46,2500
68,1240;1,8656;74,6500;1,7251;59,7552;47,7500;74,6500;59,7552;47,7500
67,6320;1,8817;74,8700;1,6873;59,4759;46,8200;74,8700;59,4759;46,8200
67,7760;1,8750;75,1900;1,6959;58,3586;47,3200;75,1900;58,3586;47,3200
68,2040;1,8589;74,8400;1,6799;59,1138;47,8100;74,8400;59,1138;47,8100
