train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
13,1007;4,1840;20,2900;3,7054;20,0241;9,2700;20,2900;20,0241;9,2700
30,0447;3,7133;34,8400;3,2175;31,9828;10,0600;34,8400;31,9828;10,0600
42,8173;3,3786;42,4000;2,9821;37,1586;10,8000;42,4000;37,1586;10,8000
51,0947;3,1606;47,5300;2,8064;43,3552;10,9900;47,5300;43,3552;10,9900
55,9280;3,0224;53,1300;2,6483;46,0207;10,6800;53,1300;46,0207;10,6800
59,1247;2,9197;55,5600;2,5615;45,2241;11,9000;55,5600;45,2241;11,9000
61,7247;2,8426;56,4300;2,4547;46,6966;11,6900;56,4300;46,6966;11,6900
64,0700;2,7692;59,3500;2,3698;46,3690;12,8800;59,3500;46,3690;12,8800
65,6993;2,7112;61,1500;2,3717;49,0586;13,3500;61,1500;49,0586;13,3500
67,3067;2,6567;63,3800;2,2226;50,3034;14,4700;63,3800;50,3034;14,4700
68,5513;2,6194;63,0600;2,2602;49,7172;14,4100;63,0600;49,7172;14,4100
69,7573;2,5705;65,1400;2,2424;51,7621;13,7200;65,1400;51,7621;13,7200
70,4007;2,5426;66,2200;2,1485;51,0414;14,3100;66,2200;51,0414;14,3100
71,7280;2,4992;66,8400;2,1152;52,0172;16,1000;66,8400;52,0172;16,1000
72,6587;2,4623;67,7300;2,0701;54,9897;16,0700;67,7300;54,9897;16,0700
73,4340;2,4295;68,8500;2,0587;54,8793;16,5600;68,8500;54,8793;16,5600
73,9753;2,4133;69,5400;2,0003;53,5586;16,7600;69,5400;53,5586;16,7600
75,2567;2,3659;70,4900;1,9600;56,7759;16,2900;70,4900;56,7759;16,2900
75,6987;2,3474;69,9300;1,9361;54,3759;18,0500;69,9300;54,3759;18,0500
76,3933;2,3208;71,3100;1,9174;56,9655;19,1100;71,3100;56,9655;19,1100
76,9247;2,2995;71,5800;1,9025;55,6897;19,9700;71,5800;55,6897;19,9700
77,6620;2,2705;72,4700;1,8585;57,4517;18,9300;72,4700;57,4517;18,9300
78,6880;2,2396;72,7600;1,8244;57,3310;19,4400;72,7600;57,3310;19,4400
78,8627;2,2272;73,3100;1,8118;57,2793;20,0800;73,3100;57,2793;20,0800
79,2813;2,2140;73,4000;1,8249;58,5655;20,9100;73,4000;58,5655;20,9100
79,4400;2,2032;73,9400;1,8036;59,6759;20,9200;73,9400;59,6759;20,9200
80,0473;2,1774;74,6300;1,7858;59,1103;20,7900;74,6300;59,1103;20,7900
80,3047;2,1678;74,5000;1,7633;59,5103;20,6900;74,5000;59,5103;20,6900
80,5033;2,1655;74,5700;1,7577;59,6172;21,1100;74,5700;59,6172;21,1100
80,6153;2,1589;74,6000;1,7323;59,4448;21,3600;74,6000;59,4448;21,3600
72,5887;2,4561;64,4700;2,1406;51,9276;15,4500;64,4700;51,9276;15,4500
72,0040;2,4742;66,9400;2,1037;53,3138;16,2000;66,9400;53,3138;16,2000
72,6567;2,4479;66,4000;2,1356;50,0724;14,6300;66,4000;50,0724;14,6300
72,8680;2,4416;68,2800;2,0730;53,4207;16,3000;68,2800;53,4207;16,3000
73,4007;2,4151;68,1400;2,0194;54,3172;16,1500;68,1400;54,3172;16,1500
73,7220;2,4010;69,0100;2,0177;54,8759;16,4900;69,0100;54,8759;16,4900
74,3373;2,3848;68,4800;2,0191;52,7897;17,8700;68,4800;52,7897;17,8700
74,7627;2,3692;68,9100;1,9762;52,1897;17,4700;68,9100;52,1897;17,4700
75,2960;2,3411;69,2200;1,9607;52,1310;16,2400;69,2200;52,1310;16,2400
75,5220;2,3331;69,8800;1,9648;54,6241;15,6800;69,8800;54,6241;15,6800
76,0213;2,3189;70,8700;1,8998;56,1000;18,5300;70,8700;56,1000;18,5300
76,5347;2,3032;69,7100;1,9164;55,2172;16,9000;69,7100;55,2172;16,9000
76,2420;2,3044;71,3000;1,8488;54,3552;18,9100;71,3000;54,3552;18,9100
77,0040;2,2800;71,8600;1,8324;57,0828;17,6100;71,8600;57,0828;17,6100
77,0267;2,2737;70,2900;1,8966;55,7241;17,6500;70,2900;55,7241;17,6500
77,4193;2,2615;72,2800;1,8470;56,4759;18,4700;72,2800;56,4759;18,4700
77,6120;2,2546;72,6800;1,8012;56,4276;19,0100;72,6800;56,4276;19,0100
78,0533;2,2362;72,1600;1,8331;57,3828;20,3500;72,1600;57,3828;20,3500
78,1527;2,2294;72,4400;1,8057;56,3379;19,9300;72,4400;56,3379;19,9300
78,6720;2,2081;73,1600;1,7933;57,7310;21,1200;73,1600;57,7310;21,1200
78,8693;2,2012;73,0100;1,7663;55,2207;19,8400;73,0100;55,2207;19,8400
79,0687;2,1920;73,0700;1,7942;56,7000;22,6800;73,0700;56,7000;22,6800
79,3760;2,1846;73,5600;1,7838;57,2310;20,5900;73,5600;57,2310;20,5900
79,5927;2,1714;73,8500;1,7465;58,8828;20,4500;73,8500;58,8828;20,4500
79,9947;2,1589;73,7200;1,7597;56,4103;19,9400;73,7200;56,4103;19,9400
80,1720;2,1517;74,4700;1,7796;58,9310;21,7200;74,4700;58,9310;21,7200
80,4673;2,1387;74,5500;1,7757;57,8069;21,3500;74,5500;57,8069;21,3500
80,8320;2,1264;74,2800;1,7483;58,8621;20,9900;74,2800;58,8621;20,9900
80,8920;2,1176;75,2600;1,7172;59,7241;22,2400;75,2600;59,7241;22,2400
81,3320;2,1031;75,4300;1,6979;58,5621;22,2500;75,4300;58,5621;22,2500
81,5720;2,0965;75,1700;1,7114;58,6310;22,7400;75,1700;58,6310;22,7400
81,7507;2,0896;75,8900;1,6740;59,7103;22,3100;75,8900;59,7103;22,3100
82,1953;2,0667;76,0800;1,6852;58,9552;22,1600;76,0800;58,9552;22,1600
82,1873;2,0710;75,9200;1,6827;59,4552;22,0300;75,9200;59,4552;22,0300
82,6480;2,0452;76,0900;1,6605;60,7724;24,0200;76,0900;60,7724;24,0200
83,0540;2,0307;76,6900;1,6805;59,4862;23,3800;76,6900;59,4862;23,3800
82,7147;2,0447;76,6600;1,6431;60,3345;25,1900;76,6600;60,3345;25,1900
83,4940;2,0178;77,1100;1,6310;62,3207;23,5800;77,1100;62,3207;23,5800
83,6513;2,0058;77,4000;1,6434;61,5828;25,1400;77,4000;61,5828;25,1400
83,8907;1,9965;77,0200;1,6150;62,1517;24,4500;77,0200;62,1517;24,4500
84,0480;1,9889;77,5300;1,6264;62,1345;24,8200;77,5300;62,1345;24,8200
84,4073;1,9762;77,8500;1,6184;61,4897;25,0100;77,8500;61,4897;25,0100
84,5573;1,9676;78,2700;1,6041;61,6897;25,6300;78,2700;61,6897;25,6300
84,9580;1,9517;78,2900;1,6132;62,8655;25,7900;78,2900;62,8655;25,7900
85,0140;1,9557;78,2700;1,5728;61,4862;26,4200;78,2700;61,4862;26,4200
85,1913;1,9443;78,0100;1,5691;61,8345;26,7000;78,0100;61,8345;26,7000
85,4260;1,9352;78,7700;1,5472;61,9207;26,9400;78,7700;61,9207;26,9400
85,8773;1,9155;78,8100;1,5292;62,6448;27,4300;78,8100;62,6448;27,4300
85,9507;1,9081;78,6900;1,5521;61,7655;26,4100;78,6900;61,7655;26,4100
85,9093;1,9058;79,0700;1,5452;62,1414;27,1200;79,0700;62,1414;27,1200
86,3120;1,8914;78,8200;1,5556;62,9793;26,5700;78,8200;62,9793;26,5700
86,0413;1,9008;79,1700;1,5407;63,4310;27,6900;79,1700;63,4310;27,6900
86,5440;1,8816;79,1500;1,5310;63,6207;27,6800;79,1500;63,6207;27,6800
86,6247;1,8780;79,1500;1,5482;62,9103;27,2600;79,1500;62,9103;27,2600
86,6953;1,8746;79,2000;1,5407;62,9138;26,9500;79,2000;62,9138;26,9500
86,6133;1,8807;79,4800;1,5412;63,2207;27,0200;79,4800;63,2207;27,0200
86,6780;1,8735;79,2800;1,5376;62,8828;27,3700;79,2800;62,8828;27,3700
86,8107;1,8710;79,4100;1,5115;62,9172;27,4700;79,4100;62,9172;27,4700
86,8027;1,8679;79,3700;1,5318;63,4828;28,2600;79,3700;63,4828;28,2600
86,7293;1,8700;79,3700;1,5233;63,3138;27,4800;79,3700;63,3138;27,4800
79,1760;2,1893;71,9000;1,8535;57,1310;17,3300;71,9000;57,1310;17,3300
78,4920;2,2085;71,2800;1,8498;55,0690;20,2600;71,2800;55,0690;20,2600
78,1587;2,2239;72,6900;1,8285;57,9655;18,7800;72,6900;57,9655;18,7800
78,4080;2,2209;72,0900;1,8716;57,7069;20,2800;72,0900;57,7069;20,2800
78,5707;2,2105;73,2100;1,8525;56,1034;19,7800;73,2100;56,1034;19,7800
78,6613;2,2081;72,3200;1,8411;56,8207;19,4600;72,3200;56,8207;19,4600
78,8987;2,1974;72,1600;1,8835;55,9517;19,1100;72,1600;55,9517;19,1100
78,8540;2,1977;72,8900;1,8471;57,8000;19,5400;72,8900;57,8000;19,5400
79,1287;2,1872;72,6000;1,8465;56,2172;18,8500;72,6000;56,2172;18,8500
79,2120;2,1885;72,1700;1,8665;55,5448;20,0000;72,1700;55,5448;20,0000
79,2287;2,1854;72,9500;1,8495;56,4034;18,2000;72,9500;56,4034;18,2000
79,4020;2,1748;73,4600;1,7896;57,0655;18,9200;73,4600;57,0655;18,9200
79,6153;2,1710;73,8900;1,7977;59,2069;21,1500;73,8900;59,2069;21,1500
79,5287;2,1691;73,6100;1,7930;58,0000;21,1300;73,6100;58,0000;21,1300
79,9620;2,1575;73,3500;1,8110;56,8793;20,6300;73,3500;56,8793;20,6300
79,9967;2,1501;73,8200;1,8120;57,3069;20,9400;73,8200;57,3069;20,9400
80,0620;2,1538;73,5100;1,7960;55,3552;20,5200;73,5100;55,3552;20,5200
80,0033;2,1580;74,1900;1,7545;58,2483;19,5000;74,1900;58,2483;19,5000
80,1400;2,1475;72,9400;1,7922;57,8034;20,0700;72,9400;57,8034;20,0700
80,4213;2,1357;73,9200;1,8008;58,1034;21,6900;73,9200;58,1034;21,6900
80,3833;2,1361;74,1600;1,7591;59,2207;20,8000;74,1600;59,2207;20,8000
80,7060;2,1288;73,9400;1,7387;58,1000;20,6500;73,9400;58,1000;20,6500
80,5373;2,1289;74,2000;1,7620;55,1000;20,7200;74,2000;55,1000;20,7200
80,6680;2,1250;74,2200;1,7457;57,1207;21,5500;74,2200;57,1207;21,5500
80,9647;2,1150;74,5900;1,7626;60,9310;22,4500;74,5900;60,9310;22,4500
81,1107;2,1092;73,3600;1,7406;57,0310;22,0300;73,3600;57,0310;22,0300
81,0987;2,1008;74,5700;1,7473;57,9448;22,7300;74,5700;57,9448;22,7300
81,1720;2,1024;74,5300;1,7510;58,6345;19,5700;74,5300;58,6345;19,5700
81,2673;2,0959;74,4100;1,7728;57,9897;20,5900;74,4100;57,9897;20,5900
