train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
9,1987;4,3024;15,4600;3,9052;14,3655;8,4900;15,4600;14,3655;8,4900
19,4453;3,9763;27,8400;3,4880;24,9379;9,4800;27,8400;24,9379;9,4800
28,4207;3,7125;34,5500;3,2178;32,1207;8,1200;34,5500;32,1207;8,1200
35,3660;3,5170;45,3100;2,8913;37,4207;9,9900;45,3100;37,4207;9,9900
40,9153;3,3645;50,6400;2,7227;42,0414;9,0700;50,6400;42,0414;9,0700
44,3847;3,2571;53,1200;2,5945;44,3069;10,0500;53,1200;44,3069;10,0500
47,5240;3,1638;56,8500;2,4228;46,2138;10,4300;56,8500;46,2138;10,4300
50,4313;3,0804;59,4600;2,3463;47,0828;10,2400;59,4600;47,0828;10,2400
52,9727;3,0087;59,6100;2,4402;47,4897;12,1000;59,6100;47,4897;12,1000
54,8387;2,9508;61,9700;2,3014;50,6448;12,4900;61,9700;50,6448;12,4900
56,8700;2,8997;63,7600;2,2390;50,3276;12,5600;63,7600;50,3276;12,5600
58,3707;2,8486;64,8500;2,2292;53,1517;13,7300;64,8500;53,1517;13,7300
60,1927;2,8024;65,1800;2,2049;52,5552;13,6600;65,1800;52,5552;13,6600
61,7873;2,7490;67,1000;2,1680;53,8241;14,3800;67,1000;53,8241;14,3800
63,3027;2,6980;68,9900;2,0627;55,6552;14,0500;68,9900;55,6552;14,0500
64,3147;2,6785;68,7500;2,0924;54,7379;15,5100;68,7500;54,7379;15,5100
65,7853;2,6315;70,1300;2,0291;54,8621;14,9000;70,1300;54,8621;14,9000
67,0033;2,5920;70,4200;1,9919;55,9690;15,8300;70,4200;55,9690;15,8300
68,5113;2,5487;71,0200;2,0079;57,8690;15,9300;71,0200;57,8690;15,9300
69,4347;2,5219;72,1100;1,9716;57,3345;16,6400;72,1100;57,3345;16,6400
70,4847;2,4922;72,3800;1,9747;58,6000;17,3600;72,3800;58,6000;17,3600
71,4307;2,4667;72,4300;1,9399;56,9276;17,5500;72,4300;56,9276;17,5500
71,9060;2,4459;73,5600;1,9227;59,5724;17,4400;73,5600;59,5724;17,4400
73,1660;2,4109;73,8400;1,9058;59,2000;17,5000;73,8400;59,2000;17,5000
73,8573;2,3887;74,1000;1,8619;59,8828;18,0200;74,1000;59,8828;18,0200
74,4193;2,3731;74,2400;1,8599;59,9931;18,2200;74,2400;59,9931;18,2200
75,0967;2,3529;74,8000;1,8493;59,8310;17,7200;74,8000;59,8310;17,7200
75,1233;2,3516;74,8600;1,8538;60,0310;18,0300;74,8600;60,0310;18,0300
75,5187;2,3494;74,9900;1,8515;60,4138;18,3200;74,9900;60,4138;18,3200
75,8120;2,3431;75,1700;1,8533;60,6103;18,1300;75,1700;60,6103;18,1300
63,5593;2,6911;66,1100;2,1995;53,4069;14,1800;66,1100;53,4069;14,1800
63,3593;2,6942;67,1100;2,1047;53,0586;15,5500;67,1100;53,0586;15,5500
64,1160;2,6678;68,1000;2,0890;53,4034;14,2100;68,1000;53,4034;14,2100
64,7440;2,6539;67,7900;2,1140;52,1379;14,1800;67,7900;52,1379;14,1800
