train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
68,8120;1,9960;62,5100;1,5691;30,0316
38,6780;3,1116;38,3300;2,6559;13,0526
42,3180;2,9670;41,4100;2,5264;13,7684
43,3310;2,9213;45,0200;2,3533;17,6158
43,8810;2,9009;43,3700;2,5084;18,6632
44,4480;2,8815;43,3700;2,5093;20,6737
44,7380;2,8678;42,7600;2,4149;16,6579
44,9880;2,8637;42,1700;2,5057;17,5947
45,0190;2,8596;45,0300;2,3135;22,7526
45,3430;2,8505;38,2900;2,7376;13,5474
45,3650;2,8504;43,6800;2,4037;19,2158
45,6220;2,8350;43,3400;2,3704;17,5947
45,8990;2,8280;47,3400;2,1681;19,3105
46,1880;2,8157;43,8500;2,4176;19,0789
46,2390;2,8145;46,6500;2,2917;16,8105
46,5370;2,8005;45,3900;2,3105;20,3947
46,4230;2,8034;40,9300;2,6879;19,9211
46,8300;2,7863;43,3400;2,5070;19,4947
47,0070;2,7869;45,7000;2,2400;21,9368
46,8180;2,7860;43,3800;2,4654;21,2632
47,5290;2,7684;38,8500;2,7889;17,3316
47,7420;2,7587;45,0800;2,3436;21,2474
47,7900;2,7517;44,5000;2,4049;16,1789
47,9980;2,7443;44,7800;2,4051;17,5316
48,3060;2,7308;47,5400;2,2164;22,4789
48,5220;2,7219;45,5100;2,3505;16,4842
48,7100;2,7114;47,2800;2,2301;21,2263
48,9700;2,7015;45,1100;2,3953;15,6263
48,8930;2,7011;45,0000;2,3744;21,0105
49,4030;2,6879;47,8500;2,1870;19,0421
49,8030;2,6731;48,1100;2,2392;17,8158
50,1510;2,6550;43,8900;2,4320;17,0526
50,5500;2,6496;49,6600;2,1406;22,8421
50,5460;2,6413;49,0700;2,1164;20,1684
51,2030;2,6160;48,7600;2,2208;18,7421
51,4040;2,6097;49,0700;2,1389;19,7632
51,8790;2,5957;52,4800;1,9453;22,5474
51,9490;2,5853;50,1800;2,1087;20,6421
52,6040;2,5670;51,0500;2,0955;21,3632
53,0520;2,5481;50,7900;2,0675;21,2368
53,2880;2,5385;51,1200;2,0864;25,2895
53,9460;2,5181;52,1500;2,0147;25,7526
54,1350;2,5084;53,1100;1,9773;23,6684
54,7150;2,4886;49,2600;2,2205;23,8474
55,3050;2,4639;51,9300;2,0026;24,9316
55,5990;2,4511;54,0900;1,9057;21,8316
56,2380;2,4375;52,5400;1,9776;24,3684
56,4190;2,4192;52,6500;1,9620;25,1368
56,9810;2,3957;55,8500;1,8713;24,4105
57,8230;2,3720;55,5300;1,8479;25,4211
58,1720;2,3621;55,8100;1,8246;25,8421
58,8270;2,3354;55,6000;1,8663;26,6000
59,4600;2,3151;54,2300;1,9191;23,9895
59,9370;2,3005;56,5200;1,8384;29,7211
60,7240;2,2700;56,8500;1,8147;27,8684
61,1230;2,2491;56,9600;1,8174;29,0211
61,8630;2,2262;57,8100;1,7853;25,8947
62,6380;2,2035;53,9200;2,0045;26,4263
63,1550;2,1790;58,3700;1,7057;26,3421
64,1650;2,1480;57,5300;1,7656;26,7842
64,6120;2,1315;59,0400;1,7127;28,0053
65,3790;2,1062;59,2500;1,7166;26,1316
66,0080;2,0797;58,0100;1,7560;26,4316
67,2000;2,0476;58,7300;1,7215;27,6842
67,7240;2,0226;60,8900;1,6057;28,8263
68,6270;1,9982;60,6700;1,6295;30,0474
69,4080;1,9708;60,2100;1,7375;28,5368
69,7970;1,9542;61,0700;1,6728;31,1105
70,8880;1,9225;60,9900;1,7080;29,5947
71,5910;1,8998;61,2800;1,6222;29,6421
72,1730;1,8830;62,0300;1,6019;29,4632
72,7410;1,8581;61,1800;1,6583;27,2263
73,4750;1,8376;60,9900;1,6750;28,6895
74,0260;1,8188;62,0600;1,6768;30,3632
74,6550;1,8021;61,7700;1,5956;29,7789
75,0170;1,7884;62,1500;1,6122;29,1947
75,5010;1,7775;62,1400;1,6381;29,8632
75,6100;1,7700;62,4500;1,5886;29,7895
75,9630;1,7608;62,7100;1,5888;30,1053
75,8360;1,7610;62,5500;1,6147;29,6789
75,9020;1,7604;62,6700;1,5726;30,5053
