train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
53,0960;2,6821;71,0800;1,1485;61,4000
49,8720;2,8052;71,9000;1,0884;60,4158
56,4080;2,5435;73,3100;0,9984;63,2263
50,1600;2,7682;72,1800;1,0461;62,5947
51,6220;2,7832;71,0300;1,1627;60,3105
53,3320;2,6731;73,6300;0,9962;62,5316
53,1380;2,6938;73,5600;1,0049;63,4737
55,3560;2,6332;73,4100;0,9866;61,9053
49,9400;2,7502;71,6400;1,1780;62,2684
52,2200;2,7036;73,0900;1,0982;61,6263
56,2480;2,5971;74,1100;0,9822;62,9316
57,2840;2,5197;73,4300;1,0055;62,0842
55,4220;2,6469;72,5000;1,1281;61,9684
55,9740;2,6248;73,2600;1,0486;61,0526
56,4240;2,5848;74,6700;0,9287;62,9158
56,0760;2,5561;73,3700;0,9978;60,9368
57,8640;2,5589;74,8400;0,9400;64,7000
59,2300;2,4864;74,1100;1,0469;62,9737
53,6160;2,6778;75,2000;1,0153;63,8158
58,1200;2,5330;75,1800;0,9321;65,2895
54,8320;2,6389;75,2900;0,9085;66,0316
55,1560;2,5958;75,4500;0,9394;64,9105
56,0560;2,5918;75,1700;1,0230;63,7895
54,6060;2,6635;75,2600;1,0779;64,4368
56,9860;2,5841;75,2300;0,9603;64,6368
57,4060;2,5425;75,6200;0,9558;65,1000
58,3900;2,5628;73,9900;1,0522;62,3684
56,7380;2,5186;75,2000;0,9600;65,1737
60,0800;2,4957;75,6400;0,9519;65,1000
59,5240;2,5131;75,8000;0,9551;65,4526
59,5040;2,5201;75,8800;0,8975;64,8947
60,8300;2,4731;76,4400;0,8880;66,3211
56,2780;2,5762;76,7300;0,8842;66,1158
59,3060;2,4559;76,9500;0,8984;66,4579
57,3960;2,5634;76,6400;0,9172;65,8632
56,6680;2,5952;76,8400;1,0069;65,5263
58,7260;2,4976;77,0300;0,9161;66,4211
61,3340;2,4678;77,1800;0,8825;66,2632
60,1140;2,4464;76,6700;0,9258;66,3789
57,6300;2,4875;77,4000;0,8726;66,7737
62,8840;2,3828;77,5000;0,8585;66,5789
55,4620;2,5823;77,3000;0,9038;66,9789
57,9240;2,4803;77,3400;0,9325;67,0474
60,1060;2,4871;77,1400;0,9325;66,6263
57,7020;2,5639;77,6400;0,8978;67,7105
56,8200;2,5194;77,1200;0,9635;66,7474
64,1420;2,4245;77,6300;0,9842;67,3105
61,0980;2,4449;77,2500;0,9353;66,7632
63,2320;2,2905;77,6900;0,9157;67,2579
60,0680;2,4827;77,6600;0,8941;67,2842
56,3700;2,5465;77,4900;0,9264;67,1895
61,2340;2,3680;77,8000;0,8870;67,4789
64,5660;2,3633;78,0400;0,8800;67,6053
60,1840;2,4437;77,9300;0,8959;67,5526
62,0720;2,4514;77,7800;0,8848;67,7000
64,9580;2,3173;78,1800;0,8597;67,5737
61,6640;2,4016;77,8500;0,8452;67,4895
62,5020;2,3649;77,8500;0,8730;67,6000
59,8280;2,4476;77,7700;0,8917;67,5105
61,8460;2,3541;77,8000;0,8820;67,4526
44,7860;2,8984;64,4100;1,3356;52,1947
46,8420;2,8919;65,0800;1,3145;52,5158
46,9940;2,8465;67,4000;1,2480;56,9684
48,0300;2,8242;67,5100;1,1803;57,1053
49,0800;2,7796;68,5400;1,2412;56,7000
49,0960;2,7712;64,7500;1,3378;53,0526
47,9360;2,8237;67,9300;1,2584;56,3579
51,2000;2,8156;67,1700;1,2289;57,2947
49,9880;2,8259;68,4100;1,1769;55,3842
49,4700;2,7697;68,4400;1,1695;57,4895
48,8420;2,7615;68,9000;1,1620;56,9579
46,6660;2,9716;65,6600;1,4169;54,0421
49,4620;2,8088;69,2800;1,1711;58,3842
50,0800;2,7648;67,9300;1,2564;55,9789
49,6020;2,7877;69,1800;1,2940;55,5263
47,0640;2,8196;67,6200;1,2235;55,7842
50,5780;2,8057;71,2900;1,0895;59,2842
53,5020;2,6589;69,5500;1,1736;58,0000
46,6100;2,8527;68,9200;1,2147;56,9368
50,2160;2,8056;66,8200;1,2648;53,4842
49,8220;2,7641;64,3300;1,3837;54,4316
48,9440;2,8306;70,7400;1,2359;59,6842
49,5380;2,7998;65,9700;1,3171;53,5368
49,8720;2,8043;67,4900;1,2262;56,4316
54,8620;2,6434;69,2600;1,1386;57,2105
49,9500;2,8208;68,1400;1,2086;57,8158
53,3480;2,6210;67,4800;1,2507;55,7211
52,3780;2,6278;66,9100;1,2469;55,5474
48,7760;2,8501;67,5000;1,3262;55,4368
50,3920;2,7642;71,3600;1,0906;59,8211
53,1420;2,7012;67,5000;1,2460;55,6842
47,6380;2,8471;70,5800;1,2276;59,3211
49,5300;2,8381;69,0300;1,2087;56,3211
50,7160;2,7005;70,2000;1,1331;57,9474
51,2180;2,7672;70,8400;1,1010;58,7421
52,1700;2,7024;69,7500;1,2375;57,9053
50,9060;2,8341;68,8400;1,2055;58,3737
51,9740;2,7739;67,5300;1,3189;55,2263
50,2860;2,7766;70,8200;1,2020;58,0105
52,8500;2,6912;69,6000;1,1353;57,5474
49,9960;2,7769;70,3600;1,1571;58,3947
54,8680;2,6117;68,2500;1,2694;55,9579
52,4360;2,7721;67,7300;1,3606;54,7947
51,0980;2,7439;69,5300;1,1786;58,1053
52,4040;2,6874;71,5200;1,1331;60,5421
50,7940;2,7396;67,8300;1,2464;55,1789
47,8400;2,8401;70,7600;1,1263;57,5947
52,0400;2,6539;68,1700;1,2165;56,0526
52,8180;2,6362;67,9000;1,2378;57,4526
51,7660;2,7741;69,0700;1,1905;56,3632
50,3700;2,8166;71,4000;1,0789;59,8684
47,0880;2,8399;70,9900;1,1298;58,6421
52,3580;2,6721;69,5900;1,1819;55,3316
50,2280;2,7827;71,1800;1,1045;58,0789
52,1900;2,7517;71,6500;1,1200;58,0789
48,4540;2,8026;70,8800;1,1058;59,1421
52,1820;2,6954;70,6200;1,1727;57,6684
51,8520;2,7675;70,6300;1,1196;57,8895
50,3540;2,7281;69,6600;1,2435;56,5895
51,3720;2,7473;70,8500;1,1246;59,4263
49,6480;2,8507;69,3700;1,2342;56,3053
48,6080;2,8265;71,7900;1,0418;60,3632
54,4020;2,6352;71,9300;1,1100;58,8000
50,2680;2,7363;69,8200;1,1566;55,3105
52,4120;2,6897;71,3000;1,0991;60,2684
54,5020;2,6713;71,6800;1,0567;59,3105
54,2020;2,6278;67,7300;1,2484;54,2211
49,3660;2,8320;72,0600;1,0685;60,5684
54,5460;2,5967;72,8500;1,0246;61,0632
55,0440;2,6114;69,5100;1,1481;58,2632
55,6480;2,5909;71,7300;1,1408;60,7000
53,3740;2,7155;70,0300;1,1453;58,5263
53,3140;2,6753;71,0200;1,1244;59,6947
52,9240;2,6894;71,4300;1,0816;59,7316
55,0360;2,6910;71,9000;1,0991;60,1105
53,9920;2,6377;68,6700;1,2242;56,4789
52,6260;2,6891;69,5600;1,2164;56,3316
53,8080;2,6300;70,9700;1,0822;58,3316
51,5680;2,7928;71,8400;1,0872;61,1947
56,1660;2,5428;70,3800;1,1729;57,5684
52,4820;2,6854;71,0000;1,2617;60,2000
51,5100;2,7131;72,0100;1,0453;59,2211
55,3880;2,5889;69,8900;1,1749;57,4474
56,4520;2,6136;72,3600;1,0352;58,3579
53,1940;2,7048;71,9800;1,0697;59,4474
55,9160;2,5701;70,9900;1,1451;58,6368
52,7360;2,6897;72,6100;1,0579;60,2421
55,1120;2,5899;72,0400;1,0970;60,9579
51,3200;2,7174;71,0700;1,1648;59,3263
52,0200;2,7071;70,1600;1,1858;57,8684
55,8780;2,6479;71,6800;1,0760;59,3474
57,6880;2,4954;72,1600;1,0482;60,6316
54,3660;2,6936;72,1700;1,1472;59,1526
53,6280;2,6420;69,6500;1,1998;56,6632
55,5720;2,5855;73,5400;1,0647;62,3842
56,6340;2,6579;72,8500;1,0245;62,4842
53,5920;2,7079;72,8000;1,0669;60,0526
54,9360;2,6586;72,7400;1,1337;61,6000
55,3660;2,6001;73,5400;1,0265;60,6474
53,5480;2,6036;72,7200;1,0432;60,9895
55,4300;2,6586;73,4500;1,0310;62,1895
53,2820;2,6455;73,6700;1,0437;62,9105
52,3540;2,6391;71,4800;1,0841;57,8368
52,7840;2,7549;72,5600;1,0723;60,7158
56,9500;2,5375;72,9400;1,0318;61,6263
54,5440;2,6376;72,2700;1,0647;60,2684
55,9240;2,5879;72,3900;1,0676;59,2000
56,9080;2,5669;71,8700;1,1044;58,4789
53,8480;2,6332;68,5900;1,4137;53,5947
54,9640;2,6694;72,8600;1,0642;60,6684
55,3560;2,6209;70,7500;1,1822;60,4737
58,5100;2,5375;70,7000;1,1633;56,6579
56,2120;2,5854;72,0700;1,0550;59,7158
59,4420;2,5358;72,8500;1,0752;61,5211
54,1120;2,5709;72,2000;1,0854;59,3579
58,5320;2,5061;74,3500;0,9839;64,4526
57,6720;2,4779;73,3300;1,0129;60,9947
54,2340;2,6351;74,4700;0,9833;62,9789
55,4780;2,6351;73,0800;1,0395;60,7947
57,4660;2,4892;73,4000;1,0329;61,4316
57,0640;2,5016;72,6700;1,0591;60,7105
52,2380;2,6335;72,5900;1,0658;60,1368
58,0280;2,5815;73,1200;1,0243;61,1368
59,7780;2,4659;74,2500;1,0029;62,9579
59,5320;2,4866;72,2100;1,0969;59,9579
56,0680;2,6302;74,0600;0,9984;60,8579
57,7800;2,4992;72,3200;1,0960;57,7211
58,0800;2,5205;73,7200;1,0393;61,4000
60,7560;2,4516;72,8000;1,0688;60,6579
54,3860;2,6310;73,2100;1,0639;61,4737
55,9140;2,6036;74,7200;0,9698;63,0053
59,0060;2,5442;74,5300;1,0022;62,8474
56,1320;2,5902;74,2200;1,0000;62,4737
58,7800;2,5236;72,4700;1,1018;60,0684
56,2000;2,6042;75,5700;0,9775;64,9842
54,7080;2,5823;75,7800;0,9472;64,3368
57,6520;2,4903;75,0000;0,9498;64,4632
61,9020;2,3497;74,9900;0,9681;64,7158
58,0820;2,5410;74,3300;1,0225;63,3368
56,6520;2,4802;73,6000;1,0124;63,0421
60,4260;2,4209;74,3300;1,0032;64,1211
56,8340;2,5439;76,1900;0,9596;65,9474
60,0240;2,4765;75,3300;0,9791;63,2895
62,0060;2,4512;74,2000;1,0994;61,3842
60,9380;2,4955;75,4700;0,9682;64,7842
55,1820;2,5924;76,2100;0,9085;65,0368
60,0840;2,4553;75,0000;0,9934;64,3368
62,2980;2,3579;75,5100;0,9451;64,6421
57,3560;2,5555;74,8300;0,9854;63,6789
60,3340;2,4309;75,7700;0,9240;64,2684
61,2620;2,3919;73,9400;1,0359;62,2737
61,2680;2,4838;75,5400;0,9779;64,2526
61,3640;2,4054;75,5100;0,9488;64,1368
61,8800;2,3468;75,9800;0,9415;64,4684
60,8740;2,4419;76,1000;0,9191;65,1789
63,0240;2,3794;76,5400;0,9030;64,4474
63,3120;2,3880;75,7500;0,9454;64,0947
59,6400;2,4693;76,2300;0,9251;65,0684
61,0620;2,4015;76,7600;0,9364;65,5842
63,2980;2,3521;77,1400;0,9039;66,2053
62,5640;2,4186;75,6900;0,9782;64,7105
58,2740;2,5193;75,0600;0,9920;64,4842
60,2400;2,4266;76,1100;0,9296;65,1526
60,9940;2,4828;76,4900;0,9004;65,5421
56,6440;2,5200;76,7200;0,9236;66,0684
63,0040;2,3672;76,0700;0,9234;62,8842
62,5460;2,3811;77,3100;0,9195;66,0789
61,4720;2,3925;76,7400;0,9177;65,0368
61,7540;2,3335;77,5500;0,8957;67,7053
65,8920;2,2755;75,9000;0,9123;65,0526
61,6140;2,4781;77,1400;0,9148;66,5158
61,7600;2,3785;76,7700;0,8830;65,9421
64,1580;2,3525;77,0400;0,9113;65,0895
60,3920;2,3953;77,9600;0,8625;68,4053
59,1520;2,4750;76,2000;0,9535;65,1579
62,5680;2,3523;76,4400;0,9099;65,7053
59,6640;2,5156;77,8100;0,8630;67,1842
59,3120;2,4356;77,5700;0,9265;66,9368
60,8280;2,4427;77,0900;0,9156;66,6526
62,7020;2,3851;76,8400;0,9176;65,2000
64,5440;2,3407;77,8200;0,8670;66,4789
64,0080;2,3322;77,5700;0,8755;67,0421
64,8220;2,3496;77,9700;0,9107;67,4421
63,9300;2,3095;77,2300;0,9421;65,3895
62,0940;2,3674;77,8200;0,8810;67,2737
67,6240;2,1674;77,5800;0,8696;67,2526
64,2140;2,3145;78,2900;0,8571;67,6105
60,1680;2,4127;77,1200;0,9693;65,9842
63,5700;2,3134;77,2000;0,9088;65,9105
61,3680;2,4336;78,3900;0,8354;67,9632
66,3040;2,2494;79,0200;0,8711;68,1474
60,7560;2,4839;78,0900;0,9021;68,0526
66,7500;2,3032;79,1100;0,8330;69,5000
67,2540;2,2558;78,3300;0,8540;67,9211
63,3460;2,3037;78,5100;0,8580;68,3474
64,8460;2,3361;78,6600;0,8384;68,7684
64,8860;2,3571;77,7700;0,9094;66,3789
66,9860;2,3502;78,4400;0,8508;68,3947
64,7880;2,3517;78,2900;0,8424;67,3895
64,5220;2,3256;78,7400;0,8245;68,9053
66,4600;2,2771;78,4100;0,8774;67,8684
65,4820;2,1968;78,5800;0,8463;67,8368
65,4560;2,2865;78,9700;0,8751;68,7211
67,0560;2,2426;78,9800;0,8415;68,8316
66,5180;2,2958;79,2700;0,8578;69,1684
63,0760;2,3627;78,9500;0,8364;68,8263
67,4820;2,2466;79,4400;0,8134;68,8579
66,3140;2,2998;79,5800;0,8156;69,4842
65,9360;2,2249;79,2100;0,8279;69,0579
64,7180;2,3157;78,8200;0,8879;68,2316
66,3880;2,2299;79,1400;0,8241;69,5211
63,5980;2,3476;79,6300;0,8270;68,9316
62,3300;2,3606;79,8500;0,8266;69,2526
64,1640;2,3184;79,1700;0,8551;68,7368
69,0220;2,2239;79,2400;0,8345;68,8053
69,0440;2,2253;79,3500;0,8050;69,4105
68,0780;2,2276;79,3700;0,8282;69,0632
64,9040;2,2242;79,1600;0,8221;68,3842
67,8340;2,2077;79,2700;0,8144;68,6789
69,1320;2,1897;79,3700;0,8113;69,3474
67,6860;2,2426;79,4400;0,8131;69,2947
65,4440;2,2698;79,9000;0,8009;69,6000
65,4040;2,2656;79,3000;0,8415;69,1000
69,7180;2,1293;79,7700;0,7973;69,4474
65,8100;2,2926;79,7300;0,8149;69,6579
65,4280;2,2473;79,8300;0,8026;69,4895
66,5840;2,2160;79,3900;0,8139;69,3579
67,1140;2,1974;79,6500;0,8550;69,1947
67,2240;2,2454;79,7400;0,8745;69,4526
65,6640;2,3471;79,6500;0,8097;69,3474
62,0260;2,3996;79,5800;0,8358;69,3526
66,5920;2,2215;79,8300;0,7842;69,5211
66,6340;2,2526;79,7000;0,8210;69,3632
60,7480;2,4169;79,8900;0,8236;69,6895
68,2100;2,2551;80,0000;0,7890;69,8947
66,7800;2,2821;79,6800;0,8044;69,6053
63,5980;2,3321;79,7000;0,7991;69,4789
65,5340;2,2622;79,7000;0,8181;69,5000
65,3820;2,2531;79,8300;0,8016;69,5368
67,3800;2,2482;79,6900;0,8260;69,4263
