train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
3,9980;4,4614;7,5400;4,0176;7,1632
6,7800;4,2965;9,9700;3,8907;9,0158
9,2900;4,2088;14,6900;3,5942;11,5947
11,2360;4,1167;15,9600;3,7439;13,3842
14,4920;3,9838;13,6200;3,9412;9,7842
17,3400;3,8847;24,3300;3,0641;18,8842
18,8320;3,8244;17,6800;3,7457;14,2526
22,1380;3,6555;16,5100;3,8368;11,7158
30,9900;3,3147;16,9200;4,2719;10,9789
33,5020;3,2500;35,6900;2,4648;22,6211
36,8660;3,1909;35,0800;2,5629;20,3211
39,9360;3,0533;33,9600;2,6386;19,5421
40,5260;3,0436;35,8900;2,5746;21,0947
45,2560;2,9110;32,5800;2,8515;17,9632
42,4360;2,9348;39,5400;2,3980;21,3421
46,6620;2,9051;38,1700;2,4969;20,3684
45,4480;2,9236;39,2000;2,4421;20,9368
48,7160;2,7761;38,6500;2,5130;19,7789
49,4200;2,7762;41,0300;2,3872;20,7316
50,4280;2,7052;42,0100;2,3245;21,5211
38,0580;3,0963;40,8800;2,2610;24,6263
41,7360;3,0316;35,5000;2,6148;19,9737
39,7720;3,0298;43,4100;2,2571;23,7316
45,2440;2,9303;47,9500;1,9852;25,9263
44,5340;2,8946;46,0400;2,0890;25,5789
42,8960;3,0061;44,4000;2,1887;22,2842
49,1200;2,7366;46,8900;2,1177;27,7158
49,1160;2,8034;49,2200;1,9817;26,3421
47,9620;2,8125;51,5500;1,8359;26,8526
50,2820;2,6803;47,2600;2,1177;23,0105
50,2780;2,7713;51,0100;1,8983;27,8632
49,6300;2,7138;54,3600;1,7981;31,1474
58,2680;2,5244;59,8800;1,5083;32,1737
50,9260;2,6998;58,6200;1,6482;33,3789
56,8280;2,5116;60,8000;1,4715;32,5053
57,3940;2,5396;60,3100;1,5312;34,3789
56,8080;2,5841;59,3100;1,5367;32,2211
56,4700;2,5612;65,0500;1,2976;38,5421
58,9700;2,5028;64,8500;1,3931;37,8895
52,5140;2,6202;63,7700;1,3605;35,5474
57,3800;2,4609;60,2500;1,5770;32,6368
61,6000;2,3610;66,8500;1,2523;37,2316
60,7540;2,3941;69,3300;1,1249;41,5947
61,4700;2,4285;66,8700;1,2630;36,8684
63,4040;2,3175;67,4400;1,2248;37,4579
62,3960;2,4253;66,9700;1,3240;38,0000
62,8520;2,3079;67,0400;1,2367;37,3947
68,4720;2,2287;69,0900;1,1778;39,3737
64,0740;2,3064;69,5400;1,1525;38,3895
67,0020;2,2463;70,3000;1,1552;38,3053
67,0740;2,3168;69,4700;1,1760;37,6474
67,1660;2,1835;71,3900;1,0998;39,6000
65,7620;2,2373;70,3500;1,1464;38,6632
65,3040;2,3752;71,2100;1,0903;39,4105
68,9920;2,2436;71,3200;1,0794;39,6526
75,1400;1,9538;70,9800;1,1156;39,2737
69,3080;2,1713;71,8700;1,0842;39,6684
74,5700;2,0239;72,1800;1,0628;40,0895
69,1560;2,1635;71,8000;1,0887;39,8053
73,3720;2,1204;71,9400;1,0833;40,1842
55,7300;2,5810;56,0500;1,7973;31,6842
56,4320;2,5625;58,5200;1,7148;33,7158
58,5600;2,5527;60,9400;1,5083;36,7211
55,8320;2,6055;60,2600;1,6021;34,8737
59,3060;2,5038;60,9400;1,5392;35,7737
56,3340;2,5387;59,2300;1,6235;33,4368
59,1120;2,4996;61,7800;1,5364;36,6053
53,2580;2,6642;55,4300;1,7842;28,8316
59,8420;2,3823;62,8200;1,4868;34,1368
58,6260;2,4823;60,7800;1,5774;31,6474
63,2760;2,2652;63,2000;1,4425;35,9737
63,4280;2,3729;65,9100;1,3423;38,5684
63,5100;2,3065;65,3400;1,3488;35,8895
60,3040;2,4312;61,9700;1,5043;33,9053
63,5080;2,3712;68,7200;1,1939;39,4684
57,8560;2,4946;64,9500;1,5724;37,6211
61,2720;2,5096;63,9500;1,4192;33,9105
63,7820;2,2586;67,0000;1,3076;38,8000
65,5820;2,2020;67,8200;1,2270;39,4579
63,5240;2,4140;68,9800;1,2000;39,2263
66,9960;2,2266;66,4300;1,2964;36,1895
62,0100;2,4076;66,0200;1,3303;37,7368
61,8860;2,4565;66,5000;1,4803;36,7000
62,2180;2,3644;68,0200;1,2201;39,0000
65,8940;2,2101;71,4700;1,0969;40,2947
61,6720;2,3673;66,5600;1,3738;38,5053
69,2100;2,1803;69,0600;1,2241;40,1368
66,5900;2,2680;68,5900;1,2681;36,1526
68,4380;2,2327;69,4900;1,2619;39,5000
71,5700;2,1132;68,2400;1,3239;40,2737
69,2380;2,2188;69,4800;1,1998;37,7895
68,2640;2,1997;70,1400;1,1554;39,7053
67,8560;2,2228;71,1100;1,1798;41,5526
68,7820;2,1032;71,5000;1,1527;42,6632
68,0200;2,2075;71,7900;1,0776;42,9947
63,4600;2,2993;71,8100;1,0874;40,6526
69,6400;2,2155;70,0900;1,1785;42,1000
64,2200;2,3373;72,3600;1,1272;41,3842
71,0840;2,1240;72,8800;1,1217;42,7474
67,7960;2,2371;72,3600;1,1393;42,3000
68,7080;2,1415;73,4600;1,0853;42,5053
64,8700;2,2184;70,8500;1,2416;39,7158
70,3340;2,0944;70,8200;1,2122;40,1105
68,6540;2,2721;71,8200;1,2224;41,2316
67,6980;2,2417;73,0600;1,1054;42,7579
66,3500;2,2069;70,5100;1,2309;38,8316
72,4300;2,0866;72,6400;1,0972;40,6526
75,2820;1,9639;73,9600;1,0221;42,9000
70,4780;2,1199;73,1700;1,0674;42,9895
71,1400;2,1617;73,8200;1,1137;42,0211
73,8980;2,0960;73,7000;1,0510;41,4737
77,1500;1,9205;74,2500;1,0294;40,9158
74,3960;2,0666;74,2300;1,1041;42,5579
74,5860;1,9035;74,9100;1,0494;42,4105
72,6020;2,0982;74,0600;1,1220;43,0105
75,8400;1,9170;74,4800;1,0347;42,8211
77,6340;1,9518;75,4200;1,0589;44,0526
77,5500;1,9240;74,9900;1,0496;43,0421
76,8040;1,9787;75,4300;1,0932;43,8474
75,4900;1,9921;74,7400;1,1439;43,8211
74,2120;2,0094;76,2300;1,0615;44,5789
78,5060;1,8730;76,0200;1,0251;44,0263
77,3960;1,8888;76,4700;0,9842;44,9368
71,7340;2,0142;76,5000;1,0217;44,2842
75,4720;1,9020;76,5200;0,9952;43,4368
75,8160;1,9302;75,7600;1,0268;43,5000
75,7920;1,9633;76,8600;1,0108;44,4211
77,9560;1,9565;76,5000;1,0409;44,2579
80,9960;1,8198;76,9000;0,9871;45,0053
74,7960;1,9285;76,9900;0,9682;45,0737
74,4740;2,0246;76,7300;0,9573;44,7684
77,8880;1,8572;76,9300;0,9854;44,8474
81,2460;1,8365;76,9900;0,9680;45,0842
79,2480;1,8510;76,7600;1,0319;44,8263
75,8320;1,9002;76,9100;1,0217;44,8684
76,1740;1,9145;76,9200;1,0072;45,0158
80,5700;1,8437;77,1600;1,0159;45,5526
79,0200;1,7555;76,6600;1,0162;44,4421
76,5060;1,9599;76,9600;0,9826;45,2105
79,8260;1,8513;76,9800;1,0004;44,8895
59,9520;2,4016;59,9500;1,6705;32,2684
62,6780;2,3930;64,6500;1,4505;35,2105
62,8740;2,4113;59,0400;1,7219;30,5000
63,1500;2,3527;60,5600;1,5863;34,9053
61,1940;2,3539;64,1200;1,4280;35,3474
68,7980;2,1359;66,3600;1,2574;35,3947
63,5620;2,3434;64,8000;1,5893;36,6053
67,8940;2,1876;67,2400;1,2865;37,4895
68,0620;2,2401;66,8000;1,2925;37,4526
68,1140;2,2565;69,8800;1,1713;38,1526
61,8860;2,4316;66,8400;1,3868;37,8632
63,1820;2,2397;69,0500;1,2212;38,3316
63,8400;2,3470;68,1200;1,2324;39,8474
65,1180;2,2215;69,7200;1,2127;37,3158
64,0140;2,3084;67,0500;1,2645;36,9000
69,1780;2,1587;67,5600;1,3430;37,7263
67,0360;2,1522;69,9400;1,1592;39,1474
69,7940;2,1734;69,6400;1,3278;41,5526
68,8280;2,2032;66,9200;1,2996;38,6947
65,1400;2,2161;67,9200;1,3080;37,8579
72,3440;2,0378;69,1000;1,1930;40,0632
65,2220;2,2751;68,7400;1,2207;37,3263
65,4200;2,3557;67,4100;1,2495;38,1105
67,2040;2,2514;68,2600;1,2898;39,5842
64,9760;2,3783;67,8200;1,4263;36,4842
71,9000;2,1118;69,7100;1,1906;38,9316
71,7980;2,0443;70,8800;1,1874;41,0789
68,3060;2,2653;69,1100;1,2449;38,0579
67,8580;2,1783;65,7700;1,4851;37,9684
65,0480;2,2843;67,8100;1,2665;39,9474
66,7840;2,2595;67,2200;1,3670;37,1526
70,0440;2,0575;67,6500;1,2779;34,7684
67,5280;2,2328;67,7100;1,4398;36,7158
68,9560;2,1521;68,9400;1,5013;41,4737
65,2160;2,3094;67,1900;1,3732;37,7579
71,5020;2,0650;71,4300;1,1582;40,9158
68,7300;2,1810;70,4100;1,2676;40,0737
69,0060;2,1845;69,1600;1,3138;37,9211
67,8060;2,1774;68,6200;1,3676;38,4632
71,4020;2,0212;67,7500;1,2771;36,9842
69,0600;2,0884;67,7900;1,3947;36,2263
67,6960;2,1546;68,1700;1,2869;36,8263
69,0120;2,1621;69,4900;1,3655;40,8211
64,2760;2,3253;69,1700;1,2975;38,4895
72,2040;2,1087;70,0200;1,1765;37,6316
67,9140;2,2229;71,4700;1,2084;40,3579
72,4820;2,0374;69,5800;1,2105;37,4105
71,8620;2,0293;70,7400;1,1743;38,7737
65,9060;2,1521;69,5100;1,2577;37,6737
70,0860;2,1042;71,7600;1,0942;40,4895
68,6900;2,1255;71,9000;1,1172;42,4421
65,7340;2,2784;69,2900;1,2859;37,0947
70,8840;2,1695;71,0500;1,1571;39,8526
67,9940;2,1912;70,0100;1,3041;38,1789
70,4040;2,1133;70,4300;1,2164;40,6632
69,8300;2,1608;71,3500;1,1311;40,9053
71,9120;2,0894;71,9800;1,1105;40,9632
72,4420;2,0659;69,9300;1,1885;38,8474
73,2720;2,0373;71,7600;1,1379;40,5000
75,4820;1,9136;73,2800;1,0509;40,3421
70,4340;2,0964;70,9300;1,1750;39,1737
71,4860;2,1379;71,7200;1,1812;40,2526
74,3780;2,0222;70,5300;1,2041;38,2895
69,2760;2,0905;72,3800;1,1002;40,4263
72,3940;2,0936;68,1700;1,3890;36,4421
70,2280;2,1161;70,7100;1,2569;38,0053
72,7620;2,0241;72,5100;1,1180;40,2053
72,4840;2,0173;72,0800;1,1822;39,2000
71,7500;2,0939;71,5100;1,1172;38,9474
72,5040;2,0263;73,1700;1,1648;44,0895
73,2900;1,9268;72,2500;1,1444;39,3895
72,1220;2,0413;72,2300;1,1718;40,2526
72,3920;2,0072;70,5300;1,1953;39,2526
75,3940;1,9252;73,1500;1,0752;42,4316
74,1040;1,9766;72,2000;1,1199;39,8474
