train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
2,1547;4,5860;6,7400;4,4012;6,3211
3,5887;4,5494;7,0300;4,4597;5,9421
3,9120;4,5420;9,7100;4,2695;8,9632
3,9613;4,5463;10,7500;4,2579;9,9632
4,8187;4,5308;11,7400;4,2616;10,4474
5,6253;4,4997;13,9100;4,1724;11,6263
5,9240;4,5002;14,2500;4,1717;13,0474
6,1813;4,4944;15,2100;4,1942;13,9842
6,2593;4,4909;16,2200;4,1094;13,5842
7,2080;4,4771;19,2500;4,1221;16,4368
8,1453;4,4569;18,3600;4,1545;16,2263
8,1273;4,4609;20,7000;3,9657;17,7263
9,0867;4,4368;20,6000;3,9891;17,5895
7,5293;4,4701;24,7700;3,7387;21,1000
8,5667;4,4489;26,1300;3,6838;22,0474
8,4267;4,4608;26,0100;3,8992;21,8789
8,5607;4,4459;28,9600;3,7508;24,3526
9,3307;4,4426;29,1400;3,6903;24,2158
9,2340;4,4292;28,8200;3,6451;25,2842
9,6047;4,4232;29,7700;3,6994;26,0684
11,6227;4,3820;34,9300;3,6370;29,1579
11,4913;4,3726;35,1900;3,6881;29,4474
10,3547;4,3852;35,3600;3,6133;28,8737
10,7393;4,3973;36,3100;3,5287;30,2105
11,6007;4,3804;36,5800;3,4955;30,4842
12,4060;4,3456;38,6300;3,5048;32,2158
14,2420;4,3087;38,4300;3,3724;32,2842
11,5493;4,3590;39,5300;3,4216;32,5947
11,5913;4,3806;39,3900;3,4722;32,6737
12,0593;4,3574;39,4500;3,3882;32,5684
7,4720;4,4754;28,0700;3,8160;23,5000
8,6127;4,4517;25,0600;3,8482;20,3895
8,7953;4,4339;31,4200;3,6783;25,2105
10,0627;4,4046;30,0700;3,7120;24,4105
10,2920;4,4007;33,5500;3,5450;26,6474
10,2547;4,4096;33,4900;3,6165;26,8158
10,2833;4,4038;31,5600;3,7452;24,7895
11,7340;4,3516;37,3900;3,3255;30,2368
12,1180;4,3492;39,6900;3,1590;31,0684
10,8973;4,3945;38,6600;3,3814;30,3421
11,5340;4,3584;40,7400;3,4652;31,7579
11,6600;4,3742;39,7500;3,3872;31,2737
11,7747;4,3774;36,0100;3,7420;29,3053
11,6460;4,3723;38,9300;3,4917;29,9737
11,8253;4,3841;41,6400;3,2332;33,5211
12,5753;4,3458;43,9200;3,0769;34,2895
12,5833;4,3457;42,3200;3,3269;33,0053
13,2033;4,3237;43,9200;3,0379;34,2053
13,8127;4,3061;43,7700;3,0929;33,6895
12,6387;4,3276;44,8800;3,4230;33,8368
12,7587;4,3463;44,9700;3,2219;35,1158
14,4653;4,3098;47,2500;3,2782;38,3158
12,0747;4,3583;47,6600;3,3551;37,8789
13,8027;4,3205;50,2300;3,0594;38,0211
13,7000;4,3340;47,4500;3,1790;38,0421
14,6947;4,2860;48,9200;2,9587;37,8000
13,6713;4,3218;47,5200;3,2004;38,1526
14,7340;4,2839;49,0900;3,2632;39,2421
13,3120;4,3533;50,4800;3,1552;39,3211
16,4333;4,2738;51,4700;3,2035;41,5105
13,8540;4,3156;48,2000;3,5740;37,9842
14,9880;4,2879;52,5700;3,2149;42,4632
16,1327;4,2469;51,7600;3,2755;40,7947
17,6747;4,2455;53,3700;2,9169;42,4000
16,3160;4,2711;54,8900;3,0881;43,3421
15,9447;4,2750;55,5500;2,9572;43,6053
16,7187;4,2383;54,6300;3,0309;43,0000
16,3360;4,2520;55,6200;2,8952;43,8895
18,6767;4,2179;56,8200;2,8745;45,7158
18,5627;4,2068;56,8200;2,9009;44,3474
15,8853;4,2450;57,5400;3,0076;45,5632
19,7087;4,1766;59,4700;2,8642;46,4158
17,1613;4,2228;57,3700;3,2851;46,5158
17,8453;4,2137;58,3700;2,9121;47,4789
19,1567;4,1863;59,3300;2,8849;46,8895
16,1440;4,2579;59,9100;2,8471;47,5842
19,0153;4,1978;59,9300;2,8076;48,7947
21,1220;4,1553;59,9100;2,7088;47,3947
20,0000;4,1689;60,9200;2,7167;48,5368
19,0660;4,1774;61,1500;2,7826;48,7895
19,6347;4,1619;62,0400;2,7336;48,7842
17,7080;4,2138;61,0300;2,9295;48,8947
20,3187;4,1729;61,1700;2,8991;49,6368
20,5953;4,1505;61,9300;2,8584;49,5579
20,6700;4,1490;63,2200;2,7844;49,9474
21,1793;4,1146;62,9300;2,8069;50,7211
19,5140;4,1872;62,4400;2,7759;49,9421
20,3480;4,1084;63,3300;2,6620;50,8789
19,5193;4,1527;63,1000;2,7534;50,3105
22,3747;4,0860;63,0100;2,7009;50,3474
12,3493;4,3624;47,3800;3,1694;36,8158
12,8440;4,3357;52,9300;2,9133;41,2947
18,0007;4,2334;51,6100;2,9680;39,9895
13,8340;4,3089;49,3600;3,3988;37,1632
14,8913;4,2923;51,6800;3,2384;40,9579
15,5120;4,2487;43,2800;3,4238;33,4053
14,5360;4,3044;54,6300;2,9125;42,8158
15,0040;4,2761;54,8900;2,7508;43,0368
15,4360;4,2735;54,6100;2,9621;42,0526
16,0560;4,2600;52,6700;2,8798;40,8684
14,4167;4,3105;47,5500;3,5954;37,2053
15,4187;4,2948;50,8700;3,5220;38,4316
15,3920;4,2883;55,4100;3,0102;43,6895
16,5253;4,2405;54,3900;2,9677;42,2421
15,7813;4,2627;53,7700;3,1280;42,8000
14,9807;4,2761;49,8700;3,0590;38,7158
18,3880;4,2116;56,6800;2,9326;43,8579
16,2533;4,2759;54,1700;3,3955;42,5316
16,2173;4,2739;56,6000;2,7756;45,1368
16,8327;4,2573;56,1300;2,9558;44,0158
16,8860;4,2387;56,7500;2,9184;44,6737
17,7220;4,2185;58,2500;2,9863;45,3158
17,8540;4,2106;57,8100;3,1650;46,4263
18,3220;4,2297;59,9500;2,6157;46,6526
18,9467;4,1854;60,6200;2,7550;48,5684
15,7813;4,2689;58,5500;3,1172;46,9053
18,7173;4,1989;53,2500;3,4968;43,0684
17,4327;4,2261;58,9900;2,9301;46,5368
16,2047;4,2691;56,7600;3,0948;46,9579
18,2080;4,1904;60,4600;2,6697;47,3789
19,3500;4,1754;59,6700;2,6885;48,4316
17,8813;4,1848;60,2300;2,8328;48,8000
16,8807;4,2391;60,9700;2,8816;50,2789
18,0487;4,2147;58,6100;3,2041;46,7579
20,6400;4,1532;60,1400;2,9712;50,3053
16,4220;4,2545;59,5700;2,7224;48,2632
18,0560;4,2158;62,4400;2,6089;49,2842
18,8667;4,1826;63,0600;2,5178;51,4368
