train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
4,0360;4,4587;7,5500;4,0536;6,9474
7,0140;4,2984;9,8400;3,8931;8,1737
8,4620;4,2097;14,7500;3,5825;13,1737
10,6120;4,1559;17,1600;3,4848;14,5474
12,8760;4,0456;17,1900;3,5173;16,0368
13,6840;4,0379;19,5000;3,4138;15,5895
16,8780;3,8695;21,7400;3,2068;18,7053
17,9900;3,8600;24,5600;3,0633;21,8316
20,4300;3,7703;28,0900;2,9366;24,5737
22,0960;3,7212;22,7300;3,4548;20,1316
22,4300;3,6845;32,3400;2,6709;28,3895
23,2760;3,6868;32,6500;2,6543;25,9842
23,4800;3,6827;40,2100;2,2718;34,5684
26,9740;3,5141;33,0600;2,6713;27,5474
25,8840;3,6220;37,2900;2,5248;29,0684
28,8440;3,4524;42,3600;2,2102;34,3737
30,3780;3,4282;42,8600;2,2222;35,7579
30,2140;3,4675;43,5500;2,1291;34,8316
30,4080;3,4240;46,3100;2,0171;36,1368
33,7620;3,3094;46,2200;2,0362;37,7053
31,0780;3,4106;48,4900;1,9036;40,4421
34,3640;3,2955;47,9400;1,9675;39,8263
32,4560;3,3687;47,2300;1,9957;38,5684
34,7860;3,3229;48,8200;1,9055;39,7053
37,0140;3,1878;51,2200;1,7939;41,5579
36,9240;3,2292;50,9300;1,8382;41,4789
36,8740;3,2026;52,9300;1,7249;43,6000
37,3060;3,1917;52,4900;1,7656;42,2684
36,4300;3,2702;52,2800;1,7645;42,6526
36,8760;3,2082;53,0500;1,7197;43,1632
26,3780;3,5277;35,7200;2,6461;27,3316
27,7960;3,5591;38,5100;2,4903;31,4158
30,7620;3,3980;43,9400;2,1884;34,1737
31,0780;3,4126;46,9800;2,0185;37,5895
30,1380;3,4730;47,7300;1,9736;38,7842
33,9820;3,3328;51,0800;1,8658;41,3947
33,2100;3,3369;46,2300;2,0517;37,9105
33,0220;3,3548;46,2500;2,0395;36,4263
34,3400;3,3189;52,1400;1,7798;43,8895
36,0280;3,1838;51,0500;1,8547;42,8526
34,2580;3,3447;54,4600;1,6844;44,1947
35,6080;3,2493;54,5800;1,7242;45,4474
37,1120;3,1714;53,6200;1,7568;42,8316
37,7980;3,1933;54,3500;1,7777;45,1421
36,4880;3,2410;51,0000;1,8612;40,9000
38,5440;3,1715;52,0800;1,8611;40,9684
37,1840;3,2171;57,0700;1,5908;47,2158
38,2780;3,2036;57,7000;1,5710;44,7895
38,7240;3,1458;59,2500;1,5001;49,5316
40,5400;3,0632;60,9100;1,4248;49,4211
41,5840;3,1520;61,2300;1,4165;49,4263
41,3520;3,0435;57,5700;1,5612;47,1895
42,6740;3,0010;59,7400;1,4795;49,1053
40,5640;3,1866;61,2100;1,4273;50,0421
42,2560;3,0818;62,0500;1,3719;51,7842
42,9620;3,0107;60,8200;1,4568;50,9105
44,3580;2,9637;63,6100;1,3267;52,1263
42,0160;3,0419;60,2700;1,5973;50,4632
43,5220;3,0122;61,4800;1,4272;51,8526
45,5100;2,8958;64,5400;1,3145;53,8263
