train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
2,7133;4,5785;6,6300;4,3777;6,0579
3,6113;4,5498;8,9300;4,1669;8,5000
4,1667;4,5408;9,5700;4,2205;8,4789
5,0927;4,5142;12,6000;4,2372;11,5842
5,4367;4,5150;12,1000;4,1834;10,8526
5,7153;4,5175;13,5900;4,2169;12,6158
6,0807;4,5058;15,1800;4,0873;13,6211
6,4820;4,5024;16,9500;4,1734;15,0842
7,1640;4,4806;18,8500;4,0556;16,5684
7,3807;4,4850;20,1900;3,9593;17,5789
7,9320;4,4710;19,6000;3,9960;17,3368
9,1707;4,4273;21,1300;3,6712;18,1526
8,7787;4,4613;23,5100;3,8450;20,6684
9,3807;4,4389;24,8900;3,7382;21,9158
9,7113;4,4305;26,1600;3,7299;22,3632
11,1740;4,3864;28,3300;3,7705;23,8789
11,9813;4,3745;30,7600;3,6532;26,9368
12,1760;4,3747;30,5300;3,6533;26,0053
11,1247;4,4119;31,3700;3,7136;27,0368
11,4000;4,4139;31,5700;3,7892;26,7789
14,6473;4,3053;34,2200;3,3965;28,6105
12,5867;4,3845;35,0600;3,3958;29,9105
13,2520;4,3603;35,3700;3,4732;29,2053
13,7127;4,3403;37,0100;3,4524;31,7105
14,0787;4,3526;37,7300;3,5625;31,4263
14,6553;4,3228;39,8800;3,4443;33,8684
14,6293;4,3422;40,1800;3,5243;34,7158
14,3207;4,3312;40,0000;3,4304;34,0211
16,0580;4,2927;40,6600;3,4201;34,2368
15,3333;4,3056;40,7100;3,3711;34,5316
9,6100;4,4283;26,6600;3,7112;22,7263
11,9860;4,3814;25,4800;3,9543;23,4158
12,0820;4,3958;32,0800;3,7723;27,6053
13,5873;4,3553;34,7300;3,4666;30,0158
11,3973;4,4026;33,1800;3,7921;27,9474
13,1593;4,3610;34,6500;3,7763;29,3474
14,3740;4,3341;38,6400;3,3433;32,8053
13,1467;4,3798;36,2500;3,6519;29,7684
12,4247;4,3851;38,1600;3,3076;31,2789
13,8993;4,3488;38,8300;3,4697;31,7632
15,4720;4,3148;38,5300;3,4381;32,3316
14,9867;4,3217;39,2100;3,3048;32,2105
15,5380;4,2977;41,2500;3,3276;34,4105
15,6160;4,3175;42,1200;3,3184;35,2368
15,6853;4,2955;41,5800;3,3042;35,5211
15,9180;4,2961;43,6700;3,2742;36,3737
14,9200;4,3561;44,9900;3,4020;37,5895
16,0800;4,3046;45,5500;3,2484;37,6263
18,8933;4,2195;45,8200;3,1584;37,3526
16,0693;4,3213;45,6300;3,3435;37,4211
17,1520;4,2912;44,7900;3,4081;36,9421
17,2700;4,2718;45,7900;3,2924;39,2789
17,4380;4,2705;42,8300;3,2901;35,8105
21,0327;4,1724;50,4100;2,9425;41,1474
16,6820;4,2956;49,6600;2,8539;41,7421
17,8600;4,2646;49,0300;2,9757;40,9842
20,1193;4,1912;49,3100;3,0833;41,4526
19,0333;4,2544;51,5700;3,1551;43,6842
19,1487;4,2700;51,5400;3,0906;44,5632
19,8167;4,2381;51,6000;3,0283;44,7368
21,6373;4,1761;54,5000;2,7490;47,1895
22,4073;4,1570;52,5100;3,0187;44,0316
22,4907;4,1606;53,9500;2,8594;46,5000
19,5593;4,2418;54,1400;3,0572;45,8789
19,6413;4,2399;54,4100;3,0227;44,5895
20,1607;4,2369;56,1700;2,9610;46,7368
19,9313;4,2418;55,6900;2,9826;46,4158
23,4947;4,1173;56,1200;2,8763;46,7526
20,1673;4,2224;54,1800;3,0993;45,3263
21,8527;4,1664;58,1000;2,9258;48,6263
23,1687;4,1392;57,8400;3,0647;47,9526
21,3900;4,1679;57,8200;2,7369;47,6368
21,3307;4,1861;58,4100;3,0068;48,5421
22,9947;4,1400;59,0200;2,8424;49,1842
22,9207;4,1529;59,9000;2,7131;49,3316
25,6327;4,0551;60,6100;2,6074;50,1526
22,0087;4,1446;60,6400;2,7465;50,6105
25,2980;4,0954;60,9900;2,6685;50,7895
22,9953;4,1579;61,7200;2,6511;52,1263
27,5273;4,0598;61,8400;2,7376;52,1316
28,0193;4,0381;62,3400;2,6814;53,0474
27,6100;4,0177;62,0900;2,8301;52,7105
24,0907;4,1169;63,1400;2,6828;53,9684
27,4180;3,9931;63,6300;2,5184;53,9000
26,9520;4,0530;63,6400;2,5972;53,8526
26,8807;4,0818;63,0600;2,5759;53,9105
23,3433;4,1516;63,6500;2,6411;54,3053
24,4927;4,1206;63,5700;2,6582;54,0789
25,6907;4,0856;64,1700;2,5749;54,0895
22,9920;4,1716;64,0100;2,6750;54,4211
16,3160;4,3166;46,2000;3,1001;36,7000
18,0207;4,2812;50,3700;3,0885;41,4737
18,6807;4,2475;52,7100;2,7788;43,8947
20,5307;4,2065;47,8400;2,9435;40,2316
17,6067;4,2821;49,5500;3,3332;40,3789
21,7620;4,1654;53,4000;2,7992;44,4474
18,4753;4,2622;54,6000;3,0845;45,0474
18,5587;4,2580;52,5000;3,1551;43,7579
22,2240;4,1742;53,3600;2,9532;43,8789
22,3213;4,1521;55,5800;2,8215;46,7105
21,0107;4,1857;50,3700;3,0308;42,4737
22,4260;4,1515;56,3800;2,5605;46,3316
21,7913;4,1981;55,9000;2,7943;45,9684
20,5473;4,2399;54,8800;2,9299;45,5842
20,2273;4,2174;56,4000;2,5784;48,3211
19,5000;4,2347;55,2800;2,7001;46,1579
21,6387;4,1697;52,6100;3,3553;43,9263
19,4700;4,2490;54,9400;3,1453;46,0579
19,2940;4,2691;56,4000;3,0082;47,6526
22,5927;4,1628;58,0900;2,3965;49,3737
22,4787;4,1682;54,3600;3,1534;44,9316
22,7213;4,1622;59,4700;2,5037;48,7211
20,1860;4,2265;54,3900;3,0055;45,1105
22,7267;4,1640;57,0500;2,9537;47,9947
20,5120;4,2078;58,3400;3,0111;48,6789
20,9800;4,2041;58,5200;2,9817;48,0579
21,3813;4,2007;60,0800;2,6524;50,3053
24,8793;4,1264;57,6800;2,7355;47,0368
20,0127;4,2469;58,4500;2,8405;48,5368
21,9533;4,1701;59,8400;2,6842;49,5053
24,3887;4,0858;57,8100;2,7203;48,3737
21,6787;4,1912;58,6900;3,0303;49,0947
21,6340;4,1849;60,5800;2,8605;51,4526
25,9420;4,0707;60,2100;2,6420;48,4579
23,0760;4,1584;59,1000;2,7931;48,8789
24,0480;4,1295;61,0600;2,5632;52,0316
25,4900;4,0756;60,2400;2,7502;50,2316
23,8720;4,1383;59,9600;3,0592;49,9632
23,2587;4,1486;61,1600;2,6431;51,0105
20,8727;4,1979;60,6700;2,7068;50,0368
22,3660;4,1746;59,0200;3,0463;48,1158
24,7873;4,1000;60,3900;2,9142;50,3789
22,4587;4,1702;60,8800;2,9347;51,2000
27,0967;4,0518;61,5400;2,5795;51,5211
20,4227;4,2320;61,7500;2,6676;51,1895
27,9153;4,0487;62,6600;2,5768;53,8684
24,1900;4,1686;61,1500;2,6972;50,9632
27,1460;4,0538;49,1500;3,7228;40,0579
27,0713;4,0618;63,3100;2,6602;55,5158
27,2053;4,0702;61,7300;2,7563;53,6211
28,0273;4,0718;61,4900;2,8159;52,8684
29,8980;3,9828;63,7600;2,4395;53,8316
27,2813;4,0637;63,9300;2,6359;54,3474
24,9200;4,1428;57,6200;3,4818;50,1316
25,7613;4,1226;63,6000;2,4979;54,1789
27,2960;4,0775;65,5900;2,5224;56,3000
30,1733;4,0118;65,0600;2,4304;56,6526
26,7880;4,0933;64,8000;2,5248;55,1474
26,7827;4,0913;64,3000;2,5376;55,6421
32,3387;3,9144;63,9200;2,5772;55,1684
30,5760;3,9616;64,9800;2,6509;54,5105
29,3013;3,9967;66,2900;2,4053;56,0947
29,6513;3,9984;66,4000;2,4717;56,7263
30,9913;3,9998;65,5000;2,5030;56,0105
29,2520;4,0328;66,0000;2,1777;56,5105
32,1287;3,9327;65,6500;2,6847;55,7211
27,9307;4,0596;66,9900;2,2161;55,3474
30,5827;3,9900;66,7500;2,3952;55,6842
33,6653;3,8804;65,7400;2,3510;55,2105
28,9067;4,0290;67,3400;2,2772;58,6263
28,0780;4,0507;65,0600;2,7876;55,8158
28,2587;4,0596;68,7900;2,3262;58,5316
31,4980;3,9264;66,6600;2,5006;58,3158
29,7033;4,0051;65,8700;2,9590;56,7263
30,3693;3,9964;68,1900;2,2651;58,2684
30,1313;3,9959;68,4700;2,3823;59,1158
29,4993;4,0225;68,4900;2,3232;58,6421
28,6067;4,0334;68,9500;2,2595;59,4421
32,8933;3,8976;68,6600;2,3874;59,2158
32,5793;3,9114;68,6200;2,4241;58,3947
29,3320;4,0165;68,8000;2,1785;59,0158
30,6393;3,9937;69,9700;2,1737;60,4947
31,7440;3,9704;70,0900;2,2721;60,9053
30,2553;3,9807;70,9700;2,3582;61,0526
33,8500;3,9081;69,3700;2,2524;59,3421
33,2800;3,9000;70,3900;2,1335;60,8421
31,6127;3,9850;70,3500;2,5444;60,8105
29,5927;4,0453;70,3100;2,5253;60,9000
32,6413;3,9588;70,6500;2,5296;61,0263
33,3653;3,9074;70,4000;2,4668;60,7526
37,4613;3,7819;71,1700;2,1479;61,5737
31,8460;3,9922;70,7400;2,5282;61,2737
34,2107;3,8780;71,1400;2,2741;61,5526
34,5840;3,8822;71,6900;2,4372;62,7000
39,9087;3,7304;70,9700;2,3104;62,0895
35,5400;3,8537;72,2900;2,3194;62,7474
33,8267;3,9149;72,0200;2,2521;62,0737
34,6660;3,8982;71,9200;2,1163;62,2737
34,0867;3,8943;71,8000;2,4825;62,8947
32,5160;3,9451;72,6100;2,3464;63,7474
33,4913;3,9232;72,8400;2,3301;63,7263
36,0247;3,8558;73,1200;2,1943;63,8737
36,4713;3,8202;72,5700;2,1629;63,1053
34,6153;3,8725;72,8600;2,3263;63,7211
32,2033;3,9287;71,6300;2,8747;63,9579
35,2200;3,8618;72,6700;2,3394;64,3947
32,1207;3,9554;73,1200;2,2010;64,1105
30,7633;3,9827;72,2500;2,6653;63,7579
34,4960;3,8599;73,3200;2,1244;64,0421
34,7020;3,8766;73,7700;2,3187;64,4737
33,8033;3,8887;73,3900;2,2798;64,2158
33,0473;3,9408;73,2500;2,2635;64,3263
34,2947;3,8872;73,5500;2,2669;64,5526
35,3613;3,8592;73,6300;2,2506;64,7000
36,2300;3,8344;72,6500;2,7281;64,5368
36,9900;3,7997;73,6400;2,1935;64,5684
35,8007;3,8531;73,7700;2,2705;64,6579
38,6613;3,7178;73,8100;2,1484;64,8263
37,9027;3,8033;73,5200;2,1294;64,9211
37,5780;3,8086;73,5000;2,1995;64,3474
23,1000;4,1731;57,7300;2,5400;47,3579
27,1607;4,0629;57,0800;3,0326;48,3579
24,4200;4,1491;60,3200;2,8078;51,1526
26,1060;4,1029;62,6300;2,5311;53,1684
24,7553;4,1265;63,3200;2,2926;52,7316
25,7060;4,1091;62,1800;2,4379;51,4632
25,5227;4,1275;61,3600;2,5029;51,6526
28,2080;4,0110;62,8300;2,4465;52,8737
24,9173;4,1395;62,1900;2,5166;51,8842
25,2953;4,1239;62,0500;2,7441;51,5789
27,1320;4,0656;62,8400;2,6166;53,8632
26,1320;4,1011;58,2200;2,9848;49,6737
25,2360;4,1280;61,6500;2,8118;53,9105
28,9873;4,0017;62,4900;2,8988;53,7000
26,4813;4,0683;61,8700;2,5176;52,4211
25,0220;4,1260;62,9800;2,5844;53,4526
28,2273;4,0484;63,8400;2,6989;54,3895
26,5133;4,0798;64,0300;2,9304;53,6316
28,6340;4,0331;62,9900;2,5244;53,3211
27,2013;4,0809;63,8100;2,6459;53,5526
24,8653;4,1230;64,9100;2,4481;55,5684
30,2327;3,9740;64,0500;2,3326;54,9316
24,2733;4,1573;64,3800;2,6984;55,0000
28,4940;4,0446;65,1600;2,4468;55,0053
26,7940;4,0892;63,6800;2,7858;54,2947
25,9360;4,1268;62,7600;2,8128;53,5368
27,8673;4,0556;62,8500;2,6284;50,9579
26,3073;4,0899;62,5200;2,7645;54,1421
25,5900;4,1344;62,8900;2,5474;54,7105
29,7233;3,9778;60,7400;2,9696;50,6211
28,1807;4,0560;65,5200;2,6160;56,1632
25,9127;4,1002;66,5300;2,4643;56,3895
