train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
3,2353;4,5490;5,9400;4,3012;5,4421
4,1787;4,5155;6,7200;4,3783;6,7211
4,7353;4,5106;10,9700;4,2530;10,4947
6,1653;4,4579;13,7000;4,0439;12,3579
6,8853;4,4379;16,9300;4,0857;15,1842
7,1827;4,4365;17,9600;3,8585;16,8579
7,8100;4,4165;22,3600;3,7168;18,8105
8,8947;4,4009;21,8200;3,8391;18,1368
9,0000;4,4015;26,0600;3,8126;22,4632
10,0047;4,3842;28,4000;3,6425;24,0632
10,4880;4,3594;29,0800;3,6473;24,8211
11,3767;4,3111;29,5400;3,5737;24,9474
8,0533;4,4103;22,8100;3,7858;18,8947
9,9740;4,3760;23,2900;3,7162;19,3316
9,8073;4,3967;27,4100;3,6723;22,8053
11,6800;4,3178;30,0900;3,4362;25,3000
12,4407;4,3068;29,8700;3,7248;24,8737
12,3040;4,3283;31,6900;3,3594;26,9158
12,9160;4,3001;33,0600;3,6252;27,0368
13,6793;4,2768;37,9200;3,1845;29,4789
13,0253;4,3017;35,5500;3,4670;29,4684
14,8967;4,2395;37,9300;3,1088;31,2105
15,6093;4,1995;42,6500;3,0680;32,7000
16,5633;4,1902;45,2300;2,9255;34,8474
15,1793;4,2580;44,5300;2,9839;35,5000
16,8280;4,1986;46,0100;2,8403;36,7211
16,3447;4,2129;45,0600;3,3152;35,2842
16,6260;4,2066;46,4400;3,0363;35,1684
17,4213;4,1799;48,7200;2,8747;39,1632
17,9913;4,1652;50,5300;2,9157;40,1842
18,2880;4,1398;51,0700;2,8485;40,9895
19,5267;4,1103;52,0100;2,9958;41,3842
22,7033;3,9885;51,8100;2,7704;40,7579
18,9987;4,1145;53,5900;2,8605;42,5842
20,3180;4,0735;54,2800;2,7342;42,7947
21,4507;4,0475;54,1600;2,7261;43,2316
16,3360;4,2022;44,1200;2,8704;32,6789
17,9573;4,1360;41,1600;3,1571;32,0263
15,3393;4,2447;36,1900;3,6401;29,2368
15,3567;4,2490;45,4300;3,3809;34,7158
17,2133;4,1779;46,8100;3,2067;36,1368
17,2580;4,1920;47,8100;2,7343;36,2368
19,4193;4,1303;44,0000;3,0408;34,7211
21,8307;3,9886;49,4600;3,0984;39,8105
18,2960;4,1469;52,8400;2,7921;42,4263
17,5767;4,1807;51,7900;3,0138;39,8684
22,6767;4,0032;44,5300;3,3644;33,3316
21,7660;4,0398;53,7700;3,1014;41,6263
20,8793;4,0703;49,6100;2,9198;39,5158
22,5613;4,0191;56,4100;2,4767;43,5526
18,5587;4,1843;55,0000;2,7637;43,5211
20,7200;4,1020;56,1700;3,0099;44,6000
21,3920;4,0494;58,9800;2,4473;46,7368
19,3187;4,1375;54,6100;2,5218;41,9105
19,2267;4,1685;57,6100;2,7732;44,7474
21,5533;4,0878;56,9600;3,0969;45,0579
22,3507;4,0232;57,3300;3,1348;46,2053
25,9960;3,9104;61,1500;2,3321;48,5632
22,4567;4,0332;58,4300;2,8045;46,5737
18,9320;4,1899;61,4700;2,5125;48,6737
27,6440;3,8363;62,0600;2,2853;48,9947
25,6347;3,9516;62,7100;2,4111;50,0263
25,6247;3,9514;62,7700;2,2271;50,0105
24,0613;3,9880;63,2200;2,4845;50,0421
25,8420;3,9628;64,4500;2,6716;51,3316
25,4613;3,9720;64,8300;2,6109;52,8053
24,1667;3,9876;64,7800;2,3474;51,7947
25,6840;3,9213;64,2200;2,5868;50,6789
28,4167;3,8568;66,6200;2,1085;53,1526
25,3327;3,9458;66,1800;2,5563;53,2474
27,1080;3,8761;66,8700;2,2327;53,6316
25,0633;3,9627;67,5000;2,1873;54,5000
25,3693;3,9487;67,7300;2,3792;54,2895
28,6547;3,8433;67,9600;2,3633;54,9579
28,0680;3,8320;68,3900;2,1799;55,0105
25,5100;3,9555;68,6100;2,3273;55,8474
31,0287;3,7676;68,9500;2,3126;55,5842
27,9847;3,8895;69,4300;2,2969;56,2842
28,3500;3,8769;69,5900;2,2803;56,5368
25,9127;3,9079;70,0300;2,3423;56,8789
28,3447;3,8420;70,1500;2,2593;56,6368
27,7947;3,8647;70,4700;2,3188;57,2368
28,8907;3,8381;70,0600;2,3023;57,2053
29,8793;3,7960;70,2200;2,2876;57,1947
21,6887;4,0499;55,7100;2,7226;43,0158
24,0213;3,9638;58,7400;2,7341;46,0053
23,7033;3,9855;61,4400;2,2669;47,8947
23,2687;4,0044;60,2200;2,5978;47,3947
22,8213;3,9837;62,2700;2,5229;48,1526
20,8667;4,0671;61,5400;2,3613;48,1579
22,9307;4,0461;62,1000;2,5238;47,6316
22,9360;3,9927;61,0300;2,3797;47,3105
24,6780;3,9727;64,4700;2,4667;50,4211
21,3240;4,0709;60,5000;2,7972;46,6526
26,3013;3,9185;62,3500;2,5801;49,0789
21,7373;4,0817;62,1900;2,6826;48,2579
25,8027;3,9231;60,4400;2,6407;47,0526
28,3700;3,8435;61,4100;2,7346;47,8105
28,3353;3,8816;64,0800;2,3545;51,2684
28,4067;3,8641;65,3100;2,2390;50,7316
23,0087;4,0368;65,5900;2,5415;50,9895
25,5667;3,9554;62,0300;2,9955;48,9737
26,9780;3,9228;65,4700;2,5684;52,1474
24,8533;3,9574;64,4600;2,5288;51,1421
25,0000;3,9678;66,3000;2,2990;52,8632
21,6973;4,0313;67,0200;2,2802;52,8789
25,9627;3,9355;65,3100;2,4014;52,1158
25,7113;3,9399;65,8600;2,4998;51,4263
26,4447;3,9187;65,8000;2,5554;52,7105
26,5220;3,9291;66,3700;2,4106;53,3947
29,2667;3,8514;59,5700;2,8479;46,3579
24,3993;4,0119;67,0800;2,4253;53,4684
26,9313;3,8567;64,6800;2,4042;52,4474
29,5727;3,8182;64,1900;2,7564;52,0421
28,2720;3,8782;68,0100;2,1956;53,5684
25,7687;3,9340;67,7800;2,4715;54,3368
29,3607;3,7958;68,8000;2,0172;54,3526
26,5060;3,9116;68,6700;2,4108;54,8947
31,0740;3,7352;68,0000;2,3857;54,2579
30,0560;3,8142;69,3500;2,0530;55,3526
28,3227;3,8278;67,4200;2,5369;53,8368
27,3960;3,8408;68,2100;2,3538;54,3947
30,6627;3,7488;69,0200;2,1397;55,5158
24,8967;3,9876;68,3300;2,5088;54,2737
26,2433;3,9192;69,3300;2,3500;56,1737
28,2787;3,7845;70,1700;2,3627;55,8474
26,7247;3,9276;67,5100;2,8173;53,8263
29,3360;3,7558;69,9600;2,0687;57,0632
30,4393;3,7931;69,9400;2,2709;56,9737
29,4433;3,7988;69,7700;2,3580;56,1789
26,8080;3,8956;69,9000;2,3668;56,5895
30,3373;3,7781;71,5700;2,0957;57,7684
26,4340;3,9257;70,2300;2,4815;55,9158
24,7747;4,0091;71,8600;2,2873;58,2158
26,8953;3,8835;71,6000;2,1931;58,6368
26,6913;3,9490;72,3600;1,9198;57,9316
29,9440;3,8487;70,5000;2,3507;58,0316
31,9947;3,7274;69,8800;2,4653;56,9105
28,2053;3,8813;72,1200;2,1900;58,3211
28,1813;3,8515;71,2300;2,4555;58,0158
29,6460;3,8225;71,4700;2,4652;58,7316
30,8527;3,7611;72,9200;2,0649;59,2158
25,7847;3,9254;71,4700;2,2834;58,0632
32,5787;3,7088;72,9000;2,2119;60,1947
30,9420;3,8115;73,1600;2,1373;60,4842
33,9733;3,6555;73,0800;2,2764;59,8947
33,5513;3,6890;73,8300;2,1126;60,2737
29,7973;3,8518;71,9700;2,2600;58,5632
31,1533;3,7804;73,6500;2,1994;60,1632
29,3840;3,8482;73,1300;2,3401;59,3053
34,7280;3,6360;73,6600;2,1950;60,1579
30,5033;3,7846;74,0600;2,2846;60,2105
34,3147;3,6637;74,1900;2,2276;61,4842
33,0047;3,7071;73,8900;2,3160;60,2053
32,7780;3,6936;74,6200;2,0046;61,8684
30,9533;3,7229;74,7200;2,2021;60,6947
31,4193;3,7931;74,3100;2,1248;60,9895
33,2073;3,7248;74,6400;2,1944;61,6842
33,5133;3,6716;74,8900;2,1174;61,5684
34,6847;3,6570;74,6800;2,0016;61,7316
31,4400;3,7295;75,1200;2,1807;61,9368
36,8647;3,5883;74,7200;2,1137;61,0895
31,3080;3,7586;75,2700;2,1870;61,7947
36,9120;3,5641;75,3200;2,3417;61,7053
39,0787;3,4594;75,4800;2,0499;62,1316
36,2240;3,5936;75,5400;2,1203;62,9947
34,7187;3,6079;75,0900;2,2073;62,5632
34,3053;3,6768;75,4400;2,3125;62,3947
30,5827;3,7709;75,6400;2,2730;62,7526
34,1373;3,6457;75,5500;2,1165;62,5263
32,7073;3,6585;75,3300;2,1995;62,6105
35,8407;3,6225;75,5200;2,1722;62,7632
30,0687;3,7456;75,6300;2,2715;62,7684
33,6380;3,7093;75,8700;2,2418;62,5579
32,8960;3,6964;75,8000;2,2293;62,8421
34,6340;3,6459;75,7300;2,3060;62,8632
31,4800;3,7146;75,5100;2,2629;62,6947
34,9993;3,6258;75,7900;2,2131;62,7684
31,9100;3,7669;75,7600;2,2305;63,2632
37,7627;3,5623;75,7400;2,2144;63,3789
23,3347;4,0340;61,0200;2,4654;46,0579
28,0067;3,8293;63,8900;2,5399;50,3632
24,4547;4,0087;64,1600;2,7535;50,7895
29,1173;3,7912;67,7800;2,2138;53,4368
25,8733;3,9223;61,5200;2,6674;49,6789
24,6873;3,9725;67,6500;2,4489;52,4632
29,1393;3,8175;67,2200;2,8034;54,2053
28,1047;3,8737;62,1400;2,5699;48,1684
25,5567;3,9165;65,9100;2,5995;53,8000
29,0413;3,8050;69,1300;2,4302;54,2579
26,4127;3,9292;66,8500;2,2127;53,7526
29,1533;3,8222;69,2600;2,1289;55,4211
26,7133;3,8998;69,0900;2,2167;55,6263
27,0953;3,9299;69,6700;2,5846;56,3474
28,4447;3,8174;69,1800;2,4851;55,7421
24,6233;3,9534;64,4500;2,8226;50,9579
28,5220;3,8282;69,8600;2,2894;55,7211
31,0207;3,7841;65,2100;2,5446;51,1684
27,0507;3,8866;69,1600;2,5341;55,4632
27,4627;3,8845;68,3900;2,3251;54,0842
29,1780;3,8166;68,8300;2,2177;55,5632
28,5493;3,8574;66,8600;2,5602;53,6053
30,4073;3,8158;68,4500;2,5388;55,4368
28,2340;3,8440;67,0500;2,6101;53,9789
29,7153;3,8181;68,7300;2,4474;55,6053
29,6127;3,7870;68,9500;2,4699;55,7895
29,8680;3,7944;70,0500;2,3225;55,3632
28,6847;3,8675;70,4500;2,2531;56,9632
32,2773;3,7234;67,7800;2,5381;53,9947
25,9427;3,9313;69,8200;2,7440;56,5000
28,0300;3,8689;69,4600;2,2222;56,3526
26,6940;3,9297;69,2900;2,4950;56,1526
28,1467;3,8671;67,0800;2,8510;54,3053
26,9487;3,8930;70,6900;2,1288;56,7947
