train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
4,6380;4,4172;7,9900;4,1402;7,0368
7,7500;4,2536;10,2400;3,9253;8,7000
10,3640;4,1513;15,2100;3,7752;12,9474
12,4000;4,0862;16,4000;3,7017;13,2368
15,2260;3,9796;21,8500;3,5385;18,0895
16,5100;3,9253;27,1400;3,2334;21,6684
18,1100;3,8499;26,0900;3,3623;21,3368
20,6680;3,7797;34,9400;2,9187;28,3789
23,2620;3,6772;37,2900;2,8475;30,5053
25,4060;3,5912;38,4200;2,7856;30,2842
26,6760;3,5491;39,4300;2,7580;32,2632
25,7760;3,5917;42,1000;2,6596;34,0789
20,4920;3,7426;28,0200;3,2031;21,8526
23,5660;3,6439;31,7800;3,1975;25,4211
24,0560;3,6445;39,3000;2,7644;32,5895
25,5440;3,6063;33,2200;3,0212;26,6632
27,3200;3,5206;42,9700;2,6344;34,6579
29,9460;3,4195;40,2300;2,7465;32,3579
29,5240;3,4689;43,8100;2,5818;35,5263
31,2860;3,4278;43,8500;2,5999;33,8053
32,1700;3,3585;49,6600;2,4042;40,7737
32,7520;3,3482;51,7100;2,3453;42,5053
34,4900;3,3122;50,4000;2,3601;40,5000
34,1680;3,3162;50,9800;2,3907;41,5789
34,8840;3,2704;54,3600;2,2398;44,3526
36,2340;3,2609;54,7900;2,2469;43,7895
38,1060;3,1646;56,6700;2,1905;46,3105
39,2880;3,1656;58,9300;2,1126;47,8000
40,2160;3,1232;59,8000;2,0745;49,0895
40,3520;3,1179;60,2400;2,0462;49,4263
40,4840;3,1150;60,6100;2,0324;50,5737
42,3620;3,0461;62,3800;1,9984;51,8368
44,5440;2,9505;63,4800;1,9640;52,7842
43,0520;3,0433;63,4600;1,9446;52,8158
41,3180;3,1107;63,4000;1,9488;52,6368
42,7960;3,0468;63,5300;1,9413;53,0579
33,3520;3,3834;50,3000;2,4024;41,0526
35,5620;3,2523;47,3800;2,5443;37,3579
35,7780;3,2642;47,5700;2,4952;37,2947
37,3920;3,2105;53,0500;2,3193;44,6000
36,5640;3,2611;56,3100;2,1869;46,5263
39,0500;3,1119;52,5800;2,3244;41,5789
38,5080;3,1822;54,7000;2,2931;41,9158
40,2560;3,0853;59,0000;2,0895;48,1947
38,9500;3,1869;60,0300;2,0638;48,1368
41,7680;3,0505;59,3800;2,0935;49,7158
41,8640;3,0670;59,9200;2,0657;49,0158
41,7800;3,0777;59,1600;2,0893;48,5737
42,3320;3,0491;60,0200;2,0645;48,1579
44,2160;2,9400;62,0600;1,9799;51,4737
44,1720;2,9977;62,0800;2,0064;49,5632
44,6260;2,9718;63,6000;1,9679;52,9842
45,4260;2,9277;64,5400;1,9277;53,2526
46,4660;2,8881;63,2100;1,9455;51,6474
43,6980;3,0023;65,3800;1,9181;54,8947
45,9720;2,9153;64,9900;1,8930;54,0737
45,5100;2,9927;66,3000;1,8677;53,6789
46,9680;2,9245;64,8500;1,8963;53,9053
47,2580;2,8847;66,5400;1,8569;54,0895
50,5380;2,7656;66,8200;1,8650;55,1211
49,7540;2,8447;66,6600;1,8422;55,6211
49,1300;2,8094;68,7900;1,7871;57,6579
47,9900;2,8879;67,7500;1,8250;56,6368
50,3260;2,8237;68,6100;1,7835;56,5263
51,1480;2,7875;70,2200;1,7382;58,9158
48,6320;2,8750;70,5000;1,7374;58,7737
47,3020;2,8848;70,1500;1,7373;58,9526
49,3220;2,8498;70,3900;1,7229;58,7263
51,2160;2,7560;71,1100;1,7142;59,4053
52,2160;2,7443;71,4300;1,7007;60,6789
52,6020;2,7235;71,8600;1,6835;59,9263
53,8800;2,6850;71,9700;1,6833;60,8368
53,2540;2,7271;72,1800;1,6638;60,6105
51,4140;2,8510;72,2400;1,6740;60,0632
53,0600;2,7165;73,1300;1,6501;61,1263
53,6780;2,6735;73,3800;1,6409;61,9684
54,1460;2,6947;73,1900;1,6424;61,9421
52,5320;2,7473;73,1700;1,6514;61,5000
58,2040;2,5294;74,0900;1,6231;62,2211
53,4540;2,7115;74,2000;1,6275;62,3789
53,0920;2,7074;74,1100;1,6194;62,7947
52,4980;2,8180;73,3300;1,6407;62,1842
55,6700;2,6695;74,0100;1,6254;62,5684
55,6160;2,6787;74,0300;1,6188;62,6842
47,1860;2,8871;62,5800;2,0252;49,9368
45,6540;2,8933;62,7700;1,9870;50,8316
47,9840;2,8459;61,7900;2,0475;51,7158
46,6540;2,9044;63,6000;1,9467;51,6895
46,5660;2,8898;64,8400;1,9039;52,3211
47,8440;2,8859;64,9900;1,9034;53,5421
47,8720;2,9250;65,6000;1,8952;53,2789
49,9000;2,8113;66,5100;1,8640;54,7105
46,4840;2,9606;65,7100;1,8701;55,7211
48,7240;2,8329;64,5100;1,9255;52,7632
50,0060;2,7956;66,9000;1,8477;55,3789
47,9160;2,8616;67,0800;1,8418;57,4895
47,6720;2,8808;64,7300;1,9111;53,9263
47,9600;2,8855;67,5900;1,8272;56,1842
49,0440;2,8398;67,5200;1,8225;56,2895
49,6280;2,8372;66,8700;1,8388;55,2474
49,1040;2,8503;66,8600;1,8443;56,2000
49,5280;2,8371;67,7000;1,8053;56,3684
49,6820;2,8318;68,3800;1,7975;56,8421
48,8480;2,8399;68,6100;1,7766;57,4579
49,5480;2,8350;67,4100;1,8446;55,9368
49,4980;2,8594;66,6900;1,8453;55,8211
51,8160;2,7484;68,0200;1,8078;55,3737
52,2380;2,7045;67,3600;1,8204;54,9421
53,1340;2,7084;65,3300;1,8937;54,9053
50,3540;2,8124;68,8100;1,7735;56,8632
51,0840;2,8228;69,5000;1,7588;57,7368
51,3580;2,7993;70,6400;1,7209;58,3737
52,1820;2,7458;68,8000;1,8499;58,4474
51,0080;2,8173;70,7800;1,7294;58,7789
52,4000;2,7123;69,4300;1,7820;56,6895
53,7580;2,7130;70,4000;1,7432;58,8895
54,8120;2,6676;70,5300;1,7447;59,0895
52,2020;2,7091;70,4800;1,7375;58,8737
51,8740;2,7515;70,7000;1,7269;59,9316
55,5960;2,6349;69,6800;1,7613;59,3842
54,7420;2,6912;71,0300;1,7266;57,6316
53,3120;2,7149;71,2200;1,7313;57,4158
53,1800;2,7454;71,7900;1,7011;60,8368
52,8200;2,7517;71,7300;1,6944;60,2579
53,7820;2,7060;71,8400;1,6766;60,1105
54,7180;2,6432;72,3200;1,6854;60,5053
56,4140;2,6422;71,4400;1,7076;60,3632
57,2860;2,5967;72,3800;1,6689;59,8421
55,9340;2,6338;72,8000;1,6603;60,7421
58,6080;2,5340;71,4300;1,7066;61,6000
57,9880;2,5661;71,6600;1,7178;60,9474
56,8180;2,6063;72,9500;1,6453;62,7421
56,9060;2,6159;74,0900;1,6438;61,8000
57,7960;2,5628;74,1300;1,6205;62,8947
58,6780;2,5137;74,6500;1,6154;62,0263
57,4320;2,5913;72,5900;1,6713;61,5895
56,8880;2,6290;74,3100;1,6111;62,4211
57,4600;2,5615;74,0200;1,6341;62,7684
58,5460;2,5328;74,6400;1,6156;63,7316
55,9420;2,6625;75,2300;1,6087;64,1579
58,4400;2,5674;75,2300;1,5969;64,5211
59,4640;2,5162;74,6300;1,6121;63,7158
58,8640;2,5493;75,2500;1,5863;63,7895
56,3900;2,6733;75,2100;1,5983;63,7842
60,1680;2,5591;74,9800;1,6132;63,9316
64,8540;2,2962;75,6500;1,5572;64,9842
63,0580;2,3719;75,8400;1,5665;64,5421
61,7860;2,4478;76,3200;1,5548;65,1789
60,1260;2,4891;76,0500;1,5687;65,2211
62,3440;2,3558;76,9000;1,5463;65,2421
59,0140;2,5669;76,1900;1,5520;64,9000
62,5580;2,4512;76,2300;1,5655;65,4211
64,3680;2,3885;77,0200;1,5464;65,3895
59,4300;2,5251;76,5300;1,5417;65,7421
59,1340;2,5258;77,1400;1,5304;66,1316
61,0820;2,5395;77,2100;1,5360;65,5421
63,9260;2,3980;76,9700;1,5350;66,0947
65,0360;2,3208;77,4800;1,5170;66,2368
62,0560;2,4237;77,3500;1,5285;66,3158
61,2640;2,5219;77,0600;1,5356;65,8474
60,0700;2,5310;77,6100;1,5164;65,9474
62,1060;2,4792;77,1500;1,5398;66,5053
63,1200;2,3857;77,6400;1,5137;67,0421
60,6240;2,4989;77,4700;1,5058;66,5947
61,6280;2,4860;77,6200;1,5125;67,1000
65,5720;2,3611;77,9900;1,5027;66,9947
64,9220;2,3670;77,6900;1,5019;66,9737
61,1860;2,5309;77,5800;1,5457;67,0947
62,5280;2,4110;77,9800;1,5069;67,1474
67,6980;2,2590;77,9500;1,5053;67,4789
65,4700;2,3900;78,0400;1,5093;67,0579
64,0120;2,3756;78,1200;1,5048;67,3053
65,3720;2,3229;78,2000;1,4983;67,2158
64,5600;2,3980;78,1600;1,5283;67,4316
63,3240;2,4177;78,4200;1,5143;67,4105
65,1040;2,4210;78,4800;1,4897;67,5474
63,6280;2,4323;78,3600;1,4994;67,6632
67,2900;2,2797;78,3500;1,4912;67,4105
64,3880;2,3706;78,2200;1,5074;67,5263
62,3320;2,5150;78,0500;1,5068;67,3632
53,5100;2,7131;65,6200;1,8961;54,7737
52,9240;2,7856;69,1600;1,7918;56,3632
54,1540;2,6469;68,4200;1,8135;55,3684
54,2340;2,6721;67,7800;1,8106;56,8579
55,6140;2,6180;68,0300;1,8041;56,3474
54,3720;2,6788;69,7500;1,7712;58,0474
54,2300;2,6838;65,3700;1,9416;54,2684
56,4620;2,5308;68,8000;1,7839;55,8526
55,8100;2,5848;68,0700;1,8218;56,3474
53,3960;2,7088;69,0300;1,7773;56,0737
54,3620;2,6672;70,1300;1,7455;58,2368
57,3420;2,5558;66,9300;1,8525;55,1526
52,0940;2,7750;68,9500;1,7838;58,3211
55,8840;2,6682;70,0400;1,7363;58,8684
53,5280;2,6874;69,6200;1,7545;57,8789
55,0760;2,6478;68,6900;1,8002;57,2263
56,6440;2,5746;71,1800;1,7258;59,3684
54,1040;2,6601;72,1400;1,6940;60,6158
50,9700;2,7889;69,4200;1,7729;58,3579
57,4540;2,5815;69,8200;1,7630;57,4368
54,5700;2,7140;69,6800;1,7482;58,8842
55,7020;2,6176;70,5600;1,7221;59,6947
56,9300;2,6627;69,6800;1,7619;58,4316
55,6540;2,6144;71,0100;1,7272;60,2316
56,5860;2,5944;70,5700;1,7537;58,9632
55,7060;2,6515;71,0400;1,7542;59,0947
53,5460;2,7447;70,7200;1,7322;57,9368
56,3700;2,6326;72,9100;1,6729;60,6684
57,0000;2,6138;71,0500;1,7254;59,8684
58,6160;2,5145;71,4200;1,7105;59,7053
56,4000;2,6293;69,9600;1,7597;60,7053
56,8020;2,6176;69,9000;1,7770;58,4158
58,2900;2,5400;72,1200;1,6917;60,8789
55,9540;2,6232;71,9600;1,6748;61,1632
55,0980;2,6791;69,9000;1,7650;58,2421
59,3320;2,5276;70,5400;1,7382;59,2526
54,7120;2,7289;70,3600;1,7486;58,3263
59,5300;2,5291;71,9700;1,6901;60,8947
55,9520;2,6280;72,6600;1,6672;61,2474
57,5460;2,6154;71,3500;1,7375;59,2000
55,9560;2,6233;72,2700;1,6924;61,2211
58,5020;2,5352;71,7400;1,6902;61,1579
57,1780;2,5646;72,8800;1,6601;60,0526
56,5100;2,6229;71,1000;1,7195;59,8895
57,9060;2,5754;71,4600;1,7289;58,6368
56,2200;2,6485;71,2900;1,7204;59,4895
55,5500;2,6780;72,8900;1,6651;61,0579
58,8320;2,5084;72,1400;1,7028;60,2947
59,0140;2,4765;71,8800;1,6915;60,5316
57,4280;2,6313;73,8500;1,6398;61,0895
57,8540;2,6253;73,7200;1,6351;61,6316
61,0260;2,5041;72,4200;1,6917;60,7895
59,2400;2,5125;73,8300;1,6524;62,0579
58,9080;2,5572;72,4700;1,6826;61,9789
58,1660;2,5418;71,5400;1,7180;60,2000
59,1100;2,5163;73,9100;1,6380;61,9789
58,4560;2,5581;71,7100;1,7114;60,9158
58,7140;2,5364;72,5400;1,6698;61,7789
60,7460;2,4823;73,7500;1,6469;62,6000
60,2960;2,5177;73,6300;1,6488;61,9421
61,1640;2,4899;73,4400;1,6649;61,4053
57,4400;2,6144;73,3500;1,6675;60,9158
60,3560;2,4869;73,4900;1,7115;62,4105
61,4420;2,4210;73,1100;1,6576;61,8895
62,1400;2,4323;73,4300;1,6444;62,8737
59,8020;2,5077;73,3000;1,6588;61,3579
59,6460;2,5164;72,4300;1,6631;61,8684
59,5440;2,5399;74,5500;1,6329;63,6842
58,1080;2,5350;73,6400;1,6732;62,1737
59,7920;2,5159;71,8000;1,7186;60,8421
60,6960;2,4624;73,9400;1,6419;62,2316
59,2400;2,5358;72,5800;1,6833;60,4842
60,4400;2,4948;74,1300;1,6152;63,2579
59,3920;2,5006;74,4100;1,6256;64,0632
60,7940;2,4727;74,8600;1,6071;62,7526
62,0980;2,4006;73,8900;1,6237;62,6789
59,9520;2,5331;73,1900;1,7116;62,5105
59,4280;2,5165;74,0000;1,6625;63,2263
58,9260;2,5053;73,9700;1,6523;63,3789
60,4040;2,5123;74,5700;1,6030;63,1105
63,6480;2,3957;73,8100;1,6224;63,9474
62,5180;2,4754;75,0900;1,5971;63,6737
60,7700;2,4758;73,8300;1,6159;63,5474
61,9240;2,4293;73,8500;1,6470;62,8211
61,2140;2,5278;74,8200;1,5948;63,4421
61,6900;2,4748;74,8900;1,6099;64,5737
60,2960;2,4826;74,0700;1,6429;62,4632
63,4580;2,3645;75,0700;1,6025;63,7789
59,8080;2,5904;74,3800;1,6798;64,3368
65,1020;2,2880;74,4300;1,6188;64,5263
60,3680;2,5398;75,2700;1,5895;63,8737
61,8920;2,4320;74,1300;1,6342;62,7579
61,3160;2,5198;74,3400;1,6311;63,4579
60,2940;2,5274;75,2200;1,6019;64,9684
61,5840;2,4867;75,1800;1,6306;63,9474
65,9700;2,2696;76,0300;1,5639;66,0263
62,4140;2,4348;75,9000;1,5686;64,9895
62,1460;2,4530;76,0100;1,5900;64,7158
62,9900;2,4498;75,8900;1,5629;65,6684
63,2300;2,4846;75,7100;1,5758;65,5368
64,8680;2,3607;75,2700;1,5947;64,1526
63,3940;2,4623;76,2100;1,5676;64,2053
61,1760;2,4779;75,4400;1,6262;64,9368
63,1740;2,4732;76,1700;1,5711;65,5000
65,1300;2,3655;76,4600;1,5593;65,7737
61,9180;2,4795;76,9900;1,5556;65,7368
65,4900;2,3287;75,9100;1,5727;65,0789
64,2940;2,3747;75,6800;1,5746;64,1789
65,7120;2,3600;76,1400;1,6080;64,7000
66,8980;2,3095;76,4600;1,5444;65,4263
63,9480;2,4319;76,1100;1,5662;65,4053
64,1060;2,4034;76,1000;1,5708;64,3737
66,3960;2,3287;76,4100;1,5609;65,0737
64,2360;2,3708;77,3800;1,5294;67,0474
65,1340;2,3524;76,6100;1,5772;65,6316
64,7240;2,3753;76,0400;1,5968;65,5895
