train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
5,4280;4,3288;6,1100;4,3347;5,3368
9,7340;4,0665;13,3600;3,6662;11,4000
13,2100;3,8988;16,6200;3,4527;14,1684
16,7740;3,7285;18,6100;3,4806;16,5105
20,5140;3,5670;20,0900;3,4234;17,3263
23,8300;3,4276;22,7000;3,2224;20,4737
26,8920;3,2957;29,2000;2,9397;24,6421
29,9460;3,1828;32,7900;2,6989;27,6947
32,2360;3,0935;31,0400;2,9197;25,2526
33,7940;3,0286;34,4100;2,7133;27,9474
24,6060;3,3865;21,9500;3,6724;19,7474
27,8760;3,2420;28,7000;3,0218;23,6000
30,4240;3,1495;25,3600;3,4812;20,8684
33,1620;3,0597;30,7200;2,9336;24,7105
34,1040;3,0067;42,1300;2,2607;35,2895
35,9380;2,9374;39,2500;2,4815;33,5947
37,9500;2,8710;38,7900;2,5649;33,0053
38,9740;2,8290;39,8000;2,5326;33,5158
40,6740;2,7676;41,6400;2,3812;35,1947
42,1060;2,7139;45,1100;2,2193;37,4053
43,4840;2,6532;50,0100;1,9422;42,0947
45,3180;2,5967;54,1200;1,6549;45,7368
46,6040;2,5550;51,3800;1,8505;42,8632
48,5520;2,4947;49,0800;1,9901;41,0947
49,9700;2,4436;56,2900;1,6092;46,9526
51,3360;2,3927;59,1400;1,4792;49,6105
52,4460;2,3579;59,8600;1,4378;50,6842
53,9180;2,3145;60,4100;1,4485;50,9263
54,6160;2,2893;61,8700;1,4318;51,5895
54,8080;2,2767;62,0200;1,3869;52,1526
39,4920;2,8018;41,0800;2,3871;35,4368
41,6400;2,7360;46,9800;2,0523;38,2526
42,2440;2,7087;46,2400;2,0129;36,9158
42,9360;2,6931;45,2400;2,1155;37,2211
44,1180;2,6471;48,7900;1,8823;40,6789
44,5360;2,6256;51,0800;1,8127;44,0526
45,3240;2,6024;48,8000;1,8917;41,3895
45,9120;2,5855;51,5200;1,8431;41,9368
46,6080;2,5616;55,5800;1,6545;46,2211
46,8760;2,5429;52,8800;1,7230;44,6684
47,5580;2,5327;54,3200;1,7274;44,8895
48,0940;2,5070;57,6500;1,5381;49,1474
48,8140;2,4745;54,7000;1,6961;46,1947
49,4440;2,4556;57,2900;1,5763;45,7895
50,1840;2,4341;55,3700;1,6775;47,1158
50,8740;2,4165;58,7800;1,4904;47,9368
51,1460;2,3934;60,6400;1,4108;51,1579
52,3780;2,3685;60,9700;1,3838;52,0684
52,6780;2,3499;57,2600;1,6165;47,3526
53,4480;2,3229;60,8400;1,4529;51,3368
54,0460;2,2999;60,0000;1,4669;48,8895
55,2280;2,2599;62,1400;1,3851;52,2316
55,8540;2,2437;64,5400;1,2804;53,2211
56,4540;2,2233;63,6800;1,3251;52,0684
57,6380;2,1888;65,4100;1,2672;56,1316
58,3980;2,1601;65,9700;1,2185;56,4526
59,2980;2,1367;66,7000;1,2075;55,3158
60,4640;2,0946;67,8800;1,1583;57,4789
61,2180;2,0673;69,8900;1,0931;59,2105
61,9000;2,0423;70,7200;1,0462;59,6474
63,3900;2,0057;70,2700;1,0858;59,8632
63,7060;1,9893;71,3000;1,0280;60,0105
64,7040;1,9499;71,6600;1,0137;60,6737
65,6800;1,9234;71,8700;1,0155;60,9053
66,2120;1,9139;73,0500;0,9791;62,6316
