train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
2,9653;4,5745;7,5000;4,2894;6,6000
4,9213;4,5121;10,9200;4,2574;9,6895
5,5527;4,5022;10,4800;4,3159;9,6895
6,5253;4,4909;16,5700;4,0672;14,4947
7,5660;4,4616;17,7600;3,9554;15,8474
7,1600;4,4861;21,0400;3,9442;18,1526
8,9180;4,4358;21,4400;3,9227;18,7316
10,6987;4,3836;25,5700;3,8878;21,4632
12,5880;4,3436;28,0500;3,6026;24,1368
12,9140;4,3326;29,2900;3,6478;24,1000
10,5500;4,4135;30,6200;3,6112;25,4579
15,0833;4,2669;31,6500;3,5992;25,3474
16,3520;4,2289;32,9500;3,3044;27,3211
16,0320;4,2895;37,7200;3,1666;30,4789
15,3647;4,2896;39,2200;3,6482;33,5053
17,5027;4,2346;38,1400;3,4811;31,5105
17,1513;4,2707;38,6200;3,6570;31,6421
21,1867;4,1699;43,2200;3,1446;34,1737
20,9953;4,1773;43,6500;3,0023;34,8474
19,5180;4,2128;46,3400;3,1913;37,4105
18,4300;4,2337;44,0600;3,3743;35,1000
21,5607;4,1279;47,2900;3,2044;36,6842
22,2773;4,1127;46,4200;3,1162;37,0211
24,3267;4,0835;51,0100;3,0858;40,9737
22,7793;4,0986;50,7700;3,0481;41,2895
25,2093;4,0649;52,4600;2,9162;41,3316
23,7027;4,1064;51,6600;3,1731;40,9105
25,6053;4,0323;52,4400;2,9775;41,7158
23,5587;4,0796;53,3600;2,9649;42,2526
22,7640;4,0817;51,9400;3,1802;41,4263
16,3347;4,2858;39,7900;3,3836;33,6316
16,7933;4,2609;39,1700;3,4335;32,7421
20,3080;4,1651;45,9400;3,0206;34,2211
20,1840;4,1598;47,1900;3,1352;36,9421
16,6573;4,2855;43,0600;3,2013;34,9579
21,2200;4,1282;41,4400;3,7157;35,0789
20,4953;4,1690;49,4600;3,1649;39,4526
19,3800;4,2142;48,9300;3,1667;38,9105
21,6207;4,1493;51,4800;3,0686;39,6105
19,1327;4,1757;50,0400;3,1024;40,3316
20,0287;4,1787;50,3700;2,6023;37,8789
20,8620;4,1819;53,6500;2,9363;41,7789
23,3593;4,0887;51,8700;3,3542;41,2526
21,6000;4,1574;43,9200;3,3007;32,1421
25,9633;4,0491;54,8500;3,0915;44,6842
24,2640;4,0714;51,7100;3,2139;37,7737
24,1927;4,0788;50,5000;2,9996;39,4842
24,0567;4,0821;54,6700;3,0564;42,8579
22,0907;4,1054;58,1900;2,7640;45,9368
26,1393;4,0237;56,4000;2,9016;46,2000
27,5120;4,0257;56,5300;2,9159;46,4000
25,5180;4,0148;60,0200;2,4877;47,2316
25,6247;4,0087;60,3200;2,5833;46,9316
24,7207;4,0768;60,6100;2,7550;47,7737
27,2473;3,9821;62,4600;2,5757;49,6421
25,1553;4,0909;59,8400;3,0575;47,1316
29,3613;3,9034;60,3700;3,0280;48,5947
24,7307;4,0785;61,0600;2,6833;47,7684
31,2600;3,8905;61,2500;2,6372;48,1526
26,0653;4,0336;58,0900;2,8334;46,1000
25,1200;4,0357;63,8500;2,4660;50,0368
27,0047;4,0166;62,2900;2,6276;50,4368
25,8467;4,0836;62,2500;2,7442;50,2474
34,2013;3,7619;65,5000;2,3490;52,6158
28,4007;4,0157;63,2300;2,9218;50,2105
29,8687;3,9441;63,4500;2,5583;49,5737
28,5680;3,9796;65,9400;2,3652;52,3526
23,1553;4,1316;62,5600;2,6444;49,6105
29,7280;3,9557;65,8000;2,9065;53,5789
28,8067;3,9389;66,7200;2,5841;54,1526
29,9947;3,8885;68,0700;2,4769;54,0263
25,4680;4,0185;67,3200;2,5020;54,1316
26,8407;4,0308;62,4600;2,8224;49,3421
31,1353;3,8988;68,2300;2,5265;55,2947
33,7607;3,8046;68,2900;2,3346;54,8737
27,6160;3,9748;68,4200;2,7464;55,8158
35,1640;3,7790;67,6300;2,3737;53,9579
28,4527;3,9626;68,4700;2,4933;55,1789
30,1387;3,9805;67,7000;2,9535;55,0368
30,3747;3,8782;68,5200;2,3658;55,6421
34,7693;3,7728;68,7800;2,4989;55,7211
31,6680;3,8226;69,0100;2,3612;55,6632
34,8067;3,8373;69,3300;2,3123;56,1895
28,1480;4,0017;69,2400;2,6039;56,1368
30,1467;3,9079;69,2100;2,6234;56,5474
33,2080;3,8214;69,6400;2,7858;56,8579
31,8220;3,7926;69,4300;2,4254;56,5632
28,7887;3,8895;69,8200;2,6470;56,9368
32,5913;3,8128;69,5300;2,5163;56,7000
32,3873;3,8347;69,5600;2,4125;56,8526
23,3007;4,0699;57,2800;2,7517;44,2474
24,3800;4,0819;54,1600;2,9623;42,1421
27,4907;4,0169;58,4900;2,8426;46,6316
25,3893;4,0725;57,6400;3,1840;44,0105
28,5753;3,9619;63,2600;2,4486;49,2842
26,6307;4,0009;62,0000;2,4579;48,7526
24,7153;4,0961;63,6800;2,1848;49,0789
26,1820;4,0274;64,4700;2,4862;51,3789
27,1833;4,0328;62,9800;2,5856;48,9263
23,0967;4,1223;60,1900;2,8959;47,7105
28,5860;3,9997;63,2300;2,5604;48,9158
23,9440;4,0831;62,0400;2,4617;49,7316
29,9580;3,9168;64,3400;2,3814;50,0158
31,5840;3,8324;64,0100;2,4234;50,7526
26,7273;4,0243;64,3600;2,7742;51,3211
24,3773;4,0582;63,6300;2,5512;50,6579
29,9420;3,9016;65,6700;2,4604;51,4158
30,7507;3,9547;59,4800;2,6668;46,5789
31,9907;3,8009;62,7900;2,5266;49,2526
24,5787;4,0915;62,9700;2,7234;49,8316
28,3987;3,9075;63,1900;2,6010;49,9263
26,6473;4,0475;63,6300;2,5146;49,5053
29,1367;3,9190;65,7100;2,4176;54,5842
30,1380;3,9250;64,1900;2,4412;51,3000
32,9300;3,8690;64,0900;2,6752;52,5684
26,5267;4,0064;66,9500;2,8078;53,2000
33,6100;3,8076;61,9100;2,9674;47,6316
23,3567;4,1231;66,8400;2,6512;51,5789
30,7727;3,8751;58,8800;2,9097;48,0632
28,7660;3,9393;67,6400;2,5195;52,6474
29,0540;3,9623;67,4000;2,8666;53,0263
26,7980;3,9711;66,9200;2,5683;51,4211
28,7167;3,9391;50,1200;3,1819;37,1579
31,7393;3,8202;68,6000;2,2164;54,5368
29,1040;3,9298;67,2000;2,3548;53,8421
