train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
77,4413;2,2459;73,9800;1,8791;55,8138;23,2000
77,6480;2,2406;73,6700;1,8488;58,0897;25,4200
77,4493;2,2437;74,2200;1,8661;54,4759;22,9700
77,7613;2,2392;74,3100;1,8828;55,7517;24,0200
77,4853;2,2414;73,9000;1,8761;57,9931;24,9100
77,7113;2,2409;74,3200;1,8390;56,3310;24,9000
77,7520;2,2374;73,9500;1,8842;57,8621;24,7700
78,0047;2,2288;74,9100;1,8617;57,2828;25,2700
77,8900;2,2321;74,6700;1,8464;56,5724;24,5100
77,9020;2,2297;75,0400;1,8125;58,7931;25,4200
77,8720;2,2298;74,2600;1,8681;55,9241;22,8000
78,1287;2,2255;73,6800;1,8642;56,6828;24,9300
78,0267;2,2280;74,3200;1,8591;54,4345;23,8800
78,2480;2,2229;75,4200;1,8041;57,4000;24,1300
78,0420;2,2259;75,5000;1,8061;59,9448;25,3000
78,3907;2,2143;74,3500;1,8447;58,3172;23,8400
78,4073;2,2177;74,0700;1,8604;57,2000;25,3300
78,3487;2,2158;74,5100;1,7871;58,0414;25,0800
78,4493;2,2104;74,2800;1,8346;55,0069;23,9200
78,2640;2,2161;75,1400;1,8264;58,3448;23,9300
78,3873;2,2143;75,4800;1,8434;58,1862;26,0500
78,4420;2,2104;73,7000;1,8394;57,4276;24,4200
78,5453;2,2107;75,0200;1,8124;57,1241;24,7600
78,5067;2,2095;74,8100;1,8621;56,2138;26,9800
78,5153;2,2077;74,8700;1,8586;59,2690;26,5300
78,4747;2,2051;73,9500;1,9033;53,5586;25,3800
78,6913;2,2032;75,3000;1,8079;56,8552;26,1100
78,6167;2,2042;75,4000;1,8113;54,4483;25,2100
78,6440;2,2027;75,0400;1,8308;57,2828;25,5300
78,8947;2,1940;74,8500;1,8884;55,6483;23,6900
78,6587;2,2054;74,8900;1,8075;58,7724;26,6200
78,8673;2,1953;75,2900;1,8245;55,2897;25,9000
78,8713;2,1945;74,8700;1,8493;58,4621;25,8800
78,8093;2,1993;75,5900;1,8384;59,4276;27,1800
78,7647;2,1939;75,8900;1,8685;59,1172;23,7200
79,0473;2,1899;74,8400;1,8298;58,2828;25,8000
78,9633;2,1898;74,1000;1,8533;56,9379;25,9200
