train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
65,6660;1,9160;69,9400;1,1045;49,3842
66,2580;1,8985;69,6500;1,0807;50,5158
67,5940;1,8564;69,9600;1,0832;49,3526
68,4200;1,8268;72,1900;0,9976;52,9000
69,1400;1,8090;70,6300;1,0676;52,1632
70,3140;1,7695;72,2900;0,9861;53,1421
71,1940;1,7427;73,7200;0,9532;54,7474
71,9620;1,7170;73,8700;0,9339;54,5368
73,0300;1,6869;74,6800;0,8977;56,4895
73,7260;1,6699;74,7700;0,8926;55,7211
74,4380;1,6485;75,1600;0,8697;56,2947
75,2460;1,6244;75,6400;0,8702;56,9737
75,6780;1,6102;76,1100;0,8326;58,1789
76,1380;1,5964;76,2000;0,8364;57,5421
76,1240;1,5990;76,4500;0,8343;57,9947
76,5820;1,5838;76,1100;0,8322;57,9421
51,7700;2,3697;49,8700;1,9041;31,7526
54,0980;2,2935;57,2200;1,5778;40,6105
55,2100;2,2511;58,0800;1,5667;37,7842
55,3520;2,2456;57,3300;1,6100;39,2895
56,6120;2,2099;59,4800;1,4706;41,6211
56,9300;2,1952;59,1600;1,5236;39,8526
57,1680;2,1921;55,7500;1,7609;35,4789
57,2260;2,1872;60,7800;1,4879;42,3263
57,9040;2,1675;61,4100;1,4144;42,6368
58,2600;2,1568;62,7200;1,3611;43,7263
58,2720;2,1589;59,8600;1,4124;40,5737
58,5480;2,1389;60,1400;1,4783;39,6947
58,8400;2,1379;62,9000;1,3490;43,6842
58,9720;2,1338;60,0000;1,4736;40,7474
59,2180;2,1243;61,2500;1,4655;40,2526
59,6780;2,1087;61,5300;1,4226;42,8474
59,5040;2,1105;63,1600;1,3428;41,1579
60,0560;2,1017;61,7600;1,4001;39,7684
60,0460;2,0950;64,4900;1,3025;42,6105
60,1820;2,0860;59,6600;1,5300;41,6842
60,5140;2,0775;59,1300;1,5384;40,3105
61,1620;2,0653;62,4200;1,3824;43,0000
61,1280;2,0528;61,5900;1,4196;43,8842
61,4660;2,0526;63,1300;1,3485;43,3316
61,5760;2,0427;63,9600;1,3415;42,7158
61,8860;2,0334;65,6300;1,2647;43,1579
62,2300;2,0215;59,5300;1,5017;38,6684
62,5940;2,0140;65,4700;1,2932;46,0368
62,8740;2,0021;65,9600;1,2553;45,9789
63,2280;1,9937;66,4000;1,1884;46,2842
63,5240;1,9830;65,1300;1,3030;44,0947
63,8240;1,9681;67,5500;1,1890;46,8789
64,5360;1,9620;68,9700;1,1498;49,7895
64,1140;1,9587;66,1500;1,2436;46,9316
64,8600;1,9393;67,7000;1,2232;45,9263
64,8520;1,9398;69,1100;1,0942;49,2526
65,7040;1,9059;67,3000;1,2214;47,3211
66,4460;1,8998;68,7900;1,1412;48,7684
66,4760;1,8903;67,4800;1,1583;47,5737
66,9420;1,8775;69,6000;1,0868;47,4000
66,9640;1,8703;69,7700;1,0712;47,1421
67,6180;1,8554;67,8800;1,1555;47,4263
67,8580;1,8440;70,7600;1,0655;50,7421
68,6980;1,8159;69,3200;1,1451;48,8526
69,1440;1,8070;70,4200;1,0772;49,2842
69,1960;1,7960;68,7800;1,1298;46,8211
69,5400;1,7923;71,8400;1,0151;51,9579
70,3640;1,7692;71,7900;1,0044;51,0316
70,8740;1,7580;70,6200;1,0621;49,9842
71,0900;1,7418;71,9800;1,0322;50,8263
72,2380;1,7122;72,9000;0,9760;51,1158
72,6160;1,7045;73,0300;0,9770;52,9947
73,2840;1,6824;71,9500;1,0300;51,2526
73,1640;1,6801;73,9900;0,9319;53,8368
74,0060;1,6588;72,4100;0,9982;50,1684
74,0400;1,6566;73,3200;0,9661;53,3000
75,1560;1,6204;72,6900;1,0013;53,6632
75,5860;1,6134;73,1500;1,0058;50,5579
75,8800;1,5988;75,7200;0,8665;55,1737
76,5140;1,5850;75,1600;0,8913;53,7947
77,1000;1,5662;75,4400;0,8849;53,6316
77,7040;1,5439;75,8300;0,8726;54,4053
78,2920;1,5331;76,5300;0,8362;55,3737
78,6820;1,5201;75,7800;0,8762;52,7526
79,1400;1,5027;76,2500;0,8679;55,2579
79,7920;1,4854;76,7600;0,8678;55,2105
80,1540;1,4741;76,4000;0,8713;55,2105
80,7900;1,4564;77,1100;0,8457;57,2842
80,7260;1,4528;77,3500;0,8472;56,0474
81,4020;1,4368;77,1400;0,8440;56,5895
81,5760;1,4292;77,9000;0,7959;57,4737
81,8700;1,4203;78,1000;0,8046;57,7474
82,6180;1,4047;77,3500;0,8045;56,4421
82,2100;1,4107;77,8300;0,7850;57,1684
82,5700;1,4016;78,1200;0,7830;57,7105
83,0400;1,3892;78,1800;0,7808;57,7158
82,9860;1,3883;78,0200;0,8200;57,4842
83,1060;1,3870;77,8500;0,7772;57,7789
83,4300;1,3773;78,0700;0,8081;57,5474
82,9300;1,3887;78,3500;0,7683;58,2684
