train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,8860;4,3045;8,3300;4,2579;6,1379;8,3300;6,1379
12,7800;3,9420;18,9800;3,6891;19,3103;18,9800;19,3103
19,6860;3,6298;24,0200;3,5116;18,5655;24,0200;18,5655
25,8940;3,3734;30,1500;3,2251;23,6069;30,1500;23,6069
31,4460;3,1719;35,1600;3,0674;32,4414;35,1600;32,4414
35,8740;2,9995;40,3000;2,8493;32,3034;40,3000;32,3034
39,4680;2,8717;42,3900;2,7450;34,9172;42,3900;34,9172
41,8220;2,7843;44,8800;2,6620;40,3379;44,8800;40,3379
44,1220;2,7018;45,3500;2,6979;34,0552;45,3500;34,0552
46,5020;2,6211;48,7000;2,5678;38,4759;48,7000;38,4759
48,0240;2,5653;51,7300;2,4622;38,1448;51,7300;38,1448
49,7080;2,5089;51,0400;2,4625;41,1655;51,0400;41,1655
51,0460;2,4676;52,6900;2,4779;42,8552;52,6900;42,8552
52,2660;2,4140;56,7500;2,3249;45,3724;56,7500;45,3724
53,6600;2,3600;56,8200;2,2839;44,8276;56,8200;44,8276
54,8720;2,3307;58,1500;2,2216;45,1931;58,1500;45,1931
55,7440;2,2992;59,5000;2,1805;47,7310;59,5000;47,7310
57,3340;2,2419;60,0700;2,2018;45,1241;60,0700;45,1241
57,5360;2,2266;60,4700;2,2082;47,5379;60,4700;47,5379
58,9820;2,1921;61,5500;2,1329;48,3172;61,5500;48,3172
59,7280;2,1693;62,3700;2,1308;50,5793;62,3700;50,5793
60,2140;2,1422;62,3500;2,1463;49,8966;62,3500;49,8966
61,2900;2,1101;63,8500;2,0802;50,6966;63,8500;50,6966
61,8460;2,0900;64,5700;2,0181;49,7793;64,5700;49,7793
62,3780;2,0696;65,2900;2,0309;50,6345;65,2900;50,6345
62,6340;2,0614;65,3800;2,0259;51,3310;65,3800;51,3310
63,6480;2,0334;65,6900;1,9966;51,1931;65,6900;51,1931
63,5120;2,0370;66,0200;1,9914;51,1172;66,0200;51,1172
63,4540;2,0354;65,8500;1,9911;51,2966;65,8500;51,2966
63,6480;2,0241;66,0000;1,9940;51,0966;66,0000;51,0966
55,0360;2,3121;56,7100;2,3752;47,3241;56,7100;47,3241
55,0000;2,3218;58,0700;2,2722;45,2000;58,0700;45,2000
55,2960;2,3059;58,2700;2,2503;46,0897;58,2700;46,0897
56,1020;2,2808;57,6600;2,2663;43,1586;57,6600;43,1586
56,8720;2,2596;59,3200;2,2243;46,7310;59,3200;46,7310
57,1260;2,2456;60,4800;2,1618;49,1172;60,4800;49,1172
57,9140;2,2148;59,8600;2,2104;48,1103;59,8600;48,1103
58,1540;2,2064;60,7000;2,1936;45,1172;60,7000;45,1172
59,1940;2,1759;61,1700;2,1995;47,8276;61,1700;47,8276
59,2580;2,1702;61,1900;2,1365;49,5103;61,1900;49,5103
59,8740;2,1540;63,0000;2,1082;46,6690;63,0000;46,6690
60,4820;2,1258;64,1500;2,0676;50,8207;64,1500;50,8207
61,3600;2,0990;63,9000;2,0592;48,4000;63,9000;48,4000
61,4340;2,0950;65,1300;2,0298;50,3862;65,1300;50,3862
62,0340;2,0750;65,4300;2,0219;51,8690;65,4300;51,8690
62,6940;2,0486;64,6100;2,0381;48,2138;64,6100;48,2138
62,5160;2,0552;65,3400;1,9790;53,3034;65,3400;53,3034
62,9240;2,0470;65,6200;1,9518;49,9310;65,6200;49,9310
63,2180;2,0347;66,9000;1,9850;50,2069;66,9000;50,2069
64,3580;2,0041;67,2600;1,9402;52,9172;67,2600;52,9172
64,0660;1,9974;67,6700;1,9462;54,2621;67,6700;54,2621
64,4640;1,9837;67,6800;1,9490;51,4621;67,6800;51,4621
65,2780;1,9621;68,4100;1,9009;52,0759;68,4100;52,0759
65,6800;1,9486;69,3700;1,8649;52,8690;69,3700;52,8690
66,0160;1,9364;69,9800;1,8890;51,5724;69,9800;51,5724
66,0380;1,9294;69,7900;1,8428;52,6000;69,7900;52,6000
66,6480;1,9123;69,1800;1,8762;51,0966;69,1800;51,0966
67,0500;1,8961;69,5700;1,8775;53,7655;69,5700;53,7655
67,7280;1,8784;70,4000;1,8257;53,9034;70,4000;53,9034
67,7700;1,8767;70,7600;1,8391;54,6690;70,7600;54,6690
68,0800;1,8635;71,2500;1,8170;52,4966;71,2500;52,4966
68,6160;1,8450;71,7900;1,8011;54,8276;71,7900;54,8276
68,7980;1,8460;71,5200;1,7971;52,7724;71,5200;52,7724
69,4580;1,8227;72,0300;1,8004;56,3655;72,0300;56,3655
69,9840;1,8089;72,5900;1,7500;54,6483;72,5900;54,6483
70,1700;1,7957;72,5300;1,7589;55,6621;72,5300;55,6621
70,5380;1,7891;72,8200;1,7435;53,7241;72,8200;53,7241
70,8660;1,7720;72,6100;1,7564;54,2000;72,6100;54,2000
70,8740;1,7740;73,3900;1,7257;56,1034;73,3900;56,1034
71,2460;1,7589;73,3500;1,7317;55,0690;73,3500;55,0690
71,4020;1,7497;74,0200;1,7083;56,2621;74,0200;56,2621
71,9400;1,7324;74,4100;1,6875;55,8966;74,4100;55,8966
71,9740;1,7325;74,4200;1,6853;55,9931;74,4200;55,9931
72,5580;1,7129;74,5500;1,6921;57,6759;74,5500;57,6759
73,1280;1,6979;74,6400;1,6694;56,8759;74,6400;56,8759
73,3620;1,6969;75,0800;1,6759;57,2069;75,0800;57,2069
72,9800;1,6987;75,1300;1,6718;57,6552;75,1300;57,6552
74,2880;1,6653;75,4000;1,6530;57,0966;75,4000;57,0966
73,9780;1,6683;75,6200;1,6529;58,4690;75,6200;58,4690
74,1240;1,6652;76,1100;1,6442;57,3172;76,1100;57,3172
74,6000;1,6547;76,0100;1,6435;58,2966;76,0100;58,2966
74,2400;1,6596;75,7600;1,6442;57,4759;75,7600;57,4759
74,9320;1,6352;76,1400;1,6306;57,9862;76,1400;57,9862
74,9600;1,6427;76,2200;1,6377;57,9241;76,2200;57,9241
74,9300;1,6392;75,9900;1,6319;57,7103;75,9900;57,7103
74,9660;1,6400;76,1500;1,6322;58,0621;76,1500;58,0621
75,4800;1,6283;76,2600;1,6335;57,7034;76,2600;57,7034
75,1040;1,6353;76,2500;1,6283;57,3586;76,2500;57,3586
75,1780;1,6378;76,3700;1,6361;57,7448;76,3700;57,7448
75,2340;1,6305;76,2400;1,6224;57,8966;76,2400;57,8966
67,3240;1,8915;69,1200;1,8862;54,8000;69,1200;54,8000
65,0860;1,9516;67,8500;1,9071;51,3724;67,8500;51,3724
65,2560;1,9507;68,4800;1,9020;49,5379;68,4800;49,5379
65,7240;1,9399;66,4900;1,9885;50,2621;66,4900;50,2621
65,9520;1,9384;68,0100;1,9024;51,0069;68,0100;51,0069
65,7620;1,9370;68,2200;1,9055;52,3241;68,2200;52,3241
66,1880;1,9270;69,4200;1,8428;54,3655;69,4200;54,3655
66,1300;1,9322;69,0500;1,8641;50,4690;69,0500;50,4690
66,5340;1,9166;69,0000;1,8808;52,5724;69,0000;52,5724
66,5560;1,9084;69,2500;1,8745;52,8276;69,2500;52,8276
66,7080;1,9060;68,5000;1,8503;51,9379;68,5000;51,9379
66,9080;1,9071;70,5000;1,8157;52,6621;70,5000;52,6621
67,3280;1,8817;70,5200;1,7954;53,2690;70,5200;53,2690
67,4300;1,8895;69,1800;1,8501;51,8690;69,1800;51,8690
67,4020;1,8851;70,1700;1,8249;54,3931;70,1700;54,3931
67,5980;1,8763;69,9700;1,8315;54,6414;69,9700;54,6414
67,4900;1,8787;70,2800;1,7978;53,2069;70,2800;53,2069
68,0620;1,8631;70,0600;1,8102;54,4621;70,0600;54,4621
67,8760;1,8626;70,4700;1,7874;54,9724;70,4700;54,9724
68,0980;1,8560;71,0000;1,7909;51,4414;71,0000;51,4414
68,0640;1,8652;71,7800;1,7475;56,2828;71,7800;56,2828
