train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
4,8820;4,4040;6,6200;4,1606;5,5895
7,8000;4,2645;12,2900;3,7253;10,0105
9,1880;4,2024;14,5400;3,5637;11,9579
11,0600;4,1147;18,0200;3,4381;14,4000
13,4280;4,0420;18,2500;3,4304;15,3053
14,9980;3,9640;24,5500;3,0227;20,7684
17,0220;3,9024;26,7800;2,8705;22,9263
17,8600;3,8810;26,9000;2,9348;22,2053
19,8700;3,8008;32,8300;2,6367;27,1105
20,4840;3,7726;34,4600;2,5443;28,8684
22,6200;3,7133;28,4700;2,9230;23,5316
23,5140;3,6804;38,0200;2,3745;31,3947
24,3800;3,6396;38,3300;2,3731;30,9053
26,2820;3,5824;42,6400;2,1705;33,9000
28,4740;3,4564;43,1400;2,1524;35,5158
28,8220;3,4671;45,7900;2,0469;36,3632
28,7720;3,5077;45,0000;2,0694;36,6842
30,7060;3,4122;45,7900;2,0270;37,4105
31,6720;3,4086;48,6700;1,9146;39,4895
32,1940;3,3614;50,4200;1,8652;40,5053
33,3260;3,3611;48,9900;1,9029;40,2105
34,9300;3,2667;51,5500;1,7931;42,5579
34,6860;3,2948;50,9900;1,8114;42,5211
34,9840;3,2637;51,4800;1,7965;42,8053
34,9140;3,3058;51,3400;1,8018;42,6737
26,8000;3,5801;42,4100;2,2062;35,3789
28,0180;3,5023;43,1700;2,1677;34,9632
30,4360;3,4445;45,6300;2,0162;38,0158
31,1600;3,4240;45,7700;2,0176;37,7421
30,6920;3,4237;47,6100;2,0140;38,9421
30,6900;3,4213;49,4800;1,8971;39,8684
32,6280;3,3516;50,9600;1,8278;43,5737
34,0700;3,3309;52,3700;1,7701;43,5842
32,8520;3,3920;51,3900;1,7821;43,3105
34,6620;3,3123;54,7100;1,6707;44,6526
36,8780;3,2224;53,0900;1,7432;44,8158
34,9920;3,3058;54,1500;1,6888;43,9789
35,1420;3,2985;50,7200;1,8783;43,7105
35,2640;3,3032;55,9300;1,6277;46,6316
37,7420;3,2479;56,9100;1,5898;47,5368
38,0500;3,2090;58,0600;1,5444;47,9263
37,2340;3,2512;57,5900;1,5715;48,8842
37,3840;3,2443;57,4900;1,5687;48,9211
39,1520;3,1458;58,3200;1,5183;49,5053
38,3540;3,2168;59,6500;1,4605;48,9474
41,7320;3,0587;60,3500;1,4306;49,9579
40,2200;3,1110;60,8700;1,4099;50,4632
41,0160;3,1012;61,2300;1,4271;52,1053
40,6200;3,0973;60,8800;1,4168;51,4895
42,5620;3,0280;61,6500;1,3951;52,2842
42,5260;3,0495;62,7200;1,3359;52,7474
43,5780;2,9989;62,0300;1,4111;51,9263
42,7360;3,0345;62,8300;1,3475;53,3474
44,8720;3,0096;64,8000;1,2964;54,5158
43,7760;2,9543;65,0100;1,2675;55,5211
47,5100;2,9171;65,3200;1,2839;55,6895
43,2800;3,0286;65,1800;1,2837;54,5105
48,1480;2,8655;64,7300;1,2660;53,5421
48,0500;2,8704;66,1500;1,2214;56,3579
50,2800;2,7542;67,4000;1,1585;57,5632
47,4380;2,9217;67,9700;1,1598;57,7368
46,7560;2,9502;68,3000;1,1471;58,7947
47,5300;2,9005;68,4600;1,1526;58,6474
46,5900;2,9501;68,1200;1,1635;58,3053
48,3540;2,8921;68,4300;1,1623;59,0316
52,1960;2,7452;68,8300;1,1145;59,5526
49,9540;2,8147;68,9700;1,1299;59,3053
49,6500;2,8319;69,0100;1,1173;58,8526
50,9100;2,8033;69,3500;1,1088;59,6000
50,6820;2,7967;69,5500;1,1166;59,7632
50,2920;2,8148;69,7100;1,0941;59,5895
51,2740;2,7818;69,4700;1,1084;59,5789
49,6220;2,8667;69,4400;1,1099;59,6316
50,5940;2,7832;69,8000;1,0841;59,9842
49,6320;2,8712;69,5300;1,1076;59,8105
39,2180;3,1588;58,9900;1,5114;48,5789
42,0940;3,0595;58,9700;1,5096;48,9947
41,7840;3,0832;61,5300;1,4079;51,0895
44,4000;3,0018;58,1800;1,5632;48,6684
41,6720;3,0828;59,9600;1,4821;50,7368
43,6060;3,0166;57,3100;1,6263;48,6105
41,7560;3,0848;61,3300;1,4437;51,7053
42,3980;3,0970;62,4700;1,3715;53,1579
42,4660;3,0718;63,0100;1,3645;51,9895
43,2460;3,0458;64,0000;1,3031;54,5789
42,5180;3,0948;62,0000;1,4310;52,3158
42,6580;3,0478;64,1300;1,3100;54,1053
42,3540;3,0896;64,8800;1,2607;56,1316
45,1460;2,9372;66,4300;1,2083;56,7474
46,6980;2,9250;63,7100;1,3335;54,0842
46,9260;2,9278;64,5500;1,3322;54,2316
44,7060;2,9438;66,4100;1,2439;56,5474
46,7720;2,9610;65,7000;1,2579;56,0737
46,0300;2,9740;67,0100;1,2302;55,9053
46,9720;2,8688;66,0100;1,2388;56,6842
43,2000;3,0335;65,8300;1,2462;56,3789
46,0960;2,9318;66,4800;1,2384;56,5474
45,9400;2,9624;67,5500;1,1797;55,5842
45,9680;2,9488;67,2500;1,2339;56,8053
48,3460;2,8758;67,3400;1,1971;55,5526
47,6300;2,8636;66,9400;1,2229;56,2211
48,1940;2,8708;68,5400;1,1544;58,3105
48,5020;2,8563;66,4400;1,2753;56,2474
48,6440;2,8476;67,7500;1,1962;56,6947
46,7400;2,8815;67,9500;1,1662;58,2000
45,9120;2,9928;68,5100;1,1438;57,7158
49,4400;2,8546;68,3000;1,1731;57,4579
49,7540;2,8419;68,5400;1,1897;58,6053
48,4720;2,8507;68,5100;1,1526;58,1421
48,4280;2,8882;69,4500;1,1160;58,6684
49,6340;2,8128;70,1700;1,1131;59,7737
50,6400;2,8618;70,2300;1,0946;59,9158
52,4620;2,7145;69,7500;1,1207;59,8158
51,1180;2,7990;68,4800;1,1888;59,2316
52,3580;2,7820;70,7300;1,0598;60,4263
52,7180;2,7437;69,5100;1,1366;58,9632
51,1140;2,7801;69,5700;1,1200;59,0316
49,0640;2,9057;70,8500;1,1016;59,8737
49,2420;2,8974;70,7600;1,0784;60,7105
51,2440;2,7886;72,1600;1,0309;61,8789
49,8560;2,8891;69,9400;1,1286;60,1105
52,5460;2,7840;71,0300;1,0797;61,3316
50,9720;2,8040;71,8500;1,0191;61,4421
53,1840;2,7182;71,4500;1,0342;61,3684
51,5060;2,7971;71,6600;1,0494;61,7474
54,8760;2,6376;72,1700;1,0176;61,7684
53,6500;2,7084;72,4900;0,9889;62,2684
52,3160;2,7938;72,3200;1,0158;62,4211
53,2100;2,7656;72,6300;1,0234;62,0895
51,5960;2,7651;72,3800;1,0244;62,8737
49,6220;2,8408;72,0700;1,0340;62,3789
55,0400;2,6864;72,4000;1,0419;62,4579
55,0200;2,6517;72,8200;1,0124;62,7105
