train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
22,6260;4,1380;48,6600;2,6272;41,7263
26,7093;4,0038;49,0800;2,5245;40,5737
24,6567;4,0840;49,6000;3,1821;41,9474
23,6820;4,1090;52,8700;2,8602;44,3789
22,8073;4,1504;52,1600;2,4575;44,2895
25,2820;4,0375;51,9000;2,5154;43,2579
25,5527;4,0637;54,7600;2,3628;45,5684
24,6300;4,0963;52,8300;2,6297;44,3316
24,2560;4,1104;53,7700;2,4663;45,7474
26,1280;4,0383;55,2000;2,4139;45,9316
24,7167;4,0841;38,1800;3,5899;31,3368
25,2373;4,0967;53,0800;2,3753;44,8684
22,1873;4,1907;54,7000;2,3032;45,7421
29,5440;3,9375;53,7300;2,4122;44,6211
27,3313;4,0094;55,6400;2,5883;47,9947
26,2967;4,0329;56,6200;2,1960;48,3000
26,5127;4,0511;57,5400;2,4211;48,6211
26,8620;4,0255;55,7000;2,4932;48,5579
28,4047;4,0090;55,0500;2,7437;46,6895
27,2767;4,0276;57,6400;2,4464;48,6579
27,9267;4,0001;55,5100;2,4094;46,0474
29,7900;3,9505;58,7800;2,3426;49,7737
26,2320;4,0738;59,0200;2,1153;49,2158
26,5320;4,0570;56,0700;2,6962;47,3842
24,7220;4,1189;55,0200;2,8936;45,9000
31,1033;3,9192;56,0600;2,3532;47,0421
30,0440;3,9461;57,1800;2,6948;48,5789
25,2833;4,1005;58,9900;2,2240;49,7053
28,4100;4,0195;59,6500;2,4671;50,1211
28,2133;4,0163;56,2500;2,9440;47,2789
29,6347;3,9353;59,7000;2,2562;48,8421
29,4793;3,9730;60,1000;2,3721;50,9684
28,0373;4,0250;59,3900;2,3636;49,6632
32,5333;3,8976;62,0800;2,1950;52,5105
28,5607;3,9959;61,0000;2,1028;51,6474
34,1093;3,8312;62,0900;2,0592;52,4684
30,1287;3,9558;61,7100;2,4180;51,6368
32,6553;3,8664;61,9100;2,2546;52,5526
29,3407;4,0113;61,2000;2,3193;52,8263
29,9160;3,9522;62,7600;2,2706;53,4474
28,0880;4,0329;63,9200;2,2118;55,1947
32,5660;3,8906;62,2600;2,1882;53,6211
31,4700;3,8926;56,4100;3,0671;46,8684
31,6940;3,9187;64,4900;2,0024;55,0474
33,5273;3,8308;63,5700;2,0980;54,4842
29,4740;3,9793;61,8600;2,3703;51,4684
29,6327;3,9470;65,3700;1,9712;55,7842
29,8807;3,9737;65,5200;2,0072;55,4526
33,8133;3,8608;65,1400;2,1909;56,2158
32,1933;3,8991;65,4200;2,0423;55,7000
34,1053;3,8444;64,8200;2,2179;55,8158
33,6740;3,8585;65,5200;2,0784;56,6263
33,1440;3,8699;66,0600;2,0824;56,5684
33,0160;3,8588;66,6300;2,1216;57,1000
37,2840;3,7462;66,9900;1,9191;57,7263
35,4740;3,7818;65,1500;2,0670;57,1947
31,8860;3,9101;67,0400;2,1017;57,9632
35,6873;3,8179;67,6400;2,0687;58,0316
34,2007;3,8554;67,7500;2,1289;58,6000
37,7060;3,7412;68,3200;1,9392;59,5421
36,2220;3,7882;68,1500;2,0797;57,8895
34,2420;3,8621;69,0800;1,8434;59,7000
35,8153;3,7946;68,3600;1,8420;58,4526
36,3320;3,7489;68,2700;2,1591;59,2579
35,0013;3,8355;69,5000;1,9026;60,0368
35,0647;3,8247;68,6100;2,1586;59,6053
38,3087;3,7236;68,3200;2,7330;58,7737
34,8227;3,8540;70,2200;1,9141;60,5158
38,5000;3,7479;70,1600;2,0244;60,8263
37,5193;3,7692;70,3700;1,8788;60,7526
37,9253;3,7427;70,6400;1,8405;60,7684
31,9553;3,8985;70,5800;2,0213;61,6579
36,2600;3,8172;70,3800;1,9476;61,3474
37,2980;3,7556;70,8100;1,9417;61,3211
42,4713;3,5708;70,7200;1,8134;61,1105
37,7187;3,7495;70,9100;1,8991;61,4158
39,1607;3,6744;69,9300;2,4139;61,0526
36,6887;3,8213;70,5900;1,9545;61,1105
38,8133;3,7110;70,9100;1,9145;61,3632
34,5860;3,8179;70,8800;1,9377;61,5895
26,3520;4,0567;56,7600;2,3941;47,4842
27,2847;4,0207;58,6200;2,1839;50,2000
24,9100;4,0975;57,7900;2,4358;49,1737
27,9500;4,0284;57,7900;2,5482;47,6632
31,6220;3,9148;59,1900;2,5173;49,6211
29,2420;3,9773;57,6400;2,4250;49,0368
29,7360;3,9571;58,7200;2,4531;49,8263
29,4287;3,9519;60,6500;2,1162;50,7474
28,7247;3,9889;60,1400;2,3528;50,6789
30,5507;3,9463;62,0700;2,0623;53,0105
27,4560;4,0640;59,1400;2,4494;49,9105
29,1453;3,9935;61,0300;2,3674;51,2737
30,6447;3,9500;61,2800;1,8914;51,3947
30,2800;3,9631;59,3500;2,4153;50,8737
31,2727;3,9354;62,2300;2,1813;52,3632
28,6040;4,0078;61,0700;2,1976;50,4947
31,7093;3,8848;62,1700;2,2764;52,8421
29,7727;3,9728;61,1300;2,3702;51,8737
29,8253;3,9554;57,3700;2,3403;48,8000
30,4913;3,9630;60,2100;2,4491;51,4895
30,0320;3,9417;61,7000;2,1903;52,0842
26,8600;4,0740;59,8700;2,6006;51,1579
31,6413;3,9344;62,5100;2,4700;52,8368
30,3007;3,9699;62,2700;2,1637;53,0053
32,5313;3,8809;61,8800;2,3459;51,9947
28,5540;4,0401;61,5200;2,4154;52,9842
31,7887;3,8905;63,3800;2,1758;53,4632
29,5147;3,9726;62,7500;2,5783;53,5684
29,9013;3,9479;63,0100;2,2135;52,8579
32,9767;3,8927;62,8000;2,0803;54,3684
33,3120;3,8449;64,1400;2,3055;54,2368
33,0607;3,8721;63,6300;1,9172;54,2737
32,4673;3,8994;62,9500;2,6363;53,4579
34,0460;3,8434;62,6500;2,3289;53,3684
30,6700;3,9597;64,1900;2,1471;54,1684
31,1427;3,8989;62,8300;1,9788;52,7000
33,2713;3,8694;63,1900;2,2525;53,1895
32,8593;3,9017;62,6100;2,1373;53,3105
33,7253;3,8648;63,7300;2,3648;53,9105
31,6647;3,9103;64,5000;2,1296;54,9737
29,3647;4,0089;56,6800;3,1693;47,0737
29,9133;3,9806;64,8500;2,0820;55,2474
32,1860;3,9133;63,1700;2,4571;53,3474
29,0773;3,9950;64,2100;2,1782;55,5158
32,7713;3,9046;63,9600;2,1443;54,1789
30,4767;3,9288;63,4500;2,4150;54,4842
33,9807;3,8256;66,2500;1,9658;55,5737
31,0000;3,9411;64,8600;2,0873;54,3526
37,3827;3,7607;64,3900;2,0162;55,9105
34,0373;3,8459;65,2100;2,3484;55,5842
31,4967;3,9314;63,9800;2,3315;54,5158
34,5773;3,8235;65,2900;2,2073;55,1842
30,7547;3,9596;66,6300;1,9537;56,0316
31,0620;3,9727;65,7600;2,4793;56,6737
30,7493;3,9686;63,3200;2,4499;54,2105
33,1767;3,9072;64,4700;2,2878;55,5579
28,7300;4,0276;66,4500;2,0951;56,1158
36,9653;3,7378;64,8300;1,9517;54,2211
34,9687;3,7996;66,8800;1,9360;55,4947
34,5460;3,8782;65,4000;2,1245;55,4632
34,2447;3,8534;65,9600;1,8454;55,8842
33,4393;3,8644;66,0800;2,1595;56,6526
34,3373;3,8708;66,6500;1,9250;56,1842
33,2727;3,8910;67,6400;1,9571;58,0895
35,7473;3,8202;66,3900;2,2219;55,6632
31,5580;3,9122;67,6600;1,9812;58,8789
36,3967;3,7683;65,5400;2,7052;56,2263
33,8947;3,8809;67,2500;1,9383;57,3526
31,0367;3,9454;66,1400;2,2582;57,3105
31,8233;3,9271;67,9800;2,0485;57,9737
32,6327;3,9244;66,0800;2,5312;55,8000
38,2467;3,7280;67,7500;1,9648;58,1632
36,5187;3,7849;68,2700;2,0605;58,4316
30,1913;3,9819;66,5400;2,3577;56,6263
34,9273;3,8518;65,1900;2,6548;55,0684
32,8653;3,8920;66,9300;2,1704;57,3263
37,6500;3,7431;67,9000;1,9472;58,1789
34,6560;3,8482;68,1000;1,9570;57,6211
35,3013;3,8189;68,8300;1,9095;58,9526
36,2173;3,7932;69,1600;1,8586;60,1211
33,8907;3,8590;69,0700;2,1754;58,1684
35,5367;3,7844;68,2200;2,0508;58,3316
38,2900;3,7545;70,1000;1,8856;60,1737
33,7133;3,8591;69,9200;1,9349;60,6368
32,5173;3,9134;69,4800;1,9053;59,1842
35,2373;3,8335;68,1800;2,1893;59,6632
38,8180;3,6957;69,6500;1,8915;60,3789
36,2480;3,8107;69,4000;1,9357;58,9053
34,6993;3,8552;69,0800;2,0119;59,4211
31,6680;3,9540;68,7800;2,0772;59,9789
33,7620;3,8828;69,7500;1,9576;60,3526
39,3093;3,6452;69,5400;1,8470;60,0789
36,5327;3,7943;68,3000;2,4031;58,0895
37,7280;3,7648;70,1100;1,8396;61,1316
32,3013;3,9355;70,4800;2,0081;60,6842
38,2033;3,7379;69,2900;1,8761;59,2947
35,8713;3,8112;70,9200;1,9276;60,8947
37,5547;3,7143;70,1300;2,0824;60,6684
31,7367;3,9230;71,4200;2,0073;61,1789
39,3373;3,7078;69,7900;1,8957;59,3895
38,4807;3,7482;70,3600;2,0052;60,7947
39,6853;3,7030;71,0200;1,8019;61,5316
36,4647;3,7759;69,2500;1,8784;58,9579
37,8520;3,7950;71,6800;2,0813;61,2632
32,9087;3,8956;71,5800;2,1234;61,7368
41,1300;3,6842;71,3600;1,9667;61,8684
41,1940;3,6348;71,5600;1,8397;62,1737
43,3500;3,5672;70,7400;2,3016;61,6895
39,2020;3,7235;72,4100;1,7549;62,5105
38,7813;3,7580;72,0900;1,9933;62,4526
37,7880;3,7666;71,6500;2,2035;61,7737
38,1367;3,7353;71,7100;1,8347;62,1263
36,8740;3,7876;72,7200;1,9962;62,8263
40,0187;3,6948;72,3300;1,9422;62,0368
41,8793;3,6066;72,9500;2,1398;63,6421
37,6060;3,7522;73,2600;1,9215;63,5263
38,2207;3,7553;72,8300;1,8872;63,4158
36,8893;3,7949;72,6800;2,3452;62,9895
36,4347;3,7929;73,0400;2,0281;63,4632
38,8207;3,7065;73,1100;2,2132;63,7105
38,5620;3,7308;72,2900;2,2574;63,3895
41,3540;3,6650;73,6300;1,8913;64,3105
38,6107;3,7224;71,8500;1,9934;62,6105
38,7160;3,7448;72,7800;1,9517;62,8947
35,2340;3,8381;73,1400;1,7673;64,0737
38,3640;3,7107;73,0200;2,2546;63,1158
43,9127;3,5167;73,3900;1,7285;63,7579
42,7367;3,6079;74,5000;1,7855;64,6684
38,4807;3,7437;74,4100;1,6386;64,5947
37,8633;3,7409;74,3700;1,7602;64,7789
42,2727;3,6470;74,5000;2,0098;64,6316
41,5680;3,6663;73,7100;2,2445;64,5632
37,8560;3,8050;74,4000;1,9131;64,7895
37,9960;3,7866;74,7400;1,9617;64,9684
40,3147;3,6980;74,0500;1,6877;65,1632
43,8833;3,5801;75,0400;1,8712;64,8316
41,1787;3,6808;74,4700;1,9976;64,8632
40,8480;3,6611;74,3900;1,6770;64,6053
40,8767;3,6650;75,3100;1,7067;65,4947
42,0747;3,6197;75,2400;1,7847;65,5211
41,4940;3,6492;75,2300;1,6115;65,6737
44,2740;3,5768;75,2500;1,4280;64,9053
42,5347;3,6222;75,5900;2,1435;66,4895
48,0713;3,4023;75,4000;1,4823;65,9632
44,7840;3,4925;75,1900;1,4202;65,6474
43,8713;3,6095;75,3000;1,4819;66,0421
41,7000;3,6605;75,9600;1,7844;66,4368
39,1587;3,7045;75,4700;1,9481;66,0947
40,1053;3,7097;75,3600;1,8177;66,3632
39,8680;3,6881;75,8800;1,4842;66,4316
40,2240;3,7082;75,8400;1,9063;66,6526
44,6140;3,5596;75,1500;1,8536;65,8632
40,8220;3,6890;75,9700;1,8044;66,5000
40,0793;3,6782;75,1300;2,3355;65,8263
42,8707;3,6353;75,8400;1,7818;66,6579
38,7647;3,7457;76,0500;1,7979;66,5632
47,0420;3,4593;76,2100;1,7414;66,4632
39,3093;3,7836;75,5500;1,9612;66,1474
38,2673;3,7031;75,5800;1,8217;66,2526
43,3967;3,5871;75,5800;1,7645;66,1526
