train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
3,8980;4,4650;7,2000;4,1202;6,4632
6,6640;4,3452;10,0100;3,8390;8,4263
8,1020;4,2817;11,5700;3,7707;9,9737
9,9760;4,2234;12,0900;3,8119;9,7684
11,7580;4,1598;17,4200;3,4520;13,4526
12,7740;4,1030;19,3300;3,4481;15,5526
15,1320;4,0258;20,6100;3,3321;15,1789
17,4440;3,9523;22,3500;3,2926;17,6105
18,5800;3,9393;25,8800;2,9536;19,6947
20,9100;3,8472;25,7500;3,0896;19,7158
21,2480;3,8338;24,0300;3,2974;18,6842
22,3440;3,8118;28,3200;2,8894;21,9000
25,4620;3,7252;36,7000;2,4763;27,0474
27,0180;3,6774;27,5800;3,1339;17,4368
27,3360;3,6565;36,6900;2,4435;25,8421
27,5480;3,6500;37,0800;2,4209;26,3842
29,4120;3,5915;39,7700;2,2920;28,5947
28,9220;3,6209;42,3800;2,1660;29,3053
29,9040;3,5966;41,3100;2,2241;27,4842
32,3340;3,5172;47,3900;1,9711;32,8737
33,6680;3,4293;46,0700;2,0495;31,4526
32,4680;3,5283;46,7300;1,9905;31,4842
31,0180;3,5072;48,4200;1,9178;33,1158
35,1660;3,4006;51,2400;1,7976;37,1316
36,6440;3,3444;51,4400;1,7783;35,7368
37,2560;3,3594;52,1100;1,7701;36,7842
38,7940;3,3128;52,1100;1,7740;35,6158
38,8480;3,3017;52,0500;1,7620;35,8105
36,6380;3,3859;52,3500;1,7601;36,1737
36,7180;3,3851;52,1900;1,7490;36,2053
26,8400;3,6871;25,7300;3,1864;17,5737
30,0740;3,5461;39,2200;2,3567;30,2368
31,9800;3,5184;39,4900;2,3366;25,6579
32,6660;3,5080;43,2100;2,1345;29,8789
33,2780;3,5055;44,7400;2,1314;30,5842
34,2500;3,4098;47,6700;2,0226;31,7316
31,3980;3,5665;48,0700;2,1041;33,7842
35,0720;3,4544;53,3800;1,7138;39,3947
34,7160;3,4277;53,2200;1,7288;38,2000
38,6320;3,3456;51,7400;1,8084;36,4053
38,3200;3,3536;53,6800;1,8023;39,9526
37,8560;3,3940;55,4900;1,7654;39,0158
37,4300;3,3710;52,7500;1,8308;37,9684
38,9960;3,3353;53,8700;1,7593;38,4158
38,5520;3,3358;54,8600;1,6973;37,7684
41,9300;3,2096;54,7000;1,7036;36,4579
40,9460;3,2768;55,4800;1,8038;39,0105
40,8040;3,2392;54,1100;1,7843;35,2526
42,9220;3,1990;58,4900;1,5642;41,6947
39,7240;3,2726;55,3700;1,6771;36,8158
42,0500;3,2430;59,8100;1,5082;42,9000
43,5440;3,2329;58,6000;1,6247;39,5211
41,1760;3,2908;59,9600;1,5729;43,1737
41,9640;3,2422;61,9500;1,4380;42,5158
42,6040;3,2410;61,8400;1,4929;44,1000
46,1440;3,0900;63,6900;1,3968;47,2842
43,7500;3,2016;63,6800;1,3318;44,9158
46,3560;3,1485;64,1800;1,3867;45,7316
41,7600;3,1670;63,1800;1,3775;45,5105
45,0940;3,1465;63,7700;1,4414;45,9421
47,1600;3,0930;65,7100;1,2942;47,6158
47,0540;3,0791;65,1000;1,3712;44,7421
45,9200;3,0512;66,6400;1,2399;47,8053
48,6020;3,0517;68,0000;1,2079;48,9368
48,5120;3,0665;65,9700;1,2758;46,7842
50,8820;3,0068;67,1600;1,2932;47,7526
47,9320;3,0675;68,0400;1,2171;48,8053
46,2900;3,0990;67,6700;1,2878;50,2263
48,6780;3,0386;67,8800;1,3657;47,5474
49,8180;3,0079;68,7400;1,2991;48,9158
48,3320;3,0543;69,5800;1,2320;49,6842
48,6720;3,0589;68,8100;1,2484;49,0789
47,2980;3,0528;70,7000;1,1019;52,6211
51,5840;2,9618;69,2500;1,2436;50,2000
53,1960;2,9289;71,0600;1,1283;52,0053
51,8440;2,9719;71,1800;1,1941;52,5579
49,8180;2,9663;71,8700;1,0804;52,6526
52,6940;2,9532;71,3500;1,1801;52,0316
53,0580;2,9549;71,5200;1,1712;53,1053
