train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
4,7960;4,4018;8,9100;3,9157;7,5263
7,7380;4,2444;10,7700;3,7825;9,4579
9,7600;4,1814;15,1100;3,5814;12,7789
12,1580;4,0717;19,6700;3,2863;16,5368
13,8020;4,0031;19,5100;3,3752;16,6316
16,1960;3,9290;21,6100;3,2485;18,2947
17,8620;3,8579;27,2800;2,8605;22,2526
19,5800;3,7906;28,1600;2,8702;23,5895
21,7280;3,6970;30,7900;2,6994;26,1368
21,0400;3,7384;32,8700;2,6213;28,2632
22,7540;3,6966;36,2700;2,4436;30,5895
23,4660;3,6740;39,0000;2,3291;32,3947
26,5240;3,5467;39,0400;2,3708;32,9474
27,8960;3,4973;38,3900;2,3925;31,3316
28,0320;3,5081;43,2700;2,1524;37,3579
30,7620;3,3838;45,1600;2,0516;37,6842
29,9060;3,4551;45,3700;2,0526;37,8632
31,7000;3,3752;44,5100;2,1063;36,9474
31,9400;3,3498;47,3400;1,9623;40,0947
33,2500;3,3118;46,9800;1,9913;40,5737
34,0100;3,3401;49,1600;1,8888;41,8421
32,7680;3,4252;48,8500;1,9379;41,2789
33,8800;3,3547;49,6200;1,8912;41,5105
34,5360;3,2974;49,5700;1,8733;41,7526
33,5480;3,3485;49,1400;1,9030;41,5684
25,7080;3,5617;37,4100;2,4659;30,0895
27,8520;3,5467;44,2200;2,0889;37,6684
30,9760;3,4099;46,3300;2,0321;38,9579
29,6600;3,4483;44,3300;2,1037;36,4684
30,0020;3,4801;45,5800;2,0644;37,3421
30,9380;3,4161;50,3900;1,8206;42,0895
31,6440;3,3893;46,9400;1,9908;40,5263
32,6060;3,3767;48,6900;1,8972;41,1053
34,3000;3,3041;49,5800;1,8792;41,4368
35,3180;3,2700;52,0500;1,7811;45,2579
35,3320;3,2950;52,6200;1,7811;43,3737
34,6400;3,3043;53,3400;1,7254;43,9105
36,7660;3,2319;54,4500;1,6793;45,6263
38,5720;3,1608;56,4000;1,6014;46,8789
37,5940;3,1700;55,6400;1,6427;47,3842
38,1020;3,1995;56,5400;1,5762;47,7474
39,7900;3,1540;56,7300;1,6156;47,7158
37,8160;3,2283;59,2100;1,5168;49,7684
40,9280;3,0667;58,4500;1,5095;49,3368
39,1280;3,1775;58,2900;1,5310;48,4526
40,4980;3,1373;57,4800;1,5288;48,5947
40,4000;3,1284;60,7800;1,4350;52,0421
43,0580;2,9934;62,0900;1,3996;52,8263
42,4960;3,0332;61,6300;1,3905;52,5579
42,9300;2,9975;62,4000;1,3710;52,2526
41,8660;3,0802;62,3100;1,3947;52,6947
41,9520;3,0519;61,8700;1,3871;52,6579
43,8900;3,0016;63,2900;1,3726;53,1316
41,6680;3,0972;63,0400;1,3643;52,4263
43,9860;3,0141;62,5900;1,3653;52,9789
46,1500;2,9807;65,0000;1,2521;55,7158
45,5840;2,9833;64,9700;1,2970;55,0947
46,5020;2,9335;65,8300;1,2212;56,2263
48,9300;2,7944;66,9800;1,1846;56,2526
47,3680;2,8981;65,8400;1,2128;56,0158
45,3760;2,9633;66,8800;1,2012;57,8000
46,2320;2,8913;67,4600;1,1674;57,8368
45,0440;2,9859;67,4800;1,1563;57,5895
47,5320;2,9455;67,7200;1,1718;58,6842
49,9280;2,7900;68,0800;1,1516;58,1316
49,4000;2,8206;68,8600;1,1206;58,3947
49,8080;2,8092;68,5400;1,1342;58,5895
50,6620;2,7495;69,1800;1,0975;59,4737
47,9120;2,8615;68,7900;1,1344;59,0105
51,1280;2,7493;68,8900;1,0968;59,2000
51,9400;2,7636;68,8300;1,1095;59,2737
49,7700;2,8434;69,1600;1,1115;59,1579
51,2360;2,7896;69,0900;1,0987;59,1789
51,4000;2,7618;69,2400;1,1076;59,3632
50,1480;2,8479;69,2000;1,1105;59,3947
39,6960;3,1126;60,3700;1,4484;50,3737
40,5780;3,0960;59,9000;1,4685;51,8053
41,2780;3,0826;59,9800;1,4509;50,6368
41,9700;3,0859;60,9400;1,4353;51,5895
43,3240;2,9923;62,4300;1,3732;52,8421
43,7440;3,0397;62,1700;1,3771;52,3526
43,7140;3,0077;61,6500;1,3773;53,5684
41,9900;3,0537;61,6500;1,3923;52,4421
42,5760;3,0557;61,7100;1,4178;50,5000
45,5880;2,9588;62,9500;1,3575;53,2000
44,7760;3,0031;64,4800;1,2886;53,3895
45,8300;2,9183;64,1200;1,2985;54,5158
45,6680;2,9587;62,1600;1,4078;53,1211
43,2380;3,0662;62,5000;1,4174;51,9895
44,2200;3,0108;63,5100;1,3448;55,2737
45,0360;2,9672;64,9400;1,2715;54,4263
46,0760;2,9771;63,9600;1,3222;54,7895
47,1360;2,9040;64,6000;1,2970;55,3842
47,2620;2,9390;65,1200;1,2901;55,4684
48,7340;2,8499;66,6000;1,2262;57,1579
45,6800;2,9821;64,8200;1,2926;56,0421
46,8120;2,9280;66,6700;1,2375;56,4053
46,0920;2,9781;67,4700;1,1800;56,3474
48,8800;2,8206;67,5400;1,1698;57,5158
49,7760;2,8477;67,1500;1,1927;57,6053
45,6540;2,9165;66,2700;1,2395;56,6211
50,1260;2,8003;67,3100;1,1689;57,7947
48,8840;2,8332;68,4400;1,1665;58,9789
47,8560;2,9042;66,8800;1,2269;56,6368
47,5140;2,8954;67,8600;1,1770;56,7526
48,7980;2,8553;68,0400;1,1785;57,8000
49,4840;2,7894;66,9400;1,2267;57,6842
50,6540;2,8165;69,1300;1,1446;59,0053
50,4760;2,8039;68,8300;1,1932;58,5474
51,2360;2,7730;69,7300;1,1334;59,1368
50,5700;2,8087;70,1500;1,1101;60,0474
48,9660;2,8933;69,9400;1,1438;59,7737
48,9920;2,8602;68,4500;1,1871;58,2526
50,7260;2,8314;69,6400;1,1454;58,2789
50,9340;2,7893;70,0400;1,1238;59,0737
53,2740;2,7323;71,5600;1,0444;61,3789
53,1260;2,7504;70,1500;1,1254;60,9632
54,1340;2,6639;70,5400;1,0898;60,2632
51,4260;2,7349;70,3200;1,0609;59,9842
50,2560;2,8584;69,8800;1,1243;61,0053
51,5140;2,7772;70,4500;1,0989;60,6105
53,1240;2,6921;72,1400;1,0365;61,7947
53,9300;2,6784;71,1200;1,0668;60,4368
52,0740;2,7712;71,1000;1,1285;61,5053
53,6100;2,7217;71,8700;1,0412;61,7526
53,5600;2,6858;71,8800;1,0143;62,3737
53,7900;2,6806;71,7200;1,0676;62,2158
55,3460;2,6569;72,2800;1,0357;62,5421
53,4860;2,7529;71,9000;1,0526;62,5316
52,5000;2,7650;71,2800;1,0573;61,3947
55,1280;2,7234;72,4100;1,0541;62,2632
53,5360;2,6973;72,9100;1,0389;62,8526
56,1020;2,6303;73,1900;1,0037;63,2526
53,8860;2,6817;73,2400;1,0131;62,9474
55,6640;2,6550;73,3000;0,9776;63,6158
55,7240;2,6859;72,7800;1,0140;63,1579
55,5380;2,6630;72,6100;1,0330;63,0158
57,3520;2,6285;73,3200;1,0093;63,3421
55,0940;2,7330;73,9700;0,9614;64,1895
56,0700;2,6084;73,2800;0,9956;63,9947
57,3560;2,5852;74,1900;0,9612;64,8421
56,4020;2,6230;73,1300;0,9840;63,4789
56,0980;2,6478;72,9800;1,0068;63,5158
58,5260;2,5762;75,2700;0,9353;65,3579
56,3040;2,7069;75,2700;0,9671;65,1474
57,4220;2,6489;74,2700;0,9792;65,5105
61,5320;2,4408;75,2200;0,9538;65,7421
57,1780;2,6258;74,7900;0,9491;65,2105
59,9620;2,5997;74,8900;0,9660;65,3053
58,8860;2,5450;75,3000;0,9314;65,9263
58,2680;2,6084;74,9600;0,9487;65,8684
59,5160;2,4980;75,7600;0,9194;66,9684
58,0300;2,5819;75,4400;0,9299;65,8316
57,4200;2,6751;75,2400;1,0290;65,7053
59,8000;2,5016;75,4300;0,9212;66,1632
61,5420;2,4556;75,8900;0,9047;66,9579
61,1020;2,4769;75,5100;0,9305;66,2316
58,3180;2,5810;75,3100;0,9255;66,2421
59,8560;2,5497;75,4200;0,9393;66,6368
57,2240;2,6012;75,6400;0,9461;66,7684
61,3480;2,5201;76,1200;0,9142;66,5158
58,9780;2,5746;76,3300;0,8974;66,9579
59,5460;2,5638;76,1700;0,9195;66,6368
62,4420;2,4448;76,4800;0,9037;67,0684
63,2060;2,4371;77,0300;0,8751;67,7105
62,2640;2,4055;76,1700;0,8974;67,4842
64,8000;2,4102;76,3200;0,9024;67,2000
62,4340;2,4573;76,3800;0,8920;67,2632
60,7680;2,5571;76,2300;0,9179;67,2947
61,2300;2,4547;76,3600;0,9021;67,3263
65,7060;2,3378;76,6100;0,8855;67,4947
61,5420;2,5021;76,4100;0,8932;67,3684
62,8960;2,4277;76,5700;0,8965;67,2368
59,9920;2,5688;76,2900;0,9193;67,2263
61,6800;2,4930;76,4000;0,9029;67,0789
50,9220;2,8234;66,4300;1,2523;55,8105
46,7260;2,9689;66,8200;1,2382;57,2211
46,7820;2,9328;69,7500;1,1425;58,3947
50,1340;2,8444;68,3600;1,1554;58,2632
49,4580;2,8568;67,9900;1,1913;57,6789
51,2440;2,8142;68,9300;1,1562;58,4632
49,0700;2,8377;69,2000;1,1367;58,2211
51,0380;2,7946;70,2600;1,0902;60,2316
48,6480;2,8999;70,0200;1,0808;59,1947
48,5580;2,8800;67,3700;1,2893;57,4947
51,6280;2,7484;68,1500;1,1831;57,3421
51,3520;2,8211;70,1800;1,1223;59,7105
52,5200;2,7206;68,6600;1,2090;58,4421
51,2460;2,8082;69,9800;1,1306;60,1474
55,1640;2,6393;70,5800;1,0897;59,7842
51,2120;2,8375;71,5600;1,0705;61,9053
52,3360;2,7102;70,2400;1,1062;59,4579
51,4420;2,7839;70,3300;1,0931;58,3368
50,8420;2,7858;69,6300;1,1430;59,3105
52,0940;2,7161;69,6600;1,1241;60,2316
48,6100;2,8261;71,0900;1,0768;60,8421
52,5980;2,7307;70,3800;1,1204;59,9737
54,2720;2,6623;71,8200;1,0313;61,3105
55,4800;2,5984;69,9700;1,1439;60,3947
54,1760;2,6917;70,4800;1,1180;60,6211
52,3020;2,7603;70,1700;1,1129;60,5000
53,8800;2,7362;70,7100;1,0934;60,5368
51,5160;2,8477;71,9100;1,0515;62,1053
53,2760;2,7731;72,6800;1,0289;62,5474
51,3460;2,8479;70,9200;1,1196;60,2105
53,1980;2,7076;71,7500;1,0743;62,2842
55,3700;2,6287;71,3000;1,0861;61,0421
53,4800;2,6960;71,5100;1,0710;61,3526
52,4340;2,7628;72,1500;1,0387;61,9421
53,4660;2,7373;70,8300;1,0992;60,4263
52,6660;2,7602;71,1800;1,0889;59,8947
53,1020;2,7235;71,8900;1,1449;61,9789
53,0800;2,7593;72,1400;1,0554;62,5947
51,9420;2,7765;71,1500;1,1051;60,5105
53,8980;2,6803;71,8400;1,0734;60,9895
54,2580;2,6662;72,5500;1,0465;61,6000
53,8520;2,7312;70,8300;1,0845;58,9105
55,4500;2,6641;71,6500;1,0324;61,5684
52,8800;2,7430;71,2400;1,1178;60,2316
56,2000;2,6690;72,4000;1,0913;62,5947
54,0660;2,7615;72,7800;1,0115;62,9842
56,2260;2,5915;72,1800;1,0519;62,0263
57,1420;2,5635;72,5300;1,0289;62,6105
53,9160;2,7417;71,3300;1,1072;60,9474
55,3200;2,6416;72,5100;1,0268;61,8947
53,5320;2,7417;72,1400;1,0766;60,4632
55,4860;2,6878;72,6100;1,0060;61,7895
56,2760;2,6643;71,9600;1,0448;61,5895
55,6440;2,6384;71,7900;1,0682;61,5684
56,7420;2,6431;72,9000;1,0073;63,3158
57,2400;2,6368;73,4100;0,9882;63,6684
58,1820;2,5402;73,0500;1,0130;63,8053
57,7040;2,5459;71,0600;1,0790;61,1000
54,4880;2,7151;71,7300;1,0726;61,2158
57,6960;2,6429;72,5100;1,0305;61,8421
53,2760;2,7766;72,5400;1,0336;63,1789
57,9900;2,5217;72,3700;1,0305;62,4526
56,0240;2,6657;72,8600;1,0241;61,9947
57,4040;2,6224;73,1800;1,0222;62,7158
