train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,0640;4,3579;6,7800;4,3448;7,0621;6,7800;7,0621
10,0020;4,0964;17,6400;3,7307;18,5724;17,6400;18,5724
16,7880;3,7781;23,2500;3,4716;19,2207;23,2500;19,2207
22,8460;3,5230;29,0300;3,3455;27,2000;29,0300;27,2000
29,1660;3,2828;32,3700;3,1575;28,6690;32,3700;28,6690
32,9580;;1,0000;;6,0000;1,0000;6,0000
37,5880;2,9583;1,0000;;6,0000;1,0000;6,0000
40,7600;;1,0000;;6,0000;1,0000;6,0000
42,9540;2,7730;1,0000;;6,0000;1,0000;6,0000
46,3840;2,6400;1,0000;;6,0000;1,0000;6,0000
47,6880;2,5963;1,0000;;6,0000;1,0000;6,0000
48,5780;2,5678;1,0000;;6,0000;1,0000;6,0000
50,8840;2,4903;1,0000;;6,0000;1,0000;6,0000
51,9300;2,4541;1,0000;;6,0000;1,0000;6,0000
52,6840;2,4242;1,0000;;6,0000;1,0000;6,0000
54,9900;2,3423;1,0000;;6,0000;1,0000;6,0000
55,6680;2,3215;1,0000;;6,0000;1,0000;6,0000
57,1900;2,2635;1,0000;;6,0000;1,0000;6,0000
58,3280;2,2240;1,0000;;6,0000;1,0000;6,0000
58,0260;2,2404;1,0000;;6,0000;1,0000;6,0000
60,4660;2,1547;1,0000;;6,0000;1,0000;6,0000
59,0060;;1,0000;;6,0000;1,0000;6,0000
61,1280;2,1307;1,0000;;6,0000;1,0000;6,0000
61,9460;2,0951;1,0000;;6,0000;1,0000;6,0000
60,2900;2,1729;1,0000;;6,0000;1,0000;6,0000
61,7280;2,1219;1,0000;;6,0000;1,0000;6,0000
62,8260;2,0725;1,0000;;6,0000;1,0000;6,0000
62,8460;2,0748;1,0000;;6,0000;1,0000;6,0000
61,7040;2,1246;1,0000;;6,0000;1,0000;6,0000
63,1760;2,0662;1,0000;;6,0000;1,0000;6,0000
53,8640;2,3857;1,0000;;6,0000;1,0000;6,0000
55,5060;2,3099;1,0000;;6,0000;1,0000;6,0000
54,8540;2,3352;1,0000;;6,0000;1,0000;6,0000
55,5120;2,3166;1,0000;;6,0000;1,0000;6,0000
55,9840;2,2953;1,0000;;6,0000;1,0000;6,0000
57,1820;2,2633;1,0000;;6,0000;1,0000;6,0000
58,0100;2,2295;1,0000;;6,0000;1,0000;6,0000
58,2200;2,2198;1,0000;;6,0000;1,0000;6,0000
58,8500;2,1972;1,0000;;6,0000;1,0000;6,0000
59,2640;2,1752;1,0000;;6,0000;1,0000;6,0000
59,6240;2,1715;1,0000;;6,0000;1,0000;6,0000
60,7000;2,1349;1,0000;;6,0000;1,0000;6,0000
60,9640;2,1218;1,0000;;6,0000;1,0000;6,0000
61,6240;2,1017;1,0000;;6,0000;1,0000;6,0000
62,5560;2,0662;1,0000;;6,0000;1,0000;6,0000
61,7440;2,0999;1,0000;;6,0000;1,0000;6,0000
62,4720;2,0756;1,0000;;6,0000;1,0000;6,0000
63,5420;2,0302;1,0000;;6,0000;1,0000;6,0000
64,2540;2,0005;1,0000;;6,0000;1,0000;6,0000
64,4280;1,9993;1,0000;;6,0000;1,0000;6,0000
65,0940;1,9790;1,0000;;6,0000;1,0000;6,0000
65,0240;1,9808;1,0000;;6,0000;1,0000;6,0000
65,5300;1,9604;1,0000;;6,0000;1,0000;6,0000
65,7880;1,9610;1,0000;;6,0000;1,0000;6,0000
66,7540;1,9225;1,0000;;6,0000;1,0000;6,0000
66,3560;1,9407;1,0000;;6,0000;1,0000;6,0000
67,4360;1,9044;1,0000;;6,0000;1,0000;6,0000
67,7500;1,8874;1,0000;;6,0000;1,0000;6,0000
67,2240;;1,0000;;6,0000;1,0000;6,0000
68,2860;1,8696;1,0000;;6,0000;1,0000;6,0000
68,9360;1,8458;1,0000;;6,0000;1,0000;6,0000
68,7620;1,8545;1,0000;;6,0000;1,0000;6,0000
