train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
2,3820;4,5971;5,3700;4,4622;4,9421
3,6480;4,5699;9,1100;4,3388;8,1474
4,4333;4,5570;7,8100;4,3299;7,1053
5,4667;4,5366;10,5300;4,1670;9,1632
5,7453;4,5379;9,7000;4,2075;8,8000
5,7207;4,5342;11,3100;4,1723;10,6421
6,7307;4,5226;11,5600;4,1688;11,0368
6,5193;4,5330;16,0200;4,0912;14,4053
7,7887;4,5100;16,5200;3,9180;14,2789
7,7267;4,5147;17,0400;3,8335;14,8000
9,0187;4,4950;18,0500;3,9255;16,3789
8,2547;4,5173;18,3400;3,8970;16,1053
10,1553;4,4806;21,9500;3,8199;19,1105
11,0193;4,4685;21,6800;3,6855;19,3105
10,7047;4,4790;23,6700;4,0557;19,9895
12,8247;4,4398;26,1100;3,5510;23,0842
13,4480;4,4194;25,8200;3,5239;22,7474
13,0040;4,4478;29,0900;3,7532;25,1632
14,1293;4,4313;29,0800;3,7133;25,6737
14,2580;4,4331;30,8900;3,4536;26,3474
14,3613;4,4302;31,6200;3,4882;27,3158
17,2380;4,3692;32,0800;3,4174;28,1947
17,0147;4,3650;32,6200;3,3009;28,8053
17,5760;4,3619;33,8500;3,4034;29,3895
16,0793;4,3996;34,1400;3,4256;29,7105
10,5587;4,4816;22,4000;3,9988;19,1000
12,1340;4,4642;24,3100;3,7617;21,3105
12,1227;4,4632;27,7300;3,5933;24,2421
14,1627;4,4263;28,2100;3,5330;25,2632
15,1153;4,4041;30,1700;3,6115;25,6000
14,0167;4,4341;31,0500;3,4118;26,0789
15,3933;4,4055;27,7400;3,5247;23,8842
16,0100;4,4085;29,4600;3,5389;25,1842
15,2747;4,4140;32,5300;3,2982;27,8684
16,0687;4,4101;30,9800;3,5272;26,0105
16,7653;4,3897;33,6700;3,3738;30,2368
17,7213;4,3795;35,7700;3,3475;31,6368
17,1233;4,3946;37,4700;3,1651;31,9368
18,4433;4,3581;38,2400;3,3263;33,0158
18,9527;4,3579;36,2000;3,2490;31,9684
20,6467;4,3267;34,7700;3,2341;30,6158
20,0560;4,3467;36,3500;3,4469;29,8105
19,4393;4,3461;42,6400;3,1573;36,8263
21,6667;4,3034;43,9100;2,9160;39,3158
19,2573;4,3620;42,3200;3,3975;36,4158
21,9180;4,3140;44,7200;3,0364;39,0789
21,7300;4,3360;44,6800;3,1317;38,4474
22,9600;4,3012;45,8700;2,9518;40,0579
23,7313;4,2839;46,1900;3,0182;39,2684
24,0887;4,2689;43,9900;3,1095;37,3842
22,5400;4,3206;47,9200;2,8451;42,3316
24,6820;4,2683;50,6500;2,9558;42,9579
23,6740;4,2938;51,4700;3,1747;43,7842
25,7693;4,2316;51,1000;2,8541;45,0684
24,8420;4,2614;52,4100;3,0000;44,7158
26,4413;4,2302;51,4600;2,8564;44,6947
25,8313;4,2336;50,0700;2,9687;43,5632
26,2307;4,2303;53,0100;2,9271;45,8000
27,7907;4,1975;53,7600;3,0529;47,6684
27,8873;4,1930;56,6000;2,3840;50,3000
27,8973;4,2004;57,0300;2,7705;49,2158
28,2967;4,1864;57,7700;2,6584;51,2474
29,8860;4,1472;57,0300;2,5587;49,0211
29,4513;4,1682;58,4200;2,4636;50,4211
31,5467;4,1146;57,6800;2,6808;50,3684
29,8813;4,1556;59,5600;2,5262;51,7053
31,5087;4,1213;60,0300;2,6445;51,6842
30,5700;4,1385;60,4100;2,6258;52,9316
30,1807;4,1638;61,0700;2,5452;52,3737
30,2900;4,1459;60,4400;2,5485;52,3842
33,2587;4,0846;61,1600;2,4665;53,2789
32,3053;4,1027;61,8500;2,4589;53,6632
30,2520;4,1359;61,3300;2,5761;53,4053
31,3213;4,1061;61,8500;2,4867;53,7263
31,5200;4,1087;61,1600;2,5599;53,2684
22,2040;4,3091;47,2400;3,1426;41,9263
22,3927;4,3033;45,7100;3,0921;37,8158
24,2000;4,2676;44,1600;3,0338;38,5684
25,4540;4,2524;50,2900;3,1212;43,5211
24,7447;4,2722;50,4300;2,8527;42,5579
25,2600;4,2597;50,9000;3,2071;43,5842
24,0693;4,2857;50,5800;2,9882;43,2158
24,2513;4,2815;54,8300;3,0539;46,8842
25,5387;4,2548;52,7000;2,7830;45,2947
25,1893;4,2599;49,4900;3,3126;42,8579
25,6200;4,2596;50,2400;3,1615;41,8789
25,5693;4,2664;52,7100;3,2619;46,1474
26,1867;4,2455;54,6000;2,7625;47,4526
