train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,5360;4,2598;7,6900;4,2356;7,6483;5,5500;7,6900;7,6483;5,5500
13,1820;3,9287;18,2300;3,8382;18,2345;9,0500;18,2300;18,2345;9,0500
20,0520;3,6375;25,8000;3,4323;29,2793;11,3600;25,8000;29,2793;11,3600
26,0260;3,4156;29,3000;3,2897;28,0276;12,4800;29,3000;28,0276;12,4800
30,9560;3,2157;36,7900;3,0735;32,7862;17,0000;36,7900;32,7862;17,0000
35,2360;3,0694;37,4900;3,1202;35,0793;17,0400;37,4900;35,0793;17,0400
38,5760;2,9540;39,3500;2,9819;33,9793;18,5200;39,3500;33,9793;18,5200
41,7540;2,8438;43,7700;2,8376;39,2517;21,7100;43,7700;39,2517;21,7100
43,5880;2,7729;47,3000;2,6398;41,9793;22,9700;47,3000;41,9793;22,9700
45,9180;2,6943;48,4700;2,6059;43,9483;24,3000;48,4700;43,9483;24,3000
48,2360;2,6133;52,5200;2,4860;44,1034;26,4300;52,5200;44,1034;26,4300
49,6040;2,5685;53,6000;2,4897;46,6690;27,8900;53,6000;46,6690;27,8900
51,3680;2,5042;53,5000;2,5374;46,2276;30,5900;53,5000;46,2276;30,5900
52,6660;2,4578;54,8100;2,4648;47,1000;30,5900;54,8100;47,1000;30,5900
54,2140;2,3966;56,5100;2,3991;47,5655;32,2200;56,5100;47,5655;32,2200
55,5900;2,3482;56,5800;2,3499;47,1793;30,8500;56,5800;47,1793;30,8500
56,6740;2,3055;58,2800;2,2542;47,0448;31,7900;58,2800;47,0448;31,7900
58,3040;2,2604;59,2400;2,3165;48,5966;35,8900;59,2400;48,5966;35,8900
58,7480;2,2350;60,7400;2,2166;51,0310;36,7900;60,7400;51,0310;36,7900
59,9480;2,2023;61,1800;2,2352;51,8310;38,0000;61,1800;51,8310;38,0000
61,3280;2,1565;62,0400;2,1791;51,3414;38,4100;62,0400;51,3414;38,4100
62,3360;2,1169;62,5600;2,1470;51,3138;36,2200;62,5600;51,3138;36,2200
62,6420;2,1078;63,3000;2,1378;53,0828;39,0400;63,3000;53,0828;39,0400
63,7440;2,0729;63,0900;2,1258;51,2897;38,4600;63,0900;51,2897;38,4600
64,2680;2,0476;64,4400;2,1088;51,6345;39,9600;64,4400;51,6345;39,9600
64,3920;2,0469;64,6000;2,0946;52,4759;40,3300;64,6000;52,4759;40,3300
64,8980;2,0294;65,4900;2,0558;53,0655;40,2300;65,4900;53,0655;40,2300
65,3440;2,0140;65,3300;2,0412;53,0655;39,3500;65,3300;53,0655;39,3500
65,9180;1,9924;65,2900;2,0517;53,0138;39,9600;65,2900;53,0138;39,9600
66,1860;1,9845;65,4500;2,0484;53,2862;40,2600;65,4500;53,2862;40,2600
56,2080;2,3213;54,4300;2,4818;45,7000;31,2000;54,4300;45,7000;31,2000
56,8920;2,3019;57,6400;2,3360;46,6655;32,2600;57,6400;46,6655;32,2600
57,1280;2,2920;56,5500;2,4483;47,4345;33,5100;56,5500;47,4345;33,5100
58,1160;2,2476;57,7100;2,3742;47,8931;34,4000;57,7100;47,8931;34,4000
58,4500;2,2453;58,6200;2,3073;48,9759;35,1300;58,6200;48,9759;35,1300
59,3420;2,2080;58,6200;2,3074;49,7138;34,6000;58,6200;49,7138;34,6000
59,6200;2,2010;60,7600;2,2248;50,4345;37,2400;60,7600;50,4345;37,2400
60,4440;2,1723;60,4800;2,2159;50,2310;36,6400;60,4800;50,2310;36,6400
61,7320;2,1263;62,7100;2,1909;50,9276;39,5900;62,7100;50,9276;39,5900
61,9920;2,1139;62,0200;2,2053;51,0172;38,6600;62,0200;51,0172;38,6600
61,7560;2,1185;63,2000;2,1520;51,5000;38,3600;63,2000;51,5000;38,3600
63,2660;2,0729;63,7300;2,0855;52,6862;38,7300;63,7300;52,6862;38,7300
63,5180;2,0668;63,4500;2,1273;52,0310;39,4300;63,4500;52,0310;39,4300
64,0620;2,0457;62,7300;2,1648;50,5966;40,7300;62,7300;50,5966;40,7300
64,5060;2,0275;63,8400;2,0824;52,8034;39,2800;63,8400;52,8034;39,2800
64,8660;2,0233;65,4100;2,0546;52,6241;40,4500;65,4100;52,6241;40,4500
