train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
3,2213;4,5598;4,8300;4,4062;4,4895
4,8307;4,5146;10,3800;4,1855;9,3632
5,3400;4,5171;10,6800;4,2624;9,8632
6,5393;4,4843;15,9100;4,0694;14,5579
7,6200;4,4689;16,7400;4,0673;14,9474
8,4827;4,4449;18,9300;3,9019;16,4053
9,7787;4,4262;24,3000;3,8514;20,4000
10,8327;4,3872;25,2200;3,9134;21,2105
12,3240;4,3707;28,7300;3,6473;23,1789
12,8080;4,3439;29,7200;3,5775;24,8684
12,9720;4,3643;32,3000;3,6723;25,9105
14,6540;4,3164;33,5600;3,4166;26,8211
14,4587;4,3351;36,0700;3,6253;29,9789
16,3713;4,2686;39,2000;3,1881;30,9789
16,6540;4,2675;42,6500;3,1259;34,6158
17,7113;4,2775;40,6500;3,3233;34,2474
19,2747;4,1977;43,1300;3,3431;36,1632
16,9760;4,2697;43,5800;3,5029;35,8895
19,1527;4,1972;46,5600;3,0055;38,2053
20,7620;4,1578;48,5000;3,0034;39,6105
19,0713;4,2331;48,1700;3,1998;39,8053
20,6220;4,2016;49,6100;3,1013;42,3526
18,8413;4,2108;50,4700;3,2047;41,5474
22,4653;4,1261;53,2900;2,9922;44,9211
22,2800;4,1315;54,0200;3,0141;44,8474
22,4207;4,1372;54,3300;2,8780;45,3316
22,3140;4,1525;56,0400;2,8899;47,1632
23,1253;4,1179;55,8700;2,9729;47,3579
23,7547;4,1051;56,4300;2,8555;47,8316
22,4960;4,0928;56,7200;2,8117;47,8526
14,8000;4,3204;40,9500;3,3560;33,7158
18,5073;4,2505;43,2500;3,2209;34,3684
19,0707;4,2369;43,0500;3,2723;34,5158
19,7827;4,1909;44,4000;3,1040;35,7368
17,5620;4,2665;45,6900;3,3690;36,3368
18,8600;4,2187;47,4500;3,1080;39,7211
20,8753;4,2045;47,6800;3,2528;39,6421
18,7420;4,2310;50,7900;2,9025;42,2000
18,8000;4,2501;45,9100;3,2606;36,6737
20,3973;4,1855;53,8200;2,8598;43,7421
19,2973;4,2056;49,9600;2,9559;40,6789
21,5840;4,1513;55,0500;3,0404;44,8158
19,5233;4,2200;52,7500;3,0301;43,3053
21,5233;4,1753;53,4700;3,0677;44,9053
21,8033;4,1674;55,6400;2,7297;46,7211
21,6213;4,1659;54,6600;3,0634;45,2895
18,7580;4,2686;53,6800;3,1023;45,0000
22,1847;4,1474;54,0800;3,1584;46,0263
21,3267;4,1819;56,4900;2,7711;46,5789
23,6060;4,0790;54,4000;3,1332;44,7316
23,3633;4,0948;56,9900;2,9018;48,4053
23,4573;4,1112;56,6700;3,0044;45,5316
26,0073;4,0478;59,8400;2,5228;48,8579
25,2940;4,0773;58,3600;2,7957;49,1632
28,0087;3,9689;61,0600;2,5351;50,1789
23,9947;4,1128;60,2100;2,8081;51,1263
24,7393;4,0694;59,1600;2,7454;50,2158
24,1600;4,0978;61,9900;2,7809;52,6053
25,3153;4,0502;61,3500;2,5854;50,7737
26,5027;4,0371;61,0600;2,8390;51,1421
27,1680;4,0026;61,8000;2,7722;51,2000
27,1807;4,0234;62,7800;2,8492;53,0211
27,2373;4,0075;63,6000;2,4285;53,9526
27,9160;4,0082;64,0100;2,5990;52,6789
28,1207;3,9717;60,7900;2,7168;51,1263
28,3587;3,9688;65,1300;2,3933;54,6211
23,9520;4,1019;63,5600;2,7107;54,3632
30,2020;3,9518;66,1100;2,5112;55,3947
27,7113;3,9781;66,5600;2,4758;55,4789
28,3613;3,9808;66,5300;2,3464;55,3421
30,3480;3,9124;67,1100;2,3205;55,0789
29,0107;3,9638;67,2100;2,4363;55,1000
24,7333;4,0873;68,8000;2,3870;57,5632
30,2353;3,9125;68,8200;2,3664;57,4579
30,2180;3,9210;69,6900;2,3294;57,7684
32,9300;3,8536;69,4700;2,3895;59,3053
32,4133;3,8900;69,3800;2,1701;58,7632
32,1207;3,8643;69,3900;2,2778;58,4947
31,4333;3,9327;70,8000;2,3064;60,3684
32,5227;3,8417;71,1800;2,3796;60,6105
33,5980;3,8667;71,2900;2,4736;60,5895
31,1893;3,9562;71,9300;2,4243;60,6895
33,6367;3,8546;71,3900;2,1755;60,4158
31,9140;3,9239;71,0500;2,8165;60,6842
35,3653;3,7926;72,0400;2,2271;60,7421
33,2500;3,8631;72,2900;2,2274;60,8789
30,9467;3,9341;71,9600;2,7167;61,4474
31,4973;3,9130;72,1300;2,8183;61,2211
29,5280;3,9356;72,3700;2,3054;61,2579
34,5653;3,8122;72,5000;2,3159;61,8526
21,3860;4,1579;57,4700;2,5428;45,0947
23,7260;4,0934;57,4000;2,8906;46,8684
23,7700;4,0985;57,8400;2,9495;48,4053
26,2860;4,0301;59,8800;2,5840;47,3684
28,2747;3,9836;59,8100;2,7781;50,1947
23,1420;4,1470;61,6600;2,4024;50,2737
26,6547;3,9972;56,6300;3,4373;46,2474
26,3033;4,0339;62,5500;2,3234;51,9684
24,9240;4,0802;62,4000;2,7561;52,3842
28,4627;4,0054;59,4200;2,5884;46,6158
26,3587;4,0497;58,6200;3,1230;48,0421
24,7180;4,0670;56,5300;3,4874;47,0737
27,3160;4,0102;62,4600;2,7967;52,0895
25,4793;4,0837;56,4100;3,0749;43,2105
27,6093;4,0395;59,6600;3,0033;48,4632
28,5487;3,9605;63,2000;2,5464;51,0684
22,7840;4,1281;63,9700;2,6565;52,9842
25,8680;4,0469;63,9000;2,5397;52,9684
27,2353;4,0022;64,8200;2,4815;53,8474
26,2293;4,0704;63,3700;2,3310;53,0737
26,5813;4,0279;63,3100;2,5683;52,3684
24,5460;4,1010;65,2200;2,3156;54,5737
25,9500;4,0307;62,7300;2,5786;51,9316
27,5593;4,0078;64,8900;2,5840;53,3474
27,2040;4,0471;66,7200;2,5228;54,9105
