train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
3,4093;4,5502;9,1300;4,2240;8,3579
5,4320;4,5009;10,4000;4,1254;9,9579
6,3707;4,4853;14,5600;4,0963;13,9158
7,8780;4,4463;16,1400;4,0714;15,6947
8,9880;4,4361;19,2600;3,9364;17,5684
8,9867;4,4512;21,6500;3,9966;18,9421
10,2073;4,4207;24,1500;3,8519;21,2000
11,2373;4,4076;26,9700;3,8274;23,8000
13,3280;4,3438;29,3900;3,5815;24,6105
14,9947;4,3073;25,8300;3,6774;22,3737
14,9813;4,3286;31,2000;3,6731;25,8474
17,3827;4,2466;34,8900;3,4877;29,1053
17,0367;4,2647;35,9200;3,2648;30,5474
17,5013;4,2806;38,0100;3,2388;32,0526
19,9673;4,1919;40,6800;3,3373;33,8000
20,5373;4,1942;41,0200;3,1488;34,1368
21,4060;4,1769;44,2700;3,1003;36,9211
21,1187;4,1933;43,3000;3,1772;36,1737
22,2740;4,1633;46,3500;3,2860;39,8579
24,8387;4,0804;47,3700;2,9110;39,6632
23,5227;4,1414;49,8700;3,2705;41,7842
23,7380;4,1347;50,4600;3,0539;41,9158
24,9293;4,0971;51,4600;2,9833;43,7684
27,3487;4,0488;51,0200;2,8665;43,7684
26,5980;4,0509;53,0300;2,8348;45,0684
26,6467;4,0537;53,8800;2,8192;45,2000
27,7893;4,0658;54,2600;2,8273;45,6316
26,8700;4,0532;54,9200;2,7747;46,3526
28,5960;4,0255;55,8900;2,8429;47,0158
29,2100;4,0020;55,4400;2,8407;46,8789
19,5253;4,2254;42,6100;2,9804;35,4316
18,7667;4,2719;45,0200;3,0766;38,1421
22,3693;4,1480;44,8000;2,9859;37,2789
22,6173;4,1616;42,4300;3,3187;34,4684
25,1073;4,0811;48,1700;2,8490;39,2579
23,2313;4,1530;48,5200;2,7898;40,2105
23,4427;4,1556;50,3900;3,0890;40,5789
25,1113;4,0949;51,8700;3,0362;43,4526
26,2520;4,0700;51,9400;2,9098;43,8474
26,0460;4,0896;52,4300;2,8848;42,5526
26,4647;4,0736;52,4000;2,8869;43,4579
27,4267;4,0266;52,9000;2,6005;42,8842
26,5707;4,0763;53,5900;2,8178;44,9000
24,5373;4,1402;56,4500;2,7865;46,4105
29,1700;4,0001;55,5500;2,5576;45,7368
26,7860;4,0699;54,8100;2,8993;44,0789
28,7093;4,0170;56,2700;2,6418;46,4579
27,2867;4,0528;58,1700;2,7019;48,8737
30,6073;3,9485;59,5900;2,4315;49,3632
28,4453;4,0301;59,0600;2,4588;48,6368
26,6420;4,1054;56,4000;2,9403;45,1474
28,0267;4,0657;59,3800;2,7190;49,1368
29,0207;4,0260;57,6400;2,6394;47,2211
29,0720;4,0296;59,6600;2,5511;49,3368
31,8227;3,9448;59,1600;2,5831;50,0211
32,7227;3,9167;62,4500;2,3884;50,6000
31,0753;3,9366;62,6000;2,4071;52,4158
32,8700;3,9061;60,8400;2,7275;49,8000
30,4267;4,0146;61,3800;2,7964;52,5263
33,1527;3,9297;63,3100;2,3649;53,7526
30,8307;4,0052;62,6400;2,5118;51,9263
32,6473;3,9332;63,0700;2,4458;52,3842
31,0953;3,9802;58,9800;2,8580;47,9842
29,9513;4,0062;65,0000;2,4079;53,9895
32,5220;3,9362;64,2300;2,6775;53,2789
30,4767;3,9976;64,7400;2,2799;54,2000
33,1200;3,9299;65,2500;2,3710;54,6895
32,9033;3,9336;65,3200;2,1648;54,2000
34,1787;3,8953;64,9000;2,7936;54,4316
34,0780;3,8925;65,9600;2,3890;54,6105
36,0447;3,8529;66,8800;2,2517;55,3105
34,6660;3,9058;67,4200;2,5909;55,7105
35,3480;3,8301;66,7600;2,5898;56,7579
37,5120;3,8098;68,2800;2,3020;56,0842
35,4800;3,8602;67,9600;2,8058;57,9421
39,7200;3,7258;68,8800;2,0868;58,5053
39,3433;3,7242;68,6600;2,4355;58,4474
34,0127;3,9080;68,7800;2,2930;58,0842
33,7773;3,9157;69,6100;2,4099;58,6842
40,1687;3,7352;70,8400;2,1878;59,4526
39,9700;3,7499;70,4100;2,1539;58,7579
35,6000;3,8718;69,8400;2,4229;59,1211
41,7333;3,6923;71,2100;2,1184;59,7789
41,1247;3,7089;70,5500;2,3171;60,1526
38,4880;3,8038;70,9900;2,1801;60,0737
39,3407;3,7850;71,0900;2,2865;60,2842
38,4353;3,7763;71,3700;2,1741;60,7053
39,9720;3,7626;71,1700;2,2076;60,4000
38,3307;3,7938;71,5600;2,2512;60,5526
37,5060;3,8084;71,3300;2,1234;60,4579
30,4173;3,9631;59,6100;2,5661;48,1632
30,0107;4,0011;59,8600;2,4656;48,7263
33,0200;3,9001;60,6900;2,5662;50,0211
29,3887;4,0046;61,8000;2,4151;49,2895
28,6633;4,0345;61,4700;2,6524;50,2632
29,3293;4,0139;58,5600;2,6936;47,9632
28,7320;4,0341;60,7100;2,5781;50,1737
32,6160;3,9355;62,5700;2,3445;52,0579
31,3413;3,9749;59,7800;2,6016;47,9895
32,4060;3,9172;63,3700;2,5778;51,9474
