train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
8,3240;4,1640;11,9100;4,1539;13,2241;7,1200;11,9100;13,2241;7,1200
18,1740;3,6942;20,7200;3,7178;16,6276;8,9400;20,7200;16,6276;8,9400
27,3300;3,3207;29,2000;3,3277;24,4241;11,3200;29,2000;24,4241;11,3200
34,8900;3,0328;32,0000;3,2608;26,3310;12,5400;32,0000;26,3310;12,5400
41,3420;2,8172;37,5800;3,0340;31,5138;15,7200;37,5800;31,5138;15,7200
45,8340;2,6562;43,8100;2,8168;34,7759;18,5400;43,8100;34,7759;18,5400
49,4760;2,5332;45,9700;2,7138;36,7414;19,7800;45,9700;36,7414;19,7800
52,2260;2,4305;47,2300;2,6668;38,3517;21,3600;47,2300;38,3517;21,3600
54,9580;2,3418;49,0500;2,5571;39,3966;21,9300;49,0500;39,3966;21,9300
56,0240;2,3016;52,1300;2,4944;42,1241;23,8600;52,1300;42,1241;23,8600
58,3800;2,2308;56,3700;2,3546;42,8483;27,2800;56,3700;42,8483;27,2800
59,8200;2,1808;57,0000;2,3002;43,6103;29,2900;57,0000;43,6103;29,2900
61,4260;2,1209;57,1900;2,2725;42,8586;27,8100;57,1900;42,8586;27,8100
62,7600;2,0784;59,6800;2,1872;46,1276;29,7300;59,6800;46,1276;29,7300
63,4220;2,0478;59,7000;2,1991;47,2138;29,6300;59,7000;47,2138;29,6300
64,6200;2,0038;60,6400;2,2289;46,2138;33,1500;60,6400;46,2138;33,1500
65,6560;1,9721;62,5300;2,1031;46,4517;31,3500;62,5300;46,4517;31,3500
66,5040;1,9423;62,3500;2,0821;48,8241;33,6700;62,3500;48,8241;33,6700
67,8040;1,9002;63,7300;2,0718;49,9655;35,5300;63,7300;49,9655;35,5300
68,3120;1,8820;64,8200;2,0472;48,9448;36,7400;64,8200;48,9448;36,7400
69,1980;1,8542;65,5500;2,0356;50,8103;37,4000;65,5500;50,8103;37,4000
70,1340;1,8260;66,0400;1,9999;51,8069;38,1700;66,0400;51,8069;38,1700
70,5460;1,8094;66,8900;1,9833;52,5448;38,9800;66,8900;52,5448;38,9800
71,4660;1,7762;67,3700;1,9460;52,1621;39,2700;67,3700;52,1621;39,2700
71,9620;1,7615;68,0800;1,9340;52,6103;40,3300;68,0800;52,6103;40,3300
72,0480;1,7573;68,0200;1,9409;52,5345;41,6700;68,0200;52,5345;41,6700
72,5860;1,7422;68,6400;1,9069;53,4000;41,0100;68,6400;53,4000;41,0100
73,1080;1,7227;68,6900;1,9161;53,4483;41,3800;68,6900;53,4483;41,3800
72,8740;1,7319;69,1200;1,9101;53,4621;41,1800;69,1200;53,4621;41,1800
73,1400;1,7211;69,1500;1,9050;53,4069;41,2600;69,1500;53,4069;41,2600
64,6680;2,0010;59,4500;2,1976;42,4552;30,3700;59,4500;42,4552;30,3700
64,5280;2,0134;58,9900;2,2581;44,4862;30,5400;58,9900;44,4862;30,5400
65,1060;1,9834;61,3100;2,1215;47,4966;32,1000;61,3100;47,4966;32,1000
65,7880;1,9659;62,3700;2,1376;47,1448;36,0900;62,3700;47,1448;36,0900
66,2340;1,9490;62,5300;2,1147;47,0310;35,5700;62,5300;47,0310;35,5700
67,0160;1,9221;62,8600;2,1061;47,3138;36,0700;62,8600;47,3138;36,0700
67,3900;1,9080;64,0900;2,0472;46,2690;34,2500;64,0900;46,2690;34,2500
67,5920;1,8945;63,4100;2,0863;46,8276;35,4200;63,4100;46,8276;35,4200
68,3360;1,8717;64,0400;2,0739;47,2655;35,3900;64,0400;47,2655;35,3900
68,9720;1,8547;64,6200;2,0434;49,7379;38,3000;64,6200;49,7379;38,3000
69,2780;1,8394;65,6100;2,0262;49,2483;37,5700;65,6100;49,2483;37,5700
69,0920;1,8429;65,6800;2,0273;49,5690;38,9900;65,6800;49,5690;38,9900
70,3780;1,8059;66,0700;1,9777;49,1276;37,7000;66,0700;49,1276;37,7000
70,2560;1,8075;66,3300;2,0046;52,2172;41,5800;66,3300;52,2172;41,5800
70,3100;1,8005;66,5700;1,9913;50,1483;40,4600;66,5700;50,1483;40,4600
71,4540;1,7703;68,3600;1,8955;52,7862;39,8700;68,3600;52,7862;39,8700
