train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
2,6587;4,5855;6,5800;4,3998;6,0632
3,7613;4,5469;9,6700;4,2292;8,0000
4,1573;4,5374;10,1900;4,1934;9,3684
4,8880;4,5194;11,8900;4,1153;10,6737
4,7247;4,5300;13,5000;4,1739;11,7316
6,3533;4,4827;16,8100;4,0657;14,1947
6,2540;4,5126;17,2400;4,2031;15,5000
7,8747;4,4475;18,9800;3,8479;16,2263
7,2460;4,4825;20,6900;3,9162;18,1105
9,7273;4,4299;23,1900;3,8650;19,3737
11,0547;4,3888;24,3200;3,7630;20,9263
11,3533;4,3807;24,9700;3,7463;21,0579
7,8660;4,4463;18,6800;3,8768;14,5316
8,2860;4,4472;20,7600;3,8352;17,7632
7,9527;4,4511;23,0200;3,7527;19,1421
9,4933;4,4289;26,4000;3,8759;22,8789
10,6993;4,4022;24,7300;3,7802;21,8421
9,5607;4,4366;25,3300;3,8738;21,6158
10,1047;4,4247;28,0400;3,8377;23,7737
9,0653;4,4476;28,8500;3,6175;24,4368
12,1327;4,3479;29,6900;3,6361;23,3000
12,0073;4,3802;33,6800;3,6397;27,7526
13,1787;4,3696;35,9400;3,4809;29,4158
14,2647;4,3120;37,8100;3,3258;31,6947
12,1100;4,3914;37,0000;3,5308;31,1895
14,1993;4,3493;37,0000;3,3298;30,9947
13,1667;4,3571;41,1300;3,1995;33,7000
15,9700;4,3095;41,2100;3,0853;33,8421
18,4033;4,2207;42,0200;3,1164;33,9842
17,3913;4,2701;44,8500;3,0681;36,1842
15,7047;4,2995;45,4200;3,0749;36,7105
19,2433;4,1816;46,5200;3,0731;36,6368
15,8367;4,3015;47,3500;3,0608;38,2632
19,9680;4,2023;47,2300;3,0365;37,4158
19,3413;4,1928;48,0600;2,9112;39,0105
17,3900;4,2734;48,0000;2,9863;39,1316
12,8113;4,3332;31,4200;3,4032;24,4421
14,5907;4,3279;38,6800;2,9600;32,0947
15,9207;4,2414;32,7600;3,2347;27,8947
14,8407;4,3245;41,8100;3,1820;34,1474
16,6653;4,2608;33,9000;3,3889;29,7579
16,3733;4,2892;42,4400;3,1517;35,1316
15,5060;4,3393;45,1000;3,2278;36,8737
14,9933;4,3401;42,4000;2,9996;34,0684
16,6893;4,3010;45,5600;3,2277;38,6263
18,5367;4,2815;42,6500;2,9452;31,8316
16,3327;4,2960;40,5000;3,6294;32,5474
18,4287;4,2444;48,6000;2,8182;39,2421
21,6433;4,1631;46,1000;2,8489;36,9579
20,1507;4,2253;36,0400;4,0053;28,5947
20,2120;4,2089;49,6000;2,9428;39,1053
19,4500;4,2348;51,4900;2,8350;40,4105
19,4627;4,2497;51,6400;2,9522;42,6737
19,8580;4,2192;55,1000;2,6843;44,7579
21,3353;4,1872;47,4700;2,9701;37,0368
24,7800;4,0616;54,5600;2,8070;45,2263
23,5060;4,1303;48,9600;3,1727;38,8737
24,8593;4,0937;54,6400;2,5474;44,0053
22,6573;4,1631;55,2800;2,7362;44,4579
21,1527;4,1560;55,1600;3,0284;46,5474
20,7727;4,1987;54,2200;2,6854;44,6316
22,7993;4,1365;57,8600;2,4461;48,0474
22,9347;4,1510;60,1700;2,2436;48,9211
20,2493;4,1770;59,9400;2,5365;48,6368
26,3320;4,0319;60,3000;2,4632;48,4737
24,1120;4,1521;61,4400;2,6430;50,4000
21,0213;4,1497;58,3100;2,6704;48,2895
25,8780;4,0339;61,7900;2,5538;51,3316
22,4960;4,1847;62,1800;2,5618;50,6842
20,9167;4,1887;62,5100;2,4150;51,0474
22,7753;4,1245;63,3600;2,4893;52,1684
30,3387;3,8978;64,2000;2,4577;53,1053
22,5113;4,1359;64,1900;2,5093;53,6316
27,9080;3,9816;64,1200;2,5673;53,6000
21,7113;4,1822;64,6300;2,4414;53,1368
24,3720;4,0814;65,1600;2,4242;53,3947
26,1280;4,0665;65,6600;2,3643;53,8105
25,2873;4,0431;65,2200;2,3580;53,4684
25,0087;4,0466;65,5400;2,3192;54,0158
31,4620;3,8901;65,2100;2,3282;53,6000
25,1200;4,0871;65,5000;2,4192;54,0263
28,2453;4,0190;65,2600;2,3880;53,7684
26,6107;4,0015;65,4400;2,3471;54,0579
28,2853;3,9581;66,0200;2,3928;54,4737
20,8987;4,1508;49,9200;2,5898;36,1368
17,3080;4,2768;52,6100;2,7297;43,9211
23,7953;4,0879;49,2000;2,9043;38,6105
23,4960;4,1445;51,7400;2,8705;43,7526
23,4860;4,0823;56,1400;2,5223;45,7737
20,9287;4,2141;57,4300;2,6732;47,5789
20,1280;4,2218;55,9900;2,9828;45,2421
22,5973;4,1329;59,3500;3,0611;48,2421
21,3760;4,2348;59,8000;2,7729;47,8158
24,0333;4,1083;54,6000;3,1337;45,2947
27,0053;4,0551;56,6500;2,7510;44,9158
22,4653;4,1601;57,4700;2,6734;45,9368
24,9233;4,0856;55,0900;3,0619;44,2947
23,0613;4,1517;61,2400;2,2805;49,3842
22,8367;4,1602;60,8900;2,7889;48,5842
30,0253;3,9499;52,3000;2,7029;42,1632
28,1453;4,0246;51,3300;3,1383;39,7000
26,0967;4,0372;61,1300;2,6162;48,6474
28,3600;3,9995;59,1500;2,4744;48,7737
27,9427;4,0216;57,2300;3,0081;46,9684
30,3687;3,9390;60,1000;2,4781;47,7053
25,1227;4,0968;62,7300;2,1535;50,3842
27,8347;4,0143;53,7700;2,9382;43,3053
27,3420;4,0437;61,8400;2,3773;49,2632
26,9013;4,0520;62,9900;2,3255;50,5526
26,3453;4,0568;65,3000;2,6042;53,4053
29,9947;3,9343;61,6100;2,6233;49,7789
27,1667;3,9972;62,7300;2,4495;51,8789
31,0527;3,8794;62,1800;2,8445;50,7421
27,7780;4,0231;62,3700;2,7373;51,4158
22,0960;4,2050;59,3300;2,9207;47,7895
27,7847;4,0098;61,5700;2,8158;49,5579
25,3873;4,0846;67,3100;2,5677;54,5421
25,4480;4,1021;65,9700;2,4940;53,6105
30,7373;3,9042;66,1300;2,6103;53,9263
25,0920;4,1060;66,1600;2,6261;54,3368
26,5287;4,0919;66,1200;2,4526;53,7684
28,6027;3,9578;67,8800;2,4613;55,1579
25,7000;4,0709;67,6400;2,4593;54,8368
26,7987;4,0678;63,1300;3,0591;51,7263
30,4773;3,9733;67,7000;2,5313;55,0158
30,0347;3,9676;66,2700;2,1812;54,4789
24,6873;4,1014;67,2500;2,6341;54,5947
27,7300;3,9795;65,1600;2,5722;51,0263
28,5593;3,9779;67,3800;2,6195;54,1895
26,6180;4,0538;65,8200;2,5484;54,5526
34,5213;3,8236;67,8600;2,2157;55,6316
33,7047;3,8167;69,8900;1,8940;56,5105
31,8900;3,9406;69,2200;2,2529;56,1842
30,5387;3,9879;69,4600;2,3990;57,0947
26,3307;4,0947;65,6500;2,7231;53,7579
28,8280;4,0130;68,7600;2,4442;57,4000
28,1567;4,0669;68,1900;2,5920;56,6789
30,3993;3,9465;69,7100;2,3955;58,5158
32,3907;3,8251;70,4900;2,1139;57,6737
28,5527;4,0078;70,9200;2,4820;57,9632
34,8900;3,8123;70,8600;2,2809;57,7842
33,7267;3,8280;69,4200;2,6339;57,2526
26,2773;4,0592;69,1500;2,8815;56,3368
32,7213;3,8658;69,3400;2,7042;56,1895
28,9247;3,9885;69,8100;2,4636;57,3737
29,4707;3,9564;70,6400;2,8387;58,0211
30,0133;3,9460;71,3800;2,2743;58,1368
30,9800;3,9507;69,9800;2,4417;57,4789
32,5567;3,8462;70,8500;2,2992;58,3947
27,5853;4,0254;70,3600;2,6278;58,5158
29,7373;3,9618;71,8100;2,5315;59,6737
30,2580;3,9129;72,2300;2,3163;59,3895
36,1167;3,7278;72,1300;2,0920;59,1947
28,6173;4,0273;72,4400;2,5078;59,8158
29,2447;3,9341;73,1900;2,0912;60,4368
32,8000;3,8609;72,3400;2,3853;60,1000
29,5133;3,9535;70,9400;2,4988;58,7263
36,0060;3,7418;73,0500;2,2048;60,3421
37,2040;3,7422;73,5400;2,1999;60,5632
33,2580;3,9046;73,7000;2,4301;61,3632
31,7187;3,8856;73,2500;2,2775;61,1211
29,6673;3,9650;73,0500;2,3136;61,1053
31,9253;3,8788;73,1000;2,4338;60,7368
34,7607;3,8758;73,6500;2,2904;61,1474
30,8667;3,9617;73,2700;2,4210;60,8474
30,6413;3,9265;73,6700;2,4125;60,8895
28,7153;3,9462;73,6900;2,5374;60,9316
31,3420;3,9379;73,3400;2,4690;60,8579
33,0247;3,8759;73,5300;2,3954;60,6316
29,9740;3,9523;73,3700;2,4088;60,7789
31,3593;3,8662;73,5200;2,4360;60,9263
33,0460;3,8668;73,7000;2,4368;61,3053
38,0720;3,7692;73,8700;2,3442;61,1737
29,1360;3,9954;73,9500;2,4044;61,3368
30,9760;3,9209;74,1200;2,3765;61,4105
33,6587;3,8017;73,4900;2,4111;61,2158
31,3300;3,9134;73,8700;2,3551;61,3421
34,8420;3,8456;74,0700;2,3832;61,3789
33,8313;3,7830;73,6000;2,4363;61,0000
35,9480;3,7940;73,6500;2,3366;60,9526
26,4013;4,0699;49,3500;3,4156;36,0053
