train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
4,8360;4,3691;9,0900;4,1046;7,3793;9,0900;7,3793
10,1260;4,0895;16,1100;3,8799;13,1448;16,1100;13,1448
16,2260;3,8151;23,4500;3,5632;20,4207;23,4500;20,4207
21,3620;3,5851;30,1700;3,2313;25,9517;30,1700;25,9517
26,8600;3,3769;32,9500;3,1330;27,1034;32,9500;27,1034
31,3780;3,1965;40,2000;2,8089;31,7241;40,2000;31,7241
34,9880;3,0643;42,3400;2,7292;32,5931;42,3400;32,5931
38,3180;2,9412;46,0000;2,7500;33,5793;46,0000;33,5793
39,6140;2,8887;46,5700;2,6865;36,7517;46,5700;36,7517
43,0780;2,7729;51,1200;2,4954;39,5655;51,1200;39,5655
44,4340;2,7230;49,3600;2,5467;34,0069;49,3600;34,0069
45,8160;2,6877;52,2400;2,4676;38,5172;52,2400;38,5172
47,6080;2,6080;54,1100;2,4214;42,6690;54,1100;42,6690
48,4080;2,5838;51,8700;2,4996;41,1379;51,8700;41,1379
49,8300;2,5282;55,7800;2,3545;43,2069;55,7800;43,2069
51,2240;2,4800;58,0600;2,2261;45,7310;58,0600;45,7310
52,7240;2,4207;59,2700;2,2765;45,2207;59,2700;45,2207
53,6060;2,3948;60,3900;2,1957;48,2345;60,3900;48,2345
54,2980;2,3590;60,2400;2,2168;49,8138;60,2400;49,8138
55,0020;2,3410;62,7100;2,1281;49,9379;62,7100;49,9379
56,2820;2,2999;63,4200;2,0745;51,6138;63,4200;51,6138
56,6420;2,2932;63,5900;2,0721;51,5379;63,5900;51,5379
57,0960;2,2760;63,9100;2,0430;52,8621;63,9100;52,8621
58,0780;2,2487;65,5800;2,0228;53,4069;65,5800;53,4069
58,4420;2,2243;65,4000;2,0376;51,5931;65,4000;51,5931
59,1800;2,2128;65,8900;2,0155;52,8345;65,8900;52,8345
59,0820;2,2022;66,5600;1,9889;53,4069;66,5600;53,4069
59,6660;2,1843;66,5300;1,9819;53,2207;66,5300;53,2207
59,4800;2,1942;66,6200;1,9849;53,5793;66,6200;53,5793
59,6800;2,1751;66,5800;1,9722;53,8552;66,5800;53,8552
