train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
8,3760;4,1740;12,0900;3,9660;9,4897;7,0500;12,0900;9,4897;7,0500
17,6160;3,7192;20,9600;3,6253;14,2034;8,1200;20,9600;14,2034;8,1200
27,2200;3,3241;28,1100;3,3786;20,8586;10,9700;28,1100;20,8586;10,9700
35,5220;3,0267;34,4800;3,2029;27,5345;14,1700;34,4800;27,5345;14,1700
41,5380;2,8113;38,2400;2,9661;33,0690;15,4300;38,2400;33,0690;15,4300
46,0580;2,6548;43,4600;2,7894;36,0793;18,8500;43,4600;36,0793;18,8500
49,4960;2,5278;46,4900;2,6466;38,6379;19,4900;46,4900;38,6379;19,4900
52,7300;2,4207;49,7500;2,5512;40,0586;23,7300;49,7500;40,0586;23,7300
54,7300;2,3476;50,2100;2,5153;40,5897;22,4600;50,2100;40,5897;22,4600
56,7080;2,2826;51,7800;2,5156;40,3966;25,2000;51,7800;40,3966;25,2000
58,5220;2,2237;56,3800;2,3636;43,7345;30,0100;56,3800;43,7345;30,0100
60,1820;2,1694;57,8900;2,3277;46,8310;29,9300;57,8900;46,8310;29,9300
61,3900;2,1229;59,4200;2,2053;45,2138;30,7100;59,4200;45,2138;30,7100
62,5960;2,0788;58,7800;2,2847;44,9828;32,1400;58,7800;44,9828;32,1400
63,7380;2,0370;59,8800;2,2368;46,8724;33,4300;59,8800;46,8724;33,4300
65,0040;2,0006;62,6400;2,1648;49,2069;37,2800;62,6400;49,2069;37,2800
66,4460;1,9547;63,3500;2,0737;49,8759;35,4200;63,3500;49,8759;35,4200
67,0200;1,9312;63,5000;2,0814;49,1345;34,8600;63,5000;49,1345;34,8600
67,7220;1,9004;65,3300;2,0105;51,5724;38,0000;65,3300;51,5724;38,0000
68,9960;1,8650;66,5300;1,9744;52,5000;36,5000;66,5300;52,5000;36,5000
69,7900;1,8362;66,3800;1,9784;51,5828;39,2400;66,3800;51,5828;39,2400
70,1600;1,8215;66,4400;1,9608;52,6931;37,8400;66,4400;52,6931;37,8400
71,0860;1,7898;68,3000;1,9304;52,4724;40,5600;68,3000;52,4724;40,5600
71,7140;1,7706;68,7300;1,9204;53,4379;40,6900;68,7300;53,4379;40,6900
72,0040;1,7597;68,7300;1,9195;53,3690;41,7700;68,7300;53,3690;41,7700
72,5960;1,7435;69,0400;1,8858;53,2000;41,4800;69,0400;53,2000;41,4800
73,2880;1,7216;69,2500;1,8601;54,4862;41,3800;69,2500;54,4862;41,3800
73,1900;1,7209;69,8000;1,8607;54,5931;41,7500;69,8000;54,5931;41,7500
73,1240;1,7212;69,8200;1,8555;54,5517;41,7200;69,8200;54,5517;41,7200
73,2520;1,7134;69,9800;1,8628;54,7448;42,5400;69,9800;54,7448;42,5400
65,3280;1,9833;60,4500;2,1973;46,7517;33,4500;60,4500;46,7517;33,4500
64,3000;2,0115;60,0900;2,1580;48,7276;30,8200;60,0900;48,7276;30,8200
65,4360;1,9686;60,9500;2,1562;48,1103;32,0800;60,9500;48,1103;32,0800
65,9960;1,9598;61,0800;2,1509;46,1207;32,2200;61,0800;46,1207;32,2200
65,8340;1,9525;61,8600;2,1143;47,3897;33,3500;61,8600;47,3897;33,3500
67,0020;1,9201;63,9300;2,0182;49,9690;34,3000;63,9300;49,9690;34,3000
67,7420;1,8931;62,8000;2,0667;45,9897;33,0200;62,8000;45,9897;33,0200
68,1620;1,8858;63,4800;2,0735;46,4207;36,1300;63,4800;46,4207;36,1300
68,6060;1,8600;63,9700;2,0746;48,2931;37,1000;63,9700;48,2931;37,1000
68,7160;1,8620;65,9300;2,0142;50,1931;39,7300;65,9300;50,1931;39,7300
69,0860;1,8445;66,1200;2,0194;49,9793;39,8300;66,1200;49,9793;39,8300
69,4520;1,8288;66,1500;1,9855;51,0379;37,9600;66,1500;51,0379;37,9600
70,3040;1,8073;67,9400;1,9304;51,6724;39,8900;67,9400;51,6724;39,8900
70,2740;1,8033;67,5800;1,9024;51,3793;39,1200;67,5800;51,3793;39,1200
70,7820;1,7951;67,7800;1,9182;49,7897;38,1600;67,7800;49,7897;38,1600
71,6800;1,7585;67,9600;1,9467;50,6966;42,3800;67,9600;50,6966;42,3800
71,8320;1,7506;68,4600;1,8938;52,1379;39,2700;68,4600;52,1379;39,2700
72,1180;1,7426;68,9900;1,8778;54,6138;41,4900;68,9900;54,6138;41,4900
72,8080;1,7208;69,3300;1,8723;52,7103;40,5300;69,3300;52,7103;40,5300
