train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,7160;4,2544;10,3000;4,0035;9,5724;6,5400;10,3000;9,5724;6,5400
13,7500;3,8910;15,9800;4,0282;16,0448;8,5100;15,9800;16,0448;8,5100
22,0800;3,5431;24,0500;3,4918;22,9138;10,2000;24,0500;22,9138;10,2000
29,2200;3,2552;30,8300;3,2927;30,0069;12,1900;30,8300;30,0069;12,1900
34,8960;3,0463;35,7400;3,1177;32,8517;14,3900;35,7400;32,8517;14,3900
39,4160;2,8777;39,5300;2,9265;31,4586;16,1900;39,5300;31,4586;16,1900
43,0820;2,7527;41,5200;2,9041;36,2241;19,6700;41,5200;36,2241;19,6700
46,0780;2,6447;46,5700;2,6990;39,9414;22,9300;46,5700;39,9414;22,9300
48,3100;2,5622;46,5600;2,8140;39,0793;24,2300;46,5600;39,0793;24,2300
50,7760;2,4859;49,0200;2,6258;42,2069;24,4300;49,0200;42,2069;24,4300
52,7340;2,4224;48,9700;2,6806;39,6310;25,9000;48,9700;39,6310;25,9000
54,5420;2,3627;55,8900;2,2974;44,8000;25,8900;55,8900;44,8000;25,8900
55,5900;2,3259;53,5800;2,4120;44,4310;27,3100;53,5800;44,4310;27,3100
56,7620;2,2782;55,7700;2,3179;44,9069;27,9100;55,7700;44,9069;27,9100
58,5340;2,2250;57,8600;2,2920;47,1345;31,0700;57,8600;47,1345;31,0700
59,2360;2,2004;58,8600;2,2104;47,6414;29,5400;58,8600;47,6414;29,5400
60,1160;2,1584;60,7200;2,1649;48,6000;32,9400;60,7200;48,6000;32,9400
61,3900;2,1242;61,4100;2,1203;48,6828;32,1900;61,4100;48,6828;32,1900
62,0440;2,0907;62,3300;2,0978;48,3207;33,1100;62,3300;48,3207;33,1100
63,1900;2,0637;63,3600;2,0699;50,8241;35,3500;63,3600;50,8241;35,3500
64,2100;2,0320;63,8400;2,0522;50,3138;35,4500;63,8400;50,3138;35,4500
64,5480;2,0139;64,7200;2,0097;51,7586;35,3900;64,7200;51,7586;35,3900
65,6860;1,9740;65,1000;1,9990;51,8069;34,8400;65,1000;51,8069;34,8400
66,2140;1,9578;65,3000;1,9981;52,4069;35,7000;65,3000;52,4069;35,7000
66,4920;1,9439;66,3400;1,9502;51,7310;36,8400;66,3400;51,7310;36,8400
67,3240;1,9207;66,6400;1,9429;53,3621;36,4600;66,6400;53,3621;36,4600
67,4400;1,9132;66,6600;1,9353;52,6379;37,1700;66,6600;52,6379;37,1700
67,4620;1,9098;66,9400;1,9252;53,1793;37,0700;66,9400;53,1793;37,0700
67,7440;1,8983;66,9700;1,9157;53,4621;37,4300;66,9700;53,4621;37,4300
68,0640;1,8918;66,9700;1,9162;53,5448;37,5200;66,9700;53,5448;37,5200
