train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
10,2987;4,2700;16,1400;3,8471;14,0276;9,2300;16,1400;14,0276;9,2300
21,1760;3,9259;30,7900;3,3053;27,8828;10,4300;30,7900;27,8828;10,4300
29,9833;3,6753;38,5400;3,0910;33,3034;9,8100;38,5400;33,3034;9,8100
36,1840;3,4869;46,8500;2,8170;37,2483;9,8200;46,8500;37,2483;9,8200
41,0360;3,3610;51,0100;2,6785;40,5552;10,6800;51,0100;40,5552;10,6800
44,8167;3,2477;52,4300;2,6354;43,7690;11,6800;52,4300;43,7690;11,6800
47,6360;3,1661;55,4100;2,4810;44,3310;12,1000;55,4100;44,3310;12,1000
50,2747;3,0875;57,2100;2,4427;48,1966;11,9600;57,2100;48,1966;11,9600
52,5413;3,0232;58,9400;2,4372;48,2517;11,2700;58,9400;48,2517;11,2700
54,4667;2,9615;61,0500;2,3433;48,3655;11,7100;61,0500;48,3655;11,7100
56,3787;2,9094;63,3200;2,3107;51,7862;12,9100;63,3200;51,7862;12,9100
58,0700;2,8566;64,1600;2,2423;52,7172;13,1200;64,1600;52,7172;13,1200
59,4620;2,8063;65,1500;2,2140;52,9724;13,9100;65,1500;52,9724;13,9100
61,3273;2,7607;67,0000;2,1681;54,2414;13,9000;67,0000;54,2414;13,9000
62,7307;2,7174;66,9000;2,1726;55,4483;15,0300;66,9000;55,4483;15,0300
64,0680;2,6784;67,6900;2,1356;55,7345;14,5100;67,6900;55,7345;14,5100
65,5067;2,6366;68,8200;2,1048;56,4172;15,6700;68,8200;56,4172;15,6700
66,7440;2,5986;70,3700;2,0824;57,8931;15,6600;70,3700;57,8931;15,6600
67,9180;2,5634;70,0100;2,0324;57,1241;16,3600;70,0100;57,1241;16,3600
68,9847;2,5318;70,8000;2,0074;56,6310;16,9200;70,8000;56,6310;16,9200
70,0753;2,4995;71,7600;1,9785;57,1655;15,8400;71,7600;57,1655;15,8400
71,1260;2,4707;72,0400;2,0066;58,8345;17,4000;72,0400;58,8345;17,4000
71,9440;2,4450;73,1500;1,9565;58,5138;16,8900;73,1500;58,5138;16,8900
72,8173;2,4226;72,5000;1,9658;58,9621;16,9100;72,5000;58,9621;16,9100
73,7247;2,3961;73,2600;1,9449;58,7138;16,9800;73,2600;58,7138;16,9800
74,2707;2,3794;73,4800;1,9599;58,5655;17,3100;73,4800;58,5655;17,3100
74,7787;2,3644;73,9000;1,9344;59,1310;17,7700;73,9000;59,1310;17,7700
75,2373;2,3516;74,0500;1,8946;59,5517;17,2200;74,0500;59,5517;17,2200
75,5500;2,3481;73,6500;1,9084;59,0966;17,5600;73,6500;59,0966;17,5600
75,7827;2,3392;74,0900;1,9077;59,3241;17,4700;74,0900;59,3241;17,4700
63,1647;2,7023;66,1000;2,2436;53,7448;14,2300;66,1000;53,7448;14,2300
62,5407;2,7105;67,1900;2,1205;53,8276;14,1900;67,1900;53,8276;14,1900
63,4080;2,6909;67,4400;2,1406;53,2414;14,1000;67,4400;53,2414;14,1000
64,2507;2,6657;67,1400;2,1293;51,5793;14,7100;67,1400;51,5793;14,7100
64,9093;2,6428;68,8700;2,0979;56,3828;16,5900;68,8700;56,3828;16,5900
65,8180;2,6184;68,1100;2,0851;55,8897;14,7400;68,1100;55,8897;14,7400
66,2460;2,6028;68,5600;2,0744;55,2897;15,4500;68,5600;55,2897;15,4500
67,2333;2,5748;68,6500;2,0479;53,5138;15,8600;68,6500;53,5138;15,8600
67,5153;2,5599;69,3800;2,0565;55,3241;15,2800;69,3800;55,3241;15,2800
68,3640;2,5370;70,8000;2,0228;56,6172;15,3800;70,8000;56,6172;15,3800
68,8313;2,5200;70,4400;1,9742;56,7552;15,8500;70,4400;56,7552;15,8500
69,5747;2,5038;70,9300;1,9851;55,5586;17,2100;70,9300;55,5586;17,2100
69,9633;2,4865;70,9700;1,9800;55,2621;17,5500;70,9700;55,2621;17,5500
70,6887;2,4687;71,0300;1,9528;55,5414;17,6200;71,0300;55,5414;17,6200
71,2067;2,4524;71,6300;1,9611;56,4897;17,8600;71,6300;56,4897;17,8600
71,7027;2,4362;72,0200;1,9212;57,4690;18,5500;72,0200;57,4690;18,5500
72,2340;2,4181;71,1600;1,9694;56,4034;19,1600;71,1600;56,4034;19,1600
72,6413;2,4079;72,4200;1,9141;57,5345;17,5500;72,4200;57,5345;17,5500
73,1180;2,3920;71,0000;1,9331;57,5345;18,5100;71,0000;57,5345;18,5100
73,3540;2,3795;72,2300;1,8899;59,0103;19,8900;72,2300;59,0103;19,8900
73,9507;2,3699;72,6400;1,8927;57,4138;19,5400;72,6400;57,4138;19,5400
74,5680;2,3501;72,7300;1,9198;57,1552;20,9800;72,7300;57,1552;20,9800
74,9327;2,3367;73,4400;1,8816;58,6966;19,8700;73,4400;58,6966;19,8700
75,4240;2,3220;72,9900;1,8680;57,5483;19,9000;72,9900;57,5483;19,9000
75,7740;2,3107;73,7000;1,8553;60,0655;21,0400;73,7000;60,0655;21,0400
76,0780;2,3026;74,0100;1,8617;59,2172;21,8000;74,0100;59,2172;21,8000
76,4413;2,2875;74,0000;1,8471;58,2759;21,4500;74,0000;58,2759;21,4500
76,9087;2,2737;73,4500;1,8739;57,8483;20,0200;73,4500;57,8483;20,0200
77,2940;2,2630;75,0600;1,7917;59,8862;21,9300;75,0600;59,8862;21,9300
77,7233;2,2521;74,5300;1,7913;60,1655;22,4100;74,5300;60,1655;22,4100
77,9913;2,2391;74,9800;1,7860;60,3655;22,0400;74,9800;60,3655;22,0400
78,3473;2,2301;75,0600;1,8169;58,3862;22,3900;75,0600;58,3862;22,3900
78,8527;2,2146;74,1500;1,8069;59,4552;21,7100;74,1500;59,4552;21,7100
79,1453;2,2038;75,0500;1,8112;60,5069;22,9600;75,0500;60,5069;22,9600
79,5873;2,1909;75,8400;1,7743;61,3138;24,6300;75,8400;61,3138;24,6300
