train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,8520;4,2534;9,9600;4,1493;7,3069;5,9700;9,9600;7,3069;5,9700
12,9260;3,9443;16,6300;3,8755;17,8000;9,4600;16,6300;17,8000;9,4600
18,9520;3,6846;24,2500;3,5063;22,6034;10,4000;24,2500;22,6034;10,4000
25,3800;3,4283;30,4600;3,2585;26,9793;13,5900;30,4600;26,9793;13,5900
30,2900;3,2372;34,9700;3,0780;33,2621;14,2000;34,9700;33,2621;14,2000
34,3600;3,0827;37,7700;3,0540;34,9793;17,9000;37,7700;34,9793;17,9000
38,2320;2,9544;41,3700;2,8983;36,7966;19,4700;41,3700;36,7966;19,4700
41,0780;2,8474;44,2500;2,7910;39,9000;21,1400;44,2500;39,9000;21,1400
43,0860;2,7765;45,1400;2,8460;37,6552;23,5500;45,1400;37,6552;23,5500
45,4640;2,6893;48,7400;2,6266;43,7483;23,7500;48,7400;43,7483;23,7500
47,1540;2,6385;46,9200;2,7159;38,9897;24,4300;46,9200;38,9897;24,4300
48,3540;2,5915;52,4000;2,4866;44,4310;26,1000;52,4000;44,4310;26,1000
50,2220;2,5211;53,0200;2,4126;43,6241;25,6000;53,0200;43,6241;25,6000
51,5740;2,4830;54,2600;2,3732;47,2517;26,7800;54,2600;47,2517;26,7800
52,8300;2,4208;55,8600;2,3316;47,5621;29,6700;55,8600;47,5621;29,6700
53,8340;2,3932;57,6900;2,2860;46,4276;30,7200;57,6900;46,4276;30,7200
54,6500;2,3645;57,7100;2,3489;47,7966;33,1700;57,7100;47,7966;33,1700
55,8220;2,3235;59,5600;2,2228;48,5138;32,2100;59,5600;48,5138;32,2100
56,6700;2,2974;59,6300;2,2117;49,2310;34,3100;59,6300;49,2310;34,3100
58,1460;2,2472;61,1500;2,1764;50,5034;35,3100;61,1500;50,5034;35,3100
58,5320;2,2323;61,3500;2,1660;51,3690;34,5700;61,3500;51,3690;34,5700
59,4180;2,2121;62,8500;2,0752;52,3448;33,7000;62,8500;52,3448;33,7000
60,2340;2,1695;64,0400;2,0224;52,7828;34,0500;64,0400;52,7828;34,0500
60,7660;2,1558;63,5400;2,0505;53,1897;35,8100;63,5400;53,1897;35,8100
61,0000;2,1473;64,6900;2,0447;53,7034;36,7300;64,6900;53,7034;36,7300
61,6360;2,1276;64,2000;2,0392;53,3207;35,6400;64,2000;53,3207;35,6400
61,9860;2,1073;65,0700;2,0133;52,8310;36,4900;65,0700;52,8310;36,4900
62,4940;2,0950;65,0800;2,0242;53,3000;37,6100;65,0800;53,3000;37,6100
62,6220;2,0998;65,3600;2,0137;53,7448;37,2300;65,3600;53,7448;37,2300
62,7140;2,0873;65,3800;1,9901;53,6448;36,2700;65,3800;53,6448;36,2700
54,5240;2,3625;55,0700;2,4015;47,3276;30,2800;55,0700;47,3276;30,2800
53,9220;2,3824;58,2400;2,2939;48,2000;31,9000;58,2400;48,2000;31,9000
54,3520;2,3637;58,0100;2,2532;48,6690;30,3200;58,0100;48,6690;30,3200
