train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
13,6700;4,1708;21,7800;3,6732;21,5931;11,2100;21,7800;21,5931;11,2100
30,9260;3,6918;34,5400;3,1965;31,7276;11,4000;34,5400;31,7276;11,4000
43,0353;3,3728;42,4100;2,9885;34,4931;12,1600;42,4100;34,4931;12,1600
50,8327;3,1665;44,8500;2,9142;41,3862;13,1100;44,8500;41,3862;13,1100
55,6240;3,0303;52,6200;2,6641;47,9379;12,3800;52,6200;47,9379;12,3800
58,7420;2,9347;54,8800;2,5741;47,0793;12,8600;54,8800;47,0793;12,8600
61,1527;2,8579;56,3900;2,4508;47,0448;13,4500;56,3900;47,0448;13,4500
63,5973;2,7835;58,2800;2,3954;47,8448;13,6500;58,2800;47,8448;13,6500
64,9060;2,7338;59,5800;2,4493;47,8000;13,3500;59,5800;47,8000;13,3500
66,2247;2,6847;62,4100;2,2691;50,7448;13,8400;62,4100;50,7448;13,8400
67,6500;2,6412;62,8400;2,2816;50,6276;15,2500;62,8400;50,6276;15,2500
68,7033;2,6042;63,7800;2,3010;50,6379;14,9600;63,7800;50,6379;14,9600
69,7873;2,5640;65,3100;2,1914;52,0448;15,4200;65,3100;52,0448;15,4200
70,8907;2,5253;65,7500;2,1641;52,5655;14,9600;65,7500;52,5655;14,9600
71,8527;2,4909;66,4800;2,0951;55,0862;17,1200;66,4800;55,0862;17,1200
72,5187;2,4654;67,7700;2,0433;55,4621;16,2100;67,7700;55,4621;16,2100
73,3127;2,4331;68,5800;2,0351;53,2931;17,5700;68,5800;53,2931;17,5700
74,2833;2,3988;69,6600;1,9589;55,6414;18,0700;69,6600;55,6414;18,0700
75,0167;2,3760;69,1600;1,9817;56,7069;18,5200;69,1600;56,7069;18,5200
75,6147;2,3443;70,8200;1,9708;56,8379;18,7800;70,8200;56,8379;18,7800
76,3613;2,3173;70,4100;1,9477;57,2966;19,8000;70,4100;57,2966;19,8000
76,9267;2,3001;71,6600;1,8969;57,4897;17,4100;71,6600;57,4897;17,4100
77,8787;2,2716;71,6300;1,8661;57,8138;19,9000;71,6300;57,8138;19,9000
77,9327;2,2632;71,8200;1,8661;58,6172;20,9300;71,8200;58,6172;20,9300
78,5920;2,2418;72,3000;1,8644;58,0241;20,7600;72,3000;58,0241;20,7600
78,9340;2,2225;72,8000;1,8514;59,7103;20,6800;72,8000;59,7103;20,6800
79,2620;2,2093;73,3400;1,8308;59,2172;20,3500;73,3400;59,2172;20,3500
79,5413;2,1976;73,3400;1,8154;58,9069;20,7600;73,3400;58,9069;20,7600
79,6787;2,1977;73,6800;1,8070;59,5034;20,7200;73,6800;59,5034;20,7200
79,9487;2,1884;73,4000;1,7902;59,1138;21,1600;73,4000;59,1138;21,1600
71,5553;2,4918;65,3000;2,1430;53,4517;15,7900;65,3000;53,4517;15,7900
71,0200;2,5082;66,5000;2,1344;55,5655;16,0000;66,5000;55,5655;16,0000
71,6027;2,4886;65,5700;2,1407;54,1034;16,7700;65,5700;54,1034;16,7700
71,8393;2,4776;66,4000;2,1352;52,5586;16,3100;66,4000;52,5586;16,3100
72,3313;2,4578;66,3600;2,1086;54,7517;15,3700;66,3600;54,7517;15,3700
72,8153;2,4452;66,7000;2,1299;53,6966;15,8700;66,7000;53,6966;15,8700
73,0500;2,4283;67,0200;2,0581;53,5828;18,2000;67,0200;53,5828;18,2000
73,5320;2,4186;68,1000;2,0108;54,6000;18,5000;68,1000;54,6000;18,5000
74,0780;2,3937;67,9700;2,0146;51,9690;18,5900;67,9700;51,9690;18,5900
74,3853;2,3821;69,2100;2,0143;57,3793;18,0100;69,2100;57,3793;18,0100
74,7647;2,3664;68,7200;1,9519;52,5862;19,1100;68,7200;52,5862;19,1100
75,3907;2,3451;70,1900;1,9301;54,9724;18,5900;70,1900;54,9724;18,5900
75,3380;2,3414;69,6800;1,9268;55,1448;18,4900;69,6800;55,1448;18,4900
75,8040;2,3303;68,6600;1,9523;54,9897;18,0400;68,6600;54,9897;18,0400
75,9907;2,3195;70,4100;1,9159;57,8897;19,5600;70,4100;57,8897;19,5600
76,4353;2,3009;71,3700;1,9278;57,5241;19,3600;71,3700;57,5241;19,3600
76,5207;2,2995;68,9100;1,9079;55,0690;19,4600;68,9100;55,0690;19,4600
77,1040;2,2775;70,7700;1,9288;57,4793;20,8800;70,7700;57,4793;20,8800
76,9387;2,2756;71,5500;1,8852;56,6276;19,9700;71,5500;56,6276;19,9700
77,6333;2,2571;71,3800;1,8527;57,4241;21,0100;71,3800;57,4241;21,0100
77,8647;2,2457;71,8000;1,8291;56,2897;20,9600;71,8000;56,2897;20,9600
78,0527;2,2354;72,6400;1,8237;58,6690;22,3700;72,6400;58,6690;22,3700
78,4587;2,2252;71,7700;1,8297;56,5931;21,4500;71,7700;56,5931;21,4500
78,6480;2,2113;71,7000;1,8061;57,2345;21,4300;71,7000;57,2345;21,4300
78,8413;2,2048;72,4900;1,7992;57,7586;21,7900;72,4900;57,7586;21,7900
79,1553;2,1980;73,2900;1,8105;59,1793;21,9100;73,2900;59,1793;21,9100
79,5480;2,1813;73,2400;1,8158;57,6276;22,9100;73,2400;57,6276;22,9100
79,8760;2,1665;71,9000;1,8387;56,1414;21,7200;71,9000;56,1414;21,7200
80,1180;2,1559;74,0500;1,7391;59,2207;22,9700;74,0500;59,2207;22,9700
80,4473;2,1428;74,5000;1,7539;58,3897;24,0700;74,5000;58,3897;24,0700
80,7147;2,1333;73,3800;1,7707;56,7069;23,1600;73,3800;56,7069;23,1600
81,0133;2,1277;74,7300;1,7352;58,6655;23,7900;74,7300;58,6655;23,7900
81,1733;2,1095;74,1800;1,7486;57,9379;23,7600;74,1800;57,9379;23,7600
81,5907;2,0989;74,4000;1,7267;57,7690;24,7300;74,4000;57,7690;24,7300
81,7307;2,0871;75,2800;1,7079;60,9483;24,1300;75,2800;60,9483;24,1300
82,0313;2,0788;75,1100;1,7319;58,4172;23,8400;75,1100;58,4172;23,8400
82,2087;2,0746;75,2300;1,6901;58,9655;25,8200;75,2300;58,9655;25,8200
82,5987;2,0590;75,4100;1,6771;60,8034;24,7800;75,4100;60,8034;24,7800
82,9033;2,0469;76,0700;1,6716;60,3690;26,5000;76,0700;60,3690;26,5000
83,0600;2,0359;76,4100;1,6446;60,5172;25,0400;76,4100;60,5172;25,0400
83,3660;2,0273;75,9300;1,6879;59,9103;25,7800;75,9300;59,9103;25,7800
83,5027;2,0174;76,1500;1,6479;60,3828;25,5100;76,1500;60,3828;25,5100
83,7520;2,0073;76,6000;1,6702;60,3310;26,5500;76,6000;60,3310;26,5500
84,0147;1,9976;76,5000;1,6649;60,4552;27,2700;76,5000;60,4552;27,2700
84,3180;1,9879;76,9000;1,6198;60,8897;26,6800;76,9000;60,8897;26,6800
84,5093;1,9805;77,0500;1,6253;60,5138;26,7500;77,0500;60,5138;26,7500
84,6467;1,9733;77,3500;1,5992;60,6793;26,5600;77,3500;60,6793;26,5600
85,1140;1,9539;77,2700;1,5971;61,5966;27,6900;77,2700;61,5966;27,6900
85,2733;1,9475;77,6800;1,5745;61,8310;27,1300;77,6800;61,8310;27,1300
85,3307;1,9419;77,6800;1,5877;61,8793;27,3700;77,6800;61,8793;27,3700
85,6500;1,9262;77,6700;1,5814;62,0207;26,5600;77,6700;62,0207;26,5600
85,5880;1,9280;78,1900;1,5666;62,1655;27,5400;78,1900;62,1655;27,5400
85,8327;1,9208;77,7600;1,5775;62,1862;27,4400;77,7600;62,1862;27,4400
86,0107;1,9129;77,8000;1,5732;61,8690;26,8900;77,8000;61,8690;26,8900
85,9787;1,9126;78,1100;1,5697;61,7207;27,4800;78,1100;61,7207;27,4800
86,1860;1,9083;78,3400;1,5641;61,6483;27,4600;78,3400;61,6483;27,4600
86,0980;1,9026;78,0400;1,5573;62,1448;27,2800;78,0400;62,1448;27,2800
86,1947;1,9080;78,1600;1,5743;62,0379;27,8800;78,1600;62,0379;27,8800
86,3173;1,9014;78,3100;1,5665;62,2241;27,9200;78,3100;62,2241;27,9200
86,2007;1,9017;78,1900;1,5605;62,4276;27,8000;78,1900;62,4276;27,8000
78,1267;2,2326;69,1500;1,9400;55,6345;20,9700;69,1500;55,6345;20,9700
77,3593;2,2582;70,0900;1,9552;55,8103;22,6100;70,0900;55,8103;22,6100
77,1907;2,2665;70,7400;1,8901;57,8655;20,3300;70,7400;57,8655;20,3300
77,3113;2,2618;69,8900;1,9364;55,6586;22,3000;69,8900;55,6586;22,3000
77,4240;2,2527;69,0500;1,9656;54,9759;20,0100;69,0500;54,9759;20,0100
77,6380;2,2457;72,6200;1,8291;57,1310;21,4900;72,6200;57,1310;21,4900
77,5307;2,2492;70,4800;1,9057;55,9517;21,0600;70,4800;55,9517;21,0600
77,7547;2,2436;71,7000;1,8868;58,1172;21,6700;71,7000;58,1172;21,6700
77,9427;2,2373;71,9200;1,9005;56,9414;20,4100;71,9200;56,9414;20,4100
78,1207;2,2329;71,0100;1,8764;54,9724;20,8100;71,0100;54,9724;20,8100
78,2593;2,2273;72,0000;1,8423;56,1828;20,3600;72,0000;56,1828;20,3600
78,4247;2,2216;68,5800;1,9634;54,3828;19,6200;68,5800;54,3828;19,6200
78,6967;2,2141;70,4600;1,8997;55,5276;20,2700;70,4600;55,5276;20,2700
78,6380;2,2104;72,1200;1,8264;56,0448;21,5600;72,1200;56,0448;21,5600
78,8700;2,2068;71,2900;1,8819;54,3414;21,8400;71,2900;54,3414;21,8400
79,0567;2,1954;70,9600;1,8872;55,2793;20,9000;70,9600;55,2793;20,9000
78,9280;2,1972;72,2200;1,8536;55,4931;20,3700;72,2200;55,4931;20,3700
79,2347;2,1922;71,3600;1,8681;54,0414;21,8200;71,3600;54,0414;21,8200
79,2160;2,1890;71,9200;1,8325;58,1552;21,6600;71,9200;58,1552;21,6600
79,3873;2,1800;71,6700;1,8870;56,6172;21,9200;71,6700;56,6172;21,9200
79,4293;2,1759;70,9500;1,8531;57,6448;22,5300;70,9500;57,6448;22,5300
79,7100;2,1724;71,6300;1,8705;58,1069;22,2400;71,6300;58,1069;22,2400
79,5367;2,1754;72,3400;1,8653;54,8379;20,6200;72,3400;54,8379;20,6200
79,7540;2,1649;71,7800;1,8240;55,9379;21,9800;71,7800;55,9379;21,9800
80,1080;2,1554;72,4000;1,8260;59,2552;21,5600;72,4000;59,2552;21,5600
80,1727;2,1526;72,6900;1,7956;58,1897;22,7600;72,6900;58,1897;22,7600
80,0260;2,1557;73,5900;1,7909;57,6793;21,3400;73,5900;57,6793;21,3400
80,2293;2,1506;71,4300;1,8646;55,7414;19,3400;71,4300;55,7414;19,3400
80,2213;2,1438;71,0000;1,8835;54,4724;20,5900;71,0000;54,4724;20,5900
