train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,1200;4,2900;10,6900;4,0235;10,7000;6,8900;10,6900;10,7000;6,8900
11,9240;3,9758;15,8300;3,8387;13,0138;7,2100;15,8300;13,0138;7,2100
18,2260;3,7043;22,8300;3,6998;24,8310;9,8100;22,8300;24,8310;9,8100
25,0260;3,4242;29,0600;3,3580;27,2724;12,4800;29,0600;27,2724;12,4800
30,3780;3,2107;30,0900;3,3476;29,7241;12,1100;30,0900;29,7241;12,1100
34,5380;3,0521;34,1400;3,1600;30,1276;15,3200;34,1400;30,1276;15,3200
38,2920;2,9167;41,9200;2,8074;37,3483;17,3700;41,9200;37,3483;17,3700
41,4160;2,8056;43,2000;2,7457;37,8552;19,3500;43,2000;37,8552;19,3500
43,6580;2,7202;43,4700;2,7281;35,1828;18,2900;43,4700;35,1828;18,2900
45,9560;2,6486;48,7300;2,5632;40,8276;22,3500;48,7300;40,8276;22,3500
47,8980;2,5773;50,2300;2,5651;41,4276;25,0000;50,2300;41,4276;25,0000
49,6500;2,5184;51,9900;2,4487;44,4414;24,7000;51,9900;44,4414;24,7000
51,4200;2,4568;53,1600;2,4199;42,6276;26,2700;53,1600;42,6276;26,2700
52,4960;2,4178;55,4300;2,2921;46,2345;24,8800;55,4300;46,2345;24,8800
54,0160;2,3690;56,1200;2,3206;46,2552;27,4100;56,1200;46,2552;27,4100
55,2280;2,3243;57,2200;2,2790;44,5517;30,1300;57,2200;44,5517;30,1300
55,9420;2,2959;59,1800;2,2091;47,7276;31,4200;59,1800;47,7276;31,4200
57,2780;2,2520;60,0300;2,1635;48,0310;30,6200;60,0300;48,0310;30,6200
58,1180;2,2253;60,0500;2,1694;48,6414;31,0100;60,0500;48,6414;31,0100
59,3040;2,1858;59,5500;2,1782;48,7310;31,5300;59,5500;48,7310;31,5300
60,1540;2,1548;61,4900;2,1202;49,6690;32,4500;61,4900;49,6690;32,4500
60,6300;2,1369;63,7200;2,0340;53,4414;32,9500;63,7200;53,4414;32,9500
61,8360;2,1040;62,1600;2,0842;51,0966;33,2400;62,1600;51,0966;33,2400
61,9000;2,0917;62,9700;2,0371;52,1345;31,9600;62,9700;52,1345;31,9600
62,1300;2,0806;65,5700;1,9777;52,9379;34,3500;65,5700;52,9379;34,3500
62,9840;2,0547;64,5900;1,9926;52,6345;34,1500;64,5900;52,6345;34,1500
63,5940;2,0402;65,6100;1,9652;52,0483;33,7200;65,6100;52,0483;33,7200
63,9900;2,0268;65,9700;1,9591;52,8069;34,3300;65,9700;52,8069;34,3300
63,8940;2,0230;65,8700;1,9599;52,8828;34,7900;65,8700;52,8828;34,7900
64,5120;2,0170;65,8500;1,9503;52,8931;34,2100;65,8500;52,8931;34,2100
55,4980;2,3049;56,5300;2,3200;46,2000;28,8300;56,5300;46,2000;28,8300
55,3080;2,3199;58,1100;2,2302;48,0138;29,9700;58,1100;48,0138;29,9700
56,1500;2,2964;57,2700;2,2740;45,5897;29,9700;57,2700;45,5897;29,9700
56,2600;2,2815;59,9200;2,2070;47,9552;32,1700;59,9200;47,9552;32,1700
57,2900;2,2508;58,7000;2,2108;49,1724;29,8800;58,7000;49,1724;29,8800
57,7240;2,2273;58,4100;2,2086;47,9379;32,5600;58,4100;47,9379;32,5600
58,1320;2,2198;61,0200;2,1398;48,5241;34,1200;61,0200;48,5241;34,1200
58,9440;2,1953;60,9600;2,1912;47,3138;35,7800;60,9600;47,3138;35,7800
59,7140;2,1699;62,8500;2,0683;50,4138;34,8200;62,8500;50,4138;34,8200
59,8320;2,1637;60,9700;2,1559;49,3207;34,6900;60,9700;49,3207;34,6900
60,4700;2,1460;63,4900;2,0567;48,2552;35,3800;63,4900;48,2552;35,3800
60,9760;2,1123;63,3700;2,0658;50,0724;35,4900;63,3700;50,0724;35,4900
61,4840;2,1051;63,6800;2,0455;50,8586;35,6000;63,6800;50,8586;35,6000
62,1780;2,0865;64,2400;2,0109;48,7448;34,7800;64,2400;48,7448;34,7800
62,7580;2,0647;64,1200;2,0608;52,6379;38,6500;64,1200;52,6379;38,6500
63,0500;2,0463;65,2300;2,0377;50,4207;39,5100;65,2300;50,4207;39,5100
63,2240;2,0408;65,1900;2,0046;52,1276;37,4400;65,1900;52,1276;37,4400
63,8660;2,0231;66,0800;1,9453;52,7586;36,1600;66,0800;52,7586;36,1600
63,8720;2,0179;66,6000;1,9692;52,4897;37,7600;66,6000;52,4897;37,7600
64,4720;1,9977;67,2900;1,9347;53,0000;40,8400;67,2900;53,0000;40,8400
64,8100;1,9873;67,4200;1,9318;52,3759;39,5000;67,4200;52,3759;39,5000
64,8700;1,9774;66,6900;1,9621;52,7931;40,3000;66,6900;52,7931;40,3000
65,7060;1,9602;68,2000;1,8956;54,0793;39,2500;68,2000;54,0793;39,2500
66,0540;1,9456;68,3000;1,8792;56,5345;39,3200;68,3000;56,5345;39,3200
66,7060;1,9213;69,3300;1,8858;54,2517;40,2200;69,3300;54,2517;40,2200
66,7400;1,9193;69,6400;1,8702;55,4448;43,1600;69,6400;55,4448;43,1600
67,1380;1,9062;69,1200;1,8701;53,9655;41,7300;69,1200;53,9655;41,7300
67,3960;1,8956;69,8800;1,8535;55,6517;43,2900;69,8800;55,6517;43,2900
67,9480;1,8768;70,9900;1,8017;54,9241;42,8800;70,9900;54,9241;42,8800
68,4960;1,8579;70,3400;1,8093;57,0345;41,9600;70,3400;57,0345;41,9600
68,5040;1,8604;71,8500;1,7783;57,4000;42,2100;71,8500;57,4000;42,2100
68,9260;1,8468;71,2400;1,7943;56,7034;44,1700;71,2400;56,7034;44,1700
69,1440;1,8368;71,9600;1,7665;56,6862;44,0900;71,9600;56,6862;44,0900
69,7240;1,8175;71,3800;1,7764;56,0310;43,5000;71,3800;56,0310;43,5000
69,8640;1,8081;72,2200;1,7588;56,6310;44,1900;72,2200;56,6310;44,1900
70,6120;1,7887;72,6500;1,7203;56,3621;44,3900;72,6500;56,3621;44,3900
70,3620;1,7924;72,8000;1,7349;58,6552;45,7700;72,8000;58,6552;45,7700
71,2480;1,7687;73,2800;1,7194;58,2655;46,2500;73,2800;58,2655;46,2500
71,1540;1,7643;73,3800;1,7140;58,6793;45,5600;73,3800;58,6793;45,5600
71,6020;1,7528;73,6900;1,7095;58,7000;46,7600;73,6900;58,7000;46,7600
72,0660;1,7370;73,9500;1,7174;58,9517;47,7500;73,9500;58,9517;47,7500
72,1460;1,7279;74,0200;1,6912;58,6897;45,8300;74,0200;58,6897;45,8300
72,6160;1,7190;74,0800;1,6872;59,3897;46,8600;74,0800;59,3897;46,8600
72,9800;1,7123;74,8100;1,6795;59,4310;46,9100;74,8100;59,4310;46,9100
72,9720;1,7043;75,1000;1,6758;58,2655;47,5300;75,1000;58,2655;47,5300
73,1760;1,7006;75,0100;1,6663;59,1172;47,8800;75,0100;59,1172;47,8800
73,4200;1,6981;74,7300;1,6747;58,8552;47,2000;74,7300;58,8552;47,2000
74,1680;1,6733;75,5600;1,6593;58,9310;48,5000;75,5600;58,9310;48,5000
73,6620;1,6718;75,6000;1,6463;60,5103;48,4100;75,6000;60,5103;48,4100
74,2760;1,6674;76,1400;1,6374;60,3207;48,2300;76,1400;60,3207;48,2300
74,3780;1,6544;76,0700;1,6388;59,9966;48,3500;76,0700;59,9966;48,3500
74,6640;1,6547;75,8700;1,6372;60,2897;49,6100;75,8700;60,2897;49,6100
75,1240;1,6431;76,1600;1,6368;60,3103;49,0000;76,1600;60,3103;49,0000
75,1360;1,6361;76,0900;1,6335;60,1034;49,4200;76,0900;60,1034;49,4200
74,9800;1,6394;76,2600;1,6348;60,1724;49,2900;76,2600;60,1724;49,2900
75,0380;1,6357;76,3900;1,6339;60,6379;49,6600;76,3900;60,6379;49,6600
75,1460;1,6353;76,4400;1,6280;60,1759;49,0300;76,4400;60,1759;49,0300
75,2400;1,6310;76,5300;1,6238;60,3552;49,2600;76,5300;60,3552;49,2600
74,8260;1,6397;76,5700;1,6151;60,8966;48,9000;76,5700;60,8966;48,9000
75,1920;1,6359;76,6700;1,6166;60,7207;49,2200;76,6700;60,7207;49,2200
67,6340;1,8880;68,5600;1,8856;53,2966;39,7500;68,5600;53,2966;39,7500
65,9980;1,9388;68,0900;1,8806;51,6828;39,2200;68,0900;51,6828;39,2200
65,8340;1,9446;68,8400;1,8727;54,8103;41,4700;68,8400;54,8103;41,4700
66,2820;1,9368;68,7000;1,8867;53,5931;42,7500;68,7000;53,5931;42,7500
66,4340;1,9258;69,4000;1,8340;56,8517;40,2000;69,4000;56,8517;40,2000
66,3080;1,9288;65,6600;1,9747;49,6724;39,2000;65,6600;49,6724;39,2000
66,1600;1,9266;68,6800;1,8748;53,1690;42,4700;68,6800;53,1690;42,4700
66,7980;1,9129;68,0800;1,8827;54,5655;42,7400;68,0800;54,5655;42,7400
66,9060;1,9132;68,9600;1,8542;55,1310;40,1700;68,9600;55,1310;40,1700
66,6440;1,9081;68,9200;1,8782;51,3897;42,6700;68,9200;51,3897;42,6700
