train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
55,4020;2,9201;72,5000;1,6478;57,7842;25,0300
55,1380;2,9700;72,6400;1,6418;59,1211;32,3700
54,2940;2,9160;72,0700;1,6501;60,3895;33,5000
58,3120;2,8316;72,2300;1,6490;60,2105;32,5000
58,2420;2,8557;72,9300;1,6295;60,5842;26,9500
58,2260;2,8311;74,5100;1,5847;61,6737;34,3300
55,1320;2,9188;72,9700;1,6319;59,7895;30,6800
56,4640;2,9335;73,7800;1,6018;61,1789;29,8200
56,9080;2,8458;73,3000;1,6183;59,1632;27,0900
55,8700;2,9092;72,9900;1,6312;59,8316;27,7400
56,3140;2,9092;74,3400;1,5999;60,9105;32,8200
59,7920;2,7913;73,9500;1,5997;60,3684;33,0800
58,8960;2,8311;73,4400;1,6106;61,5421;32,4800
54,1060;2,8775;73,3500;1,6221;60,1842;29,0200
56,4140;2,8959;74,8300;1,5932;63,2579;25,4000
58,0160;2,8827;75,1200;1,5589;61,6474;32,0300
56,5560;2,8834;74,8200;1,5690;61,6737;32,3900
55,6980;2,8812;73,9400;1,6207;62,1368;26,2500
59,8140;2,8375;75,5600;1,5567;63,2789;32,5300
61,9160;2,8031;74,8100;1,5824;60,7789;30,3000
58,5840;2,7711;75,3900;1,5505;62,4632;36,1600
57,7680;2,8783;74,7000;1,5994;61,8737;26,6000
60,2540;2,8027;75,3500;1,5661;60,8474;28,7500
61,5020;2,7399;76,3000;1,5336;61,7632;34,0200
59,5800;2,8212;75,2400;1,5660;60,6842;29,4000
61,3320;2,7694;76,5000;1,5268;62,6474;33,7300
61,8280;2,6690;75,6800;1,5420;63,2789;32,3000
63,2900;2,7211;76,5700;1,5219;61,5895;31,5500
63,0400;2,7315;76,7300;1,5183;62,1737;32,8000
61,0600;2,7471;76,6500;1,5189;60,0684;34,3500
64,6700;2,6625;76,4400;1,5196;62,8263;33,4600
62,4580;2,7625;76,5300;1,5240;62,6053;32,0600
62,2320;2,7323;77,3900;1,5103;64,0632;31,6100
61,9200;2,7430;77,1900;1,5002;63,1421;31,0500
63,6320;2,6651;77,4600;1,4903;63,7000;34,1400
63,4800;2,7734;76,8800;1,5101;63,6632;30,3600
63,2820;2,7427;76,8400;1,5136;63,2105;32,0300
64,7600;2,6820;77,8800;1,4787;64,2105;33,7300
65,0160;2,6251;77,9500;1,4801;65,2421;31,8500
65,3480;2,6568;78,3100;1,4603;65,1263;34,9300
65,2880;2,6519;77,8200;1,4744;63,9368;32,3500
