train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
65,8773;3,1287;75,8800;2,0110;64,9263;21,9900
63,5213;3,2174;74,3400;2,0314;62,6895;23,9300
67,2827;3,0792;74,8800;2,0013;63,0947;24,8200
66,6480;3,0904;74,7400;2,1532;62,3526;26,4800
67,5460;3,0752;75,2600;2,0843;63,3368;26,0100
66,3020;3,1030;74,1900;1,9988;63,2211;21,7900
65,6713;3,1111;75,9600;2,0899;64,4737;24,3800
66,3800;3,0871;74,6200;2,1566;63,5737;25,8000
68,2867;3,0665;75,5900;2,0429;65,4632;24,3000
66,1513;3,0916;73,4000;2,1368;60,9421;25,3400
66,1513;3,0926;76,6500;2,0091;64,6368;25,4200
67,4480;3,1001;75,5100;2,0575;65,7158;25,2700
64,1080;3,1322;75,8200;2,1181;62,7105;27,1400
67,2753;3,0546;74,5400;2,1200;62,5895;23,7400
65,7947;3,0950;75,1600;1,9789;63,8474;23,0600
64,2800;3,1583;76,2800;2,0276;65,7211;25,7800
66,8300;3,0642;75,0500;1,9628;63,5368;22,3700
66,3220;3,0563;75,6200;2,0041;64,1737;25,0300
66,5427;3,0755;74,9900;2,0265;64,4421;26,4000
68,7360;3,0314;75,2000;2,0797;63,6632;26,4300
66,9613;3,1045;75,8400;2,0999;63,8368;25,3300
66,3440;3,1042;75,4800;2,0995;61,9842;24,5000
66,3327;3,0872;74,3100;2,1123;63,1737;25,8300
67,9387;3,0470;75,9800;1,9937;63,8000;25,5900
66,5740;3,1020;75,0300;2,1207;62,6158;25,6800
65,2453;3,1066;75,2700;2,2305;64,7263;29,9100
69,3813;3,0214;76,6300;1,9567;65,0526;25,7800
68,3507;3,0346;75,1200;2,0415;63,8684;27,5400
66,7987;3,0725;74,9800;2,1252;63,3684;26,8200
67,9087;3,0237;75,6500;2,0751;63,1737;28,3100
66,5507;3,0364;76,4600;1,9987;64,5211;25,3300
66,8547;3,1157;75,9300;2,0140;65,9842;25,3500
68,2793;3,0679;75,9200;2,1098;64,1053;26,3000
69,6813;3,0059;75,7900;2,1028;63,9895;25,2600
70,1233;3,0175;75,6700;2,0930;65,1211;27,4400
67,1600;3,0637;77,2700;2,0244;64,8684;26,2000
66,6607;3,0483;76,3300;1,9703;64,5316;25,3000
68,9107;3,0202;75,6500;1,9055;64,9474;25,3100
69,0140;3,0372;76,1400;2,0695;64,1526;27,0100
67,2793;3,0460;75,5400;2,1572;65,0211;29,2400
66,5700;3,1076;75,5200;2,1351;64,7158;27,6400
66,9160;3,1065;75,1600;1,9347;66,1105;25,3000
69,7600;2,9960;76,4700;2,0935;63,4526;27,9000
68,2393;3,0237;76,1100;2,0150;66,0421;25,6600
67,5600;3,0554;76,4100;2,0871;64,0684;30,9200
68,6427;3,0204;77,1700;2,0707;66,9158;27,0600
69,1593;3,0321;76,7900;2,1078;66,1158;27,4000
66,5433;3,0978;77,0300;1,9345;64,7474;27,4900
69,1133;2,9849;76,4200;1,9852;64,5000;25,3200
68,7347;3,0512;76,7600;1,9022;66,4526;26,1300
69,6493;3,0155;76,7900;2,0377;64,7579;26,8500
69,1053;3,0136;76,9200;1,8801;65,1105;25,7100
67,3140;3,0949;77,6100;1,9498;66,4526;28,1900
68,7920;3,0160;77,0900;1,9495;63,1263;27,8500
68,0887;3,0213;76,9500;1,9400;62,3789;26,4400
68,1280;3,0568;76,8100;2,0026;65,3842;25,3500
67,7147;3,0683;77,2200;2,0144;66,1895;27,3700
69,2947;3,0087;77,3600;1,8382;65,8105;26,2900
70,5773;3,0188;77,2100;2,0404;69,4737;27,0400
69,7080;3,0359;77,7800;2,0333;66,2211;26,9300
69,5367;2,9873;76,7000;2,0026;66,6053;25,9600
70,6053;2,9511;76,5300;1,9942;65,4368;30,0300
70,1527;3,0201;78,1200;1,8965;66,0526;27,8500
69,9367;3,0276;76,8300;2,0143;66,6895;26,7800
71,5040;2,9500;76,8200;1,9589;66,2842;26,9000
68,5800;3,0407;76,8900;2,1230;65,0474;31,3100
70,7387;2,9698;77,9700;1,9105;66,8105;27,1100
69,7960;2,9678;77,4400;1,9435;66,8053;27,6900
69,6673;3,0045;77,6300;1,9165;65,5526;28,6100
70,4713;2,9628;77,8300;1,8161;65,3421;26,7100
71,1040;2,9722;77,8700;1,8581;66,1421;27,3600
70,3247;3,0342;77,9100;1,8503;66,3737;25,0000
70,7427;3,0007;77,0600;1,8582;65,2842;24,8000
69,8920;3,0431;77,7100;1,9989;66,7368;30,8100
70,4707;3,0025;78,2000;1,9260;67,6895;28,2600
70,8727;2,9805;77,7100;1,8636;67,8316;28,3100
70,8320;2,9723;77,9700;1,8449;66,1316;27,1700
72,0100;2,9679;77,7400;1,8946;66,3895;27,9300
71,8447;2,9373;76,9700;2,0297;66,3368;29,8800
70,8427;2,9645;78,0100;1,9304;65,7158;28,4300
71,8367;2,9662;77,4300;2,1359;65,5053;31,2800
71,2787;2,9831;77,4400;1,8844;66,8368;27,8400
72,4313;2,9290;78,5900;1,7765;65,5105;24,6600
70,7247;2,9790;78,5400;1,8669;66,5053;30,0000
69,3587;2,9988;78,7700;1,8349;67,3684;27,2400
71,4387;3,0189;78,6000;1,8210;69,3263;28,2700
71,4273;2,9785;78,0700;1,8967;65,7526;29,7300
72,5033;2,9309;78,2600;1,8790;67,1263;29,8200
70,6687;2,9702;78,0700;1,8836;67,1684;29,1400
70,6707;2,9641;78,6400;1,9234;65,8263;26,8900
73,3027;2,9322;78,7600;1,9096;67,6474;30,8800
71,4387;2,9850;78,4300;1,9504;67,5947;28,7200
73,0560;2,9012;79,3500;2,1546;66,4632;29,0000
73,1880;2,9487;78,8000;2,0143;67,1263;27,0700
71,1960;2,9979;78,3800;1,8470;67,9579;29,5400
71,7160;2,9819;78,8800;1,9194;65,7947;27,6800
71,4453;2,9596;78,2400;1,9020;66,4789;28,2300
72,9420;2,9248;78,7100;1,9882;65,9632;27,7700
71,8567;2,9543;79,0500;1,9492;67,7684;30,8900
72,1560;2,9305;78,6300;2,0192;66,4368;29,7900
71,9287;2,9663;78,3900;2,0544;67,3579;31,6700
74,1060;2,8811;78,8300;1,8250;67,0737;28,4800
73,1667;2,9220;79,2300;1,7876;67,4053;29,0100
73,5247;2,9064;79,3400;1,8908;68,3105;28,3600
73,3380;2,9118;79,5300;1,8525;68,0632;31,7700
73,6600;2,8925;78,8700;1,8676;67,4000;28,2800
76,9280;2,8077;78,9000;1,8413;67,2263;28,8300
75,3293;2,8605;79,7700;1,8215;67,6895;29,7600
73,6113;2,8893;79,4900;2,0122;68,1474;30,6700
72,8407;2,9445;78,9600;1,8756;67,9158;31,5200
73,2473;2,9443;79,1900;1,8673;68,0158;30,8500
73,2573;2,9252;80,0800;1,8510;68,7842;29,4500
74,9380;2,8884;79,9100;1,9819;69,3895;28,6800
74,5333;2,9021;78,9700;1,8489;68,3947;32,0000
73,1320;2,8974;80,1500;1,8515;68,6316;29,7700
75,2580;2,8658;79,6600;2,1995;68,0789;31,8200
73,9680;2,9220;79,9500;1,8187;66,9526;31,5300
73,2947;2,8894;80,4000;1,9429;69,0632;30,5200
71,5380;2,9653;79,6700;1,9435;68,1105;29,9300
74,7547;2,8725;79,8800;1,8019;68,6368;31,8400
76,2307;2,8067;79,7800;1,8989;68,7842;28,9400
75,1507;2,8650;80,2500;1,8557;69,6421;30,4600
74,7820;2,9383;79,7500;2,0218;68,4526;31,3300
75,3147;2,8720;80,1100;1,7749;68,7316;30,4500
73,4867;2,9826;79,8100;2,0473;69,8368;31,4300
74,8940;2,8742;80,3800;1,7513;69,3842;30,0000
74,1827;2,8516;80,5900;1,6940;68,8368;29,8900
73,8187;2,9046;80,7900;1,8080;68,9526;29,1800
74,1467;2,8829;80,4000;1,7668;67,2105;31,5700
75,5787;2,8615;80,5900;1,7725;69,1842;31,4900
72,0807;2,9444;80,3900;1,7774;69,1789;31,7900
74,6500;2,8615;80,3900;1,7608;69,1737;29,8400
74,5680;2,8835;80,1100;1,7427;69,6947;32,7200
73,6213;2,9022;80,2600;1,7849;70,1105;32,0500
76,0213;2,8496;80,9500;1,7831;70,6105;29,0800
75,8120;2,8745;80,5500;1,9326;70,4421;32,5400
73,5293;2,8932;81,0700;1,8297;70,9368;32,9300
73,7693;2,9137;80,5200;1,9597;70,4421;33,1500
75,8280;2,8370;80,5400;1,9352;69,1158;33,0100
76,3247;2,8269;80,5800;1,8068;69,9421;31,2900
73,8807;2,8858;80,7600;1,6915;69,0053;30,9200
74,7660;2,8460;81,0400;1,6858;69,1895;30,2600
74,8680;2,8559;80,4600;1,8566;68,7474;33,7500
77,0933;2,8375;80,9800;1,7461;68,9947;33,9800
76,9300;2,8350;80,7500;1,7706;69,3316;32,4100
73,9673;2,8854;80,7900;1,9458;69,5053;32,5600
75,7720;2,8443;80,7200;1,7159;70,0053;32,7000
77,2073;2,8036;81,3600;1,9295;70,3579;30,8900
75,9587;2,7965;81,2000;1,8804;69,5105;32,0400
75,1060;2,8839;81,4300;1,8504;70,3053;32,3900
76,4847;2,8119;81,0000;1,7840;69,4368;33,3800
75,8527;2,8702;81,4500;1,7370;70,4316;33,6200
