train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
62,9740;2,8929;77,5500;1,4973;64,4737;29,6100
61,4760;2,8438;78,3800;1,4797;65,0158;29,8700
64,6660;2,8322;77,8900;1,5052;64,2579;27,0000
62,9820;2,7837;78,1500;1,4764;65,8053;28,6800
61,3240;2,8629;78,5200;1,4973;65,3000;27,2700
66,8460;2,6717;78,1700;1,4962;64,2632;28,8400
64,7780;2,8692;78,1900;1,4937;65,1789;27,8600
64,7620;2,8279;78,2700;1,5021;65,5316;27,8500
65,5160;2,7344;78,7900;1,4394;65,7316;35,3000
66,7760;2,7912;78,5500;1,4838;64,2684;28,6400
65,4360;2,8285;78,3600;1,4805;65,0421;30,4200
63,2240;2,7858;78,9500;1,4580;64,6579;31,6600
62,7860;2,7987;78,8600;1,4887;65,5789;28,0900
65,3620;2,8154;79,2500;1,4690;64,8895;28,8400
68,4660;2,7431;79,0200;1,4641;65,1579;30,0800
66,2540;2,6730;79,5500;1,4324;66,2632;35,0700
64,6760;2,7939;79,5800;1,4422;65,9684;32,4000
64,1440;2,7809;79,3800;1,4640;66,3632;29,0600
65,5280;2,7403;79,1100;1,4914;66,0526;27,8600
66,8660;2,7603;79,4500;1,4530;66,3842;30,9900
68,1060;2,7386;79,7700;1,4552;66,6053;29,6500
65,5720;2,7103;79,2600;1,4647;66,4421;29,6200
69,3080;2,6453;79,7600;1,4430;66,2316;32,2700
68,8540;2,7190;79,7900;1,4518;66,1895;30,0200
70,3780;2,6501;79,7300;1,4553;66,5211;29,7300
64,7220;2,7802;80,0500;1,4477;66,2211;30,4000
72,8440;2,5946;80,0900;1,4281;66,6526;33,0900
69,1820;2,6708;80,0100;1,4374;66,4053;31,0000
65,3300;2,7854;79,8700;1,4535;66,5211;29,5500
61,9020;2,7673;79,8600;1,4407;66,6526;30,7000
64,7640;2,8476;80,0000;1,4397;66,6842;31,1100
68,9560;2,6885;79,8000;1,4553;66,5737;29,8300
66,9780;2,6800;79,8200;1,4598;66,6105;29,5400
68,6180;2,7092;79,8900;1,4452;66,5474;30,4100
55,6160;2,9580;68,4100;1,8565;53,0632;18,2900
58,3800;2,8973;72,1900;1,6535;61,1474;33,5400
54,4560;3,0703;69,7100;1,7526;60,1000;21,8200
54,9280;3,0499;71,8200;1,6675;60,2737;27,8300
53,5640;3,0354;71,4000;1,6946;59,3474;24,1000
52,1480;3,0866;71,1500;1,7228;58,2842;21,7900
58,5000;2,9180;73,0500;1,6209;58,3526;34,3800
56,9280;2,9618;73,1700;1,6155;60,6947;32,4800
59,7640;2,8998;72,6700;1,6470;60,1053;24,9400
55,9100;3,0290;69,4800;1,8477;54,7526;15,6500
54,9080;3,1047;73,0200;1,6558;59,1421;25,7100
59,6040;2,8166;72,2900;1,6367;60,4316;31,9600
58,0400;2,9796;73,0500;1,6352;58,6632;27,5500
55,2020;3,0032;72,9400;1,6554;59,6053;24,2400
58,5900;2,9522;73,3000;1,6027;60,9579;31,7800
58,4640;2,8589;73,2000;1,6133;61,7684;35,2500
58,3160;2,9407;72,1500;1,6465;56,8526;27,1500
58,1880;2,9135;73,7200;1,6141;59,6316;25,5900
60,6540;2,8535;72,4200;1,6711;59,8842;23,3600
57,3580;2,9548;73,7700;1,6026;58,4842;36,3500
58,7980;2,8956;73,0800;1,6420;59,9368;24,8900
54,7560;3,0722;71,9800;1,7113;61,2632;21,7500
59,2720;2,9150;74,1300;1,5873;58,3158;33,7400
53,1820;3,0473;72,2300;1,7278;59,0158;19,9200
53,1540;3,0523;73,5500;1,6610;60,7684;20,9400
57,0940;3,0150;73,1600;1,6149;60,5895;28,9000
56,5060;2,9792;74,3400;1,6290;61,7789;22,6000
60,6040;2,8787;74,6500;1,5724;60,1158;35,2300
57,1520;2,9066;71,8000;1,6802;58,6895;23,0200
56,7340;3,0171;72,4900;1,6897;60,3684;23,8900
60,3120;2,8743;74,2500;1,5945;60,4579;38,6700
61,3560;2,8385;73,7000;1,6127;61,8105;36,6100
59,6020;2,8882;74,4000;1,6154;58,6263;23,6900
58,1740;2,9212;74,3000;1,5900;60,8158;34,2100
58,0000;2,9449;75,6000;1,5463;62,0105;34,8600
59,5440;2,9138;73,7200;1,6105;58,8263;27,8700
56,3080;2,9452;74,5100;1,5711;62,3368;31,2600
60,6080;2,9268;74,9400;1,5692;60,6737;30,0400
59,5380;2,8847;74,3700;1,5800;59,2211;32,2000
59,5020;2,9909;73,5000;1,6304;62,2421;24,5900
62,0420;2,8459;75,8500;1,5274;63,2684;36,4500
56,2460;3,0240;73,9700;1,6144;59,1263;24,7900
62,6480;2,7379;75,2800;1,5741;61,9000;28,1400
56,9460;3,0252;75,3100;1,6082;61,0263;24,7300
60,2760;2,8993;75,6900;1,5476;61,6263;27,1200
59,4440;2,9171;75,9200;1,5555;63,1474;32,6200
57,7520;2,9662;74,5000;1,5813;61,3737;29,6200
60,6180;2,8574;75,0800;1,5679;60,1263;26,5300
63,9840;2,8391;75,0600;1,5865;60,7632;26,7900
58,5040;2,9267;74,0200;1,6306;60,0895;22,5700
58,1900;2,9216;75,8300;1,5668;61,8789;26,9700
63,3380;2,7982;75,1600;1,5703;62,2368;29,8100
58,4700;2,9200;74,9400;1,5683;61,9632;28,8300
61,2720;2,9050;75,1400;1,5587;60,4263;28,1400
