train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
66,2380;3,0763;76,2200;1,9491;66,1895;23,6000
64,8407;3,1073;74,5800;1,9871;67,0105;25,0400
65,9313;3,0701;74,8500;2,0044;64,2947;23,2600
66,5307;3,0637;73,6900;2,0500;64,1632;22,3600
66,9753;3,0324;74,6200;2,0647;63,0316;24,4500
64,5753;3,1063;73,9000;2,1285;62,8684;24,7600
65,3013;3,0958;74,7100;2,1482;62,8895;23,8500
66,2187;3,0500;74,1700;2,0518;65,1000;23,1600
66,5733;3,0691;74,9000;1,9306;63,7368;23,8100
66,0180;3,0842;75,0600;2,0592;64,0842;25,5500
65,8147;3,1065;74,8200;2,1501;62,9474;24,6800
66,1867;3,0815;73,9900;2,0176;62,7737;25,4700
65,2127;3,0651;75,0100;2,2427;63,7895;25,6100
64,1893;3,1331;74,8300;2,0304;64,8474;24,4900
67,0747;3,0370;74,6300;1,9876;66,1684;23,9700
68,2987;2,9667;74,3100;2,0868;61,9737;22,4400
66,0280;3,0318;76,3100;1,9135;63,4789;23,1800
67,3093;3,0034;75,3500;1,9927;65,2474;24,5100
67,9587;3,0158;76,5500;1,9449;64,1263;23,2800
65,1940;3,0577;75,4500;2,2517;64,2368;25,0300
66,5453;3,0341;76,3000;2,0062;64,9842;26,0600
67,7933;3,0401;76,1700;2,0787;65,8842;26,9000
67,0193;3,0105;75,2000;2,1057;66,6579;24,1900
65,8500;3,0754;75,1200;2,1573;65,5211;24,3400
66,7660;3,0516;74,7000;2,0250;65,4684;23,2600
66,2073;3,0780;75,0200;2,0983;64,1947;26,6300
65,5947;3,0686;76,6700;1,9233;67,2158;24,8400
66,4940;3,0640;75,5600;1,9647;63,9211;26,0000
65,3667;3,0763;75,7000;2,0072;65,8842;25,7400
67,4940;3,0218;75,1200;2,0798;66,6263;26,3200
68,4707;3,0167;76,3700;2,0200;65,3789;24,2000
65,6800;3,0655;76,2000;2,0402;66,2053;26,5400
67,4580;3,0261;77,0300;2,0137;65,6421;24,9900
66,9393;3,0237;76,3500;1,9064;65,3000;24,2400
66,4527;3,0643;76,3600;2,1197;68,1211;26,4400
67,1447;3,0219;75,6700;2,0505;63,6895;24,6700
66,0047;3,0756;76,9300;1,9982;67,6105;26,3000
66,7727;3,0270;74,8800;1,9776;65,5947;24,7900
67,5160;3,0042;76,3300;1,9628;68,3263;25,9000
67,6727;3,0165;76,4800;2,0660;64,9316;25,9600
67,2453;3,0360;76,9200;2,0767;66,2158;25,7000
68,5607;3,0129;76,2300;1,9591;66,0579;25,1700
