train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
38,5860;3,5431;77,5200;1,6647;65,1474;22,7600
41,0980;3,6056;77,4100;1,6137;64,7947;24,4300
47,4560;3,2836;77,5000;1,6619;65,4158;22,7000
45,4140;3,3369;77,6000;1,6760;65,1421;22,7000
40,5880;3,5227;65,0600;2,0056;53,6632;15,4400
38,3480;3,5943;67,9300;1,8667;57,0105;17,1000
38,8420;3,5705;66,6400;1,9084;54,3105;16,1100
39,8620;3,4817;67,8600;1,9439;56,8000;15,5800
33,7340;3,6792;67,2200;1,8285;55,7474;24,9100
39,9700;3,4894;63,3100;2,0189;48,7316;16,1200
39,5980;3,4957;70,0700;1,7461;56,7684;21,3100
35,2300;3,6189;68,9000;1,7766;54,6684;22,8800
33,1080;3,7260;67,4900;1,8909;56,0684;16,2200
35,9220;3,6267;70,1300;1,8127;57,6263;17,1000
38,8980;3,5316;66,4300;1,9753;55,3211;15,2000
38,9740;3,5348;64,9100;2,0018;52,0737;12,8800
32,2780;3,6559;66,5200;1,9485;53,1158;15,8700
36,2660;3,6023;67,3300;1,9642;55,9421;15,1600
40,8160;3,4712;68,2300;1,8294;55,7684;19,1100
41,5660;3,4614;67,5600;1,9306;54,1789;16,5300
40,4040;3,4798;69,1800;1,7702;54,9000;21,4800
36,6640;3,5721;69,7900;1,8351;56,8895;15,3200
37,4440;3,5346;69,7000;1,8399;59,4947;16,8600
44,3840;3,4713;68,9400;1,7843;57,4000;19,8000
38,8360;3,5132;69,8700;1,7926;56,8947;18,3900
37,8640;3,5513;65,4800;1,9831;55,1789;14,8400
37,0380;3,6346;69,3500;1,9292;57,7421;16,4300
36,2260;3,5545;67,4900;1,9882;55,5895;16,0800
37,8420;3,5379;69,6800;1,8664;57,3947;16,1400
39,9440;3,4533;69,3900;1,9841;56,7632;16,1800
41,2240;3,4918;68,1200;1,8497;53,8158;17,5200
40,4120;3,4989;69,8700;1,7505;55,9842;21,2600
35,1100;3,5265;72,3600;1,7081;58,7211;19,7500
38,2680;3,5409;70,0600;1,7509;58,5895;22,9800
35,6540;3,6045;70,8000;1,8302;58,8421;17,8800
42,3900;3,4793;69,8700;1,8596;57,8947;17,3800
37,5900;3,5137;71,5200;1,7439;60,7053;19,4500
37,6740;3,5126;70,2400;1,8366;58,9421;17,8800
40,4280;3,5175;71,3500;1,8372;59,6000;16,7800
33,7600;3,7217;71,7800;1,7983;58,7684;18,2600
44,3560;3,3910;71,6800;1,8295;59,6211;17,7300
35,0980;3,6324;72,5300;1,7076;59,9158;20,5100
39,9600;3,5267;70,0600;1,7974;57,0421;18,6200
38,2700;3,5810;72,4700;1,6738;60,2000;23,5400
44,2440;3,4665;71,8300;1,7269;60,3316;18,9200
37,0160;3,5701;72,1700;1,6772;62,1526;23,2600
41,1260;3,4413;68,9600;1,8399;57,5737;19,8600
31,9320;3,6960;72,1700;1,6818;57,4105;23,1600
33,9240;3,5607;72,2400;1,6639;60,2368;25,5600
41,4280;3,4477;71,0700;1,8002;57,9842;17,4000
38,2040;3,4765;69,3600;2,0231;57,8789;15,1600
43,0260;3,4845;72,7400;1,7929;59,8789;17,9500
38,0300;3,5258;72,4100;1,7674;60,0789;16,9700
41,4400;3,4369;70,8500;1,8577;58,4158;18,2800
36,0140;3,6232;71,1200;1,8918;58,1105;17,9600
38,2860;3,5617;70,5500;1,9865;58,0053;15,7600
45,4500;3,4545;71,0900;1,8102;57,8947;17,5000
37,7220;3,5921;72,6700;1,7541;60,2737;17,6100
41,2280;3,4665;70,0400;1,9000;59,5947;17,9100
45,5100;3,3427;68,0800;1,9617;55,5474;16,4000
44,7500;3,3490;71,4700;1,8071;57,2474;16,8900
41,9220;3,4517;72,4500;1,7283;58,5789;19,7800
41,2500;3,4477;73,0200;1,7642;61,1105;16,5800
37,9120;3,5776;69,8900;1,9088;58,6789;17,1700
40,3720;3,4938;71,7800;1,7288;60,2947;20,8200
35,3800;3,5972;71,0200;2,0072;59,5632;14,3300
37,9500;3,6084;70,8900;1,8310;57,8579;16,4800
41,9560;3,4167;73,1500;1,6692;60,3316;22,5800
42,1240;3,4742;72,6600;1,7640;59,3053;18,0200
42,3320;3,4506;72,9100;1,7673;60,5579;17,4500
34,8980;3,6513;72,5600;1,8477;59,2474;16,2700
43,2360;3,3990;72,9100;1,6800;61,3789;21,1900
44,3720;3,4494;72,1400;1,9899;59,2947;15,3400
37,7880;3,5452;72,8400;1,7825;60,0789;17,7600
40,4000;3,4920;73,0900;1,8688;61,6684;18,1200
43,3740;3,3871;74,0400;1,6342;61,4474;25,5400
35,4540;3,6008;68,7200;2,0360;59,4421;16,7600
38,5020;3,5481;72,5300;1,7743;61,3211;19,3900
40,4120;3,4532;72,7300;1,8738;63,0842;16,8300
47,9680;3,3463;74,4000;1,6484;63,2737;21,6300
40,3660;3,4776;70,1600;1,8123;60,2474;18,7700
44,7880;3,3521;69,7100;1,8402;57,6000;17,7400
43,4360;3,4898;71,3500;1,8951;59,0105;18,0400
44,6460;3,4030;73,1700;1,6997;61,2895;20,8400
37,1840;3,6472;69,9000;1,9883;57,9368;17,4500
42,8560;3,4113;73,5200;1,8610;59,6895;18,5900
37,4780;3,6359;72,8100;1,9033;61,7947;18,8300
46,7400;3,2583;74,2100;1,7392;60,8895;18,9800
41,9280;3,4742;74,0200;1,7229;60,2105;19,6600
46,1720;3,3748;74,1900;1,6662;61,7000;20,6300
43,2240;3,4335;74,1500;1,6853;62,2105;20,4600
41,1120;3,4457;74,8600;1,6470;61,2895;22,1000
49,5580;3,2712;75,3400;1,8263;62,0789;19,3700
41,1060;3,4706;74,4200;1,7091;62,3105;19,4200
42,2900;3,4125;75,4500;1,7076;62,4789;18,7100
48,9260;3,3456;73,8500;1,6773;60,7211;22,0000
47,7440;3,2601;73,6600;1,6648;59,7737;21,9700
38,1780;3,5668;74,2500;1,6874;62,8632;21,6900
43,4860;3,4472;75,4800;1,6513;62,5842;21,4700
42,1120;3,4690;75,6700;1,7333;60,7053;18,5000
43,2000;3,4199;75,2400;1,6042;60,9263;23,6500
38,4680;3,4941;74,5300;1,7638;61,3947;19,2700
41,2900;3,5141;74,6500;1,8209;62,7421;20,5300
45,8300;3,3141;76,2800;1,5660;64,4474;24,4900
43,0340;3,4518;74,1600;1,8377;61,7684;17,6800
42,5980;3,4742;75,8600;1,6371;63,4789;21,4700
48,2700;3,3230;74,8300;1,6045;62,7684;26,2600
43,1840;3,5001;75,1500;1,6790;61,7579;21,0800
46,7880;3,3494;75,9700;1,5910;63,0684;23,6700
42,0560;3,4323;75,9800;1,6428;65,0579;21,3500
43,9720;3,4386;75,6500;1,6881;62,7474;21,2000
42,7080;3,4942;76,9300;1,6579;63,2737;22,2000
45,3900;3,3828;76,9600;1,7105;64,5526;20,9900
43,4920;3,4009;76,0000;1,7414;65,7947;20,3500
46,1120;3,4050;75,8400;1,5737;63,6579;26,8200
43,2020;3,3208;76,9100;1,5740;64,4842;23,6900
43,1180;3,3447;76,2700;1,5840;65,6053;23,5300
46,8780;3,2399;76,1700;1,7217;63,1105;20,2900
44,6520;3,3505;75,3600;1,6761;62,5947;19,8700
41,0540;3,5256;75,1600;1,9356;63,6263;20,6400
44,9280;3,3587;76,1100;1,5965;61,7263;24,8300
48,8820;3,2629;76,3800;1,7011;65,3263;21,8400
39,9940;3,5356;76,7400;1,5741;65,9737;24,3800
43,6480;3,4084;76,9100;1,6504;63,4158;21,7500
41,2280;3,4941;77,4100;1,6708;63,4474;22,0600
40,4840;3,4215;76,6600;1,6591;63,9474;21,7100
43,4360;3,3868;77,0000;1,6405;63,7684;21,7900
42,4260;3,4609;76,7800;1,6987;63,0000;21,2100
44,0320;3,3697;75,8800;1,6989;62,0842;21,2600
49,4180;3,1824;77,3200;1,5746;64,8842;23,7600
49,2800;3,3307;77,3900;1,5127;62,1053;28,5900
38,6520;3,4590;76,4500;1,7567;64,2947;22,3400
49,5140;3,2381;77,3100;1,6751;64,0842;20,2400
44,6300;3,2677;76,7500;1,6665;64,1895;22,4200
41,2220;3,4336;77,4300;1,6143;65,5158;24,7800
46,0180;3,2518;78,1400;1,5574;64,4474;24,6200
50,4160;3,1855;77,3000;1,5796;64,2105;24,6300
47,2940;3,2804;77,8000;1,6671;64,7632;23,5100
47,3060;3,2897;76,8800;1,6315;64,0053;23,5700
45,4440;3,4553;78,0000;1,8780;64,7053;24,1500
42,4940;3,3736;77,8100;1,5792;65,7684;25,0400
41,9300;3,4014;78,6000;1,6088;65,8895;23,8100
47,0560;3,2351;78,7300;1,5946;65,7526;24,6000
51,4340;3,1696;78,1300;1,6613;66,2368;24,3100
46,9480;3,2544;78,4900;1,5296;67,8263;25,9000
52,3860;3,2170;78,7600;1,5218;65,2263;24,8800
53,6080;3,1325;78,6400;1,6072;64,7000;23,5500
44,1000;3,3704;79,2200;1,5455;65,8789;24,9500
51,8600;3,2731;78,5900;1,6372;67,0368;22,9300
52,2980;3,3142;78,6600;1,6431;65,4368;23,2600
50,6800;3,2745;78,4100;1,5469;65,6263;26,0200
55,7180;3,1320;78,6700;1,6052;67,0158;23,6400
45,7020;3,4056;79,3700;1,6649;66,6105;23,6400
45,0080;3,3138;78,9500;1,6686;65,6895;24,2400
50,4380;3,2789;78,9900;1,6052;64,6895;25,2600
41,3420;3,3950;79,2700;1,7960;66,2000;24,2100
46,3520;3,3291;79,1600;1,7209;65,9474;23,4400
46,8160;3,3082;79,1700;1,6398;65,3579;26,5500
52,0880;3,1897;78,8300;1,5713;65,3421;26,4900
40,3820;3,3049;79,5300;1,6035;67,9211;23,5800
50,0400;3,3482;79,5800;1,5008;67,2053;26,1200
50,4660;3,2294;79,8800;1,5538;66,7895;25,2400
46,3440;3,3226;79,1800;1,8667;66,7316;23,9700
51,9800;3,1908;79,6900;1,4869;67,5316;26,9100
49,0520;3,2371;79,4100;1,6300;67,6842;25,2300
54,2980;3,1160;79,9000;1,6120;66,6474;25,6500
48,4680;3,3245;79,6800;1,7183;67,6526;24,1200
55,2960;3,1915;80,2000;1,5318;66,9684;24,9600
52,5780;3,1277;80,2100;1,5940;66,6474;25,5400
44,6280;3,3371;79,9500;1,6112;67,3684;26,4000
42,6260;3,3069;79,5400;1,6892;66,0474;25,0200
54,5280;3,0572;79,8800;1,4698;66,9632;28,5400
42,5880;3,4058;79,8200;1,6785;67,3526;24,4800
42,1020;3,3118;80,0200;1,6197;66,5368;26,4200
40,6020;3,4897;79,8800;1,5402;67,3789;26,1000
46,8080;3,2809;79,8600;1,6162;67,4368;24,7200
40,4600;3,3873;79,8600;1,5486;67,5947;26,5500
43,3980;3,4421;80,1100;1,7509;68,1579;25,6200
44,9500;3,3598;80,3200;1,6990;68,0526;24,9600
47,6920;3,2618;79,9900;1,6032;67,3526;25,1600
51,3420;3,2433;80,0000;1,6200;67,9158;25,4400
50,5120;3,1721;80,1900;1,6438;67,5000;24,8100
49,1660;3,2441;80,1200;1,4884;67,5895;27,9500
48,6340;3,2205;80,3400;1,6481;67,8053;27,5200
54,1980;3,1903;80,1500;1,6049;66,9000;26,2500
50,3760;3,1903;80,3300;1,6399;67,2895;26,6900
54,7980;3,1181;80,2500;1,4747;67,9579;27,7500
52,5580;3,1380;80,1600;1,5788;67,8105;26,3000
52,4680;3,1877;80,3700;1,4639;67,6842;28,0500
56,3780;3,1698;80,2500;1,6296;67,9000;27,7300
56,4400;3,1057;80,1700;1,5874;67,4263;26,3500
44,0700;3,3405;80,5000;1,5029;67,0947;27,1000
48,9760;3,2176;80,4700;1,6079;67,2789;26,2800
45,4780;3,3722;80,2300;1,6630;67,3684;26,9100
53,1460;3,1760;80,1400;1,6439;67,8000;26,5600
43,9340;3,4027;80,2200;1,6416;68,0368;25,8000
51,2420;3,1672;80,3900;1,6121;67,4895;26,0000
48,2260;3,1753;80,4500;1,6438;67,9000;27,6900
44,9380;3,3667;80,2900;1,5970;67,7105;25,8500
50,7900;3,3000;80,2400;1,6295;67,9158;27,2600
47,4380;3,2812;80,5600;1,6590;67,7158;28,2100
56,0440;3,0961;80,2200;1,4635;67,6158;28,5800
60,8360;2,9742;80,2800;1,6116;67,5053;26,0100
45,5640;3,2005;80,3200;1,4839;67,6105;28,0100
