train_accuracy;train_loss;valid_accuracy;valid_loss
4,6600;4,4571;6,2000;4,4537
8,0620;4,2270;12,2200;3,9068
10,0380;4,1529;13,5400;3,8670
12,8380;4,0393;19,3700;3,5572
13,9700;4,0054;22,6500;3,4962
17,4580;3,8546;25,4800;3,4542
20,1480;3,7693;28,9500;3,2204
21,9620;3,6799;26,7800;3,9896
23,5280;3,6437;36,7200;2,8828
27,4480;3,5202;42,7000;2,6279
31,2880;3,3657;45,2400;2,5523
30,3520;3,4133;45,1400;2,5527
21,9260;3,7417;30,8000;3,2164
25,0840;3,5837;32,9100;3,1901
24,6640;3,6067;38,0200;2,8413
27,9280;3,4863;44,2300;2,6225
33,6220;3,3149;43,4800;2,6093
33,5260;3,3172;46,9100;2,4996
33,5220;3,3067;45,8000;2,6859
34,5900;3,2863;48,9800;2,4435
35,1900;3,2514;49,9500;2,7003
38,3200;3,1501;55,1300;2,2391
39,6780;3,1186;46,8900;2,5176
39,0880;3,1454;56,1500;2,1571
41,5380;3,0149;57,8700;2,1260
40,4640;3,0961;57,7600;2,1453
46,5000;2,8574;61,1600;1,9878
44,6200;2,9390;62,2200;1,9723
47,6600;2,8594;64,8500;1,8860
50,2940;2,7557;64,9300;1,8797
47,6360;2,8473;65,7000;1,8364
49,1040;2,8314;66,7600;1,8147
47,8360;2,8749;66,7100;1,8365
52,8220;2,7117;66,3200;1,8386
49,7160;2,7929;67,7800;1,8020
50,9080;2,7735;67,8900;1,7986
41,0860;3,0790;55,6200;2,2269
39,5080;3,1172;50,7300;2,3784
41,3580;3,0624;55,5400;2,2619
42,9280;3,0115;21,6100;12,2049
43,9240;2,9823;56,1500;2,1958
40,9520;3,0425;55,5400;2,2106
45,7000;2,9596;57,7700;2,1433
44,7000;2,9668;61,4200;1,9968
48,1700;2,8735;59,3800;2,0642
46,9160;2,8757;60,8300;2,0334
47,9300;2,8877;61,2400;2,0934
49,8720;2,7682;64,0300;1,9152
48,2440;2,8701;64,1400;1,9274
48,0660;2,8398;57,5700;2,1424
48,0520;2,8670;66,0000;1,8529
48,8660;2,8353;66,8400;1,8240
50,0980;2,8287;66,9000;1,8110
49,4100;2,7936;67,2400;1,8195
51,9200;2,7386;68,9800;1,7614
52,4420;2,7038;68,9800;1,7419
50,5720;2,8122;65,3200;1,8938
54,0640;2,6506;69,4400;1,7441
51,3760;2,8051;68,5900;1,7441
53,4960;2,6915;68,6500;1,7551
58,1740;2,5337;69,9100;1,7109
56,7740;2,5721;72,0200;1,6451
58,4680;2,5268;71,9400;1,6582
56,3080;2,6641;71,3100;1,7030
55,9900;2,6323;71,6000;1,7045
59,0480;2,5338;71,0800;1,6904
61,2800;2,4904;71,7400;1,6820
59,9360;2,4992;74,1900;1,5825
57,7780;2,5392;72,2400;1,6611
56,5860;2,6627;74,5500;1,5770
59,3180;2,5066;74,3000;1,6013
56,2160;2,6457;70,8400;1,7282
62,9260;2,4232;75,2200;1,5742
65,1320;2,2866;75,0200;1,5708
61,6020;2,5359;74,8300;1,5965
60,1760;2,4792;75,4500;1,5589
63,3600;2,4202;76,0600;1,5510
63,5160;2,3986;76,3000;1,5327
66,2920;2,3192;75,8200;1,5605
65,2820;2,3958;75,5700;1,5615
60,2640;2,5379;75,7200;1,5389
63,7100;2,4065;76,0700;1,5425
64,9960;2,3754;75,7900;1,5477
61,7240;2,4905;76,0300;1,5680
54,6620;2,6550;66,9100;1,8260
54,0380;2,6661;61,3000;2,0204
51,2460;2,7529;65,4400;1,8946
51,0580;2,7442;63,8200;1,9417
49,7400;2,8067;67,5500;1,9007
