train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,4020;4,2705;11,1100;3,9692;10,2241;7,4300;11,1100;10,2241;7,4300
11,5820;3,9870;15,5400;3,8319;14,3138;8,4300;15,5400;14,3138;8,4300
16,5320;3,7545;20,7500;3,8344;20,4241;10,2900;20,7500;20,4241;10,2900
21,2220;3,5500;25,0900;3,3995;24,3828;10,7700;25,0900;24,3828;10,7700
24,6760;3,3899;31,7100;3,0775;31,6655;12,3000;31,7100;31,6655;12,3000
28,6720;3,2431;37,6000;2,8693;35,4345;14,5900;37,6000;35,4345;14,5900
30,9680;3,1430;36,0800;3,0310;34,2793;17,5500;36,0800;34,2793;17,5500
33,7440;3,0335;40,9400;2,7703;37,2034;15,4700;40,9400;37,2034;15,4700
36,0260;2,9450;45,1100;2,6158;40,2586;19,3800;45,1100;40,2586;19,3800
38,1320;2,8727;48,7000;2,5579;42,0276;22,4500;48,7000;42,0276;22,4500
39,8640;2,8069;50,4600;2,4858;43,5103;22,5300;50,4600;43,5103;22,5300
41,5440;2,7432;51,9200;2,3882;44,5586;22,0900;51,9200;44,5586;22,0900
43,4220;2,6833;54,3300;2,3487;42,6448;25,1300;54,3300;42,6448;25,1300
44,3820;2,6412;56,8000;2,2963;48,5931;28,7500;56,8000;48,5931;28,7500
45,7660;2,5931;55,9100;2,3427;46,4207;28,1900;55,9100;46,4207;28,1900
47,3000;2,5404;59,0100;2,2147;49,8759;30,1300;59,0100;49,8759;30,1300
48,4000;2,5035;59,0700;2,1861;48,4103;27,9400;59,0700;48,4103;27,9400
49,7900;2,4641;60,6000;2,1806;50,3414;31,8000;60,6000;50,3414;31,8000
50,7320;2,4261;60,6300;2,1531;50,5862;31,9700;60,6300;50,5862;31,9700
51,8060;2,3896;61,4400;2,1257;51,0724;32,2700;61,4400;51,0724;32,2700
52,4080;2,3637;61,4700;2,1373;50,3345;33,8600;61,4700;50,3345;33,8600
53,5780;2,3302;63,4400;2,0562;52,4379;34,7000;63,4400;52,4379;34,7000
54,8240;2,2922;65,0300;2,0089;53,3552;34,8600;65,0300;53,3552;34,8600
55,2260;2,2737;65,5000;1,9983;53,4828;35,7200;65,5000;53,4828;35,7200
55,9260;2,2524;65,9300;2,0067;54,5103;36,8700;65,9300;54,5103;36,8700
56,4200;2,2310;66,6200;1,9765;53,9724;36,0500;66,6200;53,9724;36,0500
57,1100;2,2153;66,6400;1,9790;54,8241;37,1300;66,6400;54,8241;37,1300
57,2500;2,2088;66,5800;1,9669;55,1517;37,1100;66,5800;55,1517;37,1100
57,7800;2,1952;67,0000;1,9566;55,0828;37,1100;67,0000;55,0828;37,1100
58,1940;2,1828;67,0100;1,9559;55,1897;37,1800;67,0100;55,1897;37,1800
48,4680;2,5033;58,0400;2,2913;45,5828;31,5100;58,0400;45,5828;31,5100
47,7660;2,5202;56,9600;2,2756;45,6207;29,7000;56,9600;45,6207;29,7000
48,5920;2,4953;56,4700;2,3089;46,3517;28,5100;56,4700;46,3517;28,5100
49,0040;2,4719;59,4000;2,2281;48,7138;31,1700;59,4000;48,7138;31,1700
50,0620;2,4436;60,4100;2,1714;48,7207;31,6100;60,4100;48,7207;31,6100
51,1980;2,4170;62,2700;2,1485;45,8621;33,7900;62,2700;45,8621;33,7900
51,8020;2,3899;61,7400;2,1272;48,7379;33,2000;61,7400;48,7379;33,2000
52,6300;2,3630;62,3200;2,0954;49,3345;33,4200;62,3200;49,3345;33,4200
53,3200;2,3397;63,6500;2,0798;49,6345;35,9800;63,6500;49,6345;35,9800
53,7080;2,3222;64,4300;2,0486;50,0310;36,1100;64,4300;50,0310;36,1100
54,4920;2,2925;63,7800;2,0505;52,2276;36,8900;63,7800;52,2276;36,8900
55,0620;2,2810;65,0700;2,0345;51,1138;37,4200;65,0700;51,1138;37,4200
55,6200;2,2557;65,7300;2,0041;52,6586;38,3500;65,7300;52,6586;38,3500
56,2400;2,2388;65,4200;2,0329;54,1517;38,9300;65,4200;54,1517;38,9300
56,5580;2,2211;65,7600;2,0012;52,2552;38,8300;65,7600;52,2552;38,8300
57,3740;2,1944;65,0100;2,0159;52,8966;38,1300;65,0100;52,8966;38,1300
57,5960;2,1882;68,1800;1,9317;53,3862;40,5200;68,1800;53,3862;40,5200
58,7640;2,1545;66,8500;1,9608;51,6586;37,9700;66,8500;51,6586;37,9700
59,3040;2,1370;68,4300;1,9166;55,2690;41,4300;68,4300;55,2690;41,4300
59,8760;2,1220;68,0200;1,9564;55,8483;41,8900;68,0200;55,8483;41,8900
60,3240;2,0976;69,7700;1,9094;55,9276;43,0800;69,7700;55,9276;43,0800
60,4820;2,0937;68,5700;1,9248;57,0966;40,7400;68,5700;57,0966;40,7400
61,7740;2,0595;70,3100;1,8784;56,2207;43,2100;70,3100;56,2207;43,2100
62,0000;2,0509;70,0700;1,8904;53,9207;43,9900;70,0700;53,9207;43,9900
62,2480;2,0358;69,4000;1,9046;54,8793;43,1200;69,4000;54,8793;43,1200
63,0040;2,0149;70,1800;1,8853;56,2241;45,6600;70,1800;56,2241;45,6600
63,4380;2,0008;71,2300;1,8494;55,9414;44,9800;71,2300;55,9414;44,9800
64,1820;1,9829;70,9100;1,8842;55,4793;45,7500;70,9100;55,4793;45,7500
64,4040;1,9698;71,2100;1,8739;57,3448;47,2000;71,2100;57,3448;47,2000
64,8580;1,9542;71,5600;1,8223;57,3862;45,0900;71,5600;57,3862;45,0900
65,0420;1,9497;71,8300;1,8233;57,4862;45,4000;71,8300;57,4862;45,4000
65,4940;1,9339;71,4600;1,8134;55,7276;45,4000;71,4600;55,7276;45,4000
66,3220;1,9090;71,6600;1,8021;57,5172;46,7400;71,6600;57,5172;46,7400
66,5060;1,9025;73,0900;1,7608;58,9897;47,7000;73,0900;58,9897;47,7000
67,0080;1,8856;73,5500;1,7663;58,8241;47,2500;73,5500;58,8241;47,2500
67,5980;1,8727;72,6600;1,7686;57,9138;47,2600;72,6600;57,9138;47,2600
67,9240;1,8602;74,2100;1,7434;58,7793;48,2000;74,2100;58,7793;48,2000
68,3860;1,8490;73,8100;1,7513;59,5690;49,2900;73,8100;59,5690;49,2900
68,8480;1,8332;74,1300;1,7647;59,5069;48,8200;74,1300;59,5069;48,8200
69,6380;1,8093;73,8300;1,7453;59,3897;48,9100;73,8300;59,3897;48,9100
70,9320;1,7796;73,4700;1,7463;58,5138;49,5700;73,4700;58,5138;49,5700
71,0300;1,7691;74,5200;1,7293;59,3103;49,5700;74,5200;59,3103;49,5700
71,5280;1,7542;74,5600;1,7429;59,9828;50,3200;74,5600;59,9828;50,3200
71,8540;1,7397;74,6100;1,7183;58,7586;49,6600;74,6100;58,7586;49,6600
72,4040;1,7281;74,8900;1,7036;60,5586;49,6800;74,8900;60,5586;49,6800
73,0560;1,7148;75,1200;1,7115;60,6793;50,8300;75,1200;60,6793;50,8300
73,2380;1,7027;75,2000;1,7023;60,4207;51,2600;75,2000;60,4207;51,2600
73,6040;1,6923;75,3300;1,6915;60,0931;50,5000;75,3300;60,0931;50,5000
74,0460;1,6758;75,2300;1,7033;60,6655;50,9700;75,2300;60,6655;50,9700
74,5960;1,6658;75,6400;1,6954;60,8724;51,7100;75,6400;60,8724;51,7100
73,5340;1,6914;75,9300;1,6857;60,7241;51,7400;75,9300;60,7241;51,7400
73,8820;1,6852;75,7900;1,6880;61,5345;52,4300;75,7900;61,5345;52,4300
74,1640;1,6796;76,2200;1,6782;61,2448;51,8900;76,2200;61,2448;51,8900
73,8820;1,6805;75,8700;1,6856;61,3897;53,1200;75,8700;61,3897;53,1200
74,1740;1,6756;76,1900;1,6806;61,7379;52,6700;76,1900;61,7379;52,6700
74,1980;1,6706;76,3200;1,6783;61,4000;52,5300;76,3200;61,4000;52,5300
74,5080;1,6649;76,4100;1,6763;61,8034;52,6300;76,4100;61,8034;52,6300
74,7020;1,6614;76,4400;1,6699;61,6276;52,1700;76,4400;61,6276;52,1700
74,5120;1,6628;76,3500;1,6674;61,5966;51,8400;76,3500;61,5966;51,8400
74,5680;1,6582;76,4600;1,6777;61,6517;52,8200;76,4600;61,6517;52,8200
63,8260;1,9917;68,6900;1,9164;53,7966;43,0100;68,6900;53,7966;43,0100
