train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,4280;4,2728;10,2400;4,0636;10,3966;7,4800;10,2400;10,3966;7,4800
11,1500;3,9982;15,7900;3,8440;15,5414;9,3000;15,7900;15,5414;9,3000
16,2260;3,7644;21,6300;3,5201;23,8966;9,6100;21,6300;23,8966;9,6100
21,0480;3,5575;27,3000;3,3594;24,1931;11,6300;27,3000;24,1931;11,6300
24,9800;3,3910;30,4200;3,1695;28,2621;13,1200;30,4200;28,2621;13,1200
28,1620;3,2608;36,5300;2,9470;35,8207;15,2300;36,5300;35,8207;15,2300
30,7860;3,1459;39,8800;2,8628;37,1862;16,9400;39,8800;37,1862;16,9400
33,2580;3,0506;44,0600;2,7064;39,5586;18,5100;44,0600;39,5586;18,5100
35,6700;2,9614;47,2000;2,5390;41,5034;17,5200;47,2000;41,5034;17,5200
37,5560;2,8835;47,0000;2,6225;39,4621;20,5100;47,0000;39,4621;20,5100
39,4980;2,8187;49,5400;2,5042;41,4759;21,5200;49,5400;41,4759;21,5200
41,4340;2,7508;52,7100;2,4287;43,4069;25,0100;52,7100;43,4069;25,0100
42,9540;2,6965;53,4400;2,3693;44,9379;23,8500;53,4400;44,9379;23,8500
44,3100;2,6493;56,4700;2,2496;48,1172;26,4200;56,4700;48,1172;26,4200
46,1540;2,5892;57,6900;2,2601;46,9931;27,8300;57,6900;46,9931;27,8300
46,7800;2,5593;58,4100;2,2091;46,6793;27,4700;58,4100;46,6793;27,4700
48,1020;2,5129;59,3700;2,1814;48,9448;29,9400;59,3700;48,9448;29,9400
49,5500;2,4610;60,5500;2,1883;49,2862;31,7200;60,5500;49,2862;31,7200
50,3520;2,4400;61,6700;2,1566;50,7414;32,1500;61,6700;50,7414;32,1500
51,4880;2,3913;62,2700;2,1231;49,9103;33,2200;62,2700;49,9103;33,2200
52,2660;2,3701;62,5700;2,1248;50,9276;34,4300;62,5700;50,9276;34,4300
53,1320;2,3332;64,0600;2,0756;51,8655;34,2100;64,0600;51,8655;34,2100
54,0380;2,3105;64,4900;2,0548;53,4552;34,7000;64,4900;53,4552;34,7000
54,9400;2,2757;65,3100;2,0267;52,4103;36,5500;65,3100;52,4103;36,5500
56,0040;2,2467;65,9300;1,9951;53,9034;36,4100;65,9300;53,9034;36,4100
56,4440;2,2327;66,0200;1,9934;53,9655;37,3400;66,0200;53,9655;37,3400
57,1800;2,2085;66,1100;2,0025;53,9552;37,5300;66,1100;53,9552;37,5300
57,9880;2,1907;66,4200;1,9918;53,9069;37,4500;66,4200;53,9069;37,4500
