train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,4580;4,2689;10,6800;3,9651;10,2345;7,1800;10,6800;10,2345;7,1800
11,6160;3,9819;14,4000;3,9090;14,6862;8,1100;14,4000;14,6862;8,1100
16,7140;3,7460;21,3900;3,6888;22,9621;8,7700;21,3900;22,9621;8,7700
21,4600;3,5381;25,1800;3,3904;24,3517;11,3800;25,1800;24,3517;11,3800
25,3040;3,3799;31,9500;3,0750;30,4448;13,1300;31,9500;30,4448;13,1300
28,7720;3,2292;37,8300;2,9069;35,1069;15,4300;37,8300;35,1069;15,4300
31,4260;3,1328;39,9700;2,8534;36,8103;17,9000;39,9700;36,8103;17,9000
34,1640;3,0226;41,1100;2,7762;37,9034;17,5100;41,1100;37,9034;17,5100
36,1260;2,9327;44,2900;2,6793;39,1138;19,6000;44,2900;39,1138;19,6000
38,6720;2,8600;50,7000;2,4886;43,0517;22,0500;50,7000;43,0517;22,0500
40,3500;2,7888;51,4500;2,4706;42,2414;23,1600;51,4500;42,2414;23,1600
41,9100;2,7281;51,1500;2,4447;43,0931;22,3700;51,1500;43,0931;22,3700
43,7260;2,6651;54,3200;2,3568;41,9103;24,2300;54,3200;41,9103;24,2300
44,8260;2,6260;57,9000;2,2944;46,4690;28,2800;57,9000;46,4690;28,2800
46,1880;2,5756;54,8700;2,3823;45,6862;26,8900;54,8700;45,6862;26,8900
47,8800;2,5214;59,1600;2,1824;48,3897;27,2200;59,1600;48,3897;27,2200
48,9860;2,4812;59,2500;2,1819;48,2621;28,1200;59,2500;48,2621;28,1200
50,3500;2,4436;61,2800;2,1586;50,0069;30,8900;61,2800;50,0069;30,8900
51,1340;2,4059;62,8800;2,0801;51,7586;32,0800;62,8800;51,7586;32,0800
52,3520;2,3682;61,2600;2,1357;49,6207;30,2700;61,2600;49,6207;30,2700
53,1640;2,3408;63,1800;2,0764;51,2276;33,1700;63,1800;51,2276;33,1700
53,8560;2,3116;64,6800;2,0163;52,8759;32,6900;64,6800;52,8759;32,6900
55,3580;2,2728;64,4000;2,0421;52,4897;33,9700;64,4000;52,4897;33,9700
55,8540;2,2497;66,0800;1,9743;52,7793;35,5500;66,0800;52,7793;35,5500
56,4440;2,2259;66,0600;1,9970;53,2552;36,3800;66,0600;53,2552;36,3800
57,1400;2,2085;66,6800;1,9662;53,3690;35,6800;66,6800;53,3690;35,6800
57,6580;2,1925;66,9900;1,9614;54,1931;36,6300;66,9900;54,1931;36,6300
58,2420;2,1798;66,8000;1,9650;54,3621;36,9200;66,8000;54,3621;36,9200
58,2000;2,1729;66,9600;1,9514;54,0862;36,9100;66,9600;54,0862;36,9100
58,7600;2,1606;67,0300;1,9523;54,1621;37,1900;67,0300;54,1621;37,1900
48,9920;2,4891;57,4700;2,2594;44,4207;30,2200;57,4700;44,4207;30,2200
48,5220;2,4951;57,1600;2,2892;45,5448;28,9600;57,1600;45,5448;28,9600
49,2860;2,4733;58,1700;2,2319;47,4828;28,5400;58,1700;47,4828;28,5400
49,7980;2,4469;60,5200;2,1717;48,5621;31,1200;60,5200;48,5621;31,1200
50,6300;2,4189;61,2000;2,1388;49,1310;32,2100;61,2000;49,1310;32,2100
51,6180;2,3933;61,2400;2,1297;44,9828;32,1200;61,2400;44,9828;32,1200
52,3000;2,3671;64,4500;2,0492;52,0448;34,6000;64,4500;52,0448;34,6000
53,0540;2,3432;61,8900;2,1317;48,9000;35,6200;61,8900;48,9000;35,6200
53,9360;2,3160;62,3900;2,1206;49,4724;34,6500;62,3900;49,4724;34,6500
54,2240;2,3007;64,3400;2,0432;51,5345;36,5800;64,3400;51,5345;36,5800
55,2460;2,2720;63,7200;2,0407;51,0724;35,1900;63,7200;51,0724;35,1900
55,5560;2,2524;65,3600;1,9925;52,5034;35,2500;65,3600;52,5034;35,2500
56,3200;2,2360;66,7300;2,0106;54,1103;39,7600;66,7300;54,1103;39,7600
56,5140;2,2198;66,4700;1,9879;53,7897;37,7400;66,4700;53,7897;37,7400
57,3160;2,2002;68,3400;1,9497;55,1897;38,1900;68,3400;55,1897;38,1900
57,8200;2,1800;66,2000;2,0364;51,8862;40,1500;66,2000;51,8862;40,1500
58,6300;2,1541;67,9800;1,9553;54,1000;41,2500;67,9800;54,1000;41,2500
59,3600;2,1380;67,2800;1,9741;53,7862;40,8100;67,2800;53,7862;40,8100
59,4620;2,1227;69,2300;1,8909;54,1448;40,7400;69,2300;54,1448;40,7400
60,3640;2,1020;69,5200;1,8991;57,3759;42,1500;69,5200;57,3759;42,1500
60,6940;2,0850;68,0300;1,9300;54,7448;40,5400;68,0300;54,7448;40,5400
61,4680;2,0705;68,6600;1,9160;54,9103;40,9300;68,6600;54,9103;40,9300
61,8380;2,0480;69,9300;1,8952;54,9138;43,7000;69,9300;54,9138;43,7000
62,4420;2,0334;70,6200;1,8489;55,3966;43,3500;70,6200;55,3966;43,3500
62,9440;2,0189;71,0200;1,8532;56,2966;44,4600;71,0200;56,2966;44,4600
63,6240;1,9957;70,4400;1,8578;55,4552;43,3300;70,4400;55,4552;43,3300
63,9140;1,9837;71,7800;1,8282;57,7621;45,2000;71,7800;57,7621;45,2000
64,6100;1,9724;71,9900;1,8080;55,9586;46,2200;71,9900;55,9586;46,2200
65,2040;1,9528;72,5800;1,8005;58,2138;46,1900;72,5800;58,2138;46,1900
65,3980;1,9335;72,5600;1,8214;58,2690;46,7700;72,5600;58,2690;46,7700
66,1800;1,9164;71,9100;1,8086;56,1966;46,4400;71,9100;56,1966;46,4400
66,5460;1,9078;72,8500;1,7932;58,8828;46,3900;72,8500;58,8828;46,3900
66,8780;1,8907;72,8700;1,7766;56,9828;46,7700;72,8700;56,9828;46,7700
67,2600;1,8770;72,8400;1,7701;57,0172;47,8300;72,8400;57,0172;47,8300
68,2240;1,8574;73,9300;1,7539;58,1138;47,5500;73,9300;58,1138;47,5500
68,4480;1,8453;73,3600;1,7507;57,5379;46,4700;73,3600;57,5379;46,4700
69,1540;1,8242;74,1600;1,7527;58,5793;49,3600;74,1600;58,5793;49,3600
69,2340;1,8175;74,2500;1,7297;59,9034;48,2200;74,2500;59,9034;48,2200
69,7220;1,8050;73,7000;1,7379;59,0552;48,1700;73,7000;59,0552;48,1700
70,0580;1,7938;74,3500;1,7407;59,1241;49,4900;74,3500;59,1241;49,4900
70,6340;1,7790;74,7000;1,7128;59,7138;49,9700;74,7000;59,7138;49,9700
71,0480;1,7633;74,8000;1,7102;59,1690;49,5700;74,8000;59,1690;49,5700
71,9980;1,7424;75,5200;1,6891;61,9138;50,4200;75,5200;61,9138;50,4200
72,2880;1,7318;75,8200;1,6924;61,8310;50,2700;75,8200;61,8310;50,2700
72,4740;1,7211;76,0900;1,6751;60,6759;51,1300;76,0900;60,6759;51,1300
72,6780;1,7165;75,6900;1,6862;60,3759;50,4400;75,6900;60,3759;50,4400
73,1300;1,7056;76,1800;1,6804;61,3276;51,4700;76,1800;61,3276;51,4700
73,6460;1,6831;75,9400;1,6877;61,0931;50,7200;75,9400;61,0931;50,7200
74,2220;1,6739;76,1800;1,6759;61,0724;51,3100;76,1800;61,0724;51,3100
74,3580;1,6696;76,5200;1,6705;61,6069;51,6800;76,5200;61,6069;51,6800
74,3780;1,6656;76,2700;1,6589;61,2103;50,8600;76,2700;61,2103;50,8600
74,9640;1,6558;76,3900;1,6548;61,3103;51,6600;76,3900;61,3103;51,6600
75,1020;1,6482;76,6600;1,6564;62,1034;51,9000;76,6600;62,1034;51,9000
75,1240;1,6449;76,5800;1,6574;61,6000;52,2800;76,5800;61,6000;52,2800
75,3280;1,6430;76,7100;1,6498;61,7103;52,0600;76,7100;61,7103;52,0600
75,7200;1,6285;76,6300;1,6562;61,8724;51,9800;76,6300;61,8724;51,9800
75,3820;1,6395;76,6900;1,6499;61,7172;51,6900;76,6900;61,7172;51,6900
75,5980;1,6324;76,6900;1,6559;61,7138;52,1200;76,6900;61,7138;52,1200
75,5360;1,6373;76,9200;1,6522;61,9103;52,1200;76,9200;61,9103;52,1200
75,2940;1,6362;76,5600;1,6488;61,6586;51,9600;76,5600;61,6586;51,9600
64,4760;1,9646;70,1800;1,8931;55,4759;44,4800;70,1800;55,4759;44,4800
63,1560;2,0058;69,8400;1,8623;55,0034;43,4200;69,8400;55,0034;43,4200
63,3220;2,0079;69,4500;1,9155;53,3897;45,7600;69,4500;53,3897;45,7600
63,2800;2,0028;69,4300;1,9002;54,3931;45,2700;69,4300;54,3931;45,2700
63,3740;2,0067;69,9400;1,8489;54,7931;42,6700;69,9400;54,7931;42,6700
63,6040;1,9935;70,2000;1,8301;54,8103;42,3400;70,2000;54,8103;42,3400
63,7380;1,9868;70,4300;1,8601;55,3379;44,0600;70,4300;55,3379;44,0600
63,9340;1,9796;71,2400;1,8498;55,4207;45,3600;71,2400;55,4207;45,3600
64,2820;1,9665;70,6000;1,8689;55,4310;44,6400;70,6000;55,4310;44,6400
64,5260;1,9674;69,9800;1,8999;53,7655;45,8300;69,9800;53,7655;45,8300
64,6360;1,9638;70,9100;1,8397;54,2414;44,4200;70,9100;54,2414;44,4200
65,0780;1,9474;71,7500;1,8018;57,0655;45,5700;71,7500;57,0655;45,5700
65,2420;1,9436;71,4000;1,8189;54,8483;46,0900;71,4000;54,8483;46,0900
65,6660;1,9292;70,3500;1,8450;53,3483;43,8200;70,3500;53,3483;43,8200
65,7420;1,9257;71,8200;1,7914;56,0103;44,2700;71,8200;56,0103;44,2700
65,9980;1,9163;71,5700;1,8258;54,4931;46,1200;71,5700;54,4931;46,1200
66,2400;1,9149;72,2700;1,8240;55,4897;47,8600;72,2700;55,4897;47,8600
66,9420;1,8924;71,4400;1,8118;55,7759;46,0800;71,4400;55,7759;46,0800
67,0360;1,8899;71,6600;1,8279;56,2379;47,0800;71,6600;56,2379;47,0800
