train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,2400;4,2820;10,9800;3,9645;9,9724;6,7400;10,9800;9,9724;6,7400
11,6300;3,9922;16,3600;3,7980;13,7724;8,7500;16,3600;13,7724;8,7500
16,3160;3,7560;22,1200;3,5037;21,6586;9,3200;22,1200;21,6586;9,3200
21,7120;3,5207;31,2900;3,1100;28,7414;10,1100;31,2900;28,7414;10,1100
25,8340;3,3446;33,9600;2,9956;30,1276;11,6400;33,9600;30,1276;11,6400
29,8240;3,1872;37,9300;2,9647;31,5069;13,4400;37,9300;31,5069;13,4400
33,0240;3,0585;37,8600;2,8986;34,2552;14,3900;37,8600;34,2552;14,3900
35,6180;2,9619;44,8800;2,6737;38,2897;19,0800;44,8800;38,2897;19,0800
37,8680;2,8735;48,2000;2,4939;38,6448;18,1800;48,2000;38,6448;18,1800
40,2600;2,7916;48,6400;2,5437;40,3690;21,2300;48,6400;40,3690;21,2300
41,6420;2,7365;50,9900;2,4883;40,5586;22,1200;50,9900;40,5586;22,1200
43,5580;2,6759;54,7300;2,2875;43,8103;23,2200;54,7300;43,8103;23,2200
45,0160;2,6101;55,6300;2,2791;46,1931;23,0700;55,6300;46,1931;23,0700
46,8400;2,5566;57,6900;2,2134;45,7966;25,0700;57,6900;45,7966;25,0700
47,9080;2,5156;59,0700;2,2123;47,4207;28,2600;59,0700;47,4207;28,2600
49,2560;2,4723;59,8200;2,1532;47,0655;27,9100;59,8200;47,0655;27,9100
50,4660;2,4260;60,2400;2,1448;48,3828;29,6800;60,2400;48,3828;29,6800
51,8340;2,3871;63,4300;2,0666;49,5724;30,5200;63,4300;49,5724;30,5200
53,1520;2,3411;64,1700;2,0393;50,2966;32,8800;64,1700;50,2966;32,8800
54,0720;2,3061;63,9000;2,0537;51,4207;34,2700;63,9000;51,4207;34,2700
55,0420;2,2765;64,8600;2,0174;50,6000;33,5900;64,8600;50,6000;33,5900
55,7920;2,2520;66,1700;1,9742;53,1207;35,7300;66,1700;53,1207;35,7300
56,8820;2,2143;66,3400;1,9573;53,2586;35,5700;66,3400;53,2586;35,5700
57,8080;2,1868;66,9900;1,9466;52,8724;36,6900;66,9900;52,8724;36,6900
58,5580;2,1670;67,7200;1,9041;53,0138;36,8500;67,7200;53,0138;36,8500
58,9040;2,1498;68,0700;1,9169;53,1862;37,5200;68,0700;53,1862;37,5200
59,4960;2,1329;68,3400;1,9078;54,0379;37,2300;68,3400;54,0379;37,2300
60,1060;2,1147;68,6500;1,8900;54,4552;37,4500;68,6500;54,4552;37,4500
60,0640;2,1126;68,7000;1,8853;54,4034;37,6300;68,7000;54,4034;37,6300
59,9920;2,1160;68,7100;1,8843;54,3862;37,6300;68,7100;54,3862;37,6300
50,3680;2,4360;57,9600;2,2509;44,8138;29,4700;57,9600;44,8138;29,4700
49,9380;2,4497;58,9800;2,2314;45,5690;30,9600;58,9800;45,5690;30,9600
50,7460;2,4194;57,1400;2,3165;45,4586;31,2200;57,1400;45,4586;31,2200
51,7580;2,3895;61,0700;2,1286;50,8621;31,1400;61,0700;50,8621;31,1400
52,3680;2,3657;61,3100;2,1712;47,5862;33,3400;61,3100;47,5862;33,3400
52,8760;2,3455;62,1400;2,1004;50,8724;33,4000;62,1400;50,8724;33,4000
53,9860;2,3089;63,4500;2,0694;45,2069;34,4800;63,4500;45,2069;34,4800
54,3200;2,3029;66,2100;1,9883;50,6793;35,8900;66,2100;50,6793;35,8900
55,2780;2,2673;65,1800;2,0361;50,4103;37,3900;65,1800;50,4103;37,3900
55,7900;2,2459;64,9300;2,0153;50,5517;36,4900;64,9300;50,5517;36,4900
56,7820;2,2215;66,2400;1,9809;52,1138;37,9600;66,2400;52,1138;37,9600
57,0100;2,2081;66,3700;1,9960;52,5931;36,7100;66,3700;52,5931;36,7100
58,0100;2,1765;67,2000;1,9802;50,6345;39,3400;67,2000;50,6345;39,3400
58,6940;2,1589;68,0000;1,9282;51,3414;37,7200;68,0000;51,3414;37,7200
58,4280;2,1519;68,4300;1,9021;52,8793;38,7900;68,4300;52,8793;38,7900
59,7960;2,1153;68,4000;1,9036;51,7655;37,7400;68,4000;51,7655;37,7400
59,9460;2,1069;69,5800;1,8796;54,8621;41,3000;69,5800;54,8621;41,3000
60,9720;2,0781;69,7200;1,8825;52,6897;41,2000;69,7200;52,6897;41,2000
61,3660;2,0696;70,0400;1,8984;54,5586;43,1600;70,0400;54,5586;43,1600
61,7480;2,0528;68,9000;1,8913;52,3759;40,0000;68,9000;52,3759;40,0000
62,4100;2,0340;69,7600;1,8477;55,2655;39,6900;69,7600;55,2655;39,6900
62,6600;2,0253;70,7800;1,8368;54,1448;42,6900;70,7800;54,1448;42,6900
63,5080;1,9895;71,5300;1,8037;55,7034;42,2700;71,5300;55,7034;42,2700
64,0840;1,9830;71,2800;1,8072;55,1172;43,5100;71,2800;55,1172;43,5100
64,4840;1,9631;71,0400;1,8254;55,7310;43,0200;71,0400;55,7310;43,0200
65,0640;1,9487;71,9200;1,7978;56,4621;44,6000;71,9200;56,4621;44,6000
65,5700;1,9331;71,8800;1,7988;54,4310;42,9700;71,8800;54,4310;42,9700
66,1440;1,9159;73,3200;1,7479;57,4621;44,6700;73,3200;57,4621;44,6700
66,3340;1,9036;72,6700;1,7757;55,4621;44,9600;72,6700;55,4621;44,9600
66,9240;1,8844;73,2300;1,7461;56,9621;45,4900;73,2300;56,9621;45,4900
67,6720;1,8664;73,8200;1,7400;57,2069;46,5800;73,8200;57,2069;46,5800
67,9720;1,8540;74,1000;1,7395;58,3931;46,7900;74,1000;58,3931;46,7900
