train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,6080;4,2658;10,6400;3,9663;9,8241;6,9700;10,6400;9,8241;6,9700
11,4660;3,9868;15,5900;3,9268;12,7310;8,4600;15,5900;12,7310;8,4600
16,6060;3,7425;23,7800;3,4406;23,2310;10,5900;23,7800;23,2310;10,5900
21,8780;3,5234;28,8800;3,2641;26,4586;10,8100;28,8800;26,4586;10,8100
25,6100;3,3568;31,7600;3,1796;28,8379;13,9800;31,7600;28,8379;13,9800
28,8900;3,2202;37,8600;2,9019;32,4759;14,8000;37,8600;32,4759;14,8000
32,0060;3,0959;38,5500;2,8994;33,1379;15,8800;38,5500;33,1379;15,8800
34,5820;3,0018;44,0000;2,6933;36,3241;19,7500;44,0000;36,3241;19,7500
36,8940;2,9143;47,7100;2,5403;40,2655;20,1000;47,7100;40,2655;20,1000
38,5720;2,8470;48,8400;2,5028;42,4966;22,7600;48,8400;42,4966;22,7600
40,7240;2,7875;48,9300;2,4974;39,6000;20,9800;48,9300;39,6000;20,9800
42,4760;2,7175;49,4900;2,5068;39,6897;23,0800;49,4900;39,6897;23,0800
43,9680;2,6654;52,0700;2,4226;43,6621;24,0300;52,0700;43,6621;24,0300
45,0680;2,6211;56,1700;2,2554;48,0862;24,3600;56,1700;48,0862;24,3600
46,8080;2,5632;57,4100;2,2362;47,0448;27,5400;57,4100;47,0448;27,5400
47,5520;2,5281;57,8700;2,2528;46,0310;29,7000;57,8700;46,0310;29,7000
48,9220;2,4822;60,1300;2,2044;49,6483;30,6200;60,1300;49,6483;30,6200
49,8940;2,4455;60,4300;2,1653;49,6172;30,3300;60,4300;49,6172;30,3300
50,9860;2,4062;61,4500;2,1355;48,6966;31,5900;61,4500;48,6966;31,5900
52,1640;2,3735;60,8300;2,1528;50,8207;32,6800;60,8300;50,8207;32,6800
53,0900;2,3399;63,8200;2,0659;51,4000;33,6900;63,8200;51,4000;33,6900
54,4620;2,3097;63,5800;2,0592;52,2759;33,6600;63,5800;52,2759;33,6600
54,8280;2,2814;65,1600;2,0336;51,9483;36,7900;65,1600;51,9483;36,7900
55,7920;2,2500;65,7500;2,0058;53,7276;36,3000;65,7500;53,7276;36,3000
56,1980;2,2413;65,5500;2,0280;52,8103;36,5000;65,5500;52,8103;36,5000
57,2660;2,2047;66,7900;1,9870;53,0966;37,3600;66,7900;53,0966;37,3600
57,6400;2,1920;66,5100;1,9846;53,6586;37,5600;66,5100;53,6586;37,5600
57,8640;2,1868;67,2200;1,9836;54,3552;37,9600;67,2200;54,3552;37,9600
58,6240;2,1605;67,0000;1,9740;54,5241;37,9600;67,0000;54,5241;37,9600
58,2800;2,1672;67,1700;1,9779;54,4724;38,4400;67,1700;54,4724;38,4400
48,9720;2,4913;57,2800;2,3606;47,6069;31,9800;57,2800;47,6069;31,9800
48,6840;2,4996;59,7700;2,2783;47,8379;31,3000;59,7700;47,8379;31,3000
49,1220;2,4792;59,2700;2,2405;48,9138;32,3100;59,2700;48,9138;32,3100
49,6040;2,4629;61,0500;2,1512;48,8655;31,7100;61,0500;48,8655;31,7100
50,7260;2,4258;61,0600;2,1864;48,0655;34,0300;61,0600;48,0655;34,0300
51,4980;2,4026;62,3800;2,1447;51,0621;33,5800;62,3800;51,0621;33,5800
52,0840;2,3752;61,4800;2,1747;48,0966;34,7700;61,4800;48,0966;34,7700
52,7700;2,3564;62,8800;2,1293;51,7310;34,8000;62,8800;51,7310;34,8000
53,5220;2,3247;62,8200;2,1272;49,3897;35,0300;62,8200;49,3897;35,0300
53,9360;2,3088;64,9100;2,0678;51,3931;36,4800;64,9100;51,3931;36,4800
54,7780;2,2874;65,0500;2,0678;53,0310;38,0600;65,0500;53,0310;38,0600
55,3380;2,2663;65,3300;2,0683;51,7724;38,2000;65,3300;51,7724;38,2000
56,1460;2,2339;65,8800;2,0035;53,5793;39,2000;65,8800;53,5793;39,2000
56,7400;2,2202;65,4400;2,0537;51,4069;40,2300;65,4400;51,4069;40,2300
56,8020;2,2169;66,3200;2,0139;51,9000;39,7800;66,3200;51,9000;39,7800
57,4300;2,1893;66,6700;1,9773;52,1138;39,3000;66,6700;52,1138;39,3000
58,1180;2,1712;67,5900;2,0054;52,7379;42,6900;67,5900;52,7379;42,6900
58,5700;2,1591;67,5500;1,9954;52,2276;41,7400;67,5500;52,2276;41,7400
59,1300;2,1420;68,7300;1,9234;53,3966;41,5700;68,7300;53,3966;41,5700
59,8780;2,1180;68,3900;1,9340;54,0345;42,3700;68,3900;54,0345;42,3700
60,1400;2,1058;69,5600;1,9103;55,7034;44,0200;69,5600;55,7034;44,0200
60,7640;2,0850;69,2000;1,9364;56,0793;43,8900;69,2000;56,0793;43,8900
61,3500;2,0614;69,9700;1,9083;54,9517;43,6600;69,9700;54,9517;43,6600
61,8060;2,0499;69,1700;1,8912;56,1207;44,3800;69,1700;56,1207;44,3800
62,2860;2,0372;70,8300;1,9051;56,0414;46,2500;70,8300;56,0414;46,2500
62,4860;2,0200;71,1800;1,9145;57,6897;47,3900;71,1800;57,6897;47,3900
63,6120;1,9953;70,6500;1,8612;55,1966;45,2100;70,6500;55,1966;45,2100
63,8060;1,9868;71,5000;1,8429;56,8655;47,7800;71,5000;56,8655;47,7800
64,4560;1,9668;71,7200;1,8489;57,3483;47,0700;71,7200;57,3483;47,0700
64,8960;1,9509;72,5300;1,8517;58,0517;48,7700;72,5300;58,0517;48,7700
