train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,4740;4,2721;11,3500;3,9390;11,9483;7,7500;11,3500;11,9483;7,7500
11,3840;3,9913;14,3300;3,9289;11,8034;8,2200;14,3300;11,8034;8,2200
16,3700;3,7631;19,8100;3,8420;20,3103;9,8700;19,8100;20,3103;9,8700
20,9800;3,5562;26,3900;3,3867;23,7966;11,6700;26,3900;23,7966;11,6700
24,6520;3,3948;31,5600;3,1072;31,7552;13,2600;31,5600;31,7552;13,2600
28,2340;3,2454;37,7200;2,8879;32,5828;14,6300;37,7200;32,5828;14,6300
31,0360;3,1433;39,3200;2,8848;35,5931;16,6600;39,3200;35,5931;16,6600
33,7680;3,0330;40,5500;2,7936;38,0690;15,9100;40,5500;38,0690;15,9100
35,9260;2,9454;44,3700;2,6827;40,3207;20,1100;44,3700;40,3207;20,1100
38,3820;2,8716;50,4000;2,5122;42,9172;22,5800;50,4000;42,9172;22,5800
39,9280;2,8036;49,5600;2,5344;42,1172;23,6700;49,5600;42,1172;23,6700
41,5220;2,7440;51,7700;2,4040;44,9448;22,1400;51,7700;44,9448;22,1400
43,2920;2,6832;54,2900;2,3653;42,7966;26,8500;54,2900;42,7966;26,8500
44,4120;2,6382;56,5200;2,3188;46,6793;28,6900;56,5200;46,6793;28,6900
45,8700;2,5921;53,9300;2,4357;44,9310;27,4100;53,9300;44,9310;27,4100
47,2580;2,5389;58,3500;2,2313;48,2931;28,1600;58,3500;48,2931;28,1600
48,6300;2,4992;59,5600;2,2108;47,9931;29,2500;59,5600;47,9931;29,2500
49,7460;2,4590;60,6100;2,1905;50,4207;31,7800;60,6100;50,4207;31,7800
50,7340;2,4250;62,5700;2,1190;50,9207;33,6800;62,5700;50,9207;33,6800
51,9220;2,3858;60,9500;2,1438;50,0966;32,0400;60,9500;50,0966;32,0400
52,6180;2,3616;62,4200;2,1240;51,0621;33,4600;62,4200;51,0621;33,4600
53,2580;2,3310;64,2900;2,0481;52,4241;35,4500;64,2900;52,4241;35,4500
54,6720;2,2930;64,7500;2,0361;52,4103;34,6600;64,7500;52,4103;34,6600
55,3860;2,2694;65,6100;2,0081;52,5310;36,1700;65,6100;52,5310;36,1700
56,2520;2,2451;65,7700;2,0162;53,4000;36,1300;65,7700;53,4000;36,1300
56,6240;2,2288;66,4600;1,9845;53,2276;36,5100;66,4600;53,2276;36,5100
57,2300;2,2127;66,9000;1,9756;54,6414;37,5900;66,9000;54,6414;37,5900
57,4120;2,2028;66,7800;1,9815;54,3621;37,7200;66,7800;54,3621;37,7200
57,4980;2,1957;66,9600;1,9711;54,3414;37,2600;66,9600;54,3414;37,2600
58,1180;2,1829;66,9800;1,9731;54,3517;37,5300;66,9800;54,3517;37,5300
48,5480;2,5084;59,2000;2,2403;46,3759;32,5000;59,2000;46,3759;32,5000
47,7420;2,5195;59,4400;2,1849;48,2552;29,9500;59,4400;48,2552;29,9500
48,7700;2,4955;57,5500;2,2887;46,7552;28,3700;57,5500;46,7552;28,3700
49,3260;2,4693;59,7700;2,2287;46,8828;32,0600;59,7700;46,8828;32,0600
50,4400;2,4387;61,5100;2,1818;50,3414;33,9900;61,5100;50,3414;33,9900
50,9640;2,4163;62,3100;2,1448;46,5828;33,9500;62,3100;46,5828;33,9500
51,5880;2,3903;63,3700;2,1036;52,0828;35,8300;63,3700;52,0828;35,8300
52,5220;2,3645;61,8400;2,1776;49,6483;34,8300;61,8400;49,6483;34,8300
53,1220;2,3389;62,4100;2,1282;50,8276;36,0100;62,4100;50,8276;36,0100
53,8180;2,3218;64,5300;2,0728;50,8862;37,6800;64,5300;50,8862;37,6800
54,6240;2,2968;63,7000;2,0431;51,3241;35,3900;63,7000;51,3241;35,3900
54,7520;2,2790;65,7800;2,0066;53,2448;37,9200;65,7800;53,2448;37,9200
55,4820;2,2633;66,7500;2,0350;52,3103;40,3500;66,7500;52,3103;40,3500
55,9200;2,2466;66,7700;2,0075;53,7000;38,8500;66,7700;53,7000;38,8500
56,7540;2,2243;65,3800;2,0397;54,0414;39,2100;65,3800;54,0414;39,2100
57,1060;2,2034;66,8900;1,9919;53,4724;40,2800;66,8900;53,4724;40,2800
57,9880;2,1774;68,1700;1,9594;53,3069;41,9300;68,1700;53,3069;41,9300
58,6220;2,1598;67,5000;1,9886;53,2138;41,9000;67,5000;53,2138;41,9000
58,9460;2,1449;68,4800;1,9339;53,9207;41,7100;68,4800;53,9207;41,7100
59,4800;2,1242;68,8200;1,9267;56,0000;42,4600;68,8200;56,0000;42,4600
60,1000;2,1065;68,8800;1,9442;55,5103;43,1700;68,8800;55,5103;43,1700
60,4360;2,0948;69,3000;1,9225;54,6862;42,3400;69,3000;54,6862;42,3400
61,2740;2,0706;70,0800;1,8756;54,6172;42,6600;70,0800;54,6172;42,6600
61,9160;2,0538;70,6800;1,8619;55,4931;44,4400;70,6800;55,4931;44,4400
62,4800;2,0435;70,7800;1,8703;55,9586;44,9300;70,7800;55,9586;44,9300
63,1440;2,0213;70,0700;1,8914;54,6034;44,3300;70,0700;54,6034;44,3300
63,3440;2,0070;71,1200;1,8618;56,6448;44,8900;71,1200;56,6448;44,8900
64,0060;1,9910;71,3000;1,8558;56,0759;45,2200;71,3000;56,0759;45,2200
64,7220;1,9734;72,0600;1,8262;57,2828;47,2400;72,0600;57,2828;47,2400
65,0800;1,9535;71,8200;1,8529;58,2345;47,1500;71,8200;58,2345;47,1500
65,4060;1,9390;72,3700;1,8322;56,8241;47,7500;72,3700;56,8241;47,7500
65,7160;1,9332;72,3800;1,8287;57,1138;47,5700;72,3800;57,1138;47,5700
66,3540;1,9091;73,3100;1,7819;58,0069;47,0000;73,3100;58,0069;47,0000
66,5580;1,8972;72,9000;1,7663;58,1759;47,2300;72,9000;58,1759;47,2300
67,6320;1,8773;73,9700;1,7799;57,6793;49,8200;73,9700;57,6793;49,8200
67,8320;1,8679;73,5500;1,7679;57,0966;48,8500;73,5500;57,0966;48,8500
