train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
6,5800;4,4487;14,7600;4,0489;16,0211;8,8200
13,2460;4,2903;23,2400;3,6996;23,7368;9,4600
17,9600;4,1993;29,5800;3,6244;28,4789;9,1600
22,9987;4,0953;35,1400;3,3265;31,3737;10,4600
27,2373;4,0116;38,9200;3,3035;36,6368;10,0400
30,2247;3,9405;45,0100;3,1046;39,5737;10,0900
33,2127;3,8711;46,7400;2,9379;40,7632;9,5300
36,3153;3,8218;50,6000;3,0140;46,4474;10,2100
38,4067;3,7575;50,8600;2,8467;45,1737;10,6000
40,6940;3,7194;54,7900;2,7465;47,9474;12,2800
40,7387;3,7077;56,0800;2,7650;46,1842;11,9300
44,3987;3,6330;58,9200;2,6375;50,3526;11,4900
44,0620;3,6340;59,8600;2,6369;49,4474;12,6300
46,0527;3,5714;62,9600;2,6049;54,0316;13,2100
49,9713;3,5071;63,7400;2,4723;54,7789;14,2600
50,4793;3,4794;65,2000;2,4749;56,3895;14,3100
52,7833;3,4346;65,6400;2,3479;56,1368;12,8500
51,9873;3,4768;67,0800;2,4181;58,2053;15,0400
53,7700;3,4381;68,0600;2,3269;57,2895;14,7000
53,8033;3,4304;68,5800;2,2750;59,5105;14,6500
55,4347;3,3866;70,5300;2,2666;60,1895;15,9200
55,8160;3,3891;70,4100;2,1530;59,4211;16,0400
57,5727;3,3702;70,2200;2,2992;60,0421;17,0300
56,6440;3,3393;70,9200;2,1683;60,1789;16,5500
56,6060;3,3573;70,7300;2,2620;60,8211;17,6100
43,1407;3,6726;59,0400;2,6061;49,7895;13,8000
47,4187;3,5815;59,6100;2,5910;51,4000;13,0900
46,0260;3,6021;62,6800;2,5939;53,4842;13,6100
47,8187;3,5510;62,4700;2,6009;51,1895;12,2700
50,4187;3,4833;65,3900;2,4305;52,6158;12,5200
49,8600;3,4928;63,9800;2,4404;54,1632;13,9400
49,9380;3,5148;65,4700;2,4128;54,5895;13,5200
51,0000;3,4637;66,0900;2,3952;55,5789;14,3300
50,4700;3,5370;66,6000;2,3568;58,3895;13,8400
51,9793;3,4586;67,2800;2,2652;55,5737;16,2100
53,6680;3,3861;68,8400;2,2147;58,4263;15,0100
54,6667;3,3764;68,2900;2,1970;59,5105;15,7200
55,4920;3,3717;68,7400;2,2348;58,2526;15,8000
55,3247;3,3790;69,1000;2,3073;57,8316;17,2700
55,4893;3,3886;71,1800;2,2958;60,8368;18,0800
56,1267;3,3496;69,8300;2,3040;58,1895;17,8800
55,8047;3,3960;71,0300;2,2888;60,5316;18,5400
59,5260;3,2606;71,3700;2,1420;61,8842;18,6100
60,0060;3,2498;71,7500;2,2042;61,5895;18,3700
58,6060;3,3034;71,7200;2,3862;61,2526;20,0000
57,8720;3,3172;72,5500;2,1187;63,1368;17,7100
57,8487;3,3266;71,9200;2,2718;61,0842;19,2200
59,0593;3,3179;72,7700;2,2991;62,1579;20,3000
60,5867;3,2506;73,4400;2,2060;63,5158;19,3500
61,5153;3,2460;73,2900;2,1453;64,6211;20,4600
61,6013;3,2330;73,7300;2,1141;63,0632;20,8600
62,3973;3,2184;73,7800;2,2207;62,4421;22,5700
60,5973;3,2863;74,4200;2,0917;64,1263;22,0000
64,5920;3,1512;74,9100;2,2482;63,4053;21,1400
62,5987;3,2181;74,9700;2,0997;65,6316;22,7800
62,1940;3,1923;74,7400;2,1122;62,8368;21,0800
64,4347;3,1102;75,6100;2,0818;64,6842;21,8900
64,5120;3,1639;76,2100;2,1029;65,3842;23,3400
65,3840;3,1672;76,1800;2,0082;65,5263;22,7700
66,4413;3,1031;76,9900;1,9533;66,5947;22,8000
67,8233;3,0716;76,6200;2,0423;64,6053;23,8000
69,9233;3,0089;77,1300;2,0365;66,2579;22,9000
67,2253;3,0741;76,6600;2,0623;66,4211;24,9400
67,1507;3,0834;77,7200;1,9556;67,3158;23,9900
68,0793;3,1007;77,5000;2,0209;66,8053;25,4400
67,0073;3,1112;78,2100;1,9541;67,1053;24,7000
68,2753;3,0763;77,9900;1,9438;66,7526;24,8200
68,2960;3,0817;78,0300;1,9613;66,9211;26,1600
69,0067;3,0284;78,4100;1,8931;67,2632;25,4300
69,5427;3,0473;78,3600;1,9660;67,7211;25,8000
68,0287;3,0942;78,3700;1,9068;67,2211;25,1900
71,1113;3,0088;78,3900;1,9478;67,5737;25,4600
69,3647;3,0424;78,7000;1,9038;67,5474;25,6100
70,1800;3,0132;78,6700;1,8996;67,6895;25,9400
70,6620;2,9710;78,6300;1,9068;67,7368;25,4700
57,4573;3,3162;67,2100;2,3586;58,2368;18,6900
55,5287;3,3727;68,3000;2,2460;57,7105;18,2900
56,7973;3,3187;70,7700;2,2130;60,6263;19,7300
57,0307;3,3657;71,5200;2,1537;59,2474;20,0400
58,3987;3,3098;71,1600;2,1261;60,2263;18,3000
58,2753;3,2783;71,8600;2,1461;59,5789;19,2800
60,7267;3,2259;70,9900;2,1487;60,0632;20,0600
58,3987;3,2953;72,6100;2,0569;63,5684;18,2700
58,7880;3,2635;71,2300;2,2800;61,2000;19,2800
57,1233;3,3345;73,1900;2,1684;63,2316;20,5900
61,0027;3,2287;72,4900;2,1762;60,8947;18,9600
58,8220;3,3058;73,4800;2,1786;61,7895;24,2700
58,2460;3,3049;73,7700;2,1164;62,6211;21,0600
60,9007;3,2621;71,1500;2,2654;60,9263;21,3900
59,7367;3,2680;71,6500;2,0952;59,1316;22,4000
58,6720;3,2652;72,4800;2,2119;61,8211;22,4000
60,9667;3,2571;73,7100;2,0991;62,8000;22,2300
62,1167;3,1860;72,8400;2,2096;61,8316;22,1800
61,5927;3,2426;73,3900;2,1300;61,7105;22,2700
62,8500;3,2299;73,3900;2,0621;59,9368;20,1300
60,8640;3,2354;72,4600;2,1565;59,6158;22,2000
62,7547;3,1988;72,8500;2,1211;61,4158;21,2500
64,1900;3,1737;73,6800;2,2145;63,3421;21,9800
62,2300;3,1868;74,7800;2,0235;64,9263;21,5300
63,4953;3,1960;73,8700;2,1554;62,9737;24,2600
63,8247;3,1848;73,7800;2,1737;62,1842;25,9600
64,7833;3,1223;74,9000;2,0338;62,4368;21,7400
64,9820;3,1679;74,2900;2,0872;63,6579;21,7000
61,9773;3,2172;73,2400;2,0976;62,2105;22,3100
64,0873;3,1507;74,4400;2,0559;61,0053;23,7100
64,0040;3,1754;74,4300;2,0444;64,4842;23,1800
64,7967;3,1361;74,2100;2,2123;64,6684;25,3900
65,9920;3,1152;73,8700;1,9843;63,1053;22,4100
65,3827;3,1339;73,7300;2,0417;62,1421;21,6500
65,5087;3,1280;74,2400;2,1942;61,5211;25,5800
64,0233;3,1772;75,0700;2,0999;62,6947;25,1700
65,9633;3,1150;74,3600;2,2264;62,9947;27,5200
66,0893;3,1198;75,9400;1,9621;64,0053;23,6600
64,0007;3,1419;74,1700;2,1055;63,2316;25,7900
66,8120;3,1084;75,1900;2,1750;65,0474;27,7700
64,2540;3,1701;74,7900;2,0038;64,0632;25,2000
64,5820;3,1544;73,6900;2,2338;63,4263;25,4000
67,1733;3,0647;76,2500;1,9138;65,2474;25,0000
66,6813;3,0736;75,0000;2,0901;65,6053;25,9400
64,7027;3,1325;76,1900;1,9751;65,1000;25,2400
67,9073;3,0868;76,2600;2,0175;64,6526;24,8700
64,9453;3,1202;76,3700;1,9884;65,0211;25,7700
68,5687;3,0585;75,5700;2,0821;65,5158;26,8100
65,6753;3,1381;75,9400;2,1531;65,3579;27,3100
66,2187;3,1152;76,9500;2,0192;67,0158;27,5400
68,5580;3,0565;76,0100;1,9871;65,3947;25,4000
68,3040;3,0242;76,6200;1,9918;63,4211;26,8500
67,5527;3,0891;77,0000;1,9272;64,9316;26,9200
68,1260;3,0563;76,8800;1,9820;65,7684;25,7700
68,3947;3,0422;77,1500;1,9422;65,6000;27,9800
67,7493;3,0568;76,8800;2,0493;65,7421;28,6700
68,4587;3,0891;77,5700;1,9928;66,7737;28,5100
69,0253;3,0703;77,1300;1,9811;65,5368;29,3000
66,8940;3,0738;77,2900;1,9883;67,6421;31,0800
71,0387;2,9954;78,1900;1,9357;65,7737;26,3900
69,0327;3,0438;77,2600;1,9601;66,7000;28,3800
67,3767;3,0358;77,7500;2,0383;68,1526;32,0300
69,7893;3,0332;77,9800;1,8956;65,9579;27,6300
70,2000;3,0043;78,0700;2,0232;66,7789;30,8000
70,0460;3,0360;78,0200;2,0417;67,1737;29,2300
69,7380;3,0246;78,0900;1,9249;66,6842;28,6200
70,3107;2,9897;78,0600;1,8702;66,6368;30,1600
73,9020;2,9392;78,7100;1,8939;67,8842;29,1100
71,4107;2,9681;78,6500;1,9289;67,7842;30,6400
70,1240;3,0041;78,7800;1,9565;67,7474;30,6900
73,0393;2,9274;79,3100;1,8022;68,2737;29,0300
71,8767;2,9572;79,2400;1,8396;68,7842;29,9100
71,3840;2,9558;78,5300;1,9506;66,5579;33,5600
69,6427;3,0264;78,8600;1,8992;68,4526;30,8400
72,9860;2,9602;79,1300;1,8699;68,7000;32,1100
73,7607;2,9217;79,2200;1,8510;67,7737;31,6900
74,7987;2,8723;79,3600;1,8518;67,3474;31,3800
72,2740;2,9474;79,1700;1,9386;67,8105;31,7300
73,7587;2,8981;79,5700;1,8495;67,3526;32,6600
73,6980;2,9119;79,7800;1,8438;68,9105;31,8200
71,8073;2,9298;80,3400;1,7830;69,2053;31,3100
74,0020;2,8702;79,6100;1,7666;68,6632;32,3700
72,7247;2,9140;79,8500;1,9010;67,6421;30,9800
73,9367;2,8944;80,1900;1,9043;69,4579;32,8100
72,9453;2,9324;80,2600;1,8968;69,4053;32,6800
73,5673;2,9222;80,3000;1,8025;69,0263;31,3600
74,2313;2,9677;80,3800;1,7940;69,3895;31,9400
71,5080;2,9501;80,5600;1,7529;68,6421;32,4800
74,1987;2,9027;80,2300;1,7650;69,2895;32,5300
72,3287;2,8910;80,4700;1,8059;69,5368;33,7100
73,1033;2,9193;80,4600;1,9162;69,5474;35,2800
75,3880;2,8533;80,6700;1,8112;70,0000;33,2800
74,3313;2,8195;80,6800;1,7983;69,9000;32,8900
73,7120;2,9195;80,4100;1,7722;69,4526;33,0500
74,6240;2,8960;80,5700;1,8578;70,1211;34,8700
73,9973;2,8946;80,4300;1,7762;69,7053;32,9900
73,6900;2,8986;80,6700;1,8044;69,8789;33,0200
73,3020;2,8805;80,7400;1,8101;70,1789;32,9400
74,2280;2,9430;80,5300;1,9086;70,0579;34,1200
74,2920;2,9111;80,4700;1,8215;69,7263;34,4700
63,0940;3,1727;69,8900;2,3752;57,6526;17,5100
59,8307;3,2269;72,2400;2,2170;60,5474;20,1200
61,9067;3,2062;71,0100;2,2071;57,2737;20,3900
63,2927;3,1588;71,9200;2,1982;63,2895;22,2300
61,2367;3,2183;72,1200;2,1595;60,0684;20,8800
62,6767;3,1722;71,7500;2,1495;60,0105;19,0900
63,4880;3,1425;73,3300;2,1921;63,2316;23,4100
62,3780;3,1695;73,8600;2,0479;60,1000;20,5500
62,5200;3,1509;72,5200;2,2438;60,9211;23,3500
63,1033;3,1615;73,7600;2,3109;63,2895;24,0500
63,9847;3,1560;74,2600;2,0491;61,2263;20,0800
63,2713;3,1554;73,9600;2,1038;61,4842;23,8600
65,1493;3,1215;73,2200;2,1149;61,1789;23,8100
63,1547;3,1792;73,3400;2,0813;63,7053;22,8700
61,6173;3,1843;74,4600;2,0826;63,7263;22,5800
63,0867;3,1608;73,8100;2,0624;61,8316;22,7200
64,2100;3,1384;73,0200;2,2306;64,2421;23,4800
63,2033;3,1949;74,8700;2,1312;63,1789;22,6700
64,0513;3,1656;74,2600;2,1438;61,4737;23,3600
66,1367;3,0812;73,2200;2,0455;60,7158;20,7600
63,0273;3,1774;74,7500;2,1147;63,8474;22,1600
65,5613;3,1083;74,9300;2,0115;62,9211;21,1300
65,3287;3,1354;74,6500;2,1837;61,6368;24,8900
65,0313;3,1869;74,4800;2,2285;64,4632;24,6500
66,2940;3,1178;72,4200;2,3277;62,4316;24,5600
65,7847;3,1182;72,7200;2,2241;62,7684;24,3200
64,7433;3,1563;73,1300;2,1504;61,0789;22,0100
64,7600;3,1323;74,8600;1,9985;64,0526;23,0700
64,7487;3,1840;73,8500;2,1751;64,3842;25,7000
64,1487;3,1658;74,6100;2,1155;63,6158;24,9100
66,7913;3,1191;75,7900;2,0351;64,1684;22,1900
65,2513;3,1278;73,9300;2,1738;62,1947;23,5200
62,3587;3,1711;73,5600;2,2107;59,7158;25,5800
63,1667;3,1635;73,8100;2,0982;62,7000;24,4400
65,6920;3,1155;74,1800;2,0241;62,0632;23,0500
65,3800;3,1323;74,7800;2,1103;64,7368;24,0500
65,3213;3,1030;75,0400;2,1139;63,5842;23,8900
65,6440;3,1542;73,0600;2,2030;63,4000;23,7400
65,0173;3,1341;75,6300;2,0090;65,2895;23,2600
66,4507;3,0922;74,8000;2,0990;63,6579;24,6500
65,8293;3,1039;74,9700;2,1591;64,6526;24,7900
68,2340;3,0420;73,4800;2,3531;64,3579;25,6700
65,3453;3,1406;75,0900;2,1707;64,2947;25,7800
66,2167;3,0947;75,2700;2,1322;62,8263;24,2300
67,0780;3,0682;74,4000;2,0440;62,0474;23,9500
67,0980;3,0450;74,2400;2,1524;62,2684;22,8200
66,2893;3,1213;76,6900;1,9764;64,8789;25,7700
65,6147;3,1425;75,0200;2,1007;63,4474;25,8300
64,3800;3,1198;74,6300;2,0301;60,8000;23,2400
66,4767;3,1138;75,1800;2,0378;63,4579;24,6000
67,4933;3,0670;74,3900;2,1682;64,4474;25,2800
67,3393;3,0760;76,0200;2,0311;65,4211;24,8300
68,3647;3,0494;74,3300;2,0881;62,0789;25,1000
65,5593;3,1430;73,1500;2,1026;64,1105;26,6300
67,8993;3,0793;76,8300;2,0198;67,1632;27,1100
66,3613;3,0678;74,8600;2,0898;65,5105;23,0000
68,0240;3,0804;75,5500;2,1875;66,3263;26,3200
66,8273;3,0898;76,7800;2,0126;63,4684;25,7000
66,4793;3,1178;75,6400;2,1110;64,2895;23,9200
65,4307;3,1067;75,2400;2,1676;63,1632;25,3900
67,8047;3,0584;76,7200;1,9376;65,4632;24,5200
67,2227;3,0629;74,1900;2,0663;62,6000;23,6600
66,2873;3,1096;75,8500;2,1995;62,9474;24,3600
67,8787;3,0581;75,9300;2,1895;63,4263;25,3000
65,7273;3,1256;75,7300;2,0386;65,5316;25,3800
