train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
4,7960;4,4343;7,9000;4,0998;11,5684;6,0600
7,9660;4,2929;10,7600;3,9450;8,5368;6,4200
10,3160;4,2220;17,4500;3,6478;14,9053;7,1700
13,0340;4,1226;17,0500;3,7056;18,3789;9,1800
15,0940;4,0513;23,5600;3,3655;21,3632;9,1200
17,0700;3,9934;27,5500;3,2055;25,9211;9,2300
20,2660;3,9075;30,9400;3,0623;32,8211;8,8600
21,9060;3,8384;33,3800;2,9549;33,0368;10,7000
24,3120;3,7918;35,5700;2,8678;33,2316;11,2900
25,9980;3,6997;38,0900;2,7901;35,5000;10,5900
27,6640;3,6563;39,4800;2,7414;37,6842;11,6100
29,1460;3,6544;41,9800;2,6413;39,2737;10,9100
30,3720;3,6148;42,4300;2,6142;38,0000;12,6200
31,4880;3,5465;46,8500;2,4746;40,9526;14,5600
33,9000;3,4569;46,6800;2,4873;43,4526;14,7400
34,2800;3,4928;50,5100;2,3777;43,3947;13,0600
36,6940;3,3958;53,5000;2,2628;45,2579;15,6100
36,9940;3,4145;54,7100;2,2314;46,4105;14,8100
38,8480;3,3740;55,1800;2,1958;47,5789;17,8700
39,4320;3,3241;55,7600;2,1876;47,2684;16,9200
40,5820;3,2818;57,4100;2,1287;49,6684;16,8500
38,4740;3,3636;57,6600;2,1228;49,9105;15,8800
39,6300;3,3547;58,2500;2,1062;50,4632;16,4300
40,9720;3,2867;58,0700;2,1092;50,4632;17,1300
40,5780;3,3066;58,1200;2,1110;50,3000;15,9300
34,6420;3,4641;46,1200;2,5371;39,2474;14,6400
35,2000;3,4701;46,7200;2,5080;44,4526;12,9400
33,4120;3,5313;50,5500;2,3753;41,5632;15,1700
36,2340;3,4508;49,8200;2,3952;42,8526;15,3400
36,1980;3,3919;52,3800;2,2968;43,9632;18,3700
37,4620;3,4303;51,9600;2,2869;42,5105;17,8400
41,6160;3,2874;55,9500;2,1692;45,9000;15,6800
41,7960;3,2523;56,2600;2,1784;46,0684;19,7000
39,6200;3,3445;57,4400;2,1416;49,1105;17,7700
40,6200;3,3128;58,7800;2,0749;48,3158;19,6400
40,7220;3,3035;59,3900;2,0604;50,0053;20,6000
41,0820;3,3332;59,4500;2,0594;48,8263;18,2500
42,6980;3,2794;59,6300;2,0559;48,2053;19,1200
42,6960;3,2923;59,7800;2,0759;47,2158;17,4500
43,7640;3,2544;62,4800;1,9554;50,8368;26,5400
44,9740;3,1878;63,6300;1,9503;52,8947;29,0300
45,6160;3,1911;62,7200;1,9551;52,7895;26,0800
44,1680;3,2428;63,1500;1,9874;52,3579;16,7700
45,7200;3,1294;64,1300;1,9193;53,9158;30,4800
47,0440;3,1309;64,8300;1,8711;55,0947;24,3000
47,2500;3,1225;62,9600;1,9901;53,2789;16,9500
48,6160;3,1354;66,8000;1,8247;55,9053;27,0700
50,6960;2,9806;66,5700;1,8346;55,7895;28,5200
48,4500;3,1161;66,6100;1,8274;59,2158;23,5500
47,3820;3,1482;67,3900;1,8116;55,8000;28,5300
50,5340;3,0135;68,1500;1,7752;56,5368;28,1700
50,2580;3,0870;67,6000;1,8135;55,6579;19,3700
50,9120;3,0080;68,7700;1,7614;57,3789;30,0800
51,9620;3,0229;69,6300;1,7292;58,0211;28,7500
51,6860;3,0528;70,0600;1,7226;58,9211;28,3600
51,6600;2,9950;70,3500;1,7107;59,7263;31,6800
52,5080;2,9790;70,3000;1,7099;58,5421;31,7100
53,4820;2,9704;70,8100;1,7065;58,6053;27,2700
53,5260;2,9826;71,0100;1,6872;60,4579;26,0100
54,1480;2,8791;71,4100;1,6719;59,9526;32,1000
54,2080;2,9194;71,3700;1,6702;60,8737;28,7400
53,4280;2,9752;71,2300;1,6759;60,1737;27,8400
55,3840;2,8840;72,1000;1,6466;60,2000;30,0100
55,9480;2,9040;72,3200;1,6518;60,2053;31,8400
58,9460;2,8017;72,5800;1,6406;60,5000;28,2000
55,3580;2,9413;73,0100;1,6332;61,5632;31,2100
55,8080;2,9158;73,0200;1,6288;62,5263;28,8900
56,8860;2,9774;72,8000;1,6426;60,9947;26,9400
56,5120;2,8550;72,8900;1,6309;61,3895;31,6600
57,3840;2,8371;73,1300;1,6214;61,5368;31,3200
59,5800;2,7527;73,0400;1,6264;62,1421;32,0900
57,9300;2,8560;73,0600;1,6199;61,9474;32,2700
57,7040;2,8047;73,3000;1,6180;62,1000;30,7600
55,7640;2,8905;73,3400;1,6162;61,9947;31,5600
58,1780;2,8898;73,1400;1,6220;61,6368;31,0500
51,7500;2,9949;64,9700;1,8744;55,3368;27,4900
47,8980;3,0920;65,0900;1,8854;52,1105;26,9700
45,1880;3,1982;66,0800;1,8402;53,6947;22,8800
47,5180;3,1510;65,8300;1,8556;55,6895;26,3400
48,7420;3,1168;65,3200;1,8479;54,4105;25,6600
48,8320;3,0695;65,4000;1,9005;55,2579;28,9500
49,8220;3,0939;67,5400;1,7944;54,5263;28,1000
49,7180;3,0716;66,6900;1,8447;55,8158;23,4400
49,5280;3,1085;66,3600;1,8278;54,9842;27,8300
50,3360;3,0346;67,7600;1,7857;56,9158;30,0400
48,8280;3,1272;68,3100;1,7677;56,5053;25,6100
50,9640;3,0010;68,2500;1,7756;57,8632;30,2700
51,3580;3,0555;67,7700;1,7919;56,0737;23,7100
50,2080;3,0725;68,8500;1,7575;56,9105;30,2900
53,6280;2,9568;69,4100;1,7606;55,6842;36,1600
51,3900;3,0079;69,2000;1,7479;58,4316;22,8100
50,4860;3,0310;68,1100;1,7924;55,6053;21,7300
54,7060;2,9436;68,6200;1,7704;57,7211;28,1200
53,7380;2,9866;69,4600;1,7361;57,4000;28,1800
53,0040;3,0067;69,2500;1,7621;53,9105;22,5800
54,7880;2,9316;68,9100;1,7429;56,6895;28,7200
52,9020;2,9757;71,5300;1,6832;59,3000;27,9200
52,2700;2,9964;70,5200;1,6829;60,2632;32,5900
52,7160;2,9951;70,6700;1,6893;60,7316;26,0700
52,7160;2,9296;71,8300;1,6901;59,4105;21,8300
53,1480;2,9796;71,8200;1,6584;59,9105;32,4100
55,4680;2,9361;71,4500;1,6677;59,4947;27,5900
57,3620;2,8151;71,7200;1,6591;59,6421;32,5900
54,0680;2,9589;70,5900;1,7395;60,0368;19,8700
54,4200;2,9679;71,9500;1,6658;58,1105;24,2600
54,8780;2,9346;71,4000;1,6636;59,2368;29,4100
52,2180;2,9948;71,4000;1,7020;57,7895;22,2300
54,6100;2,9513;72,9500;1,6280;60,8842;27,6000
58,5800;2,8308;73,6400;1,6150;60,0053;32,0300
58,2840;2,8445;73,7100;1,6063;62,1684;30,8700
56,3300;2,8781;73,4000;1,6216;61,7842;28,2700
55,7000;2,9276;73,6800;1,5940;61,1000;30,0300
56,8640;2,8200;73,8600;1,6148;61,4789;28,2200
54,1760;2,9370;73,2100;1,6072;60,5474;28,9300
56,4980;2,9184;73,9100;1,6118;62,0421;25,6400
58,5560;2,7862;74,1400;1,6068;62,0158;27,8600
58,7560;2,8578;73,8600;1,6093;62,6737;27,0700
56,7900;2,9017;74,5300;1,5697;60,8526;30,2500
55,2040;2,9278;74,8600;1,6090;60,1053;24,2700
58,0620;2,8571;74,5800;1,5785;62,4526;28,4700
61,6520;2,7761;74,0700;1,6189;60,3211;23,8200
59,8640;2,7821;74,9000;1,5732;62,8632;32,0600
60,1840;2,7249;75,0100;1,5668;61,1789;28,8300
59,7120;2,7649;75,5500;1,5494;62,9789;32,2500
59,9700;2,7950;74,3500;1,5984;62,1368;26,3500
57,3700;2,9346;74,4600;1,6364;60,8421;22,7300
59,1420;2,8440;75,8600;1,5504;63,2842;27,9800
59,7080;2,8249;75,3800;1,5521;64,1368;32,3700
61,8720;2,7395;75,9400;1,5565;63,7421;28,6900
60,2340;2,7598;76,8600;1,5146;62,7211;32,1400
61,4560;2,7349;75,9000;1,5511;63,9211;29,1000
60,1340;2,8382;76,6700;1,5472;64,1474;25,3100
61,9500;2,7546;77,0900;1,5120;64,4263;30,3600
61,0540;2,7458;76,4900;1,5268;64,1789;30,1700
58,9500;2,7962;75,7600;1,5613;63,5737;26,0600
66,5240;2,6639;76,8400;1,5528;63,5632;25,6500
